dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	6.916	0.799845
Amazon_employee_access	0.942173	14.521	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	5.300	0.799980
BNG(breast-w)	0.985522	21.453	0.799980
BNG(cmc)	0.570163	35.919	0.799986
BNG(tic-tac-toe)	0.790450	21.186	0.799980
Bank_Customer_Churn_Dataset	0.863000	6.534	0.800000
Basketball_c	0.701493	4.852	0.800000
Cardiovascular-Disease-dataset	0.730214	49.935	0.800000
Click_prediction_small	0.831539	6.452	0.799990
Credit_c	0.708189	42.439	0.801311
Customer_Personality_Analysis	0.897321	0.961	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.696	0.799305
E-CommereShippingData	0.668182	2.636	0.799982
Employee	0.845328	1.165	0.799914
FICO-HELOC-cleaned	0.742278	3.092	0.799919
Firm-Teacher_Clave-Direction_Classification	0.687037	2.700	0.800000
Fitness_Club_c	0.791946	0.488	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.609375	0.634	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.665625	0.613	0.800000
Gender_Gap_in_Spanish_WP	0.587368	1.162	0.799831
GesturePhaseSegmentationProcessed	0.630380	3.283	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.843440	2.139	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.729	0.800000
INNHotelsGroup	0.871123	16.067	0.800000
Indian_pines	0.926736	11.887	0.799978
JapaneseVowels	0.993979	2.536	0.799920
KDDCup09_upselling	0.757310	2.081	0.799922
MIC	0.900000	1.379	0.799879
MagicTelescope	0.874869	5.132	0.800000
Marketing_Campaign	0.886161	0.787	0.800000
Mobile_Price_Classification	0.930000	0.697	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.564	0.799824
PhishingWebsites	0.965626	3.522	0.800000
PieChart3	0.875000	0.629	0.799443
Pima_Indians_Diabetes_Database	0.733766	0.465	0.799479
PizzaCutter3	0.880383	0.949	0.799616
Pumpkin_Seeds	0.878000	0.697	0.800000
QSAR_biodegradation	0.890995	0.652	0.799810
SDSS17	0.972250	98.405	0.800000
Satellite	0.991176	1.749	0.800000
Telecom_Churn_Dataset	0.937031	0.920	0.799880
UJI_Pen_Characters	0.476190	2.839	0.799853
Water_Quality_and_Potability	0.646341	0.773	0.799756
Wilt	0.989637	0.767	0.799834
abalone	0.635167	0.945	0.799856
ada	0.840964	1.658	0.799855
ada_agnostic	0.830230	1.913	0.799868
ada_prior	0.840223	1.089	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.541	0.800000
allbp	0.974834	1.235	0.799841
allrep	0.970861	1.217	0.799841
analcatdata_authorship	0.988166	0.731	0.799049
artificial-characters	0.682975	2.173	0.799961
autoUniv-au4-2500	0.494000	1.823	0.800000
autoUniv-au7-1100	0.372727	0.499	0.800000
bank	0.897600	23.547	0.799982
banknote_authentication	0.560000	0.377	0.799563
baseball	0.936567	0.548	0.800000
car-evaluation	0.815029	0.654	0.799769
churn	0.940000	1.350	0.800000
cmc	0.576271	0.516	0.799728
company_bankruptcy_prediction	0.967742	4.270	0.799971
contraceptive_method_choice	0.613559	0.647	0.799728
credit	0.777146	4.361	0.799988
default_of_credit_card_clients	0.824000	12.714	0.800000
delta_ailerons	0.947405	1.038	0.799972
dis	0.984106	1.209	0.799841
dna	0.916928	3.543	0.799749
drug_consumption	0.403183	0.590	0.799894
dry_bean_dataset	0.928388	3.682	0.799941
eeg-eye-state	0.953939	4.016	0.800000
electricity	0.823568	21.764	0.799987
estimation_of_obesity_levels	0.978723	0.768	0.799621
eye_movements	0.563985	3.423	0.799927
eye_movements_bin	0.595269	2.047	0.799947
first-order-theorem-proving	0.621732	2.603	0.799935
gas-drift	0.995327	11.520	0.800000
gina_agnostic	0.817003	23.032	0.799885
golf_play_dataset_extended	0.917808	0.492	0.800000
heloc	0.720000	2.827	0.800000
house_16H	0.882876	3.673	0.799970
htru	0.979330	4.588	0.799978
ibm-employee-performance	0.996599	0.881	0.800000
in_vehicle_coupon_recommendation	0.663482	3.340	0.800729
internet_firewall	0.801099	41.948	0.799991
jm1	0.817180	2.967	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.841477	21.186	0.799996
kdd_ipums_la_97-small	0.861272	1.383	0.799923
kr-vs-k	0.610478	29.459	0.799971
kropt	0.614576	27.396	0.799971
led24	0.734375	1.328	0.800000
led7	0.731250	0.726	0.800000
letter	0.964250	19.832	0.800000
mammography	0.988377	1.793	0.799964
maternal_health_risk	0.817734	0.436	0.799803
mfeat-factors	0.972500	2.802	0.800000
mfeat-fourier	0.877500	1.291	0.800000
mfeat-karhunen	0.967500	1.209	0.800000
mfeat-morphological	0.757500	0.589	0.800000
mfeat-pixel	0.960000	3.128	0.800000
mfeat-zernike	0.807500	0.963	0.800000
mice_protein_expression	1.000000	0.964	0.800000
microaggregation2	0.620000	6.468	0.800000
mobile_c36_oversampling	0.969957	20.630	0.800000
mozilla4	0.927951	1.878	0.800000
naticusdroid+android+permissions+dataset	0.957900	20.437	0.799980
national-longitudinal-survey-binary	0.990835	1.288	0.799919
okcupid_stem	0.732196	9.331	0.799978
one-hundred-plants-margin	0.787500	4.775	0.800000
one-hundred-plants-shape	0.737500	4.596	0.800000
one-hundred-plants-texture	0.896875	4.992	0.799875
optdigits	0.987544	2.624	0.800000
ozone-level-8hr	0.954635	1.460	0.799921
page-blocks	0.975342	1.175	0.799927
pendigits	0.995907	2.780	0.799945
phoneme	0.879741	0.801	0.799963
pol	0.973723	2.984	0.799940
predict_students_dropout_and_academic_success	0.780791	1.503	0.799955
qsar	0.890995	0.650	0.800000
rice_cammeo_and_osmancik	0.930446	0.799	0.800000
ringnorm	0.978378	1.970	0.800000
satimage	0.920684	2.161	0.800000
segment	0.926407	0.727	0.800000
seismic+bumps	0.934236	0.837	0.799923
shuttle	0.999483	34.277	0.800000
spambase	0.940282	2.039	0.799826
splice	0.871473	1.599	0.800000
sports_articles_for_objectivity_analysis	0.845000	0.720	0.800000
statlog	0.735000	0.513	0.800000
steel_plates_faults	0.784062	0.735	0.799588
sylvine	0.933659	1.392	0.799961
taiwanese_bankruptcy_prediction	0.971408	4.672	0.799971
telco-customer-churn	0.797019	1.816	0.799943
texture	1.000000	6.222	0.800000
thyroid	0.989583	1.933	0.800000
thyroid-ann	0.981457	1.084	0.799841
thyroid-dis	0.694643	0.943	0.800000
turiye_student_evaluation	0.500859	1.862	0.800000
twonorm	0.979054	1.998	0.800000
vehicle	0.852941	0.502	0.799054
wall-robot-navigation	0.962454	1.540	0.799853
water_quality	0.901250	1.970	0.799900
waveform-5000	0.861000	1.831	0.800000
waveform_database_generator_version_1	0.857000	1.378	0.800000
website_phishing	0.911439	0.526	0.799704
wine-quality-red	0.571875	0.504	0.799875
wine-quality-white	0.612245	1.102	0.799918
yeast	0.599327	0.539	0.799865
