dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.391	0.799845	0.005	0.208	2.183	2.396
Amazon_employee_access	0.942173	10.225	0.799994	0.003	0.138	10.087	10.229
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.013	0.799980	0.002	0.032	0.981	1.016
BNG(breast-w)	0.985903	16.586	0.799980	0.004	0.235	16.351	16.590
BNG(cmc)	0.568354	31.044	0.799986	0.005	0.317	30.727	31.049
BNG(tic-tac-toe)	0.778639	17.026	0.799980	0.005	0.283	16.743	17.031
Bank_Customer_Churn_Dataset	0.862000	1.998	0.800000	0.003	0.069	1.929	2.000
Basketball_c	0.701493	0.243	0.800000	0.003	0.031	0.211	0.245
Cardiovascular-Disease-dataset	0.729000	50.015	0.800000	0.005	0.392	49.623	50.020
Click_prediction_small	0.831539	6.019	0.799990	0.003	0.075	5.944	6.022
Credit_c	0.696112	42.345	0.801311	0.006	0.788	41.557	42.351
Customer_Personality_Analysis	0.888393	0.490	0.800000	0.002	0.046	0.445	0.492
Diabetic_Retinopathy_Debrecen	0.744589	0.263	0.799305	0.002	0.030	0.233	0.265
E-CommereShippingData	0.666818	2.110	0.799982	0.003	0.062	2.048	2.112
Employee	0.846402	0.706	0.799914	0.002	0.025	0.682	0.709
FICO-HELOC-cleaned	0.737722	2.550	0.799919	0.003	0.127	2.423	2.554
Firm-Teacher_Clave-Direction_Classification	0.650463	2.413	0.800000	0.003	0.102	2.310	2.415
Fitness_Club_c	0.798658	0.185	0.799596	0.002	0.013	0.172	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.562500	0.337	0.800000	0.002	0.034	0.303	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.589474	0.845	0.799831	0.002	0.036	0.809	0.847
GesturePhaseSegmentationProcessed	0.632911	2.978	0.799959	0.003	0.162	2.816	2.981
HR_Analytics_Job_Change_of_Data_Scientists	0.847299	1.818	0.797432	0.003	0.058	1.759	1.821
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.411	0.800000	0.002	0.053	0.358	0.414
INNHotelsGroup	0.858580	15.649	0.800000	0.004	0.303	15.346	15.653
Indian_pines	0.924002	11.446	0.799978	0.007	0.973	10.473	11.453
JapaneseVowels	0.991972	2.186	0.799920	0.003	0.083	2.103	2.189
KDDCup09_upselling	0.766082	1.801	0.799922	0.003	0.142	1.659	1.803
MIC	0.903030	1.068	0.799879	0.003	0.158	0.910	1.071
MagicTelescope	0.873291	4.775	0.800000	0.007	0.112	4.663	4.782
Marketing_Campaign	0.895089	0.509	0.800000	0.002	0.050	0.459	0.512
Mobile_Price_Classification	0.927500	0.410	0.800000	0.002	0.038	0.372	0.413
National_Health_and_Nutrition_Health_Survey	0.833333	0.296	0.799824	0.002	0.019	0.277	0.298
PhishingWebsites	0.971054	3.222	0.800000	0.004	0.157	3.065	3.226
PieChart3	0.884259	0.354	0.799443	0.002	0.055	0.299	0.356
Pima_Indians_Diabetes_Database	0.740260	0.140	0.799479	0.002	0.013	0.127	0.142
PizzaCutter3	0.889952	0.348	0.799617	0.003	0.053	0.295	0.350
Pumpkin_Seeds	0.872000	0.398	0.800000	0.002	0.025	0.373	0.401
QSAR_biodegradation	0.876777	0.376	0.799810	0.003	0.060	0.315	0.378
SDSS17	0.970350	99.544	0.800000	0.005	0.671	98.873	99.550
Satellite	0.991176	1.490	0.800000	0.003	0.111	1.379	1.493
Telecom_Churn_Dataset	0.940030	0.653	0.799880	0.002	0.041	0.612	0.655
UJI_Pen_Characters	0.479853	2.563	0.799853	0.003	0.121	2.442	2.565
Water_Quality_and_Potability	0.632622	0.493	0.799756	0.002	0.024	0.470	0.496
Wilt	0.992746	0.479	0.799834	0.002	0.020	0.459	0.482
abalone	0.627990	0.640	0.799856	0.002	0.026	0.614	0.642
ada	0.849398	1.399	0.799855	0.003	0.116	1.282	1.402
ada_agnostic	0.830230	1.533	0.799868	0.003	0.106	1.427	1.535
ada_prior	0.841341	0.821	0.799955	0.002	0.039	0.782	0.823
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.587500	0.261	0.800000	0.002	0.017	0.243	0.263
allbp	0.974834	0.922	0.799841	0.004	0.062	0.860	0.926
allrep	0.968212	0.915	0.799841	0.003	0.058	0.857	0.918
