dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.416988	6.526	0.799845
Amazon_employee_access	0.942173	14.122	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733600	5.064	0.799980
BNG(breast-w)	0.985014	20.902	0.799980
BNG(cmc)	0.567812	35.661	0.799986
BNG(tic-tac-toe)	0.772289	20.984	0.799980
Bank_Customer_Churn_Dataset	0.865500	6.014	0.800000
Basketball_c	0.686567	4.396	0.800000
Cardiovascular-Disease-dataset	0.729071	50.044	0.800000
Click_prediction_small	0.831539	6.433	0.799990
Credit_c	0.702233	42.446	0.801311
Customer_Personality_Analysis	0.888393	0.938	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.701	0.799305
E-CommereShippingData	0.657727	2.632	0.799982
Employee	0.844253	1.149	0.799914
FICO-HELOC-cleaned	0.745316	3.107	0.799919
Firm-Teacher_Clave-Direction_Classification	0.749074	2.741	0.800000
Fitness_Club_c	0.795302	0.492	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.600000	0.618	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.650000	0.602	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.144	0.799831
GesturePhaseSegmentationProcessed	0.622785	3.275	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.845645	2.094	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.692	0.800000
INNHotelsGroup	0.864645	16.479	0.800000
Indian_pines	0.911974	11.916	0.799978
JapaneseVowels	0.992474	2.505	0.799920
KDDCup09_upselling	0.766082	2.062	0.799922
MIC	0.887879	1.464	0.799879
MagicTelescope	0.876183	5.139	0.800000
Marketing_Campaign	0.895089	0.775	0.800000
Mobile_Price_Classification	0.965000	0.705	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.584	0.799824
PhishingWebsites	0.965626	3.499	0.800000
PieChart3	0.875000	0.640	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.412	0.799479
PizzaCutter3	0.880383	0.605	0.799616
Pumpkin_Seeds	0.874000	0.678	0.800000
QSAR_biodegradation	0.876777	0.665	0.799810
SDSS17	0.971050	99.866	0.800000
Satellite	0.993137	1.772	0.800000
Telecom_Churn_Dataset	0.940030	1.022	0.799880
UJI_Pen_Characters	0.468864	2.908	0.799853
Water_Quality_and_Potability	0.637195	0.764	0.799756
Wilt	0.990674	0.748	0.799834
abalone	0.635167	0.923	0.799856
ada	0.839759	1.667	0.799855
ada_agnostic	0.843373	1.830	0.799868
ada_prior	0.842458	1.096	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.536	0.800000
allbp	0.974834	1.311	0.799841
allrep	0.969536	1.197	0.799841
analcatdata_authorship	0.982249	0.735	0.799049
artificial-characters	0.681507	2.159	0.799961
autoUniv-au4-2500	0.488000	1.818	0.800000
autoUniv-au7-1100	0.354545	0.633	0.800000
bank	0.894836	24.150	0.799982
banknote_authentication	0.552727	0.398	0.799563
baseball	0.947761	0.582	0.800000
car-evaluation	0.768786	0.638	0.799769
churn	0.937000	1.344	0.800000
cmc	0.566102	0.496	0.799728
company_bankruptcy_prediction	0.970674	4.280	0.799971
contraceptive_method_choice	0.600000	0.633	0.799728
credit	0.777745	4.442	0.799988
default_of_credit_card_clients	0.824500	12.739	0.800000
delta_ailerons	0.947405	1.079	0.799972
dis	0.984106	1.188	0.799841
dna	0.940439	3.535	0.799749
drug_consumption	0.403183	0.571	0.799894
dry_bean_dataset	0.927653	3.696	0.799941
eeg-eye-state	0.951936	4.006	0.800000
electricity	0.819706	21.858	0.799987
estimation_of_obesity_levels	0.978723	0.779	0.799621
eye_movements	0.571298	3.463	0.799927
eye_movements_bin	0.590670	2.043	0.799947
first-order-theorem-proving	0.601307	2.574	0.799935
gas-drift	0.994608	11.555	0.800000
gina_agnostic	0.775216	23.272	0.799885
golf_play_dataset_extended	0.922374	0.451	0.800000
heloc	0.717000	2.813	0.800000
house_16H	0.883247	3.666	0.799970
htru	0.978771	4.596	0.799978
ibm-employee-performance	1.000000	0.765	0.800000
in_vehicle_coupon_recommendation	0.663897	3.309	0.800729
internet_firewall	0.920195	41.866	0.799991
jm1	0.814883	2.988	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.837126	21.358	0.799996
kdd_ipums_la_97-small	0.853565	1.363	0.799923
kr-vs-k	0.589273	29.644	0.799971
kropt	0.590877	29.463	0.799971
led24	0.715625	1.002	0.800000
led7	0.740625	0.723	0.800000
letter	0.966500	19.793	0.800000
mammography	0.988377	1.817	0.799964
maternal_health_risk	0.793103	0.426	0.799803
mfeat-factors	0.975000	2.770	0.800000
mfeat-fourier	0.875000	1.272	0.800000
mfeat-karhunen	0.962500	1.311	0.800000
mfeat-morphological	0.752500	0.684	0.800000
mfeat-pixel	0.962500	3.094	0.800000
mfeat-zernike	0.812500	0.967	0.800000
mice_protein_expression	0.995370	0.946	0.800000
microaggregation2	0.618500	6.587	0.800000
mobile_c36_oversampling	0.967349	20.634	0.800000
mozilla4	0.924413	1.882	0.800000
naticusdroid+android+permissions+dataset	0.961991	20.529	0.799980
national-longitudinal-survey-binary	0.992872	1.234	0.799919
okcupid_stem	0.734633	9.329	0.799978
one-hundred-plants-margin	0.815625	4.730	0.800000
one-hundred-plants-shape	0.750000	4.660	0.800000
one-hundred-plants-texture	0.868750	4.712	0.799875
optdigits	0.992883	2.635	0.800000
ozone-level-8hr	0.956607	1.454	0.799921
page-blocks	0.977169	1.191	0.799927
pendigits	0.995907	2.807	0.799945
phoneme	0.872340	0.894	0.799963
pol	0.977194	2.986	0.799940
predict_students_dropout_and_academic_success	0.769492	1.537	0.799955
qsar	0.905213	0.646	0.800000
rice_cammeo_and_osmancik	0.930446	0.779	0.800000
ringnorm	0.974324	1.976	0.800000
satimage	0.915241	2.171	0.800000
segment	0.935065	0.703	0.800000
seismic+bumps	0.932302	0.750	0.799923
shuttle	0.999483	34.201	0.800000
spambase	0.945711	2.058	0.799826
splice	0.894984	1.595	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.698	0.800000
statlog	0.730000	0.601	0.800000
steel_plates_faults	0.768638	0.729	0.799588
sylvine	0.936585	1.374	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.361	0.799971
telco-customer-churn	0.797019	1.828	0.799943
texture	1.000000	6.432	0.800000
thyroid	0.986111	1.959	0.800000
thyroid-ann	0.986755	1.065	0.799841
thyroid-dis	0.682143	0.966	0.800000
turiye_student_evaluation	0.496564	1.860	0.800000
twonorm	0.978378	1.971	0.800000
vehicle	0.847059	0.490	0.799054
wall-robot-navigation	0.961538	1.544	0.799853
water_quality	0.903750	1.984	0.799900
waveform-5000	0.868000	1.852	0.800000
waveform_database_generator_version_1	0.866000	1.351	0.800000
website_phishing	0.911439	0.529	0.799704
wine-quality-red	0.575000	0.498	0.799875
wine-quality-white	0.602041	1.111	0.799918
yeast	0.609428	0.503	0.799865
