dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.436293	2.454	0.799845	0.003	0.205	2.249	2.456
Amazon_employee_access	0.942173	10.189	0.799994	0.004	0.138	10.051	10.193
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.011	0.799980	0.002	0.032	0.979	1.014
BNG(breast-w)	0.986030	16.442	0.799980	0.004	0.237	16.205	16.446
BNG(cmc)	0.573056	30.951	0.799986	0.004	0.313	30.638	30.955
BNG(tic-tac-toe)	0.793498	17.029	0.799980	0.004	0.266	16.764	17.034
Bank_Customer_Churn_Dataset	0.873000	2.000	0.800000	0.003	0.070	1.930	2.003
Basketball_c	0.712687	0.245	0.800000	0.002	0.032	0.213	0.247
Cardiovascular-Disease-dataset	0.729357	49.829	0.800000	0.005	0.391	49.438	49.834
Click_prediction_small	0.832040	6.018	0.799990	0.003	0.074	5.943	6.021
Credit_c	0.706369	42.049	0.801311	0.006	0.792	41.256	42.054
Customer_Personality_Analysis	0.892857	0.489	0.800000	0.002	0.045	0.444	0.491
Diabetic_Retinopathy_Debrecen	0.766234	0.260	0.799305	0.002	0.029	0.231	0.262
E-CommereShippingData	0.673636	2.140	0.799982	0.002	0.063	2.077	2.142
Employee	0.850698	0.704	0.799914	0.002	0.025	0.679	0.706
FICO-HELOC-cleaned	0.743797	2.560	0.799919	0.003	0.126	2.434	2.563
Firm-Teacher_Clave-Direction_Classification	0.762963	2.405	0.800000	0.003	0.098	2.306	2.408
Fitness_Club_c	0.798658	0.184	0.799596	0.002	0.013	0.171	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.625000	0.333	0.800000	0.002	0.034	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.646875	0.335	0.800000	0.002	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.594737	0.839	0.799831	0.002	0.036	0.804	0.841
GesturePhaseSegmentationProcessed	0.659241	2.979	0.799959	0.003	0.163	2.816	2.982
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.815	0.797432	0.002	0.059	1.756	1.818
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.406	0.800000	0.003	0.051	0.355	0.409
INNHotelsGroup	0.870296	15.878	0.800000	0.004	0.300	15.579	15.883
Indian_pines	0.931657	11.464	0.799978	0.008	0.988	10.476	11.472
JapaneseVowels	0.995484	2.179	0.799920	0.002	0.078	2.101	2.181
KDDCup09_upselling	0.783626	1.793	0.799922	0.003	0.139	1.654	1.796
MIC	0.906061	1.066	0.799879	0.003	0.157	0.908	1.068
MagicTelescope	0.877760	4.728	0.800000	0.003	0.109	4.619	4.731
Marketing_Campaign	0.888393	0.508	0.800000	0.003	0.050	0.458	0.511
Mobile_Price_Classification	0.977500	0.409	0.800000	0.002	0.037	0.371	0.411
National_Health_and_Nutrition_Health_Survey	0.826754	0.294	0.799824	0.003	0.019	0.275	0.297
PhishingWebsites	0.965626	3.217	0.800000	0.003	0.156	3.062	3.221
