dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.347490	6.772	0.799845
Amazon_employee_access	0.942173	14.823	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.738608	5.817	0.799980
BNG(breast-w)	0.978791	21.657	0.799980
BNG(cmc)	0.537884	36.289	0.799986
BNG(tic-tac-toe)	0.732664	21.281	0.799980
Bank_Customer_Churn_Dataset	0.810500	6.693	0.800000
Basketball_c	0.701493	4.827	0.800000
Cardiovascular-Disease-dataset	0.711714	50.429	0.800000
Click_prediction_small	0.831539	6.524	0.799990
Credit_c	0.630769	42.635	0.801311
Customer_Personality_Analysis	0.870536	0.983	0.800000
Diabetic_Retinopathy_Debrecen	0.662338	0.749	0.799305
E-CommereShippingData	0.625000	2.688	0.799982
Employee	0.808808	1.157	0.799914
FICO-HELOC-cleaned	0.724051	3.101	0.799919
Firm-Teacher_Clave-Direction_Classification	0.440278	2.757	0.800000
Fitness_Club_c	0.775168	0.529	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.518750	0.665	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.518750	0.619	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.155	0.799831
GesturePhaseSegmentationProcessed	0.498734	3.358	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.174	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.761	0.800000
INNHotelsGroup	0.767884	16.156	0.800000
Indian_pines	0.740295	11.914	0.799978
JapaneseVowels	0.905670	2.521	0.799920
KDDCup09_upselling	0.678363	2.093	0.799922
MIC	0.881818	1.373	0.799879
MagicTelescope	0.852524	5.166	0.800000
Marketing_Campaign	0.870536	0.798	0.800000
Mobile_Price_Classification	0.435000	0.708	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.561	0.799824
PhishingWebsites	0.917232	3.505	0.800000
PieChart3	0.879630	0.654	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.441	0.799479
PizzaCutter3	0.880383	0.658	0.799616
Pumpkin_Seeds	0.870000	0.750	0.800000
QSAR_biodegradation	0.853081	0.678	0.799810
SDSS17	0.802600	100.084	0.800000
Satellite	0.991176	1.757	0.800000
Telecom_Churn_Dataset	0.875562	0.945	0.799880
UJI_Pen_Characters	0.322344	3.077	0.799853
Water_Quality_and_Potability	0.612805	0.784	0.799756
Wilt	0.973057	0.864	0.799834
abalone	0.639952	0.940	0.799856
ada	0.826506	1.657	0.799855
ada_agnostic	0.807229	1.842	0.799868
ada_prior	0.806704	1.125	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.541	0.800000
allbp	0.958940	1.246	0.799841
allrep	0.966887	1.268	0.799841
analcatdata_authorship	0.934911	0.742	0.799049
artificial-characters	0.571918	2.207	0.799961
autoUniv-au4-2500	0.488000	1.795	0.800000
autoUniv-au7-1100	0.340909	0.573	0.800000
bank	0.883003	23.758	0.799982
banknote_authentication	0.534545	0.376	0.799563
baseball	0.944030	0.569	0.800000
car-evaluation	0.699422	0.727	0.799769
churn	0.873000	1.378	0.800000
cmc	0.586441	0.527	0.799728
company_bankruptcy_prediction	0.969941	4.216	0.799971
contraceptive_method_choice	0.576271	0.706	0.799728
credit	0.765181	4.374	0.799988
default_of_credit_card_clients	0.806667	12.763	0.800000
delta_ailerons	0.946003	1.112	0.799972
dis	0.984106	1.285	0.799841
dna	0.810345	3.545	0.799749
drug_consumption	0.403183	0.600	0.799894
dry_bean_dataset	0.910760	3.710	0.799941
eeg-eye-state	0.671228	4.011	0.800000
electricity	0.772482	21.912	0.799987
estimation_of_obesity_levels	0.704492	0.902	0.799621
eye_movements	0.489488	3.413	0.799927
eye_movements_bin	0.567674	2.148	0.799947
first-order-theorem-proving	0.486928	2.590	0.799935
gas-drift	0.935298	11.513	0.800000
gina_agnostic	0.651297	23.093	0.799885
golf_play_dataset_extended	0.931507	0.471	0.800000
heloc	0.697000	2.825	0.800000
house_16H	0.819125	3.730	0.799970
htru	0.980168	4.626	0.799978
