dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.436293	2.500	0.799845	0.003	0.208	2.293	2.503
Amazon_employee_access	0.942173	10.225	0.799994	0.004	0.138	10.088	10.229
BLE_RSSI_dataset_for_Indoor_localization	0.729594	1.010	0.799980	0.002	0.032	0.978	1.013
BNG(breast-w)	0.985522	16.592	0.799980	0.004	0.238	16.354	16.596
BNG(cmc)	0.571609	31.513	0.799986	0.005	0.300	31.213	31.518
BNG(tic-tac-toe)	0.784481	16.993	0.799980	0.004	0.266	16.727	16.997
Bank_Customer_Churn_Dataset	0.863000	1.989	0.800000	0.003	0.086	1.904	1.992
Basketball_c	0.701493	0.241	0.800000	0.003	0.031	0.210	0.244
Cardiovascular-Disease-dataset	0.729714	49.733	0.800000	0.005	0.390	49.343	49.738
Click_prediction_small	0.832165	5.893	0.799990	0.003	0.075	5.817	5.896
Credit_c	0.701323	41.120	0.801311	0.006	0.791	40.330	41.126
Customer_Personality_Analysis	0.892857	0.494	0.800000	0.002	0.046	0.448	0.497
Diabetic_Retinopathy_Debrecen	0.744589	0.264	0.799305	0.002	0.030	0.234	0.267
E-CommereShippingData	0.672273	2.139	0.799982	0.003	0.063	2.076	2.143
Employee	0.853921	0.710	0.799914	0.002	0.025	0.685	0.712
FICO-HELOC-cleaned	0.737215	2.563	0.799919	0.004	0.127	2.436	2.566
Firm-Teacher_Clave-Direction_Classification	0.756019	2.389	0.800000	0.003	0.101	2.289	2.392
Fitness_Club_c	0.791946	0.187	0.799596	0.003	0.013	0.174	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.600000	0.336	0.800000	0.003	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.662500	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.594737	0.847	0.799831	0.003	0.036	0.811	0.850
GesturePhaseSegmentationProcessed	0.635949	2.983	0.799959	0.004	0.165	2.818	2.987
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.813	0.797432	0.003	0.062	1.751	1.816
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.413	0.800000	0.003	0.053	0.360	0.416
INNHotelsGroup	0.863267	15.851	0.800000	0.004	0.306	15.546	15.856
Indian_pines	0.919628	11.470	0.799978	0.008	1.000	10.470	11.478
JapaneseVowels	0.992474	2.186	0.799920	0.003	0.081	2.106	2.190
KDDCup09_upselling	0.780702	1.800	0.799922	0.003	0.140	1.660	1.804
MIC	0.896970	1.071	0.799879	0.003	0.159	0.913	1.074
MagicTelescope	0.876183	4.768	0.800000	0.009	0.110	4.658	4.777
Marketing_Campaign	0.892857	0.506	0.800000	0.002	0.050	0.456	0.509
Mobile_Price_Classification	0.977500	0.413	0.800000	0.002	0.039	0.373	0.415
National_Health_and_Nutrition_Health_Survey	0.833333	0.295	0.799824	0.003	0.019	0.276	0.297
PhishingWebsites	0.967436	3.191	0.800000	0.004	0.145	3.046	3.195
PieChart3	0.879630	0.355	0.799443	0.002	0.057	0.298	0.357
Pima_Indians_Diabetes_Database	0.753247	0.138	0.799479	0.003	0.014	0.125	0.141
PizzaCutter3	0.875598	0.348	0.799617	0.003	0.054	0.294	0.351
Pumpkin_Seeds	0.874000	0.399	0.800000	0.002	0.026	0.373	0.401
QSAR_biodegradation	0.872038	0.375	0.799810	0.003	0.062	0.313	0.378
SDSS17	0.972050	100.021	0.800000	0.006	0.721	99.301	100.027
Satellite	0.993137	1.482	0.800000	0.004	0.107	1.375	1.486
Telecom_Churn_Dataset	0.949025	0.653	0.799880	0.003	0.041	0.612	0.656
UJI_Pen_Characters	0.450549	2.771	0.799853	0.003	0.190	2.582	2.774
Water_Quality_and_Potability	0.640244	0.495	0.799756	0.003	0.023	0.472	0.497
Wilt	0.992746	0.481	0.799834	0.005	0.019	0.462	0.486
abalone	0.633971	0.645	0.799856	0.002	0.027	0.618	0.647
ada	0.854217	1.382	0.799855	0.003	0.103	1.279	1.385
ada_agnostic	0.835706	1.540	0.799868	0.003	0.108	1.432	1.543
ada_prior	0.834637	0.821	0.799955	0.003	0.038	0.782	0.823
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.260	0.800000	0.003	0.017	0.243	0.263
allbp	0.974834	0.919	0.799841	0.003	0.059	0.860	0.921
allrep	0.974834	0.922	0.799841	0.003	0.059	0.864	0.926
analcatdata_authorship	0.988166	0.457	0.799049	0.002	0.095	0.362	0.459
artificial-characters	0.681996	1.889	0.799961	0.003	0.047	1.842	1.892
autoUniv-au4-2500	0.484000	1.525	0.800000	0.003	0.191	1.334	1.528
autoUniv-au7-1100	0.386364	0.207	0.800000	0.002	0.020	0.187	0.209
bank	0.898264	22.883	0.799982	0.005	0.381	22.503	22.888
banknote_authentication	0.545455	0.099	0.799563	0.002	0.010	0.089	0.101
baseball	0.944030	0.270	0.800000	0.003	0.028	0.242	0.273
car-evaluation	0.864162	0.370	0.799769	0.003	0.036	0.333	0.372
churn	0.938000	1.077	0.800000	0.003	0.062	1.015	1.079
cmc	0.583051	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.969941	3.953	0.799971	0.004	0.318	3.635	3.957
contraceptive_method_choice	0.640678	0.234	0.799728	0.002	0.017	0.217	0.236
credit	0.775950	3.949	0.799988	0.003	0.095	3.854	3.952
default_of_credit_card_clients	0.824500	12.328	0.800000	0.007	0.384	11.944	12.335
delta_ailerons	0.946704	0.761	0.799972	0.003	0.025	0.736	0.764
dis	0.984106	0.924	0.799841	0.003	0.059	0.865	0.927
dna	0.934169	3.264	0.799749	0.005	0.361	2.903	3.269
drug_consumption	0.403183	0.309	0.799894	0.002	0.023	0.287	0.311
dry_bean_dataset	0.928388	3.329	0.799941	0.003	0.123	3.206	3.332
eeg-eye-state	0.958611	3.690	0.800000	0.004	0.120	3.570	3.694
electricity	0.816617	21.495	0.799987	0.004	0.252	21.243	21.500
estimation_of_obesity_levels	0.981087	0.396	0.799621	0.002	0.030	0.366	0.398
eye_movements	0.574497	3.020	0.799927	0.004	0.167	2.853	3.024
eye_movements_bin	0.598555	1.755	0.799947	0.003	0.092	1.663	1.758
first-order-theorem-proving	0.612745	2.219	0.799935	0.003	0.162	2.057	2.223
gas-drift	0.996405	11.210	0.800000	0.007	1.035	10.174	11.216
gina_agnostic	0.840058	23.166	0.799885	0.011	2.273	20.893	23.177
golf_play_dataset_extended	0.931507	0.196	0.800000	0.002	0.016	0.180	0.198
heloc	0.717000	2.552	0.800000	0.004	0.119	2.433	2.556
house_16H	0.881394	3.269	0.799970	0.003	0.122	3.147	3.272
htru	0.980447	4.266	0.799978	0.003	0.081	4.185	4.269
ibm-employee-performance	1.000000	0.404	0.800000	0.003	0.052	0.352	0.407
in_vehicle_coupon_recommendation	0.678853	3.014	0.800729	0.003	0.129	2.884	3.017
internet_firewall	0.910506	42.470	0.799991	0.004	0.170	42.300	42.474
jm1	0.815342	2.682	0.800000	0.004	0.118	2.564	2.686
jungle_chess_2pcs_raw_endgame_complete	0.840250	20.467	0.799996	0.004	0.184	20.283	20.471
kdd_ipums_la_97-small	0.856455	1.108	0.799923	0.003	0.060	1.048	1.111
kr-vs-k	0.600855	27.192	0.799971	0.003	0.129	27.063	27.195
kropt	0.606736	27.369	0.799971	0.004	0.114	27.255	27.373
led24	0.704688	0.730	0.800000	0.003	0.056	0.674	0.733
led7	0.740625	0.459	0.800000	0.003	0.020	0.439	0.462
letter	0.969000	19.505	0.800000	0.005	0.238	19.267	19.510
mammography	0.988377	1.533	0.799964	0.003	0.043	1.490	1.536
maternal_health_risk	0.822660	0.167	0.799803	0.002	0.012	0.155	0.169
mfeat-factors	0.972500	2.506	0.800000	0.005	0.363	2.143	2.510
mfeat-fourier	0.882500	0.988	0.800000	0.004	0.132	0.856	0.991
mfeat-karhunen	0.972500	0.865	0.800000	0.003	0.109	0.756	0.868
mfeat-morphological	0.762500	0.269	0.800000	0.003	0.016	0.254	0.272
mfeat-pixel	0.960000	2.809	0.800000	0.004	0.414	2.395	2.813
mfeat-zernike	0.810000	0.696	0.800000	0.003	0.089	0.607	0.699
mice_protein_expression	1.000000	0.580	0.800000	0.003	0.104	0.476	0.583
microaggregation2	0.620750	6.223	0.800000	0.004	0.184	6.039	6.227
mobile_c36_oversampling	0.963389	20.443	0.800000	0.004	0.199	20.245	20.447
mozilla4	0.922805	1.577	0.800000	0.004	0.045	1.532	1.581
naticusdroid+android+permissions+dataset	0.966934	20.235	0.799980	0.009	0.808	19.427	20.244
national-longitudinal-survey-binary	0.994908	0.938	0.799918	0.003	0.049	0.890	0.941
okcupid_stem	0.731634	8.839	0.799977	0.004	0.179	8.660	8.843
one-hundred-plants-margin	0.840625	4.362	0.800000	0.003	0.115	4.246	4.364
one-hundred-plants-shape	0.762500	4.387	0.800000	0.003	0.114	4.273	4.390
one-hundred-plants-texture	0.893750	4.022	0.799875	0.005	0.109	3.913	4.027
optdigits	0.990214	2.342	0.800000	0.004	0.183	2.159	2.346
ozone-level-8hr	0.956607	1.167	0.799921	0.003	0.131	1.035	1.170
page-blocks	0.976256	0.904	0.799927	0.002	0.035	0.869	0.906
pendigits	0.994998	2.470	0.799945	0.003	0.111	2.359	2.474
phoneme	0.864940	0.524	0.799963	0.003	0.021	0.503	0.526
