dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.519	0.799845	0.003	0.208	2.311	2.522
Amazon_employee_access	0.942173	10.057	0.799994	0.004	0.155	9.902	10.061
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.035	0.799980	0.003	0.048	0.987	1.037
BNG(breast-w)	0.986919	16.555	0.799980	0.004	0.237	16.318	16.559
BNG(cmc)	0.576311	31.355	0.799986	0.005	0.312	31.044	31.360
BNG(tic-tac-toe)	0.786132	16.492	0.799980	0.004	0.241	16.250	16.496
Bank_Customer_Churn_Dataset	0.871500	2.006	0.800000	0.003	0.072	1.934	2.009
Basketball_c	0.708955	0.242	0.800000	0.003	0.031	0.211	0.245
Cardiovascular-Disease-dataset	0.729857	50.394	0.800000	0.005	0.393	50.001	50.399
Click_prediction_small	0.831539	6.077	0.799990	0.003	0.080	5.997	6.080
Credit_c	0.704218	42.257	0.801311	0.006	0.790	41.467	42.263
Customer_Personality_Analysis	0.895089	0.494	0.800000	0.003	0.046	0.448	0.497
Diabetic_Retinopathy_Debrecen	0.757576	0.265	0.799305	0.002	0.030	0.235	0.268
E-CommereShippingData	0.670455	2.134	0.799982	0.003	0.062	2.072	2.137
Employee	0.856069	0.707	0.799914	0.003	0.025	0.682	0.710
FICO-HELOC-cleaned	0.739241	2.561	0.799919	0.004	0.127	2.434	2.564
Firm-Teacher_Clave-Direction_Classification	0.736574	2.429	0.800000	0.003	0.107	2.322	2.432
Fitness_Club_c	0.788591	0.188	0.799596	0.002	0.014	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.609375	0.336	0.800000	0.003	0.034	0.301	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.338	0.800000	0.003	0.036	0.302	0.340
Gender_Gap_in_Spanish_WP	0.595789	0.842	0.799831	0.002	0.036	0.806	0.845
GesturePhaseSegmentationProcessed	0.638987	2.999	0.799959	0.003	0.174	2.825	3.003
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.808	0.797432	0.003	0.061	1.748	1.811
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.409	0.800000	0.003	0.052	0.358	0.412
INNHotelsGroup	0.864645	15.851	0.800000	0.004	0.302	15.548	15.855
Indian_pines	0.934390	11.372	0.799978	0.008	0.987	10.385	11.380
JapaneseVowels	0.993477	2.194	0.799920	0.003	0.084	2.110	2.197
KDDCup09_upselling	0.770955	1.809	0.799922	0.003	0.149	1.660	1.812
MIC	0.906061	1.074	0.799879	0.003	0.157	0.917	1.078
MagicTelescope	0.875131	4.839	0.800000	0.003	0.117	4.722	4.843
Marketing_Campaign	0.892857	0.509	0.800000	0.002	0.050	0.459	0.511
Mobile_Price_Classification	0.965000	0.414	0.800000	0.003	0.039	0.375	0.417
National_Health_and_Nutrition_Health_Survey	0.833333	0.296	0.799824	0.003	0.019	0.277	0.298
PhishingWebsites	0.966531	3.186	0.800000	0.004	0.144	3.041	3.189
PieChart3	0.879630	0.357	0.799443	0.002	0.056	0.301	0.360
Pima_Indians_Diabetes_Database	0.740260	0.143	0.799479	0.002	0.014	0.130	0.146
PizzaCutter3	0.885167	0.351	0.799617	0.003	0.053	0.298	0.353
Pumpkin_Seeds	0.880000	0.399	0.800000	0.002	0.026	0.374	0.402
QSAR_biodegradation	0.872038	0.378	0.799810	0.003	0.061	0.317	0.381
SDSS17	0.971350	97.480	0.800000	0.006	0.677	96.803	97.486
Satellite	0.993137	1.481	0.800000	0.003	0.103	1.378	1.485
Telecom_Churn_Dataset	0.946027	0.656	0.799880	0.003	0.043	0.613	0.659
UJI_Pen_Characters	0.476190	2.445	0.799853	0.003	0.122	2.323	2.448
Water_Quality_and_Potability	0.649390	0.495	0.799756	0.005	0.023	0.472	0.500
Wilt	0.989637	0.481	0.799834	0.002	0.019	0.462	0.483
abalone	0.632775	0.642	0.799856	0.002	0.026	0.615	0.644
ada	0.859036	1.389	0.799855	0.003	0.106	1.284	1.392
ada_agnostic	0.826944	1.536	0.799868	0.003	0.106	1.430	1.540
ada_prior	0.827933	0.822	0.799955	0.003	0.040	0.782	0.824
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.259	0.800000	0.002	0.017	0.242	0.262
allbp	0.970861	0.921	0.799841	0.003	0.060	0.861	0.923
allrep	0.977483	0.916	0.799841	0.003	0.061	0.855	0.919
analcatdata_authorship	0.988166	0.460	0.799049	0.003	0.094	0.366	0.463
artificial-characters	0.693738	1.887	0.799961	0.003	0.047	1.840	1.891
autoUniv-au4-2500	0.490000	1.528	0.800000	0.003	0.192	1.336	1.532
autoUniv-au7-1100	0.377273	0.201	0.800000	0.003	0.020	0.181	0.203
bank	0.897158	23.513	0.799982	0.004	0.406	23.107	23.518
banknote_authentication	0.556364	0.102	0.799563	0.003	0.010	0.092	0.105
baseball	0.944030	0.270	0.800000	0.003	0.029	0.242	0.273
car-evaluation	0.855491	0.369	0.799769	0.003	0.036	0.333	0.371
churn	0.937000	1.077	0.800000	0.003	0.062	1.016	1.080
cmc	0.569492	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.972141	3.958	0.799971	0.004	0.322	3.636	3.962
contraceptive_method_choice	0.613559	0.236	0.799728	0.002	0.017	0.219	0.238
credit	0.772360	3.917	0.799988	0.003	0.095	3.822	3.920
default_of_credit_card_clients	0.823500	12.341	0.800000	0.004	0.385	11.956	12.345
delta_ailerons	0.947405	0.764	0.799972	0.003	0.026	0.738	0.767
dis	0.985430	0.926	0.799841	0.003	0.060	0.866	0.929
dna	0.946708	3.271	0.799749	0.004	0.366	2.905	3.276
drug_consumption	0.403183	0.311	0.799894	0.002	0.023	0.288	0.314
dry_bean_dataset	0.928388	3.325	0.799941	0.003	0.122	3.203	3.328
eeg-eye-state	0.963284	3.665	0.800000	0.004	0.121	3.544	3.669
electricity	0.827541	21.269	0.799987	0.004	0.255	21.014	21.274
estimation_of_obesity_levels	0.981087	0.399	0.799621	0.002	0.030	0.369	0.402
eye_movements	0.581353	3.019	0.799927	0.004	0.165	2.854	3.023
eye_movements_bin	0.589356	1.754	0.799947	0.003	0.094	1.661	1.758
first-order-theorem-proving	0.618464	2.220	0.799935	0.003	0.164	2.056	2.224
gas-drift	0.994608	11.226	0.800000	0.007	1.039	10.187	11.233
gina_agnostic	0.791066	23.356	0.799885	0.011	2.454	20.902	23.367
golf_play_dataset_extended	0.945205	0.197	0.800000	0.002	0.016	0.180	0.199
heloc	0.717000	2.554	0.800000	0.003	0.116	2.437	2.557
house_16H	0.883988	3.298	0.799970	0.003	0.119	3.180	3.302
htru	0.979609	4.305	0.799978	0.003	0.080	4.224	4.308
ibm-employee-performance	1.000000	0.405	0.800000	0.003	0.052	0.354	0.408
in_vehicle_coupon_recommendation	0.678022	3.049	0.800729	0.003	0.130	2.919	3.053
internet_firewall	0.801556	42.687	0.799991	0.004	0.170	42.518	42.691
jm1	0.814424	2.712	0.800000	0.003	0.124	2.589	2.716
jungle_chess_2pcs_raw_endgame_complete	0.844378	20.909	0.799996	0.004	0.185	20.724	20.913
kdd_ipums_la_97-small	0.870906	1.110	0.799923	0.004	0.061	1.049	1.113
kr-vs-k	0.604419	27.423	0.799971	0.003	0.129	27.293	27.426
kropt	0.610478	28.886	0.799971	0.004	0.115	28.771	28.889
led24	0.728125	0.720	0.800000	0.003	0.058	0.662	0.723
led7	0.743750	0.449	0.800000	0.003	0.020	0.430	0.452
letter	0.971500	18.383	0.800000	0.004	0.189	18.193	18.387
mammography	0.989271	1.526	0.799964	0.003	0.043	1.482	1.528
maternal_health_risk	0.832512	0.169	0.799803	0.002	0.012	0.157	0.171
mfeat-factors	0.975000	2.512	0.800000	0.004	0.373	2.139	2.516
mfeat-fourier	0.885000	0.992	0.800000	0.004	0.136	0.855	0.996
mfeat-karhunen	0.970000	0.869	0.800000	0.003	0.112	0.757	0.872
mfeat-morphological	0.765000	0.270	0.800000	0.002	0.016	0.255	0.273
mfeat-pixel	0.970000	2.821	0.800000	0.004	0.423	2.398	2.825
mfeat-zernike	0.815000	0.697	0.800000	0.003	0.089	0.608	0.700
mice_protein_expression	1.000000	0.584	0.800000	0.003	0.107	0.477	0.587
microaggregation2	0.621000	6.177	0.800000	0.005	0.186	5.991	6.182
mobile_c36_oversampling	0.970151	20.230	0.800000	0.003	0.206	20.024	20.234
mozilla4	0.923126	1.583	0.800000	0.003	0.045	1.538	1.586
naticusdroid+android+permissions+dataset	0.964718	20.254	0.799980	0.009	0.813	19.440	20.263
national-longitudinal-survey-binary	0.990835	0.942	0.799918	0.003	0.051	0.891	0.945
okcupid_stem	0.733696	8.935	0.799977	0.004	0.177	8.758	8.940
one-hundred-plants-margin	0.840625	4.260	0.800000	0.003	0.213	4.047	4.263
one-hundred-plants-shape	0.746875	4.148	0.800000	0.003	0.116	4.033	4.151
one-hundred-plants-texture	0.884375	4.241	0.799875	0.003	0.110	4.131	4.244
optdigits	0.991103	2.344	0.800000	0.004	0.185	2.160	2.348
ozone-level-8hr	0.956607	1.177	0.799921	0.003	0.136	1.041	1.180
page-blocks	0.978082	0.911	0.799927	0.002	0.037	0.874	0.914
pendigits	0.995452	2.480	0.799945	0.005	0.106	2.373	2.484
phoneme	0.876966	0.528	0.799963	0.003	0.023	0.506	0.532
pol	0.977194	2.722	0.799940	0.003	0.107	2.615	2.726
predict_students_dropout_and_academic_success	0.778531	1.227	0.799955	0.003	0.084	1.143	1.230
qsar	0.895735	0.369	0.800000	0.003	0.059	0.311	0.372
rice_cammeo_and_osmancik	0.927822	0.528	0.800000	0.002	0.022	0.506	0.530
ringnorm	0.979054	1.694	0.800000	0.003	0.088	1.606	1.697
satimage	0.917574	1.905	0.800000	0.003	0.132	1.773	1.909
segment	0.932900	0.431	0.800000	0.003	0.034	0.396	0.433
seismic+bumps	0.932302	0.476	0.799923	0.003	0.033	0.443	0.479
shuttle	0.999397	34.261	0.800000	0.005	0.315	33.946	34.266
spambase	0.944625	1.758	0.799826	0.003	0.133	1.626	1.762
splice	0.884013	1.316	0.800000	0.003	0.140	1.176	1.319
sports_articles_for_objectivity_analysis	0.855000	0.447	0.800000	0.003	0.087	0.360	0.450
statlog	0.740000	0.235	0.800000	0.002	0.031	0.204	0.237
steel_plates_faults	0.791774	0.480	0.799588	0.003	0.049	0.430	0.482
sylvine	0.941463	1.098	0.799961	0.003	0.065	1.033	1.101
taiwanese_bankruptcy_prediction	0.970674	3.960	0.799971	0.004	0.320	3.640	3.965
telco-customer-churn	0.799148	1.548	0.799943	0.003	0.080	1.468	1.551
texture	0.997273	5.791	0.800000	0.003	0.132	5.659	5.794
thyroid	0.988194	1.644	0.800000	0.003	0.068	1.576	1.647
thyroid-ann	0.985430	0.815	0.799841	0.003	0.048	0.767	0.818
thyroid-dis	0.691071	0.650	0.800000	0.003	0.049	0.600	0.652
turiye_student_evaluation	0.500859	1.595	0.800000	0.003	0.111	1.484	1.598
twonorm	0.979054	1.691	0.800000	0.003	0.089	1.602	1.694
vehicle	0.858824	0.208	0.799054	0.003	0.028	0.180	0.211
wall-robot-navigation	0.960623	1.278	0.799853	0.003	0.077	1.200	1.281
water_quality	0.900625	1.696	0.799900	0.003	0.067	1.629	1.699
waveform-5000	0.868000	1.563	0.800000	0.003	0.120	1.443	1.566
waveform_database_generator_version_1	0.868000	1.097	0.800000	0.003	0.063	1.034	1.100
website_phishing	0.922509	0.223	0.799704	0.003	0.018	0.205	0.226
wine-quality-red	0.578125	0.221	0.799875	0.003	0.010	0.211	0.224
wine-quality-white	0.615306	0.820	0.799918	0.003	0.038	0.783	0.823
yeast	0.622896	0.228	0.799865	0.003	0.017	0.211	0.231
