dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.518	0.799845	0.003	0.208	2.309	2.521
Amazon_employee_access	0.942173	10.046	0.799994	0.004	0.144	9.902	10.050
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.009	0.799980	0.002	0.031	0.978	1.011
BNG(breast-w)	0.986792	16.784	0.799980	0.004	0.236	16.548	16.789
BNG(cmc)	0.580289	31.383	0.799986	0.005	0.303	31.080	31.388
BNG(tic-tac-toe)	0.790704	16.632	0.799980	0.004	0.252	16.380	16.636
Bank_Customer_Churn_Dataset	0.870500	1.986	0.800000	0.003	0.074	1.912	1.989
Basketball_c	0.708955	0.263	0.800000	0.003	0.049	0.214	0.266
Cardiovascular-Disease-dataset	0.731357	50.875	0.800000	0.005	0.428	50.447	50.880
Click_prediction_small	0.832040	6.008	0.799990	0.003	0.075	5.934	6.011
Credit_c	0.705624	41.412	0.801311	0.006	0.788	40.624	41.418
Customer_Personality_Analysis	0.886161	0.496	0.800000	0.002	0.047	0.449	0.499
Diabetic_Retinopathy_Debrecen	0.753247	0.268	0.799305	0.002	0.032	0.236	0.270
E-CommereShippingData	0.675909	2.145	0.799982	0.003	0.063	2.081	2.148
Employee	0.858217	0.709	0.799914	0.002	0.025	0.684	0.712
FICO-HELOC-cleaned	0.742785	2.566	0.799919	0.004	0.127	2.439	2.569
Firm-Teacher_Clave-Direction_Classification	0.767593	2.402	0.800000	0.003	0.100	2.303	2.405
Fitness_Club_c	0.791946	0.190	0.799596	0.002	0.014	0.176	0.192
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.593750	0.338	0.800000	0.003	0.036	0.303	0.341
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.340	0.800000	0.003	0.037	0.303	0.343
Gender_Gap_in_Spanish_WP	0.597895	0.838	0.799831	0.002	0.035	0.802	0.840
GesturePhaseSegmentationProcessed	0.671899	2.997	0.799959	0.003	0.175	2.822	3.000
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.807	0.797432	0.012	0.060	1.747	1.819
