dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	7.097	0.799845
Amazon_employee_access	0.942173	14.637	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735103	5.540	0.799980
BNG(breast-w)	0.983490	21.595	0.799980
BNG(cmc)	0.568987	36.092	0.799986
BNG(tic-tac-toe)	0.753493	21.361	0.799980
Bank_Customer_Churn_Dataset	0.856500	6.711	0.800000
Basketball_c	0.679104	4.808	0.800000
Cardiovascular-Disease-dataset	0.719000	49.911	0.800000
Click_prediction_small	0.831790	6.477	0.799990
Credit_c	0.683044	42.328	0.801311
Customer_Personality_Analysis	0.883929	0.999	0.800000
Diabetic_Retinopathy_Debrecen	0.740260	0.721	0.799305
E-CommereShippingData	0.660909	2.646	0.799982
Employee	0.852846	1.156	0.799914
FICO-HELOC-cleaned	0.733671	3.084	0.799919
Firm-Teacher_Clave-Direction_Classification	0.533796	2.721	0.800000
Fitness_Club_c	0.771812	0.493	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.506250	0.645	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.518750	0.649	0.800000
Gender_Gap_in_Spanish_WP	0.587368	1.138	0.799831
GesturePhaseSegmentationProcessed	0.504304	3.333	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.841235	2.160	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.721	0.800000
INNHotelsGroup	0.831151	16.032	0.800000
Indian_pines	0.866047	11.946	0.799978
JapaneseVowels	0.988460	2.504	0.799920
KDDCup09_upselling	0.747563	2.100	0.799922
MIC	0.887879	1.384	0.799879
MagicTelescope	0.870137	5.143	0.800000
Marketing_Campaign	0.897321	0.804	0.800000
Mobile_Price_Classification	0.462500	0.691	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.584	0.799824
PhishingWebsites	0.947083	3.500	0.800000
PieChart3	0.875000	0.625	0.799443
Pima_Indians_Diabetes_Database	0.766234	0.427	0.799479
PizzaCutter3	0.880383	0.652	0.799616
Pumpkin_Seeds	0.874000	0.687	0.800000
QSAR_biodegradation	0.867299	0.669	0.799810
SDSS17	0.960950	98.494	0.800000
Satellite	0.991176	1.747	0.800000
Telecom_Churn_Dataset	0.913043	0.934	0.799880
UJI_Pen_Characters	0.490842	2.805	0.799853
Water_Quality_and_Potability	0.621951	0.753	0.799756
Wilt	0.981347	1.022	0.799834
abalone	0.636364	0.920	0.799856
ada	0.836145	1.652	0.799855
ada_agnostic	0.817087	1.810	0.799868
ada_prior	0.837989	1.095	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.575000	0.517	0.800000
allbp	0.970861	1.362	0.799841
allrep	0.970861	1.201	0.799841
analcatdata_authorship	0.964497	0.749	0.799049
artificial-characters	0.676614	2.193	0.799961
autoUniv-au4-2500	0.440000	1.836	0.800000
autoUniv-au7-1100	0.350000	0.635	0.800000
bank	0.892182	23.535	0.799982
banknote_authentication	0.552727	0.358	0.799563
baseball	0.962687	0.570	0.800000
car-evaluation	0.699422	0.645	0.799769
churn	0.910000	1.380	0.800000
cmc	0.569492	0.527	0.799728
company_bankruptcy_prediction	0.970674	4.239	0.799971
contraceptive_method_choice	0.603390	0.708	0.799728
credit	0.775052	4.326	0.799988
default_of_credit_card_clients	0.807333	12.712	0.800000
delta_ailerons	0.947405	1.039	0.799972
dis	0.984106	1.201	0.799841
dna	0.916928	3.579	0.799749
drug_consumption	0.392573	0.588	0.799894
dry_bean_dataset	0.928755	3.676	0.799941
eeg-eye-state	0.804406	3.973	0.800000
electricity	0.797639	21.779	0.799987
estimation_of_obesity_levels	0.966903	0.955	0.799621
eye_movements	0.548446	3.431	0.799927
eye_movements_bin	0.597898	2.053	0.799947
first-order-theorem-proving	0.575163	2.611	0.799935
gas-drift	0.989935	11.474	0.800000
gina_agnostic	0.655620	23.037	0.799885
golf_play_dataset_extended	0.922374	0.464	0.800000
heloc	0.711000	2.822	0.800000
