dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.483	0.799845	0.003	0.205	2.278	2.486
Amazon_employee_access	0.942173	10.177	0.799994	0.004	0.138	10.038	10.180
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.016	0.799980	0.003	0.035	0.981	1.019
BNG(breast-w)	0.986411	16.784	0.799980	0.004	0.238	16.547	16.788
BNG(cmc)	0.574684	31.554	0.799986	0.005	0.303	31.251	31.558
BNG(tic-tac-toe)	0.794006	17.008	0.799980	0.004	0.265	16.744	17.012
Bank_Customer_Churn_Dataset	0.870000	1.985	0.800000	0.003	0.068	1.917	1.988
Basketball_c	0.708955	0.251	0.800000	0.002	0.043	0.208	0.253
Cardiovascular-Disease-dataset	0.730143	49.378	0.800000	0.006	0.397	48.981	49.384
Click_prediction_small	0.831790	5.894	0.799990	0.003	0.077	5.817	5.898
Credit_c	0.704880	41.691	0.801311	0.006	0.789	40.902	41.697
Customer_Personality_Analysis	0.892857	0.495	0.800000	0.003	0.046	0.449	0.497
Diabetic_Retinopathy_Debrecen	0.779221	0.265	0.799305	0.002	0.030	0.235	0.267
E-CommereShippingData	0.673636	2.141	0.799982	0.003	0.062	2.079	2.144
Employee	0.858217	0.708	0.799914	0.003	0.025	0.683	0.711
FICO-HELOC-cleaned	0.736709	2.563	0.799919	0.004	0.125	2.438	2.567
Firm-Teacher_Clave-Direction_Classification	0.765741	2.394	0.800000	0.003	0.103	2.291	2.397
Fitness_Club_c	0.802013	0.188	0.799596	0.003	0.013	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.609375	0.336	0.800000	0.003	0.034	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.678125	0.338	0.800000	0.003	0.035	0.302	0.340
Gender_Gap_in_Spanish_WP	0.598947	0.847	0.799831	0.003	0.037	0.811	0.850
GesturePhaseSegmentationProcessed	0.659747	2.989	0.799959	0.003	0.168	2.821	2.993
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.811	0.797432	0.003	0.061	1.750	1.814
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.407	0.800000	0.008	0.051	0.356	0.415
INNHotelsGroup	0.860924	15.778	0.800000	0.004	0.299	15.479	15.782
Indian_pines	0.931110	11.372	0.799978	0.008	1.031	10.341	11.380
JapaneseVowels	0.994481	2.184	0.799920	0.003	0.080	2.103	2.187
KDDCup09_upselling	0.793372	1.800	0.799922	0.003	0.140	1.660	1.803
MIC	0.900000	1.072	0.799879	0.003	0.159	0.913	1.075
MagicTelescope	0.878286	4.805	0.800000	0.003	0.109	4.696	4.808
Marketing_Campaign	0.897321	0.508	0.800000	0.003	0.050	0.458	0.511
Mobile_Price_Classification	0.960000	0.414	0.800000	0.003	0.039	0.375	0.417
National_Health_and_Nutrition_Health_Survey	0.831140	0.296	0.799824	0.003	0.019	0.278	0.299
PhishingWebsites	0.968340	3.202	0.800000	0.004	0.153	3.049	3.206
PieChart3	0.884259	0.357	0.799443	0.002	0.056	0.301	0.359
Pima_Indians_Diabetes_Database	0.759740	0.143	0.799479	0.003	0.014	0.129	0.145
PizzaCutter3	0.885167	0.352	0.799617	0.002	0.054	0.298	0.354
Pumpkin_Seeds	0.880000	0.402	0.800000	0.002	0.026	0.376	0.405
QSAR_biodegradation	0.881517	0.377	0.799810	0.003	0.061	0.316	0.380
SDSS17	0.971800	100.022	0.800000	0.006	0.721	99.301	100.028
Satellite	0.993137	1.479	0.800000	0.004	0.105	1.375	1.483
Telecom_Churn_Dataset	0.953523	0.653	0.799880	0.006	0.040	0.613	0.659
UJI_Pen_Characters	0.509158	2.737	0.799853	0.002	0.120	2.617	2.739
Water_Quality_and_Potability	0.646341	0.495	0.799756	0.003	0.023	0.472	0.498
Wilt	0.989637	0.482	0.799834	0.002	0.019	0.462	0.484
abalone	0.633971	0.641	0.799856	0.003	0.027	0.614	0.643
ada	0.844578	1.383	0.799855	0.003	0.103	1.280	1.386
ada_agnostic	0.833516	1.533	0.799868	0.003	0.107	1.426	1.536
ada_prior	0.835754	0.826	0.799955	0.003	0.039	0.786	0.828
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.257	0.800000	0.002	0.016	0.240	0.259
allbp	0.973510	0.914	0.799841	0.003	0.058	0.856	0.917
allrep	0.974834	0.919	0.799841	0.003	0.058	0.861	0.922
analcatdata_authorship	0.988166	0.459	0.799049	0.003	0.096	0.363	0.462
artificial-characters	0.711840	1.899	0.799961	0.003	0.046	1.854	1.902
autoUniv-au4-2500	0.488000	1.523	0.800000	0.003	0.190	1.333	1.526
autoUniv-au7-1100	0.386364	0.203	0.800000	0.002	0.020	0.183	0.205
bank	0.899812	22.899	0.799982	0.004	0.379	22.520	22.904
banknote_authentication	0.545455	0.097	0.799563	0.002	0.009	0.087	0.099
baseball	0.944030	0.266	0.800000	0.004	0.027	0.239	0.270
car-evaluation	0.878613	0.366	0.799769	0.003	0.036	0.331	0.369
churn	0.944000	1.074	0.800000	0.003	0.062	1.013	1.077
cmc	0.606780	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.970674	3.960	0.799971	0.004	0.322	3.638	3.964
contraceptive_method_choice	0.633898	0.233	0.799728	0.002	0.017	0.216	0.236
credit	0.773856	3.974	0.799988	0.003	0.094	3.880	3.977
default_of_credit_card_clients	0.826667	12.268	0.800000	0.004	0.381	11.886	12.272
delta_ailerons	0.948107	0.759	0.799972	0.003	0.025	0.734	0.762
dis	0.986755	0.923	0.799841	0.004	0.060	0.864	0.927
dna	0.937304	3.260	0.799749	0.004	0.360	2.900	3.264
drug_consumption	0.403183	0.307	0.799894	0.002	0.023	0.284	0.309
dry_bean_dataset	0.926552	3.327	0.799941	0.003	0.121	3.206	3.330
