dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	6.792	0.799845
Amazon_employee_access	0.942173	14.493	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.727091	5.523	0.799980
BNG(breast-w)	0.985014	21.240	0.799980
BNG(cmc)	0.569078	35.798	0.799986
BNG(tic-tac-toe)	0.795022	21.185	0.799980
Bank_Customer_Churn_Dataset	0.863500	6.361	0.800000
Basketball_c	0.694030	4.563	0.800000
Cardiovascular-Disease-dataset	0.728857	50.129	0.800000
Click_prediction_small	0.831539	6.442	0.799990
Credit_c	0.705707	42.416	0.801311
Customer_Personality_Analysis	0.890625	0.976	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.718	0.799305
E-CommereShippingData	0.671818	2.612	0.799982
Employee	0.848550	1.172	0.799914
FICO-HELOC-cleaned	0.737722	3.118	0.799919
Firm-Teacher_Clave-Direction_Classification	0.649537	2.755	0.800000
Fitness_Club_c	0.785235	0.473	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.621	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.637500	0.639	0.800000
Gender_Gap_in_Spanish_WP	0.601053	1.126	0.799831
GesturePhaseSegmentationProcessed	0.627848	3.303	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846196	2.120	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.717	0.800000
INNHotelsGroup	0.865334	16.177	0.800000
Indian_pines	0.902679	11.911	0.799978
JapaneseVowels	0.991972	2.505	0.799920
KDDCup09_upselling	0.769981	2.091	0.799922
MIC	0.890909	1.353	0.799879
MagicTelescope	0.878023	5.124	0.800000
Marketing_Campaign	0.888393	0.781	0.800000
Mobile_Price_Classification	0.942500	0.700	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.581	0.799824
PhishingWebsites	0.971054	3.535	0.800000
PieChart3	0.875000	0.616	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.425	0.799479
PizzaCutter3	0.880383	0.648	0.799616
Pumpkin_Seeds	0.876000	0.678	0.800000
QSAR_biodegradation	0.867299	0.648	0.799810
SDSS17	0.970850	99.297	0.800000
Satellite	0.992157	1.763	0.800000
Telecom_Churn_Dataset	0.940030	0.935	0.799880
UJI_Pen_Characters	0.501832	2.792	0.799853
Water_Quality_and_Potability	0.637195	0.771	0.799756
Wilt	0.991710	0.775	0.799834
abalone	0.631579	0.918	0.799856
ada	0.849398	1.664	0.799855
