dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.432432	7.073	0.799845
Amazon_employee_access	0.942173	14.715	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731097	5.645	0.799980
BNG(breast-w)	0.986030	21.547	0.799980
BNG(cmc)	0.571067	36.153	0.799986
BNG(tic-tac-toe)	0.786640	21.382	0.799980
Bank_Customer_Churn_Dataset	0.866500	6.811	0.800000
Basketball_c	0.701493	4.880	0.800000
Cardiovascular-Disease-dataset	0.729286	49.754	0.800000
Click_prediction_small	0.831790	6.446	0.799990
Credit_c	0.707775	42.205	0.801311
Customer_Personality_Analysis	0.892857	0.981	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.694	0.799305
E-CommereShippingData	0.672727	2.609	0.799982
Employee	0.850698	1.170	0.799914
FICO-HELOC-cleaned	0.739241	3.126	0.799919
Firm-Teacher_Clave-Direction_Classification	0.756019	2.714	0.800000
Fitness_Club_c	0.795302	0.471	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.668	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.662500	0.639	0.800000
Gender_Gap_in_Spanish_WP	0.597895	1.128	0.799831
GesturePhaseSegmentationProcessed	0.648101	3.284	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851158	2.126	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.722	0.800000
INNHotelsGroup	0.869883	16.164	0.800000
Indian_pines	0.922362	11.749	0.799978
JapaneseVowels	0.994481	2.493	0.799920
KDDCup09_upselling	0.780702	2.097	0.799922
MIC	0.900000	1.365	0.799879
MagicTelescope	0.876972	5.123	0.800000
Marketing_Campaign	0.886161	0.787	0.800000
Mobile_Price_Classification	0.972500	0.698	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.572	0.799824
PhishingWebsites	0.964270	3.511	0.800000
PieChart3	0.879630	0.627	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.438	0.799479
PizzaCutter3	0.880383	0.625	0.799616
Pumpkin_Seeds	0.880000	0.669	0.800000
QSAR_biodegradation	0.876777	0.663	0.799810
SDSS17	0.972700	98.531	0.800000
Satellite	0.993137	1.760	0.800000
Telecom_Churn_Dataset	0.949025	0.942	0.799880
UJI_Pen_Characters	0.501832	2.980	0.799853
Water_Quality_and_Potability	0.635671	0.776	0.799756
Wilt	0.989637	0.807	0.799834
abalone	0.642344	0.924	0.799856
ada	0.850602	1.695	0.799855
ada_agnostic	0.842278	1.841	0.799868
ada_prior	0.836872	1.090	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.541	0.800000
allbp	0.973510	1.486	0.799841
allrep	0.972185	1.198	0.799841
analcatdata_authorship	0.988166	0.731	0.799049
artificial-characters	0.690802	2.194	0.799961
autoUniv-au4-2500	0.474000	1.948	0.800000
autoUniv-au7-1100	0.368182	0.606	0.800000
bank	0.898264	23.692	0.799982
banknote_authentication	0.556364	0.379	0.799563
baseball	0.944030	0.552	0.800000
car-evaluation	0.826590	0.632	0.799769
churn	0.937000	1.368	0.800000
cmc	0.576271	0.518	0.799728
company_bankruptcy_prediction	0.970674	4.252	0.799971
contraceptive_method_choice	0.610169	1.036	0.799728
credit	0.772659	4.499	0.799988
default_of_credit_card_clients	0.824667	12.681	0.800000
delta_ailerons	0.947405	1.039	0.799972
dis	0.986755	1.184	0.799841
dna	0.938871	3.561	0.799749
drug_consumption	0.403183	0.601	0.799894
dry_bean_dataset	0.927653	3.694	0.799941
eeg-eye-state	0.956275	3.974	0.800000
electricity	0.822575	21.928	0.799987
estimation_of_obesity_levels	0.978723	0.891	0.799621
eye_movements	0.576782	3.404	0.799927
eye_movements_bin	0.602497	2.033	0.799947
first-order-theorem-proving	0.620915	2.627	0.799935
gas-drift	0.994968	11.565	0.800000
gina_agnostic	0.819885	23.085	0.799885
golf_play_dataset_extended	0.931507	0.480	0.800000
heloc	0.718000	2.830	0.800000
house_16H	0.882135	3.912	0.799970
htru	0.979050	4.572	0.799978
ibm-employee-performance	1.000000	0.780	0.800000
in_vehicle_coupon_recommendation	0.675530	3.332	0.800729
internet_firewall	0.921111	41.888	0.799991
jm1	0.815342	2.964	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.844601	21.141	0.799996
kdd_ipums_la_97-small	0.870906	1.382	0.799923
kr-vs-k	0.606023	28.737	0.799971
kropt	0.617071	27.758	0.799971
led24	0.720313	0.998	0.800000
led7	0.734375	0.738	0.800000
letter	0.970000	19.788	0.800000
mammography	0.990165	1.793	0.799964
maternal_health_risk	0.827586	0.437	0.799803
mfeat-factors	0.975000	2.825	0.800000
mfeat-fourier	0.880000	1.259	0.800000
mfeat-karhunen	0.970000	1.259	0.800000
mfeat-morphological	0.762500	0.635	0.800000
mfeat-pixel	0.965000	3.114	0.800000
mfeat-zernike	0.807500	0.984	0.800000
mice_protein_expression	1.000000	0.940	0.800000
microaggregation2	0.620250	6.521	0.800000
mobile_c36_oversampling	0.974111	20.669	0.800000
mozilla4	0.928594	1.870	0.800000
naticusdroid+android+permissions+dataset	0.967275	20.574	0.799980
national-longitudinal-survey-binary	0.994908	1.592	0.799919
okcupid_stem	0.734258	9.317	0.799978
one-hundred-plants-margin	0.821875	4.679	0.800000
one-hundred-plants-shape	0.753125	4.676	0.800000
one-hundred-plants-texture	0.890625	4.555	0.799875
optdigits	0.991993	2.654	0.800000
ozone-level-8hr	0.956607	1.444	0.799921
page-blocks	0.975342	1.188	0.799927
pendigits	0.995907	2.786	0.799945
phoneme	0.880666	0.811	0.799963
pol	0.976698	3.005	0.799940
predict_students_dropout_and_academic_success	0.772881	1.497	0.799955
qsar	0.905213	0.654	0.800000
rice_cammeo_and_osmancik	0.931759	0.813	0.800000
ringnorm	0.981081	1.985	0.800000
satimage	0.913686	2.162	0.800000
segment	0.930736	0.722	0.800000
seismic+bumps	0.932302	0.765	0.799923
shuttle	0.999397	34.661	0.800000
spambase	0.947883	2.035	0.799826
splice	0.880878	1.615	0.800000
sports_articles_for_objectivity_analysis	0.835000	0.728	0.800000
statlog	0.740000	0.620	0.800000
steel_plates_faults	0.786632	0.743	0.799588
sylvine	0.937561	1.400	0.799961
