dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.393822	5.150	0.799845
Amazon_employee_access	0.942173	13.531	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	4.193	0.799980
BNG(breast-w)	0.984506	20.287	0.799980
BNG(cmc)	0.569892	34.873	0.799986
BNG(tic-tac-toe)	0.754636	20.271	0.799980
Bank_Customer_Churn_Dataset	0.863000	5.410	0.800000
Basketball_c	0.697761	2.824	0.800000
Cardiovascular-Disease-dataset	0.727857	50.267	0.800000
Click_prediction_small	0.831539	6.456	0.799990
Credit_c	0.685443	42.494	0.801311
Customer_Personality_Analysis	0.890625	0.999	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.739	0.799305
E-CommereShippingData	0.656364	2.676	0.799982
Employee	0.848550	1.190	0.799914
FICO-HELOC-cleaned	0.740759	3.212	0.799919
Firm-Teacher_Clave-Direction_Classification	0.567593	2.804	0.800000
Fitness_Club_c	0.781879	0.458	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.534375	0.627	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.534375	0.634	0.800000
Gender_Gap_in_Spanish_WP	0.587368	1.196	0.799831
GesturePhaseSegmentationProcessed	0.560000	3.360	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.843991	2.128	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.770	0.800000
INNHotelsGroup	0.845899	16.265	0.800000
Indian_pines	0.889010	11.873	0.799978
JapaneseVowels	0.984446	2.503	0.799920
KDDCup09_upselling	0.748538	2.124	0.799922
MIC	0.890909	1.383	0.799879
MagicTelescope	0.873028	5.151	0.800000
Marketing_Campaign	0.892857	0.820	0.800000
Mobile_Price_Classification	0.460000	0.745	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.636	0.799824
PhishingWebsites	0.947083	3.524	0.800000
PieChart3	0.875000	0.623	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.437	0.799479
PizzaCutter3	0.880383	0.663	0.799616
Pumpkin_Seeds	0.872000	0.703	0.800000
QSAR_biodegradation	0.895735	0.689	0.799810
SDSS17	0.965750	99.762	0.800000
Satellite	0.992157	1.813	0.800000
Telecom_Churn_Dataset	0.926537	0.921	0.799880
UJI_Pen_Characters	0.490842	2.796	0.799853
Water_Quality_and_Potability	0.614329	0.784	0.799756
Wilt	0.987565	0.792	0.799834
abalone	0.630383	0.928	0.799856
ada	0.840964	1.701	0.799855
ada_agnostic	0.810515	1.844	0.799868
ada_prior	0.841341	1.089	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.549	0.800000
allbp	0.973510	1.239	0.799841
allrep	0.973510	1.206	0.799841
analcatdata_authorship	0.970414	0.772	0.799049
artificial-characters	0.669765	2.185	0.799961
autoUniv-au4-2500	0.472000	1.849	0.800000
autoUniv-au7-1100	0.368182	0.550	0.800000
bank	0.891297	23.828	0.799982
banknote_authentication	0.552727	0.388	0.799563
baseball	0.947761	0.564	0.800000
car-evaluation	0.699422	0.644	0.799769
churn	0.928000	1.400	0.800000
cmc	0.569492	0.539	0.799728
company_bankruptcy_prediction	0.970674	4.290	0.799971
contraceptive_method_choice	0.586441	0.632	0.799728
credit	0.773258	4.349	0.799988
default_of_credit_card_clients	0.813833	12.752	0.800000
delta_ailerons	0.946704	1.058	0.799972
dis	0.984106	1.210	0.799841
dna	0.910658	3.592	0.799749
drug_consumption	0.395225	0.589	0.799894
dry_bean_dataset	0.928021	3.706	0.799941
eeg-eye-state	0.855808	3.991	0.800000
electricity	0.799846	21.821	0.799987
estimation_of_obesity_levels	0.971631	0.865	0.799621
eye_movements	0.557130	3.426	0.799927
eye_movements_bin	0.595926	2.100	0.799947
first-order-theorem-proving	0.581699	2.657	0.799935
gas-drift	0.994249	11.512	0.800000
gina_agnostic	0.659942	23.112	0.799885
golf_play_dataset_extended	0.917808	0.465	0.800000
heloc	0.717500	2.855	0.800000
house_16H	0.873981	3.643	0.799970
htru	0.979050	4.631	0.799978
ibm-employee-performance	0.976190	0.754	0.800000
in_vehicle_coupon_recommendation	0.636061	3.359	0.800729
internet_firewall	0.801480	42.088	0.799991
jm1	0.812127	2.991	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.737729	21.421	0.799996
kdd_ipums_la_97-small	0.843931	1.375	0.799923
kr-vs-k	0.540093	28.770	0.799971
kropt	0.539736	29.098	0.799971
led24	0.734375	0.991	0.800000
led7	0.731250	0.803	0.800000
letter	0.949750	19.892	0.800000
mammography	0.986589	1.820	0.799964
maternal_health_risk	0.812808	0.432	0.799803
mfeat-factors	0.970000	2.818	0.800000
mfeat-fourier	0.870000	1.278	0.800000
mfeat-karhunen	0.957500	1.254	0.800000
mfeat-morphological	0.765000	0.571	0.800000
mfeat-pixel	0.912500	3.180	0.800000
mfeat-zernike	0.805000	0.970	0.800000
mice_protein_expression	1.000000	0.968	0.800000
microaggregation2	0.595000	6.497	0.800000
mobile_c36_oversampling	0.955661	20.633	0.800000
mozilla4	0.911869	1.877	0.800000
naticusdroid+android+permissions+dataset	0.945628	20.478	0.799980
national-longitudinal-survey-binary	0.980652	1.240	0.799919
okcupid_stem	0.733321	9.439	0.799978
