dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.440154	6.711	0.799845
Amazon_employee_access	0.942173	14.228	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733600	5.267	0.799980
BNG(breast-w)	0.985141	20.844	0.799980
BNG(cmc)	0.569078	35.696	0.799986
BNG(tic-tac-toe)	0.781560	20.866	0.799980
Bank_Customer_Churn_Dataset	0.863000	5.998	0.800000
Basketball_c	0.697761	4.312	0.800000
Cardiovascular-Disease-dataset	0.727714	49.932	0.800000
Click_prediction_small	0.831539	6.440	0.799990
Credit_c	0.703639	42.313	0.801311
Customer_Personality_Analysis	0.890625	0.940	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.697	0.799305
E-CommereShippingData	0.664545	2.610	0.799982
Employee	0.843179	1.168	0.799914
FICO-HELOC-cleaned	0.741266	3.095	0.799919
Firm-Teacher_Clave-Direction_Classification	0.712037	2.721	0.800000
Fitness_Club_c	0.791946	0.475	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.650000	0.621	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.653	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.149	0.799831
GesturePhaseSegmentationProcessed	0.605570	3.337	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.852260	2.174	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.715	0.800000
INNHotelsGroup	0.859683	16.319	0.800000
Indian_pines	0.915801	12.004	0.799978
JapaneseVowels	0.994481	2.484	0.799920
KDDCup09_upselling	0.776803	2.101	0.799922
MIC	0.903030	1.366	0.799879
MagicTelescope	0.874869	5.128	0.800000
Marketing_Campaign	0.888393	0.801	0.800000
Mobile_Price_Classification	0.905000	0.710	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.562	0.799824
PhishingWebsites	0.960199	3.511	0.800000
PieChart3	0.879630	0.643	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.421	0.799479
PizzaCutter3	0.880383	0.658	0.799616
Pumpkin_Seeds	0.878000	0.688	0.800000
QSAR_biodegradation	0.886256	0.654	0.799810
SDSS17	0.970700	99.379	0.800000
Satellite	0.993137	1.782	0.800000
Telecom_Churn_Dataset	0.943028	0.951	0.799880
UJI_Pen_Characters	0.483516	2.937	0.799853
Water_Quality_and_Potability	0.640244	0.781	0.799756
Wilt	0.988601	0.761	0.799834
abalone	0.631579	0.927	0.799856
ada	0.850602	1.680	0.799855
ada_agnostic	0.832421	1.928	0.799868
ada_prior	0.837989	1.113	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.541	0.800000
allbp	0.974834	1.217	0.799841
allrep	0.973510	1.208	0.799841
analcatdata_authorship	0.982249	0.733	0.799049
artificial-characters	0.684442	2.177	0.799961
autoUniv-au4-2500	0.468000	1.803	0.800000
autoUniv-au7-1100	0.368182	0.499	0.800000
bank	0.896716	24.105	0.799982
banknote_authentication	0.552727	0.379	0.799563
baseball	0.944030	0.541	0.800000
car-evaluation	0.797688	0.650	0.799769
churn	0.938000	1.356	0.800000
cmc	0.572881	0.505	0.799728
company_bankruptcy_prediction	0.969941	4.256	0.799971
contraceptive_method_choice	0.620339	0.611	0.799728
credit	0.775052	4.435	0.799988
default_of_credit_card_clients	0.825167	12.692	0.800000
delta_ailerons	0.947405	1.040	0.799972
dis	0.984106	1.200	0.799841
dna	0.934169	3.552	0.799749
drug_consumption	0.403183	0.577	0.799894
dry_bean_dataset	0.929490	3.710	0.799941
eeg-eye-state	0.940921	3.978	0.800000
electricity	0.811210	21.960	0.799987
estimation_of_obesity_levels	0.971631	0.887	0.799621
eye_movements	0.564442	3.447	0.799927
eye_movements_bin	0.586071	2.051	0.799947
first-order-theorem-proving	0.609477	2.606	0.799935
gas-drift	0.994249	11.541	0.800000
gina_agnostic	0.749280	23.268	0.799885
golf_play_dataset_extended	0.922374	0.476	0.800000
heloc	0.719000	2.854	0.800000
house_16H	0.882506	3.630	0.799970
htru	0.979050	4.600	0.799978
ibm-employee-performance	0.996599	0.908	0.800000
in_vehicle_coupon_recommendation	0.657250	3.331	0.800729
internet_firewall	0.801251	41.857	0.799991
jm1	0.814424	2.965	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.829429	21.304	0.799996
kdd_ipums_la_97-small	0.847784	1.382	0.799923
kr-vs-k	0.571632	29.710	0.799971
kropt	0.576265	29.707	0.799971
led24	0.729688	1.104	0.800000
led7	0.735938	0.732	0.800000
letter	0.958000	19.521	0.800000
mammography	0.987483	1.801	0.799964
maternal_health_risk	0.778325	0.439	0.799803
mfeat-factors	0.972500	2.793	0.800000
mfeat-fourier	0.885000	1.272	0.800000
mfeat-karhunen	0.962500	1.253	0.800000
mfeat-morphological	0.750000	0.573	0.800000
mfeat-pixel	0.962500	3.126	0.800000
mfeat-zernike	0.805000	0.965	0.800000
mice_protein_expression	1.000000	0.958	0.800000
microaggregation2	0.614750	6.558	0.800000
mobile_c36_oversampling	0.968509	20.666	0.800000
mozilla4	0.926343	1.879	0.800000
naticusdroid+android+permissions+dataset	0.959434	20.478	0.799980
national-longitudinal-survey-binary	0.990835	1.238	0.799919
okcupid_stem	0.732009	9.348	0.799978
one-hundred-plants-margin	0.815625	4.736	0.800000
one-hundred-plants-shape	0.746875	4.659	0.800000
one-hundred-plants-texture	0.903125	4.616	0.799875
optdigits	0.991993	2.637	0.800000
ozone-level-8hr	0.948718	1.474	0.799921
page-blocks	0.977169	1.188	0.799927
pendigits	0.995452	2.802	0.799945
phoneme	0.870490	0.826	0.799963
pol	0.971244	3.001	0.799940
predict_students_dropout_and_academic_success	0.776271	1.504	0.799955
qsar	0.890995	0.653	0.800000
rice_cammeo_and_osmancik	0.927822	0.803	0.800000
ringnorm	0.978378	1.978	0.800000
satimage	0.923017	2.180	0.800000
segment	0.928571	0.711	0.800000
seismic+bumps	0.930368	0.906	0.799923
shuttle	0.999483	34.243	0.800000
spambase	0.941368	2.039	0.799826
splice	0.876176	1.616	0.800000
sports_articles_for_objectivity_analysis	0.830000	0.725	0.800000
statlog	0.750000	0.527	0.800000
steel_plates_faults	0.796915	0.770	0.799588
sylvine	0.938537	1.414	0.799961
taiwanese_bankruptcy_prediction	0.970674	4.484	0.799971
telco-customer-churn	0.801278	1.823	0.799943
texture	0.999091	6.478	0.800000
thyroid	0.988889	1.956	0.800000
thyroid-ann	0.982781	1.085	0.799841
thyroid-dis	0.694643	0.930	0.800000
turiye_student_evaluation	0.491409	1.857	0.800000
twonorm	0.979730	1.991	0.800000
vehicle	0.864706	0.535	0.799054
wall-robot-navigation	0.956044	1.547	0.799853
water_quality	0.903750	1.949	0.799900
waveform-5000	0.863000	1.832	0.800000
waveform_database_generator_version_1	0.864000	1.362	0.800000
website_phishing	0.904059	0.496	0.799704
wine-quality-red	0.568750	0.489	0.799875
wine-quality-white	0.601020	1.100	0.799918
yeast	0.609428	0.521	0.799865
