dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.432432	7.226	0.799845
Amazon_employee_access	0.942173	14.893	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731097	5.732	0.799980
BNG(breast-w)	0.984887	21.647	0.799980
BNG(cmc)	0.566727	36.167	0.799986
BNG(tic-tac-toe)	0.778004	21.201	0.799980
Bank_Customer_Churn_Dataset	0.862500	6.799	0.800000
Basketball_c	0.701493	5.000	0.800000
Cardiovascular-Disease-dataset	0.728714	49.719	0.800000
Click_prediction_small	0.831539	6.483	0.799990
Credit_c	0.691481	42.111	0.801311
Customer_Personality_Analysis	0.879464	1.022	0.800000
Diabetic_Retinopathy_Debrecen	0.731602	0.699	0.799305
E-CommereShippingData	0.663182	2.641	0.799982
Employee	0.844253	1.187	0.799914
FICO-HELOC-cleaned	0.741266	3.145	0.799919
Firm-Teacher_Clave-Direction_Classification	0.603241	2.733	0.800000
Fitness_Club_c	0.795302	0.485	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.584375	0.646	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.643750	0.650	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.149	0.799831
GesturePhaseSegmentationProcessed	0.538228	3.310	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.845094	2.164	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.759	0.800000
INNHotelsGroup	0.861613	16.111	0.800000
Indian_pines	0.883543	11.951	0.799978
JapaneseVowels	0.988961	2.507	0.799920
KDDCup09_upselling	0.759259	2.108	0.799922
MIC	0.903030	1.383	0.799879
MagicTelescope	0.876972	5.139	0.800000
Marketing_Campaign	0.899554	0.819	0.800000
Mobile_Price_Classification	0.662500	0.723	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.572	0.799824
PhishingWebsites	0.968792	3.550	0.800000
PieChart3	0.879630	0.660	0.799443
Pima_Indians_Diabetes_Database	0.733766	0.445	0.799479
PizzaCutter3	0.880383	0.657	0.799616
Pumpkin_Seeds	0.876000	0.688	0.800000
QSAR_biodegradation	0.876777	0.673	0.799810
SDSS17	0.968800	98.238	0.800000
Satellite	0.991176	1.761	0.800000
Telecom_Churn_Dataset	0.928036	0.974	0.799880
UJI_Pen_Characters	0.479853	2.830	0.799853
Water_Quality_and_Potability	0.625000	0.783	0.799756
Wilt	0.986528	0.787	0.799834
abalone	0.630383	0.924	0.799856
ada	0.843373	1.705	0.799855
ada_agnostic	0.819277	1.874	0.799868
ada_prior	0.842458	1.120	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.537	0.800000
allbp	0.976159	1.425	0.799841
allrep	0.970861	1.210	0.799841
analcatdata_authorship	0.982249	0.765	0.799049
artificial-characters	0.668787	2.185	0.799961
autoUniv-au4-2500	0.486000	1.894	0.800000
autoUniv-au7-1100	0.354545	0.539	0.800000
bank	0.888090	23.565	0.799982
banknote_authentication	0.545455	0.384	0.799563
baseball	0.940299	0.557	0.800000
car-evaluation	0.699422	0.650	0.799769
churn	0.933000	1.381	0.800000
cmc	0.542373	0.516	0.799728
company_bankruptcy_prediction	0.969941	4.267	0.799971
contraceptive_method_choice	0.583051	0.832	0.799728
credit	0.773258	4.413	0.799988
default_of_credit_card_clients	0.818000	12.659	0.800000
delta_ailerons	0.946704	1.041	0.799972
dis	0.984106	1.203	0.799841
dna	0.929467	3.576	0.799749
drug_consumption	0.400531	0.590	0.799894
dry_bean_dataset	0.927653	3.709	0.799941
eeg-eye-state	0.874499	3.987	0.800000
electricity	0.807459	21.948	0.799987
estimation_of_obesity_levels	0.973995	0.834	0.799621
eye_movements	0.567642	3.388	0.799927
eye_movements_bin	0.590013	2.040	0.799947
first-order-theorem-proving	0.593954	2.644	0.799935
gas-drift	0.995327	11.546	0.800000
gina_agnostic	0.681556	23.236	0.799885
