dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.498	0.799845	0.003	0.204	2.294	2.501
Amazon_employee_access	0.942173	10.253	0.799994	0.004	0.140	10.113	10.257
BLE_RSSI_dataset_for_Indoor_localization	0.730095	1.015	0.799980	0.002	0.033	0.982	1.017
BNG(breast-w)	0.986284	16.629	0.799980	0.004	0.237	16.392	16.633
BNG(cmc)	0.573599	31.307	0.799986	0.005	0.300	31.006	31.311
BNG(tic-tac-toe)	0.789053	16.824	0.799980	0.004	0.237	16.586	16.828
Bank_Customer_Churn_Dataset	0.870000	1.982	0.800000	0.003	0.081	1.901	1.985
Basketball_c	0.701493	0.259	0.800000	0.002	0.045	0.214	0.261
Cardiovascular-Disease-dataset	0.729714	50.873	0.800000	0.005	0.424	50.449	50.879
Click_prediction_small	0.832290	5.896	0.799990	0.003	0.075	5.821	5.899
Credit_c	0.706865	41.255	0.801311	0.005	0.793	40.462	41.260
Customer_Personality_Analysis	0.895089	0.493	0.800000	0.002	0.045	0.448	0.495
Diabetic_Retinopathy_Debrecen	0.770563	0.263	0.799305	0.002	0.030	0.234	0.265
E-CommereShippingData	0.672273	2.138	0.799982	0.003	0.061	2.077	2.141
Employee	0.849624	0.706	0.799914	0.002	0.024	0.681	0.708
FICO-HELOC-cleaned	0.744810	2.566	0.799919	0.003	0.127	2.438	2.569
Firm-Teacher_Clave-Direction_Classification	0.761574	2.390	0.800000	0.002	0.100	2.290	2.392
Fitness_Club_c	0.798658	0.187	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.603125	0.334	0.800000	0.002	0.033	0.301	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.656250	0.338	0.800000	0.003	0.035	0.303	0.340
Gender_Gap_in_Spanish_WP	0.598947	0.848	0.799831	0.002	0.037	0.811	0.850
GesturePhaseSegmentationProcessed	0.654177	2.979	0.799959	0.003	0.162	2.817	2.982
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.810	0.797432	0.003	0.059	1.750	1.813
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.412	0.800000	0.003	0.052	0.360	0.414
INNHotelsGroup	0.866299	15.891	0.800000	0.004	0.304	15.587	15.896
Indian_pines	0.933297	11.383	0.799978	0.008	0.986	10.397	11.391
JapaneseVowels	0.994481	2.182	0.799920	0.003	0.079	2.103	2.185
KDDCup09_upselling	0.783626	1.796	0.799922	0.003	0.139	1.657	1.799
MIC	0.906061	1.070	0.799879	0.003	0.158	0.912	1.072
MagicTelescope	0.876972	4.791	0.800000	0.003	0.112	4.680	4.794
Marketing_Campaign	0.881696	0.508	0.800000	0.002	0.048	0.459	0.510
Mobile_Price_Classification	0.975000	0.411	0.800000	0.002	0.038	0.373	0.414
National_Health_and_Nutrition_Health_Survey	0.831140	0.293	0.799824	0.002	0.018	0.275	0.296
PhishingWebsites	0.966983	3.193	0.800000	0.003	0.146	3.047	3.196
PieChart3	0.870370	0.354	0.799443	0.002	0.055	0.299	0.356
Pima_Indians_Diabetes_Database	0.740260	0.141	0.799479	0.002	0.013	0.127	0.143
PizzaCutter3	0.875598	0.347	0.799617	0.002	0.052	0.295	0.349
Pumpkin_Seeds	0.878000	0.398	0.800000	0.002	0.025	0.373	0.400
QSAR_biodegradation	0.876777	0.373	0.799810	0.002	0.059	0.314	0.376
SDSS17	0.972400	100.041	0.800000	0.006	0.671	99.369	100.046
Satellite	0.993137	1.479	0.800000	0.003	0.105	1.374	1.483
Telecom_Churn_Dataset	0.950525	0.656	0.799880	0.002	0.041	0.615	0.658
UJI_Pen_Characters	0.505495	2.740	0.799853	0.002	0.119	2.621	2.742
Water_Quality_and_Potability	0.649390	0.493	0.799756	0.003	0.023	0.470	0.496
Wilt	0.991710	0.482	0.799834	0.003	0.019	0.463	0.484
abalone	0.639952	0.645	0.799856	0.002	0.027	0.618	0.647
ada	0.850602	1.381	0.799855	0.003	0.104	1.277	1.384
ada_agnostic	0.842278	1.541	0.799868	0.004	0.109	1.433	1.545
ada_prior	0.833520	0.826	0.799955	0.003	0.039	0.787	0.829
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.259	0.800000	0.002	0.017	0.242	0.261
allbp	0.976159	0.918	0.799841	0.003	0.059	0.859	0.921
allrep	0.970861	0.924	0.799841	0.003	0.059	0.865	0.927
analcatdata_authorship	0.994083	0.460	0.799049	0.003	0.095	0.364	0.463
artificial-characters	0.692759	1.897	0.799961	0.003	0.047	1.850	1.899
autoUniv-au4-2500	0.498000	1.523	0.800000	0.003	0.190	1.333	1.527
autoUniv-au7-1100	0.368182	0.207	0.800000	0.002	0.020	0.187	0.209
bank	0.900033	23.373	0.799982	0.004	0.383	22.990	23.377
banknote_authentication	0.549091	0.099	0.799563	0.002	0.010	0.089	0.101
baseball	0.947761	0.270	0.800000	0.002	0.028	0.242	0.272
car-evaluation	0.841040	0.370	0.799769	0.002	0.036	0.334	0.373
churn	0.937000	1.082	0.800000	0.003	0.062	1.020	1.085
cmc	0.572881	0.237	0.799728	0.002	0.018	0.219	0.239
company_bankruptcy_prediction	0.972141	3.953	0.799971	0.004	0.321	3.633	3.958
contraceptive_method_choice	0.616949	0.235	0.799728	0.002	0.017	0.218	0.237
credit	0.774753	3.964	0.799988	0.003	0.094	3.870	3.968
default_of_credit_card_clients	0.823833	12.187	0.800000	0.005	0.383	11.804	12.191
delta_ailerons	0.946704	0.763	0.799972	0.002	0.026	0.738	0.765
dis	0.985430	0.924	0.799841	0.003	0.059	0.865	0.927
dna	0.918495	3.264	0.799749	0.004	0.357	2.907	3.267
drug_consumption	0.403183	0.310	0.799894	0.002	0.023	0.287	0.313
dry_bean_dataset	0.928021	3.323	0.799941	0.003	0.123	3.201	3.326
eeg-eye-state	0.958611	3.691	0.800000	0.003	0.121	3.570	3.694
electricity	0.822906	21.619	0.799987	0.004	0.253	21.366	21.623
estimation_of_obesity_levels	0.973995	0.398	0.799621	0.002	0.030	0.368	0.400
eye_movements	0.585466	3.016	0.799927	0.003	0.162	2.854	3.019
eye_movements_bin	0.583443	1.759	0.799947	0.004	0.092	1.667	1.763
first-order-theorem-proving	0.622549	2.225	0.799935	0.003	0.168	2.057	2.228
gas-drift	0.994608	11.227	0.800000	0.007	1.035	10.192	11.233
gina_agnostic	0.802594	23.305	0.799885	0.011	2.313	20.992	23.316
golf_play_dataset_extended	0.931507	0.196	0.800000	0.002	0.016	0.180	0.198
heloc	0.720000	2.541	0.800000	0.003	0.115	2.426	2.545
house_16H	0.883617	3.263	0.799970	0.003	0.118	3.145	3.266
htru	0.979050	4.215	0.799978	0.003	0.081	4.134	4.217
ibm-employee-performance	0.993197	0.401	0.800000	0.002	0.051	0.350	0.403
in_vehicle_coupon_recommendation	0.677192	3.016	0.800729	0.003	0.129	2.887	3.020
internet_firewall	0.921492	41.848	0.799991	0.004	0.170	41.679	41.852
jm1	0.814883	2.704	0.800000	0.004	0.118	2.586	2.708
jungle_chess_2pcs_raw_endgame_complete	0.851852	20.516	0.799996	0.004	0.184	20.332	20.519
kdd_ipums_la_97-small	0.871869	1.114	0.799923	0.003	0.063	1.051	1.118
kr-vs-k	0.602281	28.645	0.799971	0.003	0.137	28.508	28.648
kropt	0.611547	28.661	0.799971	0.004	0.116	28.545	28.665
led24	0.737500	0.722	0.800000	0.002	0.055	0.666	0.724
led7	0.739062	0.452	0.800000	0.002	0.019	0.433	0.455
letter	0.972750	19.729	0.800000	0.004	0.178	19.550	19.733
mammography	0.989718	1.538	0.799964	0.002	0.042	1.495	1.540
maternal_health_risk	0.827586	0.165	0.799803	0.002	0.011	0.153	0.167
mfeat-factors	0.975000	2.504	0.800000	0.003	0.359	2.146	2.508
mfeat-fourier	0.882500	0.985	0.800000	0.003	0.130	0.855	0.988
mfeat-karhunen	0.972500	0.864	0.800000	0.002	0.108	0.756	0.866
mfeat-morphological	0.762500	0.268	0.800000	0.002	0.015	0.253	0.270
mfeat-pixel	0.967500	2.810	0.800000	0.003	0.412	2.398	2.814
mfeat-zernike	0.812500	0.697	0.800000	0.003	0.090	0.607	0.700
mice_protein_expression	1.000000	0.584	0.800000	0.003	0.106	0.477	0.586
microaggregation2	0.622500	6.221	0.800000	0.004	0.186	6.035	6.225
mobile_c36_oversampling	0.974787	20.542	0.800000	0.003	0.198	20.344	20.545
mozilla4	0.927629	1.579	0.800000	0.003	0.046	1.533	1.581
naticusdroid+android+permissions+dataset	0.965229	20.238	0.799980	0.009	0.816	19.422	20.247
national-longitudinal-survey-binary	0.992872	0.937	0.799918	0.002	0.048	0.889	0.939
okcupid_stem	0.732571	8.884	0.799977	0.003	0.179	8.705	8.887
one-hundred-plants-margin	0.821875	4.568	0.800000	0.003	0.221	4.347	4.571
one-hundred-plants-shape	0.768750	4.458	0.800000	0.003	0.114	4.344	4.460
one-hundred-plants-texture	0.875000	4.031	0.799875	0.003	0.112	3.919	4.034
optdigits	0.991103	2.347	0.800000	0.004	0.186	2.161	2.351
ozone-level-8hr	0.952663	1.172	0.799921	0.003	0.136	1.037	1.176
page-blocks	0.975342	0.908	0.799927	0.004	0.035	0.872	0.912
pendigits	0.995907	2.481	0.799945	0.003	0.107	2.374	2.483
phoneme	0.886216	0.524	0.799963	0.003	0.021	0.503	0.527
pol	0.975211	2.729	0.799940	0.003	0.108	2.621	2.733
predict_students_dropout_and_academic_success	0.775141	1.220	0.799955	0.003	0.083	1.137	1.223
qsar	0.914692	0.368	0.800000	0.002	0.058	0.310	0.371
rice_cammeo_and_osmancik	0.931759	0.528	0.800000	0.003	0.022	0.506	0.530
ringnorm	0.979730	1.695	0.800000	0.003	0.088	1.607	1.698
satimage	0.918351	1.892	0.800000	0.003	0.131	1.761	1.896
segment	0.932900	0.434	0.800000	0.003	0.035	0.399	0.436
seismic+bumps	0.932302	0.480	0.799923	0.002	0.034	0.446	0.482
shuttle	0.999310	34.631	0.800000	0.005	0.318	34.313	34.636
spambase	0.948969	1.761	0.799826	0.003	0.134	1.627	1.764
splice	0.884013	1.314	0.800000	0.003	0.140	1.174	1.317
sports_articles_for_objectivity_analysis	0.845000	0.448	0.800000	0.003	0.087	0.361	0.450
statlog	0.740000	0.229	0.800000	0.002	0.030	0.199	0.232
steel_plates_faults	0.794344	0.476	0.799588	0.002	0.050	0.426	0.478
sylvine	0.938537	1.099	0.799961	0.004	0.063	1.036	1.103
taiwanese_bankruptcy_prediction	0.971408	3.951	0.799971	0.004	0.326	3.626	3.955
telco-customer-churn	0.802697	1.550	0.799943	0.003	0.079	1.470	1.553
texture	1.000000	5.685	0.800000	0.003	0.127	5.559	5.688
thyroid	0.987500	1.643	0.800000	0.002	0.066	1.577	1.645
thyroid-ann	0.982781	0.815	0.799841	0.003	0.048	0.767	0.818
thyroid-dis	0.691071	0.659	0.800000	0.002	0.051	0.608	0.661
turiye_student_evaluation	0.495704	1.585	0.800000	0.002	0.100	1.485	1.587
twonorm	0.979054	1.701	0.800000	0.003	0.094	1.607	1.704
vehicle	0.858824	0.208	0.799054	0.002	0.028	0.180	0.211
wall-robot-navigation	0.967033	1.276	0.799853	0.003	0.078	1.198	1.279
water_quality	0.901250	1.681	0.799900	0.003	0.062	1.619	1.684
waveform-5000	0.865000	1.552	0.800000	0.003	0.116	1.436	1.555
waveform_database_generator_version_1	0.863000	1.107	0.800000	0.002	0.065	1.043	1.110
website_phishing	0.911439	0.223	0.799704	0.002	0.018	0.205	0.226
wine-quality-red	0.571875	0.217	0.799875	0.003	0.011	0.207	0.220
wine-quality-white	0.627551	0.824	0.799918	0.003	0.037	0.787	0.827
yeast	0.606061	0.223	0.799865	0.002	0.017	0.206	0.225
