dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.378378	2.298	0.799845	0.003	0.204	2.095	2.301
Amazon_employee_access	0.942173	10.074	0.799994	0.004	0.138	9.936	10.078
BLE_RSSI_dataset_for_Indoor_localization	0.737606	1.039	0.799980	0.002	0.050	0.989	1.041
BNG(breast-w)	0.983363	16.428	0.799980	0.004	0.240	16.188	16.432
BNG(cmc)	0.558951	31.382	0.799986	0.004	0.302	31.081	31.387
BNG(tic-tac-toe)	0.718440	16.341	0.799980	0.004	0.240	16.101	16.345
Bank_Customer_Churn_Dataset	0.850500	1.973	0.800000	0.002	0.079	1.894	1.976
Basketball_c	0.720149	0.251	0.800000	0.003	0.038	0.213	0.253
Cardiovascular-Disease-dataset	0.717571	49.631	0.800000	0.006	0.392	49.240	49.638
Click_prediction_small	0.831539	5.996	0.799990	0.003	0.080	5.915	5.998
Credit_c	0.666170	40.936	0.801311	0.006	0.795	40.141	40.942
Customer_Personality_Analysis	0.879464	0.488	0.800000	0.002	0.045	0.443	0.491
Diabetic_Retinopathy_Debrecen	0.688312	0.261	0.799305	0.002	0.030	0.231	0.263
E-CommereShippingData	0.660455	2.121	0.799982	0.003	0.061	2.061	2.124
Employee	0.812030	0.700	0.799914	0.002	0.024	0.676	0.702
FICO-HELOC-cleaned	0.730127	2.548	0.799919	0.003	0.125	2.422	2.551
Firm-Teacher_Clave-Direction_Classification	0.531481	2.407	0.800000	0.003	0.105	2.302	2.410
Fitness_Club_c	0.785235	0.183	0.799596	0.002	0.013	0.171	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.525000	0.334	0.800000	0.002	0.034	0.300	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.521875	0.333	0.800000	0.002	0.035	0.298	0.335
Gender_Gap_in_Spanish_WP	0.588421	0.836	0.799831	0.002	0.036	0.800	0.838
GesturePhaseSegmentationProcessed	0.508354	2.998	0.799959	0.003	0.175	2.823	3.002
HR_Analytics_Job_Change_of_Data_Scientists	0.833517	1.811	0.797432	0.003	0.059	1.752	1.813
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.404	0.800000	0.002	0.051	0.354	0.406
INNHotelsGroup	0.810751	15.714	0.800000	0.004	0.300	15.414	15.718
Indian_pines	0.781301	11.342	0.799978	0.007	0.962	10.381	11.350
JapaneseVowels	0.972403	2.206	0.799920	0.003	0.097	2.109	2.209
KDDCup09_upselling	0.750487	1.812	0.799922	0.003	0.150	1.662	1.815
MIC	0.900000	1.078	0.799879	0.003	0.161	0.916	1.080
MagicTelescope	0.851209	4.730	0.800000	0.003	0.110	4.620	4.733
Marketing_Campaign	0.888393	0.509	0.800000	0.003	0.050	0.458	0.511
Mobile_Price_Classification	0.792500	0.413	0.800000	0.002	0.039	0.374	0.416
National_Health_and_Nutrition_Health_Survey	0.842105	0.295	0.799824	0.002	0.019	0.276	0.298
PhishingWebsites	0.925825	3.178	0.800000	0.004	0.148	3.030	3.181
PieChart3	0.875000	0.358	0.799443	0.002	0.056	0.302	0.361
Pima_Indians_Diabetes_Database	0.746753	0.143	0.799479	0.002	0.014	0.129	0.145
PizzaCutter3	0.880383	0.351	0.799617	0.002	0.054	0.297	0.353
Pumpkin_Seeds	0.874000	0.402	0.800000	0.002	0.026	0.376	0.405
QSAR_biodegradation	0.857820	0.378	0.799810	0.003	0.062	0.316	0.381
SDSS17	0.924150	99.824	0.800000	0.006	0.720	99.105	99.830
Satellite	0.991176	1.487	0.800000	0.003	0.106	1.381	1.490
Telecom_Churn_Dataset	0.919040	0.656	0.799880	0.002	0.041	0.615	0.658
UJI_Pen_Characters	0.421245	2.708	0.799853	0.002	0.120	2.588	2.710
Water_Quality_and_Potability	0.629573	0.498	0.799756	0.003	0.023	0.475	0.500
Wilt	0.982383	0.482	0.799834	0.003	0.019	0.462	0.484
abalone	0.607656	0.643	0.799856	0.003	0.027	0.616	0.645
ada	0.838554	1.382	0.799855	0.003	0.101	1.280	1.384
ada_agnostic	0.807229	1.538	0.799868	0.003	0.108	1.430	1.542
ada_prior	0.835754	0.823	0.799955	0.003	0.039	0.785	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.602500	0.257	0.800000	0.002	0.017	0.241	0.260
allbp	0.962914	0.916	0.799841	0.002	0.058	0.859	0.919
allrep	0.966887	0.922	0.799841	0.003	0.060	0.863	0.925
analcatdata_authorship	0.988166	0.459	0.799049	0.003	0.096	0.363	0.462
artificial-characters	0.588552	1.896	0.799961	0.003	0.046	1.850	1.899
autoUniv-au4-2500	0.466000	1.524	0.800000	0.003	0.191	1.334	1.528
autoUniv-au7-1100	0.359091	0.207	0.800000	0.003	0.021	0.187	0.210
bank	0.888643	23.033	0.799982	0.004	0.382	22.651	23.037
banknote_authentication	0.556364	0.099	0.799563	0.003	0.010	0.089	0.101
baseball	0.951493	0.270	0.800000	0.002	0.028	0.242	0.272
car-evaluation	0.699422	0.369	0.799769	0.002	0.037	0.333	0.372
churn	0.915000	1.083	0.800000	0.002	0.063	1.020	1.085
cmc	0.576271	0.236	0.799728	0.002	0.018	0.218	0.238
