dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.279	0.799845	0.003	0.211	2.068	2.283
Amazon_employee_access	0.942173	10.175	0.799994	0.003	0.138	10.037	10.179
BLE_RSSI_dataset_for_Indoor_localization	0.729594	1.019	0.799980	0.002	0.042	0.978	1.022
BNG(breast-w)	0.985395	16.588	0.799980	0.005	0.241	16.347	16.592
BNG(cmc)	0.573689	31.613	0.799986	0.005	0.308	31.305	31.618
BNG(tic-tac-toe)	0.783084	16.852	0.799980	0.004	0.242	16.610	16.856
Bank_Customer_Churn_Dataset	0.865000	2.024	0.800000	0.003	0.086	1.938	2.027
Basketball_c	0.701493	0.241	0.800000	0.003	0.031	0.210	0.244
Cardiovascular-Disease-dataset	0.730214	50.527	0.800000	0.005	0.390	50.136	50.532
Click_prediction_small	0.831539	5.879	0.799990	0.003	0.076	5.804	5.882
Credit_c	0.701323	42.558	0.801311	0.006	0.845	41.713	42.564
Customer_Personality_Analysis	0.886161	0.491	0.800000	0.002	0.046	0.444	0.493
Diabetic_Retinopathy_Debrecen	0.766234	0.263	0.799305	0.003	0.031	0.232	0.265
E-CommereShippingData	0.667273	2.109	0.799982	0.003	0.062	2.048	2.112
Employee	0.849624	0.707	0.799914	0.003	0.025	0.683	0.710
FICO-HELOC-cleaned	0.741772	2.546	0.799919	0.004	0.124	2.422	2.550
Firm-Teacher_Clave-Direction_Classification	0.766667	2.383	0.800000	0.003	0.098	2.285	2.386
Fitness_Club_c	0.785235	0.184	0.799596	0.003	0.014	0.170	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.587500	0.334	0.800000	0.003	0.035	0.300	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.336	0.800000	0.003	0.036	0.300	0.338
Gender_Gap_in_Spanish_WP	0.587368	0.841	0.799831	0.003	0.036	0.805	0.844
GesturePhaseSegmentationProcessed	0.590380	2.968	0.799959	0.003	0.169	2.799	2.971
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.807	0.797432	0.003	0.059	1.748	1.811
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.409	0.800000	0.006	0.051	0.359	0.415
INNHotelsGroup	0.858442	15.833	0.800000	0.004	0.299	15.534	15.838
Indian_pines	0.919081	11.711	0.799978	0.008	0.991	10.719	11.719
JapaneseVowels	0.992474	2.169	0.799920	0.004	0.081	2.088	2.173
KDDCup09_upselling	0.778752	1.798	0.799922	0.003	0.144	1.654	1.802
MIC	0.906061	1.073	0.799879	0.003	0.161	0.912	1.076
MagicTelescope	0.874869	4.785	0.800000	0.003	0.110	4.675	4.789
Marketing_Campaign	0.892857	0.510	0.800000	0.003	0.049	0.460	0.512
Mobile_Price_Classification	0.967500	0.412	0.800000	0.002	0.039	0.374	0.415
National_Health_and_Nutrition_Health_Survey	0.839912	0.298	0.799824	0.003	0.019	0.279	0.301
PhishingWebsites	0.967436	3.203	0.800000	0.003	0.144	3.059	3.207
PieChart3	0.879630	0.357	0.799443	0.002	0.057	0.300	0.359
Pima_Indians_Diabetes_Database	0.753247	0.144	0.799479	0.002	0.014	0.130	0.147
PizzaCutter3	0.885167	0.351	0.799617	0.003	0.054	0.297	0.354
Pumpkin_Seeds	0.876000	0.400	0.800000	0.002	0.026	0.374	0.402
QSAR_biodegradation	0.886256	0.377	0.799810	0.002	0.061	0.316	0.380
SDSS17	0.972100	97.351	0.800000	0.006	0.689	96.662	97.357
Satellite	0.993137	1.483	0.800000	0.003	0.106	1.377	1.486
Telecom_Churn_Dataset	0.949025	0.657	0.799880	0.003	0.041	0.616	0.659
UJI_Pen_Characters	0.498168	2.703	0.799853	0.003	0.120	2.583	2.706
Water_Quality_and_Potability	0.638720	0.495	0.799756	0.003	0.023	0.472	0.498
Wilt	0.989637	0.482	0.799834	0.005	0.019	0.463	0.487
abalone	0.630383	0.643	0.799856	0.002	0.027	0.616	0.645
ada	0.853012	1.390	0.799855	0.003	0.105	1.285	1.393
ada_agnostic	0.831325	1.538	0.799868	0.004	0.108	1.430	1.541
ada_prior	0.833520	0.825	0.799955	0.003	0.039	0.787	0.828
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.255	0.800000	0.002	0.018	0.238	0.258
allbp	0.976159	0.922	0.799841	0.003	0.061	0.861	0.925
allrep	0.977483	0.922	0.799841	0.003	0.059	0.862	0.925
analcatdata_authorship	0.988166	0.460	0.799049	0.003	0.096	0.364	0.463
artificial-characters	0.683953	1.897	0.799961	0.003	0.047	1.851	1.901
autoUniv-au4-2500	0.494000	1.536	0.800000	0.003	0.202	1.334	1.540
autoUniv-au7-1100	0.354545	0.205	0.800000	0.002	0.020	0.186	0.207
bank	0.897047	23.594	0.799982	0.005	0.396	23.198	23.599
banknote_authentication	0.545455	0.098	0.799563	0.003	0.010	0.089	0.101
baseball	0.947761	0.268	0.800000	0.002	0.027	0.241	0.271
car-evaluation	0.849711	0.368	0.799769	0.003	0.036	0.333	0.371
churn	0.942000	1.077	0.800000	0.003	0.062	1.015	1.080
cmc	0.596610	0.233	0.799728	0.002	0.019	0.214	0.235
company_bankruptcy_prediction	0.969208	3.970	0.799971	0.004	0.323	3.647	3.974
contraceptive_method_choice	0.627119	0.232	0.799728	0.002	0.018	0.214	0.234
credit	0.780437	3.936	0.799988	0.003	0.098	3.838	3.939
default_of_credit_card_clients	0.824167	12.350	0.800000	0.004	0.382	11.969	12.354
delta_ailerons	0.948808	0.768	0.799972	0.003	0.026	0.742	0.770
dis	0.985430	0.924	0.799841	0.003	0.059	0.865	0.927
dna	0.904389	3.279	0.799749	0.005	0.377	2.902	3.284
drug_consumption	0.403183	0.313	0.799894	0.003	0.024	0.289	0.316
dry_bean_dataset	0.926552	3.346	0.799941	0.003	0.124	3.222	3.349
eeg-eye-state	0.952603	3.691	0.800000	0.004	0.119	3.572	3.695
electricity	0.809335	21.603	0.799987	0.005	0.256	21.347	21.608
estimation_of_obesity_levels	0.983452	0.400	0.799621	0.002	0.031	0.369	0.402
eye_movements	0.579525	3.029	0.799927	0.006	0.162	2.867	3.035
eye_movements_bin	0.590670	1.758	0.799947	0.004	0.092	1.666	1.762
first-order-theorem-proving	0.611111	2.223	0.799935	0.003	0.162	2.061	2.226
gas-drift	0.995327	11.237	0.800000	0.007	1.022	10.214	11.244
gina_agnostic	0.851585	23.359	0.799885	0.011	2.262	21.098	23.370
golf_play_dataset_extended	0.936073	0.199	0.800000	0.002	0.016	0.184	0.202
heloc	0.723000	2.558	0.800000	0.003	0.116	2.443	2.562
house_16H	0.881764	3.309	0.799970	0.003	0.117	3.192	3.312
htru	0.980447	4.338	0.799978	0.003	0.087	4.251	4.341
ibm-employee-performance	1.000000	0.405	0.800000	0.003	0.051	0.354	0.407
in_vehicle_coupon_recommendation	0.673868	3.060	0.800729	0.003	0.130	2.930	3.063
internet_firewall	0.911269	43.037	0.799991	0.004	0.188	42.850	43.041
jm1	0.813505	2.722	0.800000	0.003	0.117	2.605	2.726
jungle_chess_2pcs_raw_endgame_complete	0.840473	21.081	0.799996	0.004	0.184	20.897	21.085
kdd_ipums_la_97-small	0.863198	1.114	0.799923	0.003	0.063	1.051	1.117
kr-vs-k	0.587669	27.400	0.799971	0.003	0.128	27.271	27.403
kropt	0.594797	26.937	0.799971	0.004	0.116	26.822	26.941
led24	0.712500	0.722	0.800000	0.003	0.056	0.667	0.725
led7	0.745313	0.453	0.800000	0.003	0.020	0.433	0.456
letter	0.963500	18.149	0.800000	0.004	0.177	17.972	18.153
mammography	0.989271	1.533	0.799964	0.003	0.045	1.488	1.536
maternal_health_risk	0.788177	0.164	0.799803	0.002	0.012	0.152	0.166
mfeat-factors	0.967500	2.528	0.800000	0.004	0.383	2.145	2.532
mfeat-fourier	0.897500	0.996	0.800000	0.004	0.140	0.856	0.999
mfeat-karhunen	0.967500	0.873	0.800000	0.006	0.117	0.756	0.879
mfeat-morphological	0.765000	0.266	0.800000	0.002	0.016	0.250	0.268
mfeat-pixel	0.960000	2.832	0.800000	0.004	0.435	2.397	2.836
mfeat-zernike	0.810000	0.696	0.800000	0.003	0.089	0.607	0.699
mice_protein_expression	1.000000	0.576	0.800000	0.002	0.104	0.472	0.579
microaggregation2	0.620500	6.239	0.800000	0.004	0.180	6.059	6.243
mobile_c36_oversampling	0.965031	20.333	0.800000	0.004	0.200	20.133	20.337
mozilla4	0.923770	1.602	0.800000	0.003	0.044	1.558	1.605
naticusdroid+android+permissions+dataset	0.969320	20.232	0.799980	0.009	0.796	19.436	20.241
national-longitudinal-survey-binary	0.994908	0.941	0.799918	0.003	0.048	0.892	0.944
okcupid_stem	0.733696	8.997	0.799977	0.004	0.174	8.823	9.000
one-hundred-plants-margin	0.837500	3.910	0.800000	0.003	0.115	3.795	3.913
one-hundred-plants-shape	0.737500	3.907	0.800000	0.003	0.113	3.794	3.909
one-hundred-plants-texture	0.887500	4.273	0.799875	0.003	0.110	4.163	4.275
optdigits	0.991993	2.455	0.800000	0.004	0.187	2.268	2.458
ozone-level-8hr	0.956607	1.173	0.799921	0.003	0.134	1.039	1.176
page-blocks	0.975342	0.910	0.799927	0.003	0.036	0.874	0.913
pendigits	0.995452	2.484	0.799945	0.003	0.104	2.380	2.487
phoneme	0.878816	0.527	0.799963	0.002	0.022	0.505	0.529
pol	0.975211	2.731	0.799940	0.003	0.110	2.621	2.735
predict_students_dropout_and_academic_success	0.775141	1.221	0.799955	0.003	0.082	1.139	1.224
qsar	0.919431	0.368	0.800000	0.003	0.058	0.310	0.371
rice_cammeo_and_osmancik	0.927822	0.526	0.800000	0.004	0.021	0.505	0.531
ringnorm	0.980405	1.686	0.800000	0.003	0.082	1.604	1.689
satimage	0.919129	1.895	0.800000	0.003	0.130	1.765	1.899
segment	0.935065	0.429	0.800000	0.002	0.034	0.396	0.432
seismic+bumps	0.934236	0.478	0.799923	0.003	0.034	0.445	0.481
shuttle	0.999310	34.330	0.800000	0.005	0.314	34.017	34.335
spambase	0.946797	1.758	0.799826	0.003	0.133	1.625	1.762
splice	0.888715	1.307	0.800000	0.003	0.133	1.174	1.310
sports_articles_for_objectivity_analysis	0.840000	0.446	0.800000	0.003	0.088	0.358	0.448
statlog	0.730000	0.229	0.800000	0.002	0.030	0.199	0.231
steel_plates_faults	0.781491	0.473	0.799588	0.002	0.049	0.424	0.476
sylvine	0.933659	1.105	0.799961	0.003	0.067	1.038	1.108
taiwanese_bankruptcy_prediction	0.970674	3.958	0.799971	0.004	0.327	3.631	3.962
telco-customer-churn	0.795600	1.538	0.799943	0.003	0.075	1.463	1.540
texture	1.000000	5.588	0.800000	0.003	0.127	5.461	5.591
thyroid	0.987500	1.643	0.800000	0.003	0.068	1.575	1.646
thyroid-ann	0.984106	0.811	0.799841	0.006	0.046	0.766	0.817
thyroid-dis	0.689286	0.651	0.800000	0.003	0.050	0.601	0.654
turiye_student_evaluation	0.500859	1.588	0.800000	0.003	0.104	1.484	1.591
twonorm	0.979730	1.691	0.800000	0.003	0.088	1.603	1.694
vehicle	0.835294	0.203	0.799054	0.003	0.028	0.175	0.206
wall-robot-navigation	0.966117	1.275	0.799853	0.003	0.077	1.198	1.278
water_quality	0.902500	1.685	0.799900	0.003	0.063	1.622	1.689
waveform-5000	0.866000	1.549	0.800000	0.003	0.119	1.430	1.553
waveform_database_generator_version_1	0.856000	1.103	0.800000	0.003	0.064	1.039	1.106
website_phishing	0.911439	0.224	0.799704	0.002	0.018	0.206	0.226
wine-quality-red	0.578125	0.217	0.799875	0.003	0.011	0.206	0.219
wine-quality-white	0.602041	0.827	0.799918	0.003	0.039	0.788	0.830
yeast	0.609428	0.222	0.799865	0.003	0.016	0.205	0.224
