dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.401544	6.977	0.799845
Amazon_employee_access	0.942173	14.610	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735603	5.644	0.799980
BNG(breast-w)	0.984887	21.470	0.799980
BNG(cmc)	0.570163	36.422	0.799986
BNG(tic-tac-toe)	0.752604	21.276	0.799980
Bank_Customer_Churn_Dataset	0.864000	6.443	0.800000
Basketball_c	0.701493	4.808	0.800000
Cardiovascular-Disease-dataset	0.725357	50.212	0.800000
Click_prediction_small	0.831539	6.460	0.799990
Credit_c	0.670141	42.486	0.801311
Customer_Personality_Analysis	0.877232	0.988	0.800000
Diabetic_Retinopathy_Debrecen	0.735931	0.738	0.799305
E-CommereShippingData	0.666818	2.637	0.799982
Employee	0.846402	1.155	0.799914
FICO-HELOC-cleaned	0.735696	3.168	0.799919
Firm-Teacher_Clave-Direction_Classification	0.652778	2.748	0.800000
Fitness_Club_c	0.791946	0.484	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.631250	0.633	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.609375	0.626	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.138	0.799831
GesturePhaseSegmentationProcessed	0.506835	3.298	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.841786	2.168	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.857143	0.728	0.800000
INNHotelsGroup	0.842867	16.215	0.800000
Indian_pines	0.839803	11.911	0.799978
JapaneseVowels	0.985951	2.550	0.799920
KDDCup09_upselling	0.757310	2.110	0.799922
MIC	0.884848	1.359	0.799879
MagicTelescope	0.870662	5.113	0.800000
Marketing_Campaign	0.888393	0.799	0.800000
Mobile_Price_Classification	0.445000	0.710	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.596	0.799824
PhishingWebsites	0.943012	3.519	0.800000
PieChart3	0.875000	0.634	0.799443
Pima_Indians_Diabetes_Database	0.772727	0.476	0.799479
PizzaCutter3	0.885167	0.636	0.799616
Pumpkin_Seeds	0.870000	0.694	0.800000
QSAR_biodegradation	0.848341	0.658	0.799810
SDSS17	0.941500	99.851	0.800000
Satellite	0.991176	1.775	0.800000
Telecom_Churn_Dataset	0.901049	0.940	0.799880
UJI_Pen_Characters	0.461538	2.885	0.799853
Water_Quality_and_Potability	0.611280	0.787	0.799756
Wilt	0.985492	1.529	0.799834
abalone	0.633971	0.909	0.799856
ada	0.848193	1.670	0.799855
ada_agnostic	0.817087	1.848	0.799868
ada_prior	0.835754	1.102	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.567500	0.552	0.800000
allbp	0.968212	2.303	0.799841
allrep	0.969536	1.207	0.799841
analcatdata_authorship	0.970414	0.734	0.799049
artificial-characters	0.668297	2.210	0.799961
autoUniv-au4-2500	0.450000	1.860	0.800000
autoUniv-au7-1100	0.359091	1.320	0.800000
bank	0.887648	23.892	0.799982
banknote_authentication	0.549091	0.391	0.799563
baseball	0.944030	0.588	0.800000
car-evaluation	0.699422	0.660	0.799769
churn	0.895000	1.384	0.800000
cmc	0.566102	0.503	0.799728
company_bankruptcy_prediction	0.969941	4.279	0.799971
contraceptive_method_choice	0.589831	1.769	0.799728
credit	0.767873	4.355	0.799988
default_of_credit_card_clients	0.808333	12.744	0.800000
delta_ailerons	0.946003	1.074	0.799972
dis	0.984106	1.191	0.799841
dna	0.921630	3.533	0.799749
drug_consumption	0.403183	0.576	0.799894
dry_bean_dataset	0.925450	3.708	0.799941
eeg-eye-state	0.785381	3.998	0.800000
electricity	0.802494	21.866	0.799987
estimation_of_obesity_levels	0.910165	1.673	0.799621
eye_movements	0.542505	3.445	0.799927
eye_movements_bin	0.591327	2.053	0.799947
first-order-theorem-proving	0.560458	2.593	0.799935
gas-drift	0.990295	11.506	0.800000
gina_agnostic	0.737752	23.247	0.799885
golf_play_dataset_extended	0.922374	0.487	0.800000
heloc	0.717000	2.851	0.800000
house_16H	0.867680	4.710	0.799970
htru	0.977933	4.629	0.799978
ibm-employee-performance	0.921769	0.809	0.800000
in_vehicle_coupon_recommendation	0.634815	3.335	0.800729
internet_firewall	0.801709	42.152	0.799991
jm1	0.812586	2.974	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.679830	21.337	0.799996
kdd_ipums_la_97-small	0.843931	1.411	0.799923
kr-vs-k	0.444048	28.590	0.799971
kropt	0.440841	29.166	0.799971
led24	0.679688	0.991	0.800000
led7	0.729688	0.752	0.800000
letter	0.918500	19.543	0.800000
mammography	0.988377	1.800	0.799964
maternal_health_risk	0.778325	0.449	0.799803
mfeat-factors	0.962500	2.795	0.800000
mfeat-fourier	0.867500	1.271	0.800000
mfeat-karhunen	0.952500	1.256	0.800000
mfeat-morphological	0.762500	1.316	0.800000
mfeat-pixel	0.930000	3.121	0.800000
mfeat-zernike	0.800000	0.963	0.800000
mice_protein_expression	1.000000	0.952	0.800000
microaggregation2	0.573500	6.508	0.800000
mobile_c36_oversampling	0.945035	20.679	0.800000
mozilla4	0.899325	1.899	0.800000
naticusdroid+android+permissions+dataset	0.950230	20.529	0.799980
national-longitudinal-survey-binary	0.969450	2.387	0.799919
okcupid_stem	0.735757	9.360	0.799978
one-hundred-plants-margin	0.687500	4.720	0.800000
one-hundred-plants-shape	0.675000	4.674	0.800000
one-hundred-plants-texture	0.781250	4.673	0.799875
optdigits	0.936833	2.639	0.800000
ozone-level-8hr	0.946746	1.462	0.799921
page-blocks	0.968037	1.199	0.799927
pendigits	0.984538	2.818	0.799945
