dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.401544	7.081	0.799845
Amazon_employee_access	0.942173	14.876	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.735103	5.824	0.799980
BNG(breast-w)	0.983998	21.823	0.799980
BNG(cmc)	0.570524	36.313	0.799986
BNG(tic-tac-toe)	0.773432	21.565	0.799980
Bank_Customer_Churn_Dataset	0.855500	6.602	0.800000
Basketball_c	0.690299	4.829	0.800000
Cardiovascular-Disease-dataset	0.727500	49.838	0.800000
Click_prediction_small	0.831414	6.487	0.799990
Credit_c	0.677171	42.265	0.801311
Customer_Personality_Analysis	0.883929	1.001	0.800000
Diabetic_Retinopathy_Debrecen	0.701299	0.724	0.799305
E-CommereShippingData	0.657727	2.650	0.799982
Employee	0.847476	1.157	0.799914
FICO-HELOC-cleaned	0.743291	3.141	0.799919
Firm-Teacher_Clave-Direction_Classification	0.636111	2.717	0.800000
Fitness_Club_c	0.788591	0.514	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.512500	0.660	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.543750	0.611	0.800000
Gender_Gap_in_Spanish_WP	0.594737	1.125	0.799831
GesturePhaseSegmentationProcessed	0.556456	3.282	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.841786	2.170	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.764	0.800000
INNHotelsGroup	0.847967	16.120	0.800000
Indian_pines	0.857299	12.025	0.799978
JapaneseVowels	0.973407	2.509	0.799920
KDDCup09_upselling	0.722222	2.078	0.799922
MIC	0.887879	1.353	0.799879
MagicTelescope	0.868297	5.101	0.800000
Marketing_Campaign	0.883929	0.798	0.800000
Mobile_Price_Classification	0.487500	0.738	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.571	0.799824
PhishingWebsites	0.946178	3.504	0.800000
PieChart3	0.879630	0.667	0.799443
Pima_Indians_Diabetes_Database	0.759740	0.434	0.799479
PizzaCutter3	0.866029	0.672	0.799616
Pumpkin_Seeds	0.874000	0.684	0.800000
QSAR_biodegradation	0.890995	0.644	0.799810
SDSS17	0.929800	98.854	0.800000
Satellite	0.993137	1.772	0.800000
Telecom_Churn_Dataset	0.901049	0.943	0.799880
UJI_Pen_Characters	0.424908	3.051	0.799853
Water_Quality_and_Potability	0.620427	0.794	0.799756
Wilt	0.992746	0.787	0.799834
abalone	0.638756	0.926	0.799856
ada	0.840964	1.660	0.799855
ada_agnostic	0.824754	1.901	0.799868
ada_prior	0.829050	1.110	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.597500	0.538	0.800000
allbp	0.970861	1.357	0.799841
allrep	0.969536	1.196	0.799841
analcatdata_authorship	0.952663	0.722	0.799049
artificial-characters	0.667319	2.214	0.799961
autoUniv-au4-2500	0.518000	1.810	0.800000
autoUniv-au7-1100	0.359091	0.512	0.800000
bank	0.895057	23.668	0.799982
banknote_authentication	0.545455	0.378	0.799563
baseball	0.936567	0.577	0.800000
car-evaluation	0.699422	0.646	0.799769
churn	0.894000	1.352	0.800000
cmc	0.562712	0.529	0.799728
company_bankruptcy_prediction	0.972141	4.244	0.799971
contraceptive_method_choice	0.583051	0.713	0.799728
credit	0.773557	4.364	0.799988
default_of_credit_card_clients	0.810500	12.674	0.800000
delta_ailerons	0.946704	1.041	0.799972
