dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.405405	7.185	0.799845
Amazon_employee_access	0.942173	15.106	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732098	5.802	0.799980
BNG(breast-w)	0.984887	21.688	0.799980
BNG(cmc)	0.569259	36.173	0.799986
BNG(tic-tac-toe)	0.760859	21.328	0.799980
Bank_Customer_Churn_Dataset	0.866500	6.696	0.800000
Basketball_c	0.712687	4.922	0.800000
Cardiovascular-Disease-dataset	0.726071	50.268	0.800000
Click_prediction_small	0.831539	6.472	0.799990
Credit_c	0.690902	42.562	0.801311
Customer_Personality_Analysis	0.888393	0.979	0.800000
Diabetic_Retinopathy_Debrecen	0.727273	0.723	0.799305
E-CommereShippingData	0.671364	2.620	0.799982
Employee	0.847476	1.151	0.799914
FICO-HELOC-cleaned	0.739241	3.121	0.799919
Firm-Teacher_Clave-Direction_Classification	0.586111	2.731	0.800000
Fitness_Club_c	0.785235	0.504	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.562500	0.615	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.646875	0.618	0.800000
Gender_Gap_in_Spanish_WP	0.595789	1.149	0.799831
GesturePhaseSegmentationProcessed	0.550886	3.315	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.842889	2.107	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.710	0.800000
INNHotelsGroup	0.860372	16.176	0.800000
Indian_pines	0.863860	11.778	0.799978
JapaneseVowels	0.990467	2.503	0.799920
KDDCup09_upselling	0.762183	2.097	0.799922
MIC	0.900000	1.359	0.799879
MagicTelescope	0.872766	5.121	0.800000
Marketing_Campaign	0.888393	0.797	0.800000
Mobile_Price_Classification	0.590000	0.699	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.559	0.799824
PhishingWebsites	0.954772	3.509	0.800000
PieChart3	0.875000	0.632	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.435	0.799479
PizzaCutter3	0.885167	0.757	0.799616
Pumpkin_Seeds	0.876000	0.687	0.800000
QSAR_biodegradation	0.886256	0.654	0.799810
SDSS17	0.966100	99.547	0.800000
Satellite	0.991176	1.744	0.800000
Telecom_Churn_Dataset	0.925037	0.949	0.799880
UJI_Pen_Characters	0.483516	2.940	0.799853
Water_Quality_and_Potability	0.635671	0.758	0.799756
Wilt	0.989637	0.813	0.799834
abalone	0.633971	0.918	0.799856
ada	0.851807	1.653	0.799855
ada_agnostic	0.838992	1.895	0.799868
ada_prior	0.845810	1.099	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.524	0.800000
allbp	0.974834	1.260	0.799841
allrep	0.973510	1.199	0.799841
analcatdata_authorship	0.976331	0.737	0.799049
artificial-characters	0.663405	2.164	0.799961
autoUniv-au4-2500	0.442000	1.793	0.800000
autoUniv-au7-1100	0.377273	0.522	0.800000
bank	0.890081	23.750	0.799982
banknote_authentication	0.552727	0.373	0.799563
baseball	0.947761	0.576	0.800000
car-evaluation	0.702312	0.651	0.799769
churn	0.915000	1.377	0.800000
cmc	0.562712	0.505	0.799728
company_bankruptcy_prediction	0.970674	4.220	0.799971
contraceptive_method_choice	0.589831	0.652	0.799728
credit	0.777445	4.364	0.799988
default_of_credit_card_clients	0.809333	12.726	0.800000
delta_ailerons	0.946704	1.044	0.799972
dis	0.984106	1.202	0.799841
dna	0.935737	3.548	0.799749
drug_consumption	0.397878	0.579	0.799894
dry_bean_dataset	0.928021	3.691	0.799941
eeg-eye-state	0.898531	3.998	0.800000
electricity	0.809997	21.815	0.799987
estimation_of_obesity_levels	0.969267	0.791	0.799621
eye_movements	0.562157	3.443	0.799927
eye_movements_bin	0.582129	2.059	0.799947
first-order-theorem-proving	0.596405	2.612	0.799935
gas-drift	0.993530	11.466	0.800000
gina_agnostic	0.694524	23.059	0.799885
golf_play_dataset_extended	0.926941	0.468	0.800000
heloc	0.717000	2.829	0.800000
house_16H	0.876205	3.679	0.799970
htru	0.979888	4.618	0.799978
ibm-employee-performance	0.986395	0.876	0.800000
in_vehicle_coupon_recommendation	0.663066	3.334	0.800729
internet_firewall	0.803235	42.088	0.799991
jm1	0.815802	2.961	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.717537	21.392	0.799996
kdd_ipums_la_97-small	0.843931	1.390	0.799923
kr-vs-k	0.571632	27.156	0.799971
kropt	0.560050	26.623	0.799971
led24	0.715625	1.135	0.800000
led7	0.725000	0.714	0.800000
letter	0.953500	19.086	0.800000
mammography	0.987036	1.784	0.799964
maternal_health_risk	0.778325	0.461	0.799803
mfeat-factors	0.970000	2.797	0.800000
mfeat-fourier	0.885000	1.285	0.800000
mfeat-karhunen	0.952500	1.227	0.800000
mfeat-morphological	0.760000	0.553	0.800000
mfeat-pixel	0.920000	3.137	0.800000
mfeat-zernike	0.820000	0.986	0.800000
mice_protein_expression	1.000000	0.941	0.800000
microaggregation2	0.605000	6.512	0.800000
mobile_c36_oversampling	0.965031	20.645	0.800000
mozilla4	0.911225	1.877	0.800000
naticusdroid+android+permissions+dataset	0.955855	20.543	0.799980
national-longitudinal-survey-binary	0.983707	1.265	0.799919
okcupid_stem	0.729760	9.337	0.799978
one-hundred-plants-margin	0.696875	4.696	0.800000
one-hundred-plants-shape	0.690625	4.423	0.800000
one-hundred-plants-texture	0.812500	4.987	0.799875
optdigits	0.983986	2.629	0.800000
ozone-level-8hr	0.946746	1.460	0.799921
page-blocks	0.974429	1.204	0.799927
pendigits	0.992724	2.794	0.799945
phoneme	0.873265	0.787	0.799963
pol	0.968270	3.000	0.799940
predict_students_dropout_and_academic_success	0.719774	1.489	0.799955
qsar	0.890995	0.645	0.800000
rice_cammeo_and_osmancik	0.925197	0.804	0.800000
ringnorm	0.980405	1.980	0.800000
satimage	0.919129	2.187	0.800000
segment	0.924242	0.709	0.800000
seismic+bumps	0.934236	0.824	0.799923
shuttle	0.999224	34.387	0.800000
spambase	0.923996	2.022	0.799826
splice	0.902821	1.635	0.800000
sports_articles_for_objectivity_analysis	0.830000	0.721	0.800000
statlog	0.745000	0.518	0.800000
steel_plates_faults	0.760925	0.765	0.799588
sylvine	0.939512	1.420	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.483	0.799971
telco-customer-churn	0.803407	1.822	0.799943
texture	0.998182	6.093	0.800000
thyroid	0.981250	1.937	0.800000
thyroid-ann	0.981457	1.084	0.799841
thyroid-dis	0.703571	0.946	0.800000
turiye_student_evaluation	0.518041	1.860	0.800000
twonorm	0.981081	2.007	0.800000
vehicle	0.841176	0.520	0.799054
wall-robot-navigation	0.949634	1.547	0.799853
water_quality	0.907500	1.943	0.799900
waveform-5000	0.857000	1.846	0.800000
waveform_database_generator_version_1	0.850000	1.370	0.800000
website_phishing	0.889299	0.515	0.799704
wine-quality-red	0.584375	0.513	0.799875
