dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.432432	6.838	0.799845
Amazon_employee_access	0.942173	14.611	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731097	5.431	0.799980
BNG(breast-w)	0.985649	21.420	0.799980
BNG(cmc)	0.572333	35.989	0.799986
BNG(tic-tac-toe)	0.796038	21.146	0.799980
Bank_Customer_Churn_Dataset	0.865500	6.447	0.800000
Basketball_c	0.708955	4.862	0.800000
Cardiovascular-Disease-dataset	0.729714	49.589	0.800000
Click_prediction_small	0.831915	6.451	0.799990
Credit_c	0.704053	42.085	0.801311
Customer_Personality_Analysis	0.892857	0.965	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.697	0.799305
E-CommereShippingData	0.671818	2.609	0.799982
Employee	0.847476	1.171	0.799914
FICO-HELOC-cleaned	0.737722	3.074	0.799919
Firm-Teacher_Clave-Direction_Classification	0.719907	2.732	0.800000
Fitness_Club_c	0.791946	0.515	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.603125	0.659	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.650000	0.619	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.139	0.799831
GesturePhaseSegmentationProcessed	0.644557	3.289	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.856670	2.134	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.706	0.800000
INNHotelsGroup	0.871675	16.043	0.800000
Indian_pines	0.920722	12.076	0.799978
JapaneseVowels	0.994982	2.480	0.799920
KDDCup09_upselling	0.777778	2.079	0.799922
MIC	0.896970	1.380	0.799879
MagicTelescope	0.876709	5.108	0.800000
Marketing_Campaign	0.890625	0.811	0.800000
Mobile_Price_Classification	0.967500	0.709	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.570	0.799824
PhishingWebsites	0.969697	3.539	0.800000
PieChart3	0.884259	0.624	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.459	0.799479
PizzaCutter3	0.885167	0.655	0.799616
Pumpkin_Seeds	0.878000	0.678	0.800000
QSAR_biodegradation	0.867299	0.650	0.799810
SDSS17	0.972550	98.010	0.800000
Satellite	0.993137	1.768	0.800000
Telecom_Churn_Dataset	0.937031	0.966	0.799880
UJI_Pen_Characters	0.476190	3.075	0.799853
Water_Quality_and_Potability	0.635671	0.772	0.799756
Wilt	0.989637	0.764	0.799834
abalone	0.635167	0.923	0.799856
ada	0.848193	1.674	0.799855
ada_agnostic	0.834611	1.832	0.799868
ada_prior	0.837989	1.102	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.592500	0.521	0.800000
allbp	0.974834	1.254	0.799841
allrep	0.973510	1.202	0.799841
analcatdata_authorship	0.988166	0.727	0.799049
artificial-characters	0.701566	2.171	0.799961
autoUniv-au4-2500	0.490000	1.850	0.800000
autoUniv-au7-1100	0.363636	0.497	0.800000
bank	0.895720	23.500	0.799982
banknote_authentication	0.541818	0.357	0.799563
baseball	0.944030	0.568	0.800000
car-evaluation	0.855491	0.636	0.799769
churn	0.934000	1.348	0.800000
cmc	0.589831	0.499	0.799728
company_bankruptcy_prediction	0.970674	4.238	0.799971
contraceptive_method_choice	0.600000	0.641	0.799728
credit	0.780138	4.386	0.799988
default_of_credit_card_clients	0.825167	12.632	0.800000
delta_ailerons	0.948808	1.046	0.799972
dis	0.985430	1.183	0.799841
dna	0.920063	3.543	0.799749
drug_consumption	0.403183	0.573	0.799894
dry_bean_dataset	0.927653	3.683	0.799941
eeg-eye-state	0.960614	3.972	0.800000
electricity	0.824451	21.913	0.799987
estimation_of_obesity_levels	0.971631	0.743	0.799621
eye_movements	0.569013	3.396	0.799927
eye_movements_bin	0.595269	2.048	0.799947
first-order-theorem-proving	0.621732	2.601	0.799935
gas-drift	0.994968	11.508	0.800000
gina_agnostic	0.791066	23.213	0.799885
golf_play_dataset_extended	0.926941	0.497	0.800000
heloc	0.722000	2.855	0.800000
house_16H	0.884729	3.601	0.799970
htru	0.979050	4.557	0.799978
ibm-employee-performance	0.993197	0.777	0.800000
in_vehicle_coupon_recommendation	0.668052	3.315	0.800729
internet_firewall	0.912566	42.038	0.799991
jm1	0.816261	2.980	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.847947	20.998	0.799996
kdd_ipums_la_97-small	0.866089	1.401	0.799923
kr-vs-k	0.616714	29.062	0.799971
kropt	0.626158	29.099	0.799971
led24	0.696875	1.006	0.800000
led7	0.735938	0.717	0.800000
letter	0.968750	18.528	0.800000
mammography	0.989718	1.807	0.799964
maternal_health_risk	0.817734	0.448	0.799803
mfeat-factors	0.975000	2.820	0.800000
mfeat-fourier	0.882500	1.269	0.800000
mfeat-karhunen	0.967500	1.219	0.800000
mfeat-morphological	0.760000	0.548	0.800000
mfeat-pixel	0.960000	3.134	0.800000
mfeat-zernike	0.812500	0.969	0.800000
mice_protein_expression	1.000000	0.944	0.800000
microaggregation2	0.620000	6.517	0.800000
mobile_c36_oversampling	0.973918	20.736	0.800000
mozilla4	0.926986	1.862	0.800000
naticusdroid+android+permissions+dataset	0.967104	20.508	0.799980
national-longitudinal-survey-binary	0.993890	1.253	0.799919
okcupid_stem	0.731072	9.314	0.799978
one-hundred-plants-margin	0.815625	4.511	0.800000
one-hundred-plants-shape	0.759375	4.452	0.800000
one-hundred-plants-texture	0.881250	4.814	0.799875
optdigits	0.992883	2.636	0.800000
ozone-level-8hr	0.958580	1.439	0.799921
page-blocks	0.976256	1.200	0.799927
pendigits	0.994998	2.774	0.799945
phoneme	0.892692	0.821	0.799963
pol	0.973228	3.007	0.799940
predict_students_dropout_and_academic_success	0.769492	1.494	0.799955
qsar	0.909953	0.654	0.800000
rice_cammeo_and_osmancik	0.929134	0.807	0.800000
ringnorm	0.977703	1.980	0.800000
satimage	0.916796	2.193	0.800000
segment	0.930736	0.728	0.800000
seismic+bumps	0.932302	0.771	0.799923
shuttle	0.999224	34.789	0.800000
spambase	0.942454	2.027	0.799826
splice	0.869906	1.635	0.800000
sports_articles_for_objectivity_analysis	0.840000	0.727	0.800000
statlog	0.755000	0.543	0.800000
steel_plates_faults	0.786632	0.771	0.799588
sylvine	0.940488	1.405	0.799961
taiwanese_bankruptcy_prediction	0.968475	4.403	0.799971
telco-customer-churn	0.799858	1.821	0.799943
texture	0.999091	6.160	0.800000
thyroid	0.986806	1.982	0.800000
thyroid-ann	0.982781	1.087	0.799841
thyroid-dis	0.705357	0.920	0.800000
turiye_student_evaluation	0.495704	1.894	0.800000
twonorm	0.978378	1.968	0.800000
vehicle	0.864706	0.508	0.799054
wall-robot-navigation	0.959707	1.546	0.799853
water_quality	0.904375	1.957	0.799900
waveform-5000	0.869000	1.838	0.800000
waveform_database_generator_version_1	0.863000	1.373	0.800000
website_phishing	0.911439	0.522	0.799704
wine-quality-red	0.581250	0.500	0.799875
wine-quality-white	0.618367	1.098	0.799918
yeast	0.616162	0.532	0.799865
