dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	5.751	0.799845
Amazon_employee_access	0.942173	13.570	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	4.150	0.799980
BNG(breast-w)	0.984379	20.144	0.799980
BNG(cmc)	0.568535	33.754	0.799986
BNG(tic-tac-toe)	0.761367	19.999	0.799980
Bank_Customer_Churn_Dataset	0.860500	5.316	0.800000
Basketball_c	0.694030	2.897	0.800000
Cardiovascular-Disease-dataset	0.727714	49.665	0.800000
Click_prediction_small	0.831539	6.471	0.799990
Credit_c	0.682796	42.011	0.801311
Customer_Personality_Analysis	0.899554	0.973	0.800000
Diabetic_Retinopathy_Debrecen	0.722944	0.721	0.799305
E-CommereShippingData	0.670000	2.651	0.799982
Employee	0.847476	1.160	0.799914
FICO-HELOC-cleaned	0.734684	3.088	0.799919
Firm-Teacher_Clave-Direction_Classification	0.558333	2.706	0.800000
Fitness_Club_c	0.778523	0.496	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.525000	0.668	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.546875	0.625	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.162	0.799831
GesturePhaseSegmentationProcessed	0.539747	3.306	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.833517	2.140	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.736	0.800000
INNHotelsGroup	0.850999	16.068	0.800000
Indian_pines	0.861126	11.950	0.799978
JapaneseVowels	0.987456	2.516	0.799920
KDDCup09_upselling	0.760234	2.098	0.799922
MIC	0.900000	1.407	0.799879
MagicTelescope	0.875920	5.135	0.800000
Marketing_Campaign	0.895089	0.776	0.800000
Mobile_Price_Classification	0.477500	0.765	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.573	0.799824
PhishingWebsites	0.947987	3.514	0.800000
PieChart3	0.875000	0.703	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.416	0.799479
PizzaCutter3	0.885167	0.636	0.799616
Pumpkin_Seeds	0.876000	0.702	0.800000
QSAR_biodegradation	0.905213	0.641	0.799810
SDSS17	0.963750	98.329	0.800000
Satellite	0.991176	1.758	0.800000
Telecom_Churn_Dataset	0.917541	0.947	0.799880
UJI_Pen_Characters	0.483516	3.027	0.799853
Water_Quality_and_Potability	0.632622	0.764	0.799756
Wilt	0.985492	0.851	0.799834
abalone	0.633971	0.936	0.799856
ada	0.843373	1.656	0.799855
ada_agnostic	0.824754	1.917	0.799868
ada_prior	0.836872	1.149	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.560000	0.530	0.800000
allbp	0.973510	1.226	0.799841
allrep	0.972185	1.214	0.799841
analcatdata_authorship	0.982249	0.721	0.799049
artificial-characters	0.672701	2.175	0.799961
autoUniv-au4-2500	0.454000	1.908	0.800000
autoUniv-au7-1100	0.340909	0.602	0.800000
bank	0.892845	23.549	0.799982
banknote_authentication	0.549091	0.370	0.799563
baseball	0.944030	0.592	0.800000
car-evaluation	0.699422	0.676	0.799769
churn	0.928000	1.344	0.800000
cmc	0.589831	0.518	0.799728
company_bankruptcy_prediction	0.970674	4.265	0.799971
contraceptive_method_choice	0.589831	0.624	0.799728
credit	0.777745	4.496	0.799988
default_of_credit_card_clients	0.811000	12.641	0.800000
delta_ailerons	0.948107	1.055	0.799972
dis	0.984106	1.246	0.799841
dna	0.923197	3.527	0.799749
drug_consumption	0.400531	0.572	0.799894
dry_bean_dataset	0.925083	3.679	0.799941
eeg-eye-state	0.889186	3.973	0.800000
electricity	0.800508	21.962	0.799987
estimation_of_obesity_levels	0.957447	0.748	0.799621
eye_movements	0.553931	3.439	0.799927
eye_movements_bin	0.593955	2.074	0.799947
first-order-theorem-proving	0.570261	2.590	0.799935
gas-drift	0.991014	11.510	0.800000
gina_agnostic	0.688761	23.169	0.799885
golf_play_dataset_extended	0.917808	0.469	0.800000
heloc	0.718000	2.898	0.800000
