dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.274131	6.819	0.799845
Amazon_employee_access	0.942173	14.563	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.515273	5.350	0.799980
BNG(breast-w)	0.974219	21.319	0.799980
BNG(cmc)	0.467722	36.111	0.799986
BNG(tic-tac-toe)	0.678308	21.026	0.799980
Bank_Customer_Churn_Dataset	0.796500	6.601	0.800000
Basketball_c	0.660448	4.581	0.800000
Cardiovascular-Disease-dataset	0.611714	50.085	0.800000
Click_prediction_small	0.831539	6.505	0.799990
Credit_c	0.551034	42.480	0.801311
Customer_Personality_Analysis	0.857143	0.980	0.800000
Diabetic_Retinopathy_Debrecen	0.636364	0.756	0.799305
E-CommereShippingData	0.596818	2.685	0.799982
Employee	0.667025	1.204	0.799914
FICO-HELOC-cleaned	0.555949	3.152	0.799919
Firm-Teacher_Clave-Direction_Classification	0.389352	2.777	0.800000
Fitness_Club_c	0.694631	0.520	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.528125	0.660	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.550000	0.637	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.194	0.799831
GesturePhaseSegmentationProcessed	0.428861	3.371	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.151	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.840136	0.748	0.800000
INNHotelsGroup	0.672364	16.096	0.800000
Indian_pines	0.597594	11.973	0.799978
JapaneseVowels	0.315605	2.520	0.799920
KDDCup09_upselling	0.538986	2.097	0.799922
MIC	0.866667	1.437	0.799879
MagicTelescope	0.720557	5.160	0.800000
Marketing_Campaign	0.854911	0.810	0.800000
Mobile_Price_Classification	0.377500	0.740	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.612	0.799824
PhishingWebsites	0.814564	3.546	0.800000
PieChart3	0.875000	0.635	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.453	0.799479
PizzaCutter3	0.880383	0.675	0.799616
Pumpkin_Seeds	0.596000	0.715	0.800000
QSAR_biodegradation	0.725118	0.671	0.799810
SDSS17	0.594450	99.308	0.800000
Satellite	0.990196	1.789	0.800000
Telecom_Churn_Dataset	0.854573	0.969	0.799880
UJI_Pen_Characters	0.043956	3.081	0.799853
Water_Quality_and_Potability	0.609756	0.787	0.799756
Wilt	0.946114	0.789	0.799834
abalone	0.552632	0.924	0.799856
ada	0.790361	1.672	0.799855
ada_agnostic	0.794085	1.868	0.799868
ada_prior	0.756425	1.111	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.552500	0.553	0.800000
allbp	0.956291	1.241	0.799841
allrep	0.966887	1.233	0.799841
analcatdata_authorship	0.644970	0.776	0.799049
artificial-characters	0.214775	2.178	0.799961
autoUniv-au4-2500	0.434000	1.841	0.800000
autoUniv-au7-1100	0.277273	0.516	0.800000
bank	0.883003	23.534	0.799982
banknote_authentication	0.556364	0.396	0.799563
baseball	0.906716	0.565	0.800000
car-evaluation	0.699422	0.661	0.799769
churn	0.859000	1.373	0.800000
cmc	0.511864	0.509	0.799728
company_bankruptcy_prediction	0.967742	4.287	0.799971
contraceptive_method_choice	0.515254	0.667	0.799728
credit	0.703560	4.373	0.799988
default_of_credit_card_clients	0.778833	12.740	0.800000
