dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.386100	4.677	0.799845
Amazon_employee_access	0.942173	13.587	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.737606	3.705	0.799980
BNG(breast-w)	0.983363	20.059	0.799980
BNG(cmc)	0.567089	34.749	0.799986
BNG(tic-tac-toe)	0.759208	19.931	0.799980
Bank_Customer_Churn_Dataset	0.843000	4.401	0.800000
Basketball_c	0.701493	3.292	0.800000
Cardiovascular-Disease-dataset	0.725643	49.819	0.800000
Click_prediction_small	0.831539	6.509	0.799990
Credit_c	0.668156	42.242	0.801311
Customer_Personality_Analysis	0.888393	1.031	0.800000
Diabetic_Retinopathy_Debrecen	0.718615	0.751	0.799305
E-CommereShippingData	0.658636	2.655	0.799982
Employee	0.838883	1.168	0.799914
FICO-HELOC-cleaned	0.742278	3.102	0.799919
Firm-Teacher_Clave-Direction_Classification	0.578241	2.765	0.800000
Fitness_Club_c	0.791946	0.531	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.487500	0.754	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.503125	0.677	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.183	0.799831
GesturePhaseSegmentationProcessed	0.543797	3.291	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.842889	2.106	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.853741	0.700	0.800000
INNHotelsGroup	0.833081	16.145	0.800000
Indian_pines	0.774740	11.857	0.799978
JapaneseVowels	0.974912	2.496	0.799920
KDDCup09_upselling	0.690058	2.109	0.799922
MIC	0.896970	1.420	0.799879
MagicTelescope	0.868297	5.108	0.800000
Marketing_Campaign	0.883929	0.791	0.800000
Mobile_Price_Classification	0.457500	0.707	0.800000
National_Health_and_Nutrition_Health_Survey	0.831140	0.643	0.799824
PhishingWebsites	0.945726	3.534	0.800000
PieChart3	0.875000	0.638	0.799443
Pima_Indians_Diabetes_Database	0.772727	0.430	0.799479
PizzaCutter3	0.880383	0.658	0.799616
Pumpkin_Seeds	0.876000	0.693	0.800000
QSAR_biodegradation	0.876777	0.651	0.799810
SDSS17	0.959750	98.925	0.800000
Satellite	0.991176	1.784	0.800000
Telecom_Churn_Dataset	0.898051	0.952	0.799880
UJI_Pen_Characters	0.454212	2.999	0.799853
Water_Quality_and_Potability	0.609756	0.784	0.799756
Wilt	0.980311	0.825	0.799834
abalone	0.633971	0.930	0.799856
ada	0.827711	1.685	0.799855
ada_agnostic	0.814896	1.839	0.799868
ada_prior	0.824581	1.099	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.556	0.800000
allbp	0.966887	1.328	0.799841
allrep	0.966887	1.213	0.799841
analcatdata_authorship	0.976331	0.737	0.799049
artificial-characters	0.658513	2.205	0.799961
autoUniv-au4-2500	0.504000	1.827	0.800000
autoUniv-au7-1100	0.345455	0.523	0.800000
bank	0.891739	23.585	0.799982
banknote_authentication	0.549091	0.406	0.799563
baseball	0.940299	0.661	0.800000
car-evaluation	0.800578	0.655	0.799769
churn	0.891000	1.355	0.800000
cmc	0.542373	0.517	0.799728
company_bankruptcy_prediction	0.972874	4.268	0.799971
contraceptive_method_choice	0.576271	0.734	0.799728
credit	0.766078	4.359	0.799988
default_of_credit_card_clients	0.820000	12.690	0.800000
delta_ailerons	0.948107	1.080	0.799972
dis	0.984106	1.208	0.799841
dna	0.741379	3.559	0.799749
drug_consumption	0.403183	0.588	0.799894
dry_bean_dataset	0.924715	3.723	0.799941
eeg-eye-state	0.867490	3.976	0.800000
electricity	0.786826	22.005	0.799987
estimation_of_obesity_levels	0.924350	0.792	0.799621
eye_movements	0.529250	3.440	0.799927
eye_movements_bin	0.583443	2.066	0.799947
first-order-theorem-proving	0.587418	2.604	0.799935
gas-drift	0.988857	11.484	0.800000
gina_agnostic	0.775216	23.079	0.799885
golf_play_dataset_extended	0.922374	0.504	0.800000
heloc	0.719000	2.835	0.800000
house_16H	0.869533	3.646	0.799970
htru	0.979050	4.619	0.799978
ibm-employee-performance	0.969388	0.819	0.800000
in_vehicle_coupon_recommendation	0.644371	3.363	0.800729
internet_firewall	0.801785	42.008	0.799991
jm1	0.811208	2.985	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.708947	21.165	0.799996
kdd_ipums_la_97-small	0.840077	1.390	0.799923
kr-vs-k	0.462937	31.192	0.799971
kropt	0.475410	29.805	0.799971
led24	0.693750	1.025	0.800000
led7	0.728125	0.776	0.800000
letter	0.917250	18.592	0.800000
mammography	0.985695	1.837	0.799964
maternal_health_risk	0.788177	0.484	0.799803
mfeat-factors	0.972500	2.841	0.800000
mfeat-fourier	0.812500	1.295	0.800000
mfeat-karhunen	0.922500	1.258	0.800000
mfeat-morphological	0.765000	0.605	0.800000
mfeat-pixel	0.952500	3.133	0.800000
mfeat-zernike	0.790000	0.985	0.800000
mice_protein_expression	1.000000	0.981	0.800000
microaggregation2	0.577250	6.511	0.800000
mobile_c36_oversampling	0.934988	20.864	0.800000
mozilla4	0.892570	1.896	0.800000
naticusdroid+android+permissions+dataset	0.943924	20.620	0.799980
national-longitudinal-survey-binary	0.934827	1.349	0.799919
okcupid_stem	0.731072	9.419	0.799978
one-hundred-plants-margin	0.718750	4.471	0.800000
one-hundred-plants-shape	0.696875	4.518	0.800000
one-hundred-plants-texture	0.825000	4.851	0.799875
optdigits	0.955516	2.639	0.800000
ozone-level-8hr	0.942801	1.495	0.799921
page-blocks	0.967123	1.224	0.799927
pendigits	0.989995	2.904	0.799945
phoneme	0.863090	0.858	0.799963
pol	0.944472	3.000	0.799940
predict_students_dropout_and_academic_success	0.731073	1.518	0.799955
qsar	0.890995	0.689	0.800000
rice_cammeo_and_osmancik	0.923885	0.824	0.800000
ringnorm	0.980405	2.005	0.800000
satimage	0.916796	2.221	0.800000
segment	0.922078	0.738	0.800000
seismic+bumps	0.932302	0.788	0.799923
shuttle	0.998017	34.720	0.800000
spambase	0.877307	2.051	0.799826
splice	0.789969	1.637	0.800000
sports_articles_for_objectivity_analysis	0.825000	0.737	0.800000
statlog	0.755000	0.548	0.800000
steel_plates_faults	0.755784	0.804	0.799588
sylvine	0.881951	1.418	0.799961
taiwanese_bankruptcy_prediction	0.972141	4.412	0.799971
telco-customer-churn	0.792761	1.822	0.799943
texture	0.994545	6.174	0.800000
thyroid	0.974306	1.956	0.800000
thyroid-ann	0.966887	1.107	0.799841
thyroid-dis	0.683929	0.979	0.800000
turiye_student_evaluation	0.497423	1.907	0.800000
twonorm	0.979054	2.028	0.800000
vehicle	0.811765	0.631	0.799054
wall-robot-navigation	0.943223	1.542	0.799853
water_quality	0.896250	1.971	0.799900
waveform-5000	0.812000	1.877	0.800000
waveform_database_generator_version_1	0.829000	1.382	0.800000
website_phishing	0.881919	0.533	0.799704
wine-quality-red	0.587500	0.531	0.799875
wine-quality-white	0.578571	1.117	0.799918
yeast	0.606061	0.550	0.799865
