dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	6.432	0.799845
Amazon_employee_access	0.942173	14.425	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	5.210	0.799980
BNG(breast-w)	0.985776	21.220	0.799980
BNG(cmc)	0.574231	35.850	0.799986
BNG(tic-tac-toe)	0.786259	21.018	0.799980
Bank_Customer_Churn_Dataset	0.865500	6.186	0.800000
Basketball_c	0.701493	4.404	0.800000
Cardiovascular-Disease-dataset	0.729500	49.599	0.800000
Click_prediction_small	0.831539	6.425	0.799990
Credit_c	0.705459	42.107	0.801311
Customer_Personality_Analysis	0.886161	0.987	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.717	0.799305
E-CommereShippingData	0.671818	2.620	0.799982
Employee	0.847476	1.128	0.799914
FICO-HELOC-cleaned	0.742785	3.054	0.799919
Firm-Teacher_Clave-Direction_Classification	0.728704	2.707	0.800000
Fitness_Club_c	0.791946	0.472	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.618	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.615625	0.643	0.800000
Gender_Gap_in_Spanish_WP	0.595789	1.127	0.799831
GesturePhaseSegmentationProcessed	0.638987	3.295	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	2.137	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.708	0.800000
INNHotelsGroup	0.868091	16.045	0.800000
Indian_pines	0.927283	11.861	0.799978
JapaneseVowels	0.994481	2.471	0.799920
KDDCup09_upselling	0.781676	2.102	0.799922
MIC	0.896970	1.366	0.799879
MagicTelescope	0.875394	5.094	0.800000
Marketing_Campaign	0.892857	0.796	0.800000
Mobile_Price_Classification	0.970000	0.703	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.554	0.799824
PhishingWebsites	0.964722	3.482	0.800000
PieChart3	0.884259	0.624	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.435	0.799479
PizzaCutter3	0.875598	0.637	0.799616
Pumpkin_Seeds	0.880000	0.695	0.800000
QSAR_biodegradation	0.895735	0.648	0.799810
SDSS17	0.972100	97.785	0.800000
Satellite	0.992157	1.760	0.800000
Telecom_Churn_Dataset	0.940030	0.923	0.799880
UJI_Pen_Characters	0.487179	3.053	0.799853
Water_Quality_and_Potability	0.646341	0.773	0.799756
Wilt	0.991710	0.768	0.799834
abalone	0.638756	0.942	0.799856
ada	0.849398	1.659	0.799855
ada_agnostic	0.838992	1.843	0.799868
ada_prior	0.831285	1.103	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.537	0.800000
allbp	0.974834	2.007	0.799841
allrep	0.972185	1.209	0.799841
analcatdata_authorship	0.994083	0.730	0.799049
artificial-characters	0.702544	2.188	0.799961
autoUniv-au4-2500	0.502000	1.839	0.800000
autoUniv-au7-1100	0.368182	0.517	0.800000
bank	0.898264	23.447	0.799982
banknote_authentication	0.574545	0.376	0.799563
baseball	0.940299	0.569	0.800000
car-evaluation	0.852601	0.640	0.799769
churn	0.936000	1.357	0.800000
cmc	0.589831	0.511	0.799728
company_bankruptcy_prediction	0.971408	4.355	0.799971
contraceptive_method_choice	0.616949	1.389	0.799728
credit	0.777445	4.373	0.799988
default_of_credit_card_clients	0.823167	12.691	0.800000
delta_ailerons	0.948107	1.038	0.799972
dis	0.985430	1.197	0.799841
dna	0.948276	3.535	0.799749
drug_consumption	0.403183	0.586	0.799894
dry_bean_dataset	0.927286	3.662	0.799941
eeg-eye-state	0.962617	3.959	0.800000
electricity	0.824451	21.862	0.799987
estimation_of_obesity_levels	0.981087	0.818	0.799621
eye_movements	0.570384	3.371	0.799927
eye_movements_bin	0.596583	2.055	0.799947
first-order-theorem-proving	0.619281	2.580	0.799935
gas-drift	0.994968	11.535	0.800000
gina_agnostic	0.749280	23.124	0.799885
golf_play_dataset_extended	0.926941	0.452	0.800000
heloc	0.725000	2.828	0.800000
house_16H	0.883617	4.509	0.799970
htru	0.979330	4.562	0.799978
ibm-employee-performance	1.000000	0.792	0.800000
in_vehicle_coupon_recommendation	0.667221	3.317	0.800729
internet_firewall	0.801404	42.063	0.799991
jm1	0.815342	2.965	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.841365	21.017	0.799996
kdd_ipums_la_97-small	0.872832	1.362	0.799923
kr-vs-k	0.585175	27.868	0.799971
kropt	0.593550	28.081	0.799971
led24	0.739062	0.997	0.800000
led7	0.739062	0.737	0.800000
letter	0.970500	19.256	0.800000
mammography	0.989271	1.796	0.799964
maternal_health_risk	0.822660	0.432	0.799803
mfeat-factors	0.975000	2.768	0.800000
mfeat-fourier	0.877500	1.256	0.800000
mfeat-karhunen	0.970000	1.258	0.800000
mfeat-morphological	0.762500	0.591	0.800000
mfeat-pixel	0.962500	3.108	0.800000
mfeat-zernike	0.807500	0.961	0.800000
mice_protein_expression	1.000000	0.929	0.800000
microaggregation2	0.620000	6.458	0.800000
mobile_c36_oversampling	0.971793	20.741	0.800000
mozilla4	0.926986	1.872	0.800000
naticusdroid+android+permissions+dataset	0.965570	20.578	0.799980
national-longitudinal-survey-binary	0.993890	2.040	0.799919
okcupid_stem	0.733508	9.316	0.799978
one-hundred-plants-margin	0.831250	4.727	0.800000
one-hundred-plants-shape	0.762500	4.598	0.800000
one-hundred-plants-texture	0.875000	4.901	0.799875
optdigits	0.990214	2.610	0.800000
ozone-level-8hr	0.954635	1.452	0.799921
page-blocks	0.976256	1.174	0.799927
pendigits	0.995907	2.796	0.799945
phoneme	0.886216	0.804	0.799963
pol	0.972732	3.000	0.799940
predict_students_dropout_and_academic_success	0.774011	1.502	0.799955
qsar	0.905213	0.638	0.800000
rice_cammeo_and_osmancik	0.927822	0.791	0.800000
ringnorm	0.980405	1.972	0.800000
satimage	0.916796	2.157	0.800000
segment	0.935065	0.714	0.800000
seismic+bumps	0.932302	0.767	0.799923
shuttle	0.999310	34.457	0.800000
spambase	0.951140	2.031	0.799826
splice	0.887147	1.590	0.800000
sports_articles_for_objectivity_analysis	0.830000	0.706	0.800000
statlog	0.730000	0.520	0.800000
steel_plates_faults	0.789203	0.737	0.799588
sylvine	0.937561	1.382	0.799961
taiwanese_bankruptcy_prediction	0.969941	4.376	0.799971
telco-customer-churn	0.800568	1.823	0.799943
texture	0.999091	6.315	0.800000
thyroid	0.986806	2.054	0.800000
thyroid-ann	0.985430	1.065	0.799841
thyroid-dis	0.691071	0.936	0.800000
turiye_student_evaluation	0.493127	1.878	0.800000
twonorm	0.977703	1.997	0.800000
vehicle	0.864706	0.497	0.799054
wall-robot-navigation	0.967033	1.550	0.799853
water_quality	0.903125	1.952	0.799900
waveform-5000	0.869000	1.827	0.800000
waveform_database_generator_version_1	0.864000	1.356	0.800000
website_phishing	0.907749	0.497	0.799704
wine-quality-red	0.575000	0.478	0.799875
wine-quality-white	0.612245	1.098	0.799918
yeast	0.612795	0.505	0.799865
