dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.409266	2.480	0.799845	0.003	0.205	2.275	2.483
Amazon_employee_access	0.942173	10.098	0.799994	0.004	0.156	9.942	10.101
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.013	0.799980	0.002	0.032	0.982	1.016
BNG(breast-w)	0.987046	16.987	0.799980	0.004	0.267	16.720	16.991
BNG(cmc)	0.574864	31.735	0.799986	0.005	0.307	31.428	31.740
BNG(tic-tac-toe)	0.783846	16.863	0.799980	0.004	0.238	16.626	16.867
Bank_Customer_Churn_Dataset	0.870500	1.999	0.800000	0.003	0.082	1.917	2.002
Basketball_c	0.716418	0.250	0.800000	0.003	0.040	0.210	0.253
Cardiovascular-Disease-dataset	0.731857	50.209	0.800000	0.005	0.391	49.818	50.214
Click_prediction_small	0.831790	6.027	0.799990	0.003	0.075	5.952	6.029
Credit_c	0.704218	41.588	0.801311	0.006	0.796	40.792	41.594
Customer_Personality_Analysis	0.897321	0.493	0.800000	0.003	0.046	0.447	0.496
Diabetic_Retinopathy_Debrecen	0.761905	0.265	0.799305	0.002	0.030	0.235	0.267
E-CommereShippingData	0.672727	2.120	0.799982	0.003	0.061	2.059	2.123
Employee	0.858217	0.708	0.799914	0.003	0.025	0.683	0.710
FICO-HELOC-cleaned	0.743291	2.558	0.799919	0.004	0.127	2.431	2.561
Firm-Teacher_Clave-Direction_Classification	0.750000	2.410	0.800000	0.003	0.099	2.311	2.413
Fitness_Club_c	0.798658	0.187	0.799596	0.002	0.013	0.174	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.336	0.800000	0.002	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.338	0.800000	0.003	0.035	0.302	0.340
Gender_Gap_in_Spanish_WP	0.596842	0.902	0.799831	0.003	0.036	0.866	0.904
GesturePhaseSegmentationProcessed	0.664304	2.974	0.799959	0.003	0.163	2.811	2.977
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.813	0.797432	0.003	0.060	1.752	1.816
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.406	0.800000	0.002	0.051	0.355	0.408
INNHotelsGroup	0.864507	15.971	0.800000	0.004	0.301	15.670	15.975
Indian_pines	0.927829	11.393	0.799978	0.008	0.983	10.410	11.401
JapaneseVowels	0.995484	2.173	0.799920	0.003	0.079	2.094	2.176
KDDCup09_upselling	0.784600	1.803	0.799922	0.003	0.138	1.664	1.806
MIC	0.909091	1.073	0.799879	0.003	0.160	0.914	1.076
MagicTelescope	0.875920	4.815	0.800000	0.003	0.108	4.707	4.818
Marketing_Campaign	0.890625	0.508	0.800000	0.003	0.050	0.458	0.511
Mobile_Price_Classification	0.957500	0.414	0.800000	0.002	0.039	0.375	0.417
National_Health_and_Nutrition_Health_Survey	0.833333	0.294	0.799824	0.003	0.018	0.275	0.296
PhishingWebsites	0.970602	3.181	0.800000	0.004	0.143	3.038	3.185
PieChart3	0.875000	0.356	0.799443	0.002	0.056	0.299	0.358
Pima_Indians_Diabetes_Database	0.753247	0.141	0.799479	0.002	0.014	0.127	0.143
PizzaCutter3	0.885167	0.349	0.799617	0.002	0.054	0.295	0.352
Pumpkin_Seeds	0.878000	0.401	0.800000	0.002	0.026	0.375	0.403
QSAR_biodegradation	0.876777	0.376	0.799810	0.003	0.061	0.315	0.378
SDSS17	0.971950	100.293	0.800000	0.006	0.717	99.575	100.298
Satellite	0.993137	1.484	0.800000	0.004	0.104	1.380	1.487
Telecom_Churn_Dataset	0.946027	0.654	0.799880	0.006	0.041	0.614	0.660
UJI_Pen_Characters	0.498168	2.662	0.799853	0.002	0.180	2.482	2.664
Water_Quality_and_Potability	0.640244	0.494	0.799756	0.003	0.023	0.471	0.497
Wilt	0.990674	0.480	0.799834	0.002	0.019	0.461	0.483
abalone	0.642344	0.642	0.799856	0.003	0.027	0.615	0.644
ada	0.846988	1.384	0.799855	0.003	0.102	1.282	1.387
ada_agnostic	0.833516	1.536	0.799868	0.003	0.109	1.427	1.540
ada_prior	0.842458	0.823	0.799955	0.003	0.039	0.784	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.254	0.800000	0.002	0.016	0.237	0.256
allbp	0.974834	0.914	0.799841	0.002	0.057	0.856	0.916
allrep	0.974834	0.921	0.799841	0.003	0.059	0.862	0.924
analcatdata_authorship	0.988166	0.458	0.799049	0.003	0.095	0.364	0.461
artificial-characters	0.704501	1.893	0.799961	0.003	0.046	1.847	1.896
autoUniv-au4-2500	0.490000	1.521	0.800000	0.003	0.189	1.332	1.524
autoUniv-au7-1100	0.386364	0.206	0.800000	0.002	0.020	0.186	0.208
bank	0.895831	23.043	0.799982	0.005	0.383	22.661	23.048
banknote_authentication	0.552727	0.097	0.799563	0.002	0.010	0.088	0.100
baseball	0.944030	0.266	0.800000	0.002	0.027	0.239	0.268
car-evaluation	0.864162	0.366	0.799769	0.002	0.035	0.331	0.369
churn	0.940000	1.074	0.800000	0.003	0.060	1.013	1.076
cmc	0.596610	0.232	0.799728	0.002	0.017	0.215	0.235
company_bankruptcy_prediction	0.969208	3.953	0.799971	0.004	0.319	3.635	3.957
contraceptive_method_choice	0.627119	0.238	0.799728	0.002	0.017	0.221	0.241
credit	0.778941	3.949	0.799988	0.003	0.096	3.853	3.952
default_of_credit_card_clients	0.826333	12.427	0.800000	0.004	0.381	12.045	12.431
delta_ailerons	0.948107	0.767	0.799972	0.003	0.027	0.741	0.770
dis	0.986755	0.919	0.799841	0.003	0.058	0.861	0.922
dna	0.945141	3.271	0.799749	0.004	0.361	2.909	3.275
drug_consumption	0.403183	0.312	0.799894	0.003	0.023	0.289	0.315
dry_bean_dataset	0.928755	3.341	0.799941	0.003	0.120	3.221	3.344
eeg-eye-state	0.964286	3.704	0.800000	0.004	0.119	3.585	3.708
electricity	0.824451	21.485	0.799987	0.004	0.255	21.230	21.490
estimation_of_obesity_levels	0.981087	0.396	0.799621	0.002	0.030	0.366	0.398
eye_movements	0.594150	3.028	0.799927	0.004	0.163	2.865	3.032
eye_movements_bin	0.590670	1.753	0.799947	0.003	0.090	1.662	1.756
first-order-theorem-proving	0.620098	2.218	0.799935	0.003	0.162	2.056	2.222
gas-drift	0.994968	11.218	0.800000	0.007	1.011	10.207	11.225
gina_agnostic	0.819885	23.245	0.799885	0.011	2.251	20.995	23.257
golf_play_dataset_extended	0.926941	0.192	0.800000	0.003	0.016	0.176	0.194
heloc	0.722000	2.552	0.800000	0.003	0.113	2.439	2.555
house_16H	0.884359	3.292	0.799970	0.003	0.121	3.171	3.295
htru	0.979888	4.288	0.799978	0.003	0.079	4.209	4.291
ibm-employee-performance	1.000000	0.407	0.800000	0.003	0.052	0.355	0.410
in_vehicle_coupon_recommendation	0.685501	3.043	0.800729	0.003	0.136	2.907	3.047
internet_firewall	0.919738	42.478	0.799991	0.004	0.167	42.310	42.482
jm1	0.814424	2.677	0.800000	0.003	0.117	2.560	2.681
jungle_chess_2pcs_raw_endgame_complete	0.852075	20.563	0.799996	0.004	0.185	20.378	20.568
kdd_ipums_la_97-small	0.868979	1.110	0.799923	0.003	0.061	1.049	1.114
kr-vs-k	0.609765	28.921	0.799971	0.003	0.131	28.790	28.924
kropt	0.611368	26.954	0.799971	0.004	0.116	26.838	26.958
led24	0.739062	0.722	0.800000	0.003	0.056	0.666	0.725
led7	0.740625	0.452	0.800000	0.003	0.020	0.432	0.454
letter	0.976000	19.753	0.800000	0.004	0.178	19.575	19.757
mammography	0.988377	1.534	0.799964	0.003	0.043	1.492	1.537
maternal_health_risk	0.832512	0.167	0.799803	0.002	0.012	0.155	0.170
mfeat-factors	0.965000	2.509	0.800000	0.004	0.363	2.146	2.513
mfeat-fourier	0.885000	0.991	0.800000	0.004	0.133	0.858	0.994
mfeat-karhunen	0.970000	0.869	0.800000	0.003	0.111	0.758	0.872
mfeat-morphological	0.755000	0.270	0.800000	0.003	0.016	0.254	0.273
mfeat-pixel	0.960000	2.808	0.800000	0.004	0.411	2.397	2.812
mfeat-zernike	0.820000	0.690	0.800000	0.003	0.088	0.602	0.693
mice_protein_expression	1.000000	0.577	0.800000	0.003	0.104	0.473	0.580
microaggregation2	0.626250	6.209	0.800000	0.004	0.184	6.025	6.213
mobile_c36_oversampling	0.970440	20.366	0.800000	0.004	0.200	20.166	20.370
mozilla4	0.929559	1.583	0.800000	0.003	0.046	1.537	1.586
naticusdroid+android+permissions+dataset	0.963184	20.192	0.799980	0.008	0.815	19.377	20.200
national-longitudinal-survey-binary	0.993890	0.945	0.799918	0.005	0.049	0.896	0.950
okcupid_stem	0.734258	8.814	0.799977	0.004	0.179	8.635	8.818
one-hundred-plants-margin	0.825000	4.157	0.800000	0.003	0.215	3.943	4.160
one-hundred-plants-shape	0.746875	3.949	0.800000	0.003	0.114	3.836	3.952
one-hundred-plants-texture	0.887500	4.320	0.799875	0.003	0.110	4.209	4.323
optdigits	0.991103	2.349	0.800000	0.004	0.185	2.164	2.353
ozone-level-8hr	0.954635	1.172	0.799921	0.003	0.134	1.038	1.176
page-blocks	0.975342	0.911	0.799927	0.005	0.036	0.875	0.916
pendigits	0.995452	2.459	0.799945	0.003	0.106	2.353	2.463
phoneme	0.886216	0.525	0.799963	0.003	0.022	0.503	0.528
pol	0.975706	2.721	0.799940	0.003	0.108	2.613	2.724
predict_students_dropout_and_academic_success	0.774011	1.225	0.799955	0.003	0.083	1.142	1.228
qsar	0.909953	0.369	0.800000	0.003	0.059	0.311	0.372
rice_cammeo_and_osmancik	0.929134	0.527	0.800000	0.002	0.021	0.505	0.529
ringnorm	0.977027	1.680	0.800000	0.003	0.082	1.597	1.683
satimage	0.921462	1.900	0.800000	0.003	0.130	1.770	1.903
segment	0.941558	0.433	0.800000	0.003	0.035	0.398	0.435
seismic+bumps	0.934236	0.477	0.799923	0.002	0.034	0.443	0.480
shuttle	0.999397	33.819	0.800000	0.005	0.319	33.500	33.824
spambase	0.942454	1.757	0.799826	0.003	0.135	1.623	1.761
splice	0.884013	1.316	0.800000	0.003	0.135	1.181	1.319
sports_articles_for_objectivity_analysis	0.850000	0.449	0.800000	0.003	0.087	0.361	0.452
statlog	0.725000	0.232	0.800000	0.002	0.030	0.202	0.234
steel_plates_faults	0.776350	0.478	0.799588	0.002	0.049	0.429	0.481
sylvine	0.940488	1.100	0.799961	0.003	0.064	1.037	1.103
taiwanese_bankruptcy_prediction	0.969208	3.956	0.799971	0.004	0.317	3.639	3.960
telco-customer-churn	0.798439	1.537	0.799943	0.003	0.075	1.461	1.540
texture	1.000000	5.705	0.800000	0.003	0.127	5.578	5.708
thyroid	0.986806	1.647	0.800000	0.003	0.068	1.579	1.650
thyroid-ann	0.985430	0.813	0.799841	0.003	0.047	0.767	0.816
thyroid-dis	0.692857	0.652	0.800000	0.003	0.051	0.601	0.655
turiye_student_evaluation	0.494845	1.587	0.800000	0.003	0.103	1.485	1.590
twonorm	0.977703	1.687	0.800000	0.003	0.089	1.598	1.690
vehicle	0.864706	0.203	0.799054	0.002	0.027	0.176	0.205
wall-robot-navigation	0.967949	1.269	0.799853	0.003	0.076	1.193	1.272
water_quality	0.902500	1.692	0.799900	0.003	0.062	1.630	1.696
waveform-5000	0.870000	1.555	0.800000	0.003	0.119	1.436	1.558
waveform_database_generator_version_1	0.863000	1.102	0.800000	0.003	0.066	1.036	1.105
website_phishing	0.918819	0.219	0.799704	0.003	0.018	0.201	0.221
wine-quality-red	0.571875	0.217	0.799875	0.002	0.010	0.207	0.219
wine-quality-white	0.609184	0.818	0.799918	0.003	0.038	0.780	0.820
yeast	0.609428	0.223	0.799865	0.002	0.016	0.207	0.225
