dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	7.104	0.799845
Amazon_employee_access	0.942173	14.830	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731597	5.659	0.799980
BNG(breast-w)	0.985776	21.298	0.799980
BNG(cmc)	0.570976	35.977	0.799986
BNG(tic-tac-toe)	0.781052	21.163	0.799980
Bank_Customer_Churn_Dataset	0.859500	6.802	0.800000
Basketball_c	0.705224	4.704	0.800000
Cardiovascular-Disease-dataset	0.729000	49.495	0.800000
Click_prediction_small	0.831539	6.429	0.799990
Credit_c	0.697519	42.010	0.801311
Customer_Personality_Analysis	0.895089	0.978	0.800000
Diabetic_Retinopathy_Debrecen	0.722944	0.729	0.799305
E-CommereShippingData	0.667273	2.645	0.799982
Employee	0.846402	1.162	0.799914
FICO-HELOC-cleaned	0.737215	3.104	0.799919
Firm-Teacher_Clave-Direction_Classification	0.716667	2.706	0.800000
Fitness_Club_c	0.778523	0.456	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.546875	0.637	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.575000	0.627	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.115	0.799831
GesturePhaseSegmentationProcessed	0.607089	3.304	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.848953	2.139	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.743	0.800000
INNHotelsGroup	0.865059	16.017	0.800000
Indian_pines	0.893931	11.872	0.799978
JapaneseVowels	0.992975	2.474	0.799920
KDDCup09_upselling	0.753411	2.106	0.799922
MIC	0.906061	1.376	0.799879
MagicTelescope	0.875394	5.095	0.800000
Marketing_Campaign	0.899554	0.777	0.800000
Mobile_Price_Classification	0.647500	0.701	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.573	0.799824
PhishingWebsites	0.971054	3.505	0.800000
PieChart3	0.870370	0.616	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.442	0.799479
PizzaCutter3	0.885167	0.691	0.799616
Pumpkin_Seeds	0.876000	0.670	0.800000
QSAR_biodegradation	0.867299	0.641	0.799810
SDSS17	0.970750	97.734	0.800000
Satellite	0.991176	1.783	0.800000
Telecom_Churn_Dataset	0.929535	0.940	0.799880
UJI_Pen_Characters	0.479853	2.760	0.799853
Water_Quality_and_Potability	0.637195	0.785	0.799756
Wilt	0.990674	0.797	0.799834
abalone	0.629187	0.915	0.799856
ada	0.848193	1.662	0.799855
ada_agnostic	0.834611	1.855	0.799868
ada_prior	0.837989	1.087	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.562500	0.542	0.800000
allbp	0.973510	1.614	0.799841
allrep	0.972185	1.188	0.799841
analcatdata_authorship	0.976331	0.723	0.799049
artificial-characters	0.680528	2.166	0.799961
autoUniv-au4-2500	0.494000	1.821	0.800000
autoUniv-au7-1100	0.350000	0.556	0.800000
bank	0.897269	23.410	0.799982
banknote_authentication	0.549091	0.375	0.799563
baseball	0.940299	0.586	0.800000
car-evaluation	0.716763	0.632	0.799769
churn	0.931000	1.356	0.800000
cmc	0.583051	0.522	0.799728
company_bankruptcy_prediction	0.971408	4.242	0.799971
contraceptive_method_choice	0.586441	1.021	0.799728
credit	0.778044	4.354	0.799988
default_of_credit_card_clients	0.824167	12.683	0.800000
delta_ailerons	0.946704	1.044	0.799972
dis	0.984106	1.180	0.799841
dna	0.893417	3.550	0.799749
drug_consumption	0.403183	0.599	0.799894
dry_bean_dataset	0.926919	3.687	0.799941
eeg-eye-state	0.942256	3.967	0.800000
electricity	0.813969	21.787	0.799987
estimation_of_obesity_levels	0.971631	0.867	0.799621
eye_movements	0.579068	3.426	0.799927
eye_movements_bin	0.595926	2.037	0.799947
first-order-theorem-proving	0.611928	2.602	0.799935
gas-drift	0.993889	11.504	0.800000
gina_agnostic	0.726225	23.198	0.799885
golf_play_dataset_extended	0.913242	0.492	0.800000
heloc	0.721000	2.812	0.800000
house_16H	0.878428	3.953	0.799970
htru	0.978492	4.530	0.799978
ibm-employee-performance	0.982993	0.786	0.800000
in_vehicle_coupon_recommendation	0.680931	3.318	0.800729
internet_firewall	0.806439	42.017	0.799991
jm1	0.814883	2.972	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.779005	21.005	0.799996
kdd_ipums_la_97-small	0.849711	1.383	0.799923
kr-vs-k	0.571276	27.896	0.799971
kropt	0.576978	28.768	0.799971
led24	0.714063	1.016	0.800000
led7	0.740625	0.724	0.800000
letter	0.961000	19.690	0.800000
mammography	0.989271	1.811	0.799964
maternal_health_risk	0.763547	0.449	0.799803
mfeat-factors	0.975000	2.805	0.800000
mfeat-fourier	0.892500	1.264	0.800000
mfeat-karhunen	0.957500	1.272	0.800000
mfeat-morphological	0.755000	0.609	0.800000
mfeat-pixel	0.950000	3.102	0.800000
mfeat-zernike	0.820000	0.963	0.800000
mice_protein_expression	1.000000	0.960	0.800000
microaggregation2	0.616500	6.477	0.800000
mobile_c36_oversampling	0.965128	20.703	0.800000
mozilla4	0.915085	1.898	0.800000
naticusdroid+android+permissions+dataset	0.948696	20.456	0.799980
national-longitudinal-survey-binary	0.991853	1.608	0.799919
okcupid_stem	0.732196	9.295	0.799978
one-hundred-plants-margin	0.793750	4.728	0.800000
one-hundred-plants-shape	0.728125	4.679	0.800000
one-hundred-plants-texture	0.862500	4.691	0.799875
optdigits	0.987544	2.636	0.800000
ozone-level-8hr	0.954635	1.471	0.799921
page-blocks	0.974429	1.187	0.799927
pendigits	0.995452	2.768	0.799945
phoneme	0.869565	0.807	0.799963
pol	0.970749	2.992	0.799940
predict_students_dropout_and_academic_success	0.768362	1.515	0.799955
qsar	0.900474	0.674	0.800000
rice_cammeo_and_osmancik	0.931759	0.807	0.800000
ringnorm	0.977703	1.962	0.800000
satimage	0.920684	2.171	0.800000
segment	0.930736	0.724	0.800000
seismic+bumps	0.932302	0.766	0.799923
shuttle	0.999483	34.450	0.800000
spambase	0.942454	2.040	0.799826
splice	0.887147	1.632	0.800000
sports_articles_for_objectivity_analysis	0.845000	0.722	0.800000
statlog	0.740000	0.517	0.800000
steel_plates_faults	0.786632	0.746	0.799588
sylvine	0.942439	1.399	0.799961
taiwanese_bankruptcy_prediction	0.971408	4.413	0.799971
telco-customer-churn	0.799858	1.816	0.799943
texture	0.999091	6.494	0.800000
thyroid	0.988194	1.956	0.800000
thyroid-ann	0.986755	1.092	0.799841
thyroid-dis	0.691071	0.927	0.800000
turiye_student_evaluation	0.497423	1.862	0.800000
twonorm	0.978378	1.992	0.800000
vehicle	0.852941	0.493	0.799054
wall-robot-navigation	0.959707	1.554	0.799853
water_quality	0.905000	1.963	0.799900
waveform-5000	0.850000	1.833	0.800000
waveform_database_generator_version_1	0.858000	1.376	0.800000
website_phishing	0.915129	0.512	0.799704
wine-quality-red	0.575000	0.503	0.799875
wine-quality-white	0.600000	1.110	0.799918
yeast	0.609428	0.495	0.799865
