dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.381	0.799845	0.002	0.204	2.178	2.384
Amazon_employee_access	0.941715	10.229	0.799994	0.003	0.137	10.093	10.233
BLE_RSSI_dataset_for_Indoor_localization	0.733600	1.014	0.799980	0.002	0.033	0.981	1.017
BNG(breast-w)	0.985268	16.401	0.799980	0.005	0.241	16.160	16.407
BNG(cmc)	0.573870	30.810	0.799986	0.004	0.318	30.491	30.814
BNG(tic-tac-toe)	0.782322	16.717	0.799980	0.004	0.236	16.481	16.721
Bank_Customer_Churn_Dataset	0.865500	1.987	0.800000	0.002	0.071	1.915	1.989
Basketball_c	0.705224	0.256	0.800000	0.002	0.043	0.213	0.258
Cardiovascular-Disease-dataset	0.728357	50.615	0.800000	0.005	0.456	50.160	50.621
Click_prediction_small	0.831915	5.941	0.799990	0.003	0.074	5.867	5.944
Credit_c	0.707527	41.693	0.801311	0.006	0.797	40.897	41.699
Customer_Personality_Analysis	0.890625	0.489	0.800000	0.002	0.045	0.444	0.491
Diabetic_Retinopathy_Debrecen	0.770563	0.263	0.799305	0.002	0.030	0.234	0.265
E-CommereShippingData	0.670000	2.128	0.799982	0.003	0.060	2.068	2.131
Employee	0.842105	0.703	0.799914	0.002	0.024	0.678	0.705
FICO-HELOC-cleaned	0.736709	2.555	0.799919	0.003	0.125	2.431	2.559
Firm-Teacher_Clave-Direction_Classification	0.741204	2.402	0.800000	0.003	0.100	2.301	2.404
Fitness_Club_c	0.795302	0.185	0.799596	0.005	0.013	0.172	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.603125	0.332	0.800000	0.002	0.034	0.298	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.612500	0.334	0.800000	0.003	0.035	0.299	0.337
Gender_Gap_in_Spanish_WP	0.592632	0.846	0.799831	0.002	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.633924	2.978	0.799959	0.003	0.168	2.810	2.981
HR_Analytics_Job_Change_of_Data_Scientists	0.837927	1.813	0.797432	0.002	0.060	1.754	1.816
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.407	0.800000	0.002	0.051	0.356	0.409
INNHotelsGroup	0.867540	15.883	0.800000	0.004	0.300	15.583	15.887
Indian_pines	0.904319	11.391	0.799978	0.007	0.977	10.414	11.398
JapaneseVowels	0.992975	2.174	0.799920	0.003	0.079	2.095	2.177
KDDCup09_upselling	0.779727	1.794	0.799922	0.003	0.139	1.655	1.797
MIC	0.906061	1.065	0.799879	0.003	0.157	0.908	1.068
MagicTelescope	0.874080	4.728	0.800000	0.003	0.112	4.616	4.731
Marketing_Campaign	0.897321	0.504	0.800000	0.004	0.048	0.456	0.508
Mobile_Price_Classification	0.960000	0.410	0.800000	0.004	0.038	0.372	0.414
National_Health_and_Nutrition_Health_Survey	0.837719	0.292	0.799824	0.003	0.018	0.274	0.295
PhishingWebsites	0.969697	3.184	0.800000	0.003	0.147	3.037	3.187
PieChart3	0.879630	0.353	0.799443	0.002	0.055	0.298	0.355
Pima_Indians_Diabetes_Database	0.759740	0.138	0.799479	0.002	0.013	0.125	0.140
PizzaCutter3	0.880383	0.346	0.799617	0.002	0.053	0.294	0.349
Pumpkin_Seeds	0.874000	0.397	0.800000	0.003	0.025	0.372	0.399
QSAR_biodegradation	0.890995	0.374	0.799810	0.002	0.061	0.313	0.376
SDSS17	0.970950	98.854	0.800000	0.005	0.670	98.184	98.859
Satellite	0.992157	1.475	0.800000	0.003	0.104	1.371	1.478
Telecom_Churn_Dataset	0.935532	0.658	0.799880	0.002	0.042	0.616	0.660
UJI_Pen_Characters	0.501832	2.737	0.799853	0.002	0.122	2.614	2.739
Water_Quality_and_Potability	0.637195	0.489	0.799756	0.002	0.022	0.467	0.492
Wilt	0.989637	0.475	0.799834	0.002	0.018	0.456	0.477
abalone	0.631579	0.633	0.799856	0.002	0.026	0.608	0.636
ada	0.849398	1.384	0.799855	0.004	0.101	1.283	1.387
ada_agnostic	0.828039	1.525	0.799868	0.003	0.106	1.419	1.528
ada_prior	0.843575	0.825	0.799955	0.003	0.039	0.786	0.827
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.560000	0.260	0.800000	0.002	0.017	0.243	0.262
allbp	0.974834	0.921	0.799841	0.002	0.058	0.862	0.923
allrep	0.973510	0.921	0.799841	0.003	0.060	0.862	0.924
analcatdata_authorship	0.988166	0.454	0.799049	0.003	0.094	0.360	0.457
artificial-characters	0.665362	1.891	0.799961	0.003	0.046	1.845	1.894
autoUniv-au4-2500	0.472000	1.524	0.800000	0.003	0.189	1.335	1.527
autoUniv-au7-1100	0.363636	0.206	0.800000	0.003	0.020	0.185	0.208
bank	0.896605	22.901	0.799982	0.005	0.380	22.521	22.906
banknote_authentication	0.563636	0.098	0.799563	0.002	0.009	0.088	0.100
baseball	0.951493	0.266	0.800000	0.002	0.027	0.239	0.269
car-evaluation	0.771676	0.366	0.799769	0.002	0.035	0.331	0.368
churn	0.934000	1.072	0.800000	0.003	0.061	1.011	1.075
cmc	0.583051	0.235	0.799728	0.002	0.017	0.217	0.237
company_bankruptcy_prediction	0.970674	3.946	0.799971	0.004	0.316	3.630	3.950
contraceptive_method_choice	0.589831	0.231	0.799728	0.002	0.017	0.214	0.233
credit	0.778642	3.957	0.799988	0.002	0.093	3.864	3.960
default_of_credit_card_clients	0.823000	12.341	0.800000	0.004	0.382	11.959	12.345
delta_ailerons	0.948107	0.762	0.799972	0.003	0.026	0.736	0.765
dis	0.984106	0.922	0.799841	0.002	0.061	0.860	0.924
dna	0.938871	3.265	0.799749	0.004	0.362	2.903	3.269
drug_consumption	0.403183	0.305	0.799894	0.002	0.023	0.283	0.308
dry_bean_dataset	0.928755	3.314	0.799941	0.003	0.120	3.194	3.317
eeg-eye-state	0.934579	3.638	0.800000	0.003	0.122	3.516	3.642
electricity	0.822244	21.480	0.799987	0.004	0.252	21.228	21.483
estimation_of_obesity_levels	0.978723	0.393	0.799621	0.002	0.029	0.364	0.395
eye_movements	0.568099	3.012	0.799927	0.003	0.164	2.848	3.015
eye_movements_bin	0.588699	1.749	0.799947	0.003	0.096	1.653	1.752
first-order-theorem-proving	0.617647	2.232	0.799935	0.003	0.184	2.048	2.235
gas-drift	0.995327	11.163	0.800000	0.007	1.003	10.160	11.169
gina_agnostic	0.737752	23.178	0.799885	0.011	2.329	20.850	23.189
golf_play_dataset_extended	0.917808	0.192	0.800000	0.002	0.015	0.177	0.194
heloc	0.721500	2.550	0.800000	0.003	0.114	2.436	2.553
house_16H	0.880652	3.295	0.799970	0.003	0.117	3.178	3.298
htru	0.979330	4.254	0.799978	0.004	0.079	4.174	4.258
ibm-employee-performance	0.986395	0.401	0.800000	0.002	0.050	0.351	0.403
in_vehicle_coupon_recommendation	0.667221	3.047	0.800729	0.003	0.130	2.917	3.050
internet_firewall	0.801785	42.302	0.799991	0.004	0.168	42.134	42.306
jm1	0.814883	2.682	0.800000	0.004	0.120	2.562	2.686
jungle_chess_2pcs_raw_endgame_complete	0.814145	20.918	0.799996	0.003	0.185	20.734	20.922
kdd_ipums_la_97-small	0.855491	1.105	0.799923	0.003	0.060	1.044	1.107
kr-vs-k	0.563614	28.400	0.799971	0.003	0.137	28.263	28.404
kropt	0.569850	26.065	0.799971	0.003	0.114	25.950	26.068
led24	0.714063	0.725	0.800000	0.002	0.057	0.669	0.728
led7	0.745313	0.454	0.800000	0.003	0.020	0.434	0.457
letter	0.962250	19.515	0.800000	0.004	0.182	19.334	19.519
mammography	0.989718	1.534	0.799964	0.002	0.043	1.492	1.537
maternal_health_risk	0.768473	0.168	0.799803	0.002	0.012	0.156	0.170
mfeat-factors	0.970000	2.506	0.800000	0.004	0.362	2.145	2.510
mfeat-fourier	0.872500	0.991	0.800000	0.003	0.134	0.856	0.994
mfeat-karhunen	0.970000	0.867	0.800000	0.003	0.111	0.757	0.870
mfeat-morphological	0.767500	0.271	0.800000	0.002	0.016	0.255	0.273
mfeat-pixel	0.955000	2.812	0.800000	0.004	0.415	2.397	2.816
mfeat-zernike	0.810000	0.697	0.800000	0.003	0.092	0.605	0.700
mice_protein_expression	1.000000	0.583	0.800000	0.002	0.107	0.476	0.586
microaggregation2	0.616500	6.115	0.800000	0.004	0.184	5.931	6.119
mobile_c36_oversampling	0.965031	20.418	0.800000	0.003	0.199	20.219	20.421
mozilla4	0.913155	1.568	0.800000	0.003	0.046	1.522	1.570
naticusdroid+android+permissions+dataset	0.963525	20.240	0.799980	0.008	0.811	19.430	20.248
national-longitudinal-survey-binary	0.990835	0.941	0.799918	0.003	0.050	0.891	0.944
okcupid_stem	0.732946	8.831	0.799977	0.004	0.182	8.649	8.835
one-hundred-plants-margin	0.803125	3.996	0.800000	0.003	0.118	3.879	3.999
one-hundred-plants-shape	0.731250	4.071	0.800000	0.003	0.224	3.847	4.073
one-hundred-plants-texture	0.843750	4.101	0.799875	0.003	0.177	3.925	4.104
optdigits	0.989324	2.364	0.800000	0.004	0.200	2.164	2.367
ozone-level-8hr	0.960552	1.171	0.799921	0.003	0.137	1.035	1.174
page-blocks	0.976256	0.902	0.799927	0.002	0.035	0.867	0.904
pendigits	0.994998	2.464	0.799945	0.003	0.108	2.356	2.467
phoneme	0.879741	0.529	0.799963	0.003	0.023	0.506	0.532
pol	0.969757	2.749	0.799940	0.003	0.117	2.632	2.752
predict_students_dropout_and_academic_success	0.770621	1.218	0.799955	0.003	0.084	1.133	1.220
qsar	0.895735	0.369	0.800000	0.003	0.059	0.310	0.371
rice_cammeo_and_osmancik	0.931759	0.524	0.800000	0.002	0.021	0.503	0.527
ringnorm	0.975676	1.679	0.800000	0.004	0.085	1.594	1.683
satimage	0.920684	1.890	0.800000	0.003	0.131	1.759	1.893
segment	0.930736	0.434	0.800000	0.002	0.035	0.398	0.436
seismic+bumps	0.932302	0.478	0.799923	0.002	0.034	0.444	0.481
shuttle	0.999310	34.790	0.800000	0.005	0.338	34.452	34.795
spambase	0.939197	1.770	0.799826	0.004	0.138	1.632	1.773
splice	0.877743	1.310	0.800000	0.003	0.136	1.174	1.313
sports_articles_for_objectivity_analysis	0.840000	0.445	0.800000	0.002	0.088	0.356	0.447
statlog	0.725000	0.227	0.800000	0.002	0.030	0.197	0.229
steel_plates_faults	0.760925	0.479	0.799588	0.002	0.049	0.430	0.482
sylvine	0.935610	1.092	0.799961	0.002	0.064	1.028	1.095
taiwanese_bankruptcy_prediction	0.971408	3.953	0.799971	0.004	0.329	3.624	3.957
telco-customer-churn	0.797729	1.539	0.799943	0.003	0.073	1.466	1.542
texture	0.998182	6.254	0.800000	0.003	0.129	6.125	6.257
thyroid	0.988194	1.637	0.800000	0.003	0.068	1.569	1.640
thyroid-ann	0.985430	0.815	0.799841	0.003	0.046	0.769	0.818
thyroid-dis	0.696429	0.647	0.800000	0.002	0.049	0.598	0.650
turiye_student_evaluation	0.499141	1.587	0.800000	0.003	0.104	1.484	1.590
twonorm	0.980405	1.685	0.800000	0.003	0.087	1.599	1.688
vehicle	0.835294	0.204	0.799054	0.002	0.027	0.176	0.206
wall-robot-navigation	0.958791	1.272	0.799853	0.003	0.078	1.193	1.274
water_quality	0.903750	1.690	0.799900	0.002	0.062	1.628	1.692
waveform-5000	0.872000	1.554	0.800000	0.003	0.119	1.435	1.556
waveform_database_generator_version_1	0.862000	1.094	0.800000	0.003	0.063	1.031	1.097
website_phishing	0.904059	0.219	0.799704	0.002	0.017	0.202	0.221
wine-quality-red	0.584375	0.217	0.799875	0.002	0.010	0.207	0.219
wine-quality-white	0.588776	0.818	0.799918	0.003	0.039	0.779	0.821
yeast	0.626263	0.223	0.799865	0.002	0.016	0.207	0.225
