dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.436293	4.362	0.799845
Amazon_employee_access	0.942173	12.024	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730095	2.571	0.799980
BNG(breast-w)	0.985649	18.525	0.799980
BNG(cmc)	0.570253	33.290	0.799986
BNG(tic-tac-toe)	0.780417	18.638	0.799980
Bank_Customer_Churn_Dataset	0.863000	3.938	0.800000
Basketball_c	0.708955	1.838	0.800000
Cardiovascular-Disease-dataset	0.728357	49.813	0.800000
Click_prediction_small	0.831539	6.428	0.799990
Credit_c	0.701654	42.340	0.801311
Customer_Personality_Analysis	0.897321	0.952	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.700	0.799305
E-CommereShippingData	0.657727	2.600	0.799982
Employee	0.843179	1.145	0.799914
FICO-HELOC-cleaned	0.736709	3.119	0.799919
Firm-Teacher_Clave-Direction_Classification	0.721296	2.727	0.800000
Fitness_Club_c	0.798658	0.522	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.584375	0.645	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.641	0.800000
Gender_Gap_in_Spanish_WP	0.595789	1.145	0.799831
GesturePhaseSegmentationProcessed	0.607089	3.303	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.848401	2.106	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.704	0.800000
INNHotelsGroup	0.862026	16.299	0.800000
Indian_pines	0.907600	11.787	0.799978
JapaneseVowels	0.993979	2.492	0.799920
KDDCup09_upselling	0.774854	2.121	0.799922
MIC	0.884848	1.339	0.799879
MagicTelescope	0.875131	5.107	0.800000
Marketing_Campaign	0.901786	0.775	0.800000
Mobile_Price_Classification	0.962500	0.690	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.563	0.799824
PhishingWebsites	0.962913	3.549	0.800000
PieChart3	0.875000	0.631	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.413	0.799479
PizzaCutter3	0.880383	0.619	0.799616
Pumpkin_Seeds	0.874000	0.663	0.800000
QSAR_biodegradation	0.872038	0.632	0.799810
SDSS17	0.971200	99.120	0.800000
Satellite	0.993137	1.761	0.800000
Telecom_Churn_Dataset	0.943028	0.962	0.799880
UJI_Pen_Characters	0.490842	3.012	0.799853
Water_Quality_and_Potability	0.629573	0.756	0.799756
Wilt	0.990674	0.742	0.799834
abalone	0.641148	0.898	0.799856
ada	0.849398	1.656	0.799855
ada_agnostic	0.837897	1.871	0.799868
ada_prior	0.843575	1.093	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.570000	0.522	0.800000
allbp	0.974834	1.249	0.799841
