dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.409266	2.512	0.799845	0.003	0.222	2.289	2.515
Amazon_employee_access	0.942173	10.044	0.799994	0.004	0.139	9.905	10.048
BLE_RSSI_dataset_for_Indoor_localization	0.731597	1.016	0.799980	0.002	0.034	0.983	1.019
BNG(breast-w)	0.986030	16.450	0.799980	0.004	0.241	16.209	16.454
BNG(cmc)	0.572514	31.559	0.799986	0.005	0.303	31.256	31.564
BNG(tic-tac-toe)	0.791466	16.679	0.799980	0.004	0.245	16.434	16.683
Bank_Customer_Churn_Dataset	0.870500	1.982	0.800000	0.003	0.068	1.914	1.985
Basketball_c	0.697761	0.247	0.800000	0.003	0.032	0.215	0.250
Cardiovascular-Disease-dataset	0.730786	50.341	0.800000	0.006	0.394	49.947	50.346
Click_prediction_small	0.832040	6.021	0.799990	0.003	0.074	5.947	6.024
Credit_c	0.707031	41.716	0.801311	0.006	0.785	40.931	41.722
Customer_Personality_Analysis	0.895089	0.496	0.800000	0.002	0.047	0.449	0.499
Diabetic_Retinopathy_Debrecen	0.753247	0.264	0.799305	0.002	0.031	0.233	0.266
E-CommereShippingData	0.672727	2.156	0.799982	0.003	0.067	2.089	2.159
Employee	0.852846	0.708	0.799914	0.003	0.026	0.682	0.711
FICO-HELOC-cleaned	0.740759	2.583	0.799919	0.003	0.133	2.450	2.586
Firm-Teacher_Clave-Direction_Classification	0.772222	2.414	0.800000	0.003	0.098	2.316	2.417
Fitness_Club_c	0.802013	0.188	0.799596	0.003	0.014	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.590625	0.336	0.800000	0.003	0.035	0.301	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.650000	0.338	0.800000	0.002	0.037	0.302	0.341
Gender_Gap_in_Spanish_WP	0.593684	0.842	0.799831	0.003	0.036	0.807	0.845
GesturePhaseSegmentationProcessed	0.626329	3.002	0.799959	0.003	0.175	2.827	3.005
HR_Analytics_Job_Change_of_Data_Scientists	0.853914	1.804	0.797432	0.011	0.059	1.745	1.815
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.409	0.800000	0.002	0.050	0.358	0.411
INNHotelsGroup	0.865472	15.895	0.800000	0.004	0.300	15.595	15.899
Indian_pines	0.930016	11.335	0.799978	0.007	0.972	10.363	11.343
JapaneseVowels	0.992474	2.198	0.799920	0.003	0.085	2.113	2.201
KDDCup09_upselling	0.783626	1.814	0.799922	0.003	0.149	1.665	1.817
MIC	0.906061	1.077	0.799879	0.003	0.160	0.917	1.080
MagicTelescope	0.877497	4.842	0.800000	0.003	0.118	4.724	4.845
Marketing_Campaign	0.904018	0.507	0.800000	0.003	0.049	0.459	0.510
Mobile_Price_Classification	0.970000	0.415	0.800000	0.002	0.038	0.377	0.417
National_Health_and_Nutrition_Health_Survey	0.835526	0.294	0.799824	0.002	0.019	0.276	0.297
PhishingWebsites	0.973768	3.185	0.800000	0.004	0.146	3.040	3.189
PieChart3	0.875000	0.358	0.799443	0.002	0.056	0.302	0.361
Pima_Indians_Diabetes_Database	0.733766	0.143	0.799479	0.003	0.014	0.129	0.146
PizzaCutter3	0.880383	0.352	0.799617	0.002	0.054	0.298	0.355
Pumpkin_Seeds	0.874000	0.399	0.800000	0.002	0.026	0.374	0.402
QSAR_biodegradation	0.881517	0.379	0.799810	0.003	0.061	0.318	0.382
SDSS17	0.971300	97.649	0.800000	0.006	0.679	96.970	97.655
Satellite	0.993137	1.480	0.800000	0.006	0.105	1.375	1.486
Telecom_Churn_Dataset	0.949025	0.657	0.799880	0.004	0.043	0.614	0.661
UJI_Pen_Characters	0.494505	2.695	0.799853	0.002	0.122	2.573	2.697
Water_Quality_and_Potability	0.634146	0.495	0.799756	0.003	0.023	0.472	0.498
Wilt	0.989637	0.481	0.799834	0.003	0.019	0.462	0.484
abalone	0.637560	0.647	0.799856	0.003	0.036	0.611	0.650
ada	0.851807	1.384	0.799855	0.003	0.103	1.281	1.387
ada_agnostic	0.833516	1.529	0.799868	0.003	0.107	1.422	1.532
ada_prior	0.839106	0.824	0.799955	0.003	0.039	0.785	0.827
