dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.405405	4.758	0.799845
Amazon_employee_access	0.942173	13.645	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	3.061	0.799980
BNG(breast-w)	0.985268	20.213	0.799980
BNG(cmc)	0.570615	34.786	0.799986
BNG(tic-tac-toe)	0.787275	20.051	0.799980
Bank_Customer_Churn_Dataset	0.861000	5.392	0.800000
Basketball_c	0.705224	3.374	0.800000
Cardiovascular-Disease-dataset	0.727000	49.993	0.800000
Click_prediction_small	0.831539	6.437	0.799990
Credit_c	0.705459	42.394	0.801311
Customer_Personality_Analysis	0.901786	0.960	0.800000
Diabetic_Retinopathy_Debrecen	0.744589	0.697	0.799305
E-CommereShippingData	0.667727	2.611	0.799982
Employee	0.848550	1.162	0.799914
FICO-HELOC-cleaned	0.741266	3.147	0.799919
Firm-Teacher_Clave-Direction_Classification	0.727315	2.732	0.800000
Fitness_Club_c	0.785235	0.461	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.600000	0.621	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.693750	0.613	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.139	0.799831
GesturePhaseSegmentationProcessed	0.627848	3.327	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.847850	2.138	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.692	0.800000
INNHotelsGroup	0.866850	16.164	0.800000
Indian_pines	0.927829	11.894	0.799978
JapaneseVowels	0.991470	2.575	0.799920
KDDCup09_upselling	0.756335	2.093	0.799922
MIC	0.887879	1.365	0.799879
MagicTelescope	0.875920	5.127	0.800000
Marketing_Campaign	0.892857	0.796	0.800000
Mobile_Price_Classification	0.835000	0.673	0.800000
National_Health_and_Nutrition_Health_Survey	0.824561	0.580	0.799824
PhishingWebsites	0.961556	3.525	0.800000
PieChart3	0.879630	0.674	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.439	0.799479
PizzaCutter3	0.880383	0.649	0.799616
Pumpkin_Seeds	0.872000	0.683	0.800000
QSAR_biodegradation	0.876777	0.659	0.799810
SDSS17	0.971250	99.061	0.800000
Satellite	0.993137	1.785	0.800000
Telecom_Churn_Dataset	0.934033	0.936	0.799880
UJI_Pen_Characters	0.479853	3.113	0.799853
Water_Quality_and_Potability	0.626524	0.769	0.799756
Wilt	0.989637	0.767	0.799834
abalone	0.637560	0.903	0.799856
ada	0.848193	1.668	0.799855
ada_agnostic	0.829135	1.849	0.799868
ada_prior	0.844693	1.126	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.572500	0.524	0.800000
allbp	0.974834	1.291	0.799841
allrep	0.970861	1.216	0.799841
analcatdata_authorship	0.982249	0.744	0.799049
artificial-characters	0.693249	2.163	0.799961
autoUniv-au4-2500	0.498000	1.870	0.800000
autoUniv-au7-1100	0.363636	0.499	0.800000
bank	0.895389	23.827	0.799982
banknote_authentication	0.545455	0.364	0.799563
baseball	0.947761	0.561	0.800000
car-evaluation	0.763006	0.647	0.799769
churn	0.942000	1.347	0.800000
cmc	0.572881	0.491	0.799728
company_bankruptcy_prediction	0.971408	4.285	0.799971
contraceptive_method_choice	0.596610	0.720	0.799728
credit	0.777445	4.511	0.799988
default_of_credit_card_clients	0.825667	12.698	0.800000
delta_ailerons	0.946003	1.029	0.799972
dis	0.984106	1.197	0.799841
dna	0.931034	3.540	0.799749
drug_consumption	0.403183	0.566	0.799894
