dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.504	0.799845	0.003	0.221	2.283	2.507
Amazon_employee_access	0.942173	10.249	0.799994	0.004	0.136	10.113	10.253
BLE_RSSI_dataset_for_Indoor_localization	0.734602	1.010	0.799980	0.002	0.032	0.977	1.012
BNG(breast-w)	0.985649	16.529	0.799980	0.004	0.236	16.293	16.533
BNG(cmc)	0.569168	31.677	0.799986	0.005	0.308	31.369	31.682
BNG(tic-tac-toe)	0.783465	16.481	0.799980	0.004	0.250	16.232	16.485
Bank_Customer_Churn_Dataset	0.865000	1.998	0.800000	0.003	0.080	1.918	2.001
Basketball_c	0.697761	0.244	0.800000	0.002	0.031	0.212	0.246
Cardiovascular-Disease-dataset	0.731000	50.595	0.800000	0.005	0.395	50.200	50.600
Click_prediction_small	0.831539	5.892	0.799990	0.003	0.074	5.817	5.895
Credit_c	0.699752	42.016	0.801311	0.005	0.786	41.230	42.022
Customer_Personality_Analysis	0.890625	0.495	0.800000	0.002	0.047	0.448	0.497
Diabetic_Retinopathy_Debrecen	0.727273	0.265	0.799305	0.002	0.031	0.235	0.267
E-CommereShippingData	0.666818	2.157	0.799982	0.003	0.065	2.092	2.160
Employee	0.850698	0.710	0.799914	0.002	0.026	0.684	0.712
FICO-HELOC-cleaned	0.741266	2.581	0.799919	0.003	0.134	2.447	2.584
Firm-Teacher_Clave-Direction_Classification	0.744907	2.393	0.800000	0.003	0.104	2.289	2.396
Fitness_Club_c	0.805369	0.188	0.799596	0.003	0.014	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.534375	0.336	0.800000	0.002	0.035	0.301	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.603125	0.338	0.800000	0.003	0.036	0.302	0.341
Gender_Gap_in_Spanish_WP	0.590526	0.845	0.799831	0.002	0.038	0.808	0.848
GesturePhaseSegmentationProcessed	0.589367	2.984	0.799959	0.003	0.174	2.810	2.988
HR_Analytics_Job_Change_of_Data_Scientists	0.848953	1.833	0.797432	0.003	0.063	1.770	1.836
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.406	0.800000	0.003	0.051	0.356	0.409
INNHotelsGroup	0.858718	15.930	0.800000	0.006	0.300	15.631	15.936
Indian_pines	0.908147	11.409	0.799978	0.007	1.034	10.376	11.417
JapaneseVowels	0.991470	2.174	0.799920	0.003	0.082	2.092	2.177
KDDCup09_upselling	0.764133	1.799	0.799922	0.004	0.140	1.660	1.803
MIC	0.909091	1.069	0.799879	0.003	0.157	0.912	1.072
MagicTelescope	0.873291	4.722	0.800000	0.003	0.111	4.611	4.725
