dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.424710	5.303	0.799845
Amazon_employee_access	0.942173	13.299	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.732599	3.044	0.799980
BNG(breast-w)	0.984887	19.928	0.799980
BNG(cmc)	0.573327	33.710	0.799986
BNG(tic-tac-toe)	0.794514	19.744	0.799980
Bank_Customer_Churn_Dataset	0.866500	4.628	0.800000
Basketball_c	0.694030	3.322	0.800000
Cardiovascular-Disease-dataset	0.729000	49.907	0.800000
Click_prediction_small	0.831539	6.431	0.799990
Credit_c	0.700993	42.347	0.801311
Customer_Personality_Analysis	0.888393	0.969	0.800000
Diabetic_Retinopathy_Debrecen	0.774892	0.711	0.799305
E-CommereShippingData	0.668636	2.610	0.799982
Employee	0.847476	1.150	0.799914
FICO-HELOC-cleaned	0.742278	3.141	0.799919
Firm-Teacher_Clave-Direction_Classification	0.710185	2.750	0.800000
Fitness_Club_c	0.798658	0.465	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.621875	0.638	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.609375	0.603	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.142	0.799831
GesturePhaseSegmentationProcessed	0.630886	3.320	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846748	2.121	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.700	0.800000
INNHotelsGroup	0.870021	16.312	0.800000
Indian_pines	0.907053	11.845	0.799978
JapaneseVowels	0.994481	2.503	0.799920
KDDCup09_upselling	0.764133	2.095	0.799922
MIC	0.912121	1.360	0.799879
MagicTelescope	0.879075	5.125	0.800000
Marketing_Campaign	0.890625	0.811	0.800000
Mobile_Price_Classification	0.867500	0.709	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.569	0.799824
PhishingWebsites	0.967436	3.503	0.800000
PieChart3	0.879630	0.628	0.799443
Pima_Indians_Diabetes_Database	0.766234	0.417	0.799479
PizzaCutter3	0.870813	0.622	0.799616
Pumpkin_Seeds	0.874000	0.683	0.800000
QSAR_biodegradation	0.876777	0.663	0.799810
SDSS17	0.971500	99.229	0.800000
Satellite	0.992157	1.759	0.800000
Telecom_Churn_Dataset	0.937031	0.931	0.799880
UJI_Pen_Characters	0.479853	3.138	0.799853
Water_Quality_and_Potability	0.643293	0.778	0.799756
Wilt	0.989637	0.748	0.799834
abalone	0.631579	0.924	0.799856
ada	0.849398	1.661	0.799855
ada_agnostic	0.834611	1.813	0.799868
ada_prior	0.836872	1.117	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.560000	0.523	0.800000
allbp	0.976159	1.183	0.799841
allrep	0.969536	1.198	0.799841
analcatdata_authorship	0.988166	0.729	0.799049
artificial-characters	0.685910	2.172	0.799961
autoUniv-au4-2500	0.518000	1.830	0.800000
autoUniv-au7-1100	0.368182	0.477	0.800000
bank	0.897047	24.132	0.799982
banknote_authentication	0.563636	0.368	0.799563
baseball	0.947761	0.840	0.800000
car-evaluation	0.774566	0.639	0.799769
churn	0.939000	1.348	0.800000
cmc	0.569492	0.494	0.799728
company_bankruptcy_prediction	0.969208	4.246	0.799971
contraceptive_method_choice	0.593220	0.902	0.799728
credit	0.776847	4.377	0.799988
default_of_credit_card_clients	0.826000	12.706	0.800000
delta_ailerons	0.948107	1.056	0.799972
dis	0.984106	1.205	0.799841
dna	0.909091	3.550	0.799749
drug_consumption	0.403183	0.568	0.799894
dry_bean_dataset	0.928755	3.691	0.799941
eeg-eye-state	0.959613	4.002	0.800000
electricity	0.817831	21.887	0.799987
estimation_of_obesity_levels	0.973995	0.738	0.799621
eye_movements	0.574040	3.397	0.799927
eye_movements_bin	0.587385	2.043	0.799947
first-order-theorem-proving	0.620915	2.599	0.799935
gas-drift	0.994608	11.522	0.800000
gina_agnostic	0.733429	23.049	0.799885
golf_play_dataset_extended	0.922374	0.474	0.800000
heloc	0.724000	2.838	0.800000
house_16H	0.885471	3.966	0.799970
htru	0.979050	4.571	0.799978
ibm-employee-performance	0.996599	0.746	0.800000
in_vehicle_coupon_recommendation	0.672622	3.328	0.800729
internet_firewall	0.802625	41.768	0.799991
jm1	0.815802	2.970	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.835007	21.314	0.799996
kdd_ipums_la_97-small	0.852601	1.369	0.799923
kr-vs-k	0.644334	29.596	0.799971
kropt	0.639879	29.636	0.799971
led24	0.717187	0.991	0.800000
led7	0.731250	0.725	0.800000
letter	0.963000	19.372	0.800000
mammography	0.988824	1.803	0.799964
maternal_health_risk	0.793103	0.448	0.799803
mfeat-factors	0.972500	2.779	0.800000
mfeat-fourier	0.875000	1.281	0.800000
mfeat-karhunen	0.965000	1.252	0.800000
mfeat-morphological	0.757500	0.542	0.800000
mfeat-pixel	0.940000	3.104	0.800000
mfeat-zernike	0.817500	0.960	0.800000
mice_protein_expression	1.000000	0.942	0.800000
microaggregation2	0.621000	6.569	0.800000
mobile_c36_oversampling	0.966770	20.622	0.800000
mozilla4	0.920875	1.875	0.800000
naticusdroid+android+permissions+dataset	0.951082	20.539	0.799980
national-longitudinal-survey-binary	0.993890	1.448	0.799919
okcupid_stem	0.732384	9.338	0.799978
one-hundred-plants-margin	0.790625	4.729	0.800000
one-hundred-plants-shape	0.750000	4.527	0.800000
one-hundred-plants-texture	0.865625	4.531	0.799875
optdigits	0.990214	2.633	0.800000
ozone-level-8hr	0.954635	1.452	0.799921
page-blocks	0.978082	1.192	0.799927
pendigits	0.995452	2.763	0.799945
phoneme	0.868640	0.814	0.799963
pol	0.978681	2.978	0.799940
predict_students_dropout_and_academic_success	0.771751	1.500	0.799955
qsar	0.900474	0.664	0.800000
rice_cammeo_and_osmancik	0.929134	0.800	0.800000
ringnorm	0.975000	1.986	0.800000
satimage	0.915241	2.183	0.800000
segment	0.937229	0.698	0.800000
seismic+bumps	0.932302	0.781	0.799923
shuttle	0.999483	34.202	0.800000
spambase	0.945711	2.038	0.799826
splice	0.879310	1.607	0.800000
sports_articles_for_objectivity_analysis	0.840000	0.727	0.800000
statlog	0.750000	0.498	0.800000
steel_plates_faults	0.789203	0.766	0.799588
sylvine	0.936585	1.367	0.799961
taiwanese_bankruptcy_prediction	0.969208	4.378	0.799971
telco-customer-churn	0.799148	1.805	0.799943
texture	0.999091	6.218	0.800000
thyroid	0.986806	1.966	0.800000
thyroid-ann	0.986755	1.078	0.799841
thyroid-dis	0.692857	0.955	0.800000
turiye_student_evaluation	0.497423	1.884	0.800000
twonorm	0.978378	1.957	0.800000
vehicle	0.870588	0.487	0.799054
wall-robot-navigation	0.965201	1.528	0.799853
water_quality	0.902500	1.963	0.799900
waveform-5000	0.857000	1.844	0.800000
waveform_database_generator_version_1	0.862000	1.359	0.800000
website_phishing	0.900369	0.494	0.799704
wine-quality-red	0.584375	0.508	0.799875
wine-quality-white	0.610204	1.083	0.799918
yeast	0.622896	0.511	0.799865
