dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.270270	6.562	0.799845
Amazon_employee_access	0.942173	14.417	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.517777	5.188	0.799980
BNG(breast-w)	0.974219	21.033	0.799980
BNG(cmc)	0.463201	35.737	0.799986
BNG(tic-tac-toe)	0.674625	21.083	0.799980
Bank_Customer_Churn_Dataset	0.796500	6.174	0.800000
Basketball_c	0.645522	4.458	0.800000
Cardiovascular-Disease-dataset	0.616857	49.658	0.800000
Click_prediction_small	0.831539	6.467	0.799990
Credit_c	0.551282	42.001	0.801311
Customer_Personality_Analysis	0.852679	0.979	0.800000
Diabetic_Retinopathy_Debrecen	0.632035	0.713	0.799305
E-CommereShippingData	0.596818	2.608	0.799982
Employee	0.668099	1.184	0.799914
FICO-HELOC-cleaned	0.570127	3.117	0.799919
Firm-Teacher_Clave-Direction_Classification	0.398611	2.713	0.800000
Fitness_Club_c	0.694631	0.487	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.496875	0.654	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.503125	0.661	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.137	0.799831
GesturePhaseSegmentationProcessed	0.422785	3.271	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.103	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.840136	0.701	0.800000
INNHotelsGroup	0.672364	16.100	0.800000
Indian_pines	0.657190	11.796	0.799978
JapaneseVowels	0.353738	2.485	0.799920
KDDCup09_upselling	0.542885	2.117	0.799922
MIC	0.863636	1.347	0.799879
MagicTelescope	0.752892	5.135	0.800000
Marketing_Campaign	0.852679	0.782	0.800000
Mobile_Price_Classification	0.375000	0.697	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.597	0.799824
PhishingWebsites	0.821800	3.507	0.800000
PieChart3	0.875000	0.627	0.799443
Pima_Indians_Diabetes_Database	0.727273	0.424	0.799479
PizzaCutter3	0.880383	0.778	0.799616
Pumpkin_Seeds	0.642000	0.685	0.800000
QSAR_biodegradation	0.720379	0.656	0.799810
SDSS17	0.594600	98.646	0.800000
Satellite	0.991176	1.792	0.800000
Telecom_Churn_Dataset	0.854573	0.965	0.799880
UJI_Pen_Characters	0.076923	2.781	0.799853
Water_Quality_and_Potability	0.606707	0.783	0.799756
Wilt	0.946114	0.777	0.799834
abalone	0.563397	0.925	0.799856
ada	0.787952	1.710	0.799855
ada_agnostic	0.776561	1.863	0.799868
ada_prior	0.756425	1.081	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.570000	0.535	0.800000
allbp	0.956291	1.357	0.799841
allrep	0.966887	1.207	0.799841
analcatdata_authorship	0.662722	0.750	0.799049
artificial-characters	0.235812	2.173	0.799961
autoUniv-au4-2500	0.478000	1.856	0.800000
autoUniv-au7-1100	0.290909	0.506	0.800000
bank	0.883003	23.499	0.799982
banknote_authentication	0.556364	0.379	0.799563
baseball	0.906716	0.559	0.800000
car-evaluation	0.699422	0.642	0.799769
churn	0.859000	1.351	0.800000
cmc	0.518644	0.514	0.799728
company_bankruptcy_prediction	0.967742	4.280	0.799971
contraceptive_method_choice	0.505085	0.724	0.799728
credit	0.712235	4.361	0.799988
default_of_credit_card_clients	0.778833	12.664	0.800000
delta_ailerons	0.768583	1.031	0.799972
dis	0.984106	1.205	0.799841
dna	0.520376	3.539	0.799749
drug_consumption	0.389920	0.590	0.799894
dry_bean_dataset	0.792508	3.726	0.799941
eeg-eye-state	0.592457	3.935	0.800000
electricity	0.665012	21.930	0.799987
estimation_of_obesity_levels	0.408983	0.797	0.799621
eye_movements	0.433272	3.409	0.799927
eye_movements_bin	0.514455	2.032	0.799947
first-order-theorem-proving	0.424020	2.612	0.799935
gas-drift	0.591301	11.502	0.800000
gina_agnostic	0.600865	23.113	0.799885
golf_play_dataset_extended	0.789954	0.490	0.800000
heloc	0.542500	2.816	0.800000
house_16H	0.626019	3.786	0.799970
htru	0.970950	4.563	0.799978
ibm-employee-performance	0.846939	0.813	0.800000
in_vehicle_coupon_recommendation	0.571666	3.310	0.800729
internet_firewall	0.781567	41.865	0.799991
jm1	0.812127	2.992	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.573963	21.107	0.799996
kdd_ipums_la_97-small	0.775530	1.375	0.799923
kr-vs-k	0.216144	28.937	0.799971
kropt	0.214006	26.773	0.799971
led24	0.346875	1.137	0.800000
led7	0.560937	0.711	0.800000
letter	0.202000	19.808	0.800000
mammography	0.976755	1.810	0.799964
maternal_health_risk	0.586207	0.449	0.799803
mfeat-factors	0.477500	2.776	0.800000
mfeat-fourier	0.435000	1.275	0.800000
mfeat-karhunen	0.287500	1.244	0.800000
mfeat-morphological	0.637500	0.543	0.800000
mfeat-pixel	0.332500	3.062	0.800000
mfeat-zernike	0.372500	0.972	0.800000
mice_protein_expression	0.226852	0.948	0.800000
microaggregation2	0.558000	6.468	0.800000
mobile_c36_oversampling	0.787674	20.737	0.800000
mozilla4	0.808620	1.884	0.800000
naticusdroid+android+permissions+dataset	0.729845	20.377	0.799980
national-longitudinal-survey-binary	0.720978	1.309	0.799919
okcupid_stem	0.720015	9.314	0.799978
one-hundred-plants-margin	0.275000	4.776	0.800000
one-hundred-plants-shape	0.225000	4.696	0.800000
one-hundred-plants-texture	0.221875	4.992	0.799875
optdigits	0.270463	2.605	0.800000
ozone-level-8hr	0.936884	1.455	0.799921
page-blocks	0.925114	1.172	0.799927
pendigits	0.484766	2.781	0.799945
phoneme	0.725254	0.816	0.799963
pol	0.866634	2.991	0.799940
predict_students_dropout_and_academic_success	0.619209	1.501	0.799955
qsar	0.739336	0.652	0.800000
rice_cammeo_and_osmancik	0.881890	0.791	0.800000
ringnorm	0.975000	1.992	0.800000
satimage	0.635303	2.167	0.800000
segment	0.759740	0.721	0.800000
seismic+bumps	0.934236	0.811	0.799923
shuttle	0.949914	34.815	0.800000
spambase	0.752443	2.034	0.799826
splice	0.529781	1.595	0.800000
sports_articles_for_objectivity_analysis	0.785000	0.714	0.800000
statlog	0.700000	0.499	0.800000
steel_plates_faults	0.508997	0.742	0.799588
sylvine	0.624390	1.398	0.799961
taiwanese_bankruptcy_prediction	0.967742	4.461	0.799971
telco-customer-churn	0.734564	1.834	0.799943
texture	0.475455	6.576	0.800000
thyroid	0.933333	1.940	0.800000
thyroid-ann	0.937748	1.077	0.799841
thyroid-dis	0.583929	0.916	0.800000
turiye_student_evaluation	0.368557	1.849	0.800000
twonorm	0.980405	2.001	0.800000
vehicle	0.541176	0.495	0.799054
wall-robot-navigation	0.576007	1.549	0.799853
water_quality	0.885000	1.956	0.799900
waveform-5000	0.350000	1.849	0.800000
waveform_database_generator_version_1	0.348000	1.357	0.800000
website_phishing	0.785978	0.492	0.799704
wine-quality-red	0.515625	0.482	0.799875
wine-quality-white	0.456122	1.104	0.799918
yeast	0.387205	0.512	0.799865
