dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.409266	6.927	0.799845
Amazon_employee_access	0.942173	14.950	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730596	5.610	0.799980
BNG(breast-w)	0.984760	21.258	0.799980
BNG(cmc)	0.572875	36.076	0.799986
BNG(tic-tac-toe)	0.775845	21.189	0.799980
Bank_Customer_Churn_Dataset	0.861500	6.573	0.800000
Basketball_c	0.679104	4.948	0.800000
Cardiovascular-Disease-dataset	0.730143	49.537	0.800000
Click_prediction_small	0.831539	6.414	0.799990
Credit_c	0.702481	42.046	0.801311
Customer_Personality_Analysis	0.892857	0.998	0.800000
Diabetic_Retinopathy_Debrecen	0.774892	0.680	0.799305
E-CommereShippingData	0.660455	2.631	0.799982
Employee	0.843179	1.164	0.799914
FICO-HELOC-cleaned	0.741266	3.129	0.799919
Firm-Teacher_Clave-Direction_Classification	0.695833	2.707	0.800000
Fitness_Club_c	0.795302	0.459	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.625000	0.632	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.637500	0.653	0.800000
Gender_Gap_in_Spanish_WP	0.598947	1.180	0.799831
GesturePhaseSegmentationProcessed	0.612658	3.295	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846196	2.147	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.884354	0.728	0.800000
INNHotelsGroup	0.862578	16.041	0.800000
Indian_pines	0.911427	11.870	0.799978
JapaneseVowels	0.991470	2.473	0.799920
KDDCup09_upselling	0.763158	2.121	0.799922
MIC	0.896970	1.388	0.799879
MagicTelescope	0.875920	5.127	0.800000
Marketing_Campaign	0.899554	0.787	0.800000
Mobile_Price_Classification	0.955000	0.691	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.558	0.799824
PhishingWebsites	0.959294	3.514	0.800000
PieChart3	0.875000	0.651	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.459	0.799479
PizzaCutter3	0.880383	0.614	0.799616
Pumpkin_Seeds	0.878000	0.709	0.800000
QSAR_biodegradation	0.867299	0.652	0.799810
SDSS17	0.971150	97.946	0.800000
Satellite	0.991176	1.785	0.800000
Telecom_Churn_Dataset	0.941529	0.945	0.799880
UJI_Pen_Characters	0.479853	3.077	0.799853
Water_Quality_and_Potability	0.634146	0.776	0.799756
Wilt	0.990674	0.754	0.799834
abalone	0.637560	0.912	0.799856
ada	0.850602	1.659	0.799855
ada_agnostic	0.840088	1.830	0.799868
ada_prior	0.835754	1.113	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.565000	0.531	0.800000
allbp	0.974834	1.246	0.799841
allrep	0.970861	1.216	0.799841
analcatdata_authorship	0.982249	0.728	0.799049
artificial-characters	0.683953	2.172	0.799961
autoUniv-au4-2500	0.488000	1.844	0.800000
autoUniv-au7-1100	0.354545	0.519	0.800000
bank	0.895720	23.484	0.799982
banknote_authentication	0.545455	0.367	0.799563
baseball	0.940299	0.539	0.800000
car-evaluation	0.751445	0.650	0.799769
churn	0.932000	1.351	0.800000
cmc	0.576271	0.504	0.799728
company_bankruptcy_prediction	0.970674	4.233	0.799971
contraceptive_method_choice	0.603390	0.653	0.799728
credit	0.775651	4.412	0.799988
default_of_credit_card_clients	0.821667	12.670	0.800000
delta_ailerons	0.946704	1.038	0.799972
dis	0.984106	1.208	0.799841
dna	0.943574	3.567	0.799749
drug_consumption	0.403183	0.577	0.799894
dry_bean_dataset	0.928021	3.662	0.799941
eeg-eye-state	0.952603	3.989	0.800000
electricity	0.809886	21.880	0.799987
estimation_of_obesity_levels	0.978723	0.763	0.799621
eye_movements	0.566271	3.399	0.799927
eye_movements_bin	0.593298	2.068	0.799947
first-order-theorem-proving	0.601307	2.635	0.799935
gas-drift	0.994608	11.549	0.800000
gina_agnostic	0.772334	23.081	0.799885
golf_play_dataset_extended	0.922374	0.483	0.800000
heloc	0.712500	2.845	0.800000
house_16H	0.882135	3.626	0.799970
htru	0.979050	4.529	0.799978
ibm-employee-performance	0.996599	0.829	0.800000
in_vehicle_coupon_recommendation	0.663066	3.340	0.800729
internet_firewall	0.804990	42.184	0.799991
jm1	0.814883	2.958	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.840696	21.018	0.799996
kdd_ipums_la_97-small	0.858382	1.397	0.799923
kr-vs-k	0.602994	28.386	0.799971
kropt	0.603706	27.669	0.799971
led24	0.698438	1.009	0.800000
led7	0.735938	0.748	0.800000
letter	0.958000	18.669	0.800000
mammography	0.989718	1.789	0.799964
maternal_health_risk	0.788177	0.441	0.799803
mfeat-factors	0.975000	2.817	0.800000
mfeat-fourier	0.880000	1.278	0.800000
mfeat-karhunen	0.970000	1.216	0.800000
mfeat-morphological	0.767500	0.535	0.800000
mfeat-pixel	0.952500	3.127	0.800000
mfeat-zernike	0.815000	0.960	0.800000
mice_protein_expression	1.000000	0.922	0.800000
microaggregation2	0.615750	6.484	0.800000
mobile_c36_oversampling	0.967156	20.748	0.800000
mozilla4	0.918302	1.872	0.800000
naticusdroid+android+permissions+dataset	0.959434	20.497	0.799980
national-longitudinal-survey-binary	0.990835	1.228	0.799919
