dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	7.225	0.799845
Amazon_employee_access	0.942173	14.950	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730095	5.823	0.799980
BNG(breast-w)	0.985522	21.556	0.799980
BNG(cmc)	0.568897	36.247	0.799986
BNG(tic-tac-toe)	0.775718	21.270	0.799980
Bank_Customer_Churn_Dataset	0.867000	6.708	0.800000
Basketball_c	0.712687	4.984	0.800000
Cardiovascular-Disease-dataset	0.728714	49.643	0.800000
Click_prediction_small	0.831790	6.444	0.799990
Credit_c	0.703970	42.090	0.801311
Customer_Personality_Analysis	0.886161	0.986	0.800000
Diabetic_Retinopathy_Debrecen	0.748918	0.716	0.799305
E-CommereShippingData	0.667273	2.619	0.799982
Employee	0.847476	1.189	0.799914
FICO-HELOC-cleaned	0.742278	3.127	0.799919
Firm-Teacher_Clave-Direction_Classification	0.727778	2.771	0.800000
Fitness_Club_c	0.788591	0.473	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.587500	0.627	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.625000	0.659	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.122	0.799831
GesturePhaseSegmentationProcessed	0.621266	3.315	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.851158	2.162	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.718	0.800000
INNHotelsGroup	0.867815	16.097	0.800000
Indian_pines	0.933297	11.933	0.799978
JapaneseVowels	0.994481	2.526	0.799920
KDDCup09_upselling	0.783626	2.120	0.799922
MIC	0.896970	1.409	0.799879
MagicTelescope	0.876446	5.109	0.800000
Marketing_Campaign	0.892857	0.808	0.800000
Mobile_Price_Classification	0.960000	0.722	0.800000
National_Health_and_Nutrition_Health_Survey	0.833333	0.601	0.799824
PhishingWebsites	0.959294	3.509	0.800000
PieChart3	0.879630	0.638	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.435	0.799479
PizzaCutter3	0.875598	0.645	0.799616
Pumpkin_Seeds	0.882000	0.688	0.800000
QSAR_biodegradation	0.881517	0.655	0.799810
SDSS17	0.972250	98.174	0.800000
Satellite	0.993137	1.786	0.800000
Telecom_Churn_Dataset	0.938531	0.938	0.799880
UJI_Pen_Characters	0.476190	3.002	0.799853
Water_Quality_and_Potability	0.641768	0.786	0.799756
Wilt	0.991710	1.702	0.799834
abalone	0.637560	0.939	0.799856
ada	0.845783	1.688	0.799855
ada_agnostic	0.828039	1.814	0.799868
ada_prior	0.834637	1.104	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.580000	0.530	0.800000
allbp	0.974834	1.793	0.799841
allrep	0.972185	1.198	0.799841
analcatdata_authorship	0.994083	0.730	0.799049
artificial-characters	0.694227	2.185	0.799961
autoUniv-au4-2500	0.476000	1.851	0.800000
autoUniv-au7-1100	0.386364	1.363	0.800000
bank	0.898153	23.500	0.799982
banknote_authentication	0.549091	0.371	0.799563
baseball	0.944030	0.579	0.800000
car-evaluation	0.835260	0.634	0.799769
churn	0.936000	1.366	0.800000
cmc	0.576271	0.507	0.799728
company_bankruptcy_prediction	0.971408	4.274	0.799971
contraceptive_method_choice	0.606780	1.247	0.799728
credit	0.776249	4.374	0.799988
default_of_credit_card_clients	0.822833	12.680	0.800000
delta_ailerons	0.947405	1.057	0.799972
dis	0.985430	1.184	0.799841
dna	0.929467	3.572	0.799749
drug_consumption	0.403183	0.599	0.799894
dry_bean_dataset	0.928021	3.674	0.799941
eeg-eye-state	0.961615	3.970	0.800000
electricity	0.821031	21.909	0.799987
estimation_of_obesity_levels	0.981087	1.779	0.799621
eye_movements	0.575868	3.385	0.799927
eye_movements_bin	0.593298	2.019	0.799947
first-order-theorem-proving	0.612745	2.610	0.799935
gas-drift	0.995327	11.584	0.800000
gina_agnostic	0.765130	23.330	0.799885
golf_play_dataset_extended	0.926941	0.552	0.800000
heloc	0.717000	2.834	0.800000
house_16H	0.883988	4.234	0.799970
htru	0.979050	4.576	0.799978
ibm-employee-performance	0.996599	0.768	0.800000
in_vehicle_coupon_recommendation	0.670129	3.334	0.800729
internet_firewall	0.800336	41.952	0.799991
jm1	0.817180	2.977	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.840250	21.067	0.799996
kdd_ipums_la_97-small	0.868979	1.390	0.799923
kr-vs-k	0.584105	29.612	0.799971
kropt	0.589629	28.015	0.799971
led24	0.731250	0.999	0.800000
led7	0.735938	0.776	0.800000
letter	0.973000	21.239	0.800000
mammography	0.989718	1.808	0.799964
