dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.436293	6.426	0.799845
Amazon_employee_access	0.942173	14.269	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	5.330	0.799980
BNG(breast-w)	0.985268	20.877	0.799980
BNG(cmc)	0.569982	35.540	0.799986
BNG(tic-tac-toe)	0.769495	20.515	0.799980
Bank_Customer_Churn_Dataset	0.861500	6.268	0.800000
Basketball_c	0.697761	4.187	0.800000
Cardiovascular-Disease-dataset	0.731429	49.492	0.800000
Click_prediction_small	0.831539	6.442	0.799990
Credit_c	0.697270	42.021	0.801311
Customer_Personality_Analysis	0.897321	0.983	0.800000
Diabetic_Retinopathy_Debrecen	0.779221	0.728	0.799305
E-CommereShippingData	0.662273	2.597	0.799982
Employee	0.845328	1.149	0.799914
FICO-HELOC-cleaned	0.739747	3.143	0.799919
Firm-Teacher_Clave-Direction_Classification	0.626389	2.738	0.800000
Fitness_Club_c	0.802013	0.490	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.528125	0.629	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.562500	0.605	0.800000
Gender_Gap_in_Spanish_WP	0.591579	1.140	0.799831
GesturePhaseSegmentationProcessed	0.542785	3.270	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.843991	2.147	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.709	0.800000
INNHotelsGroup	0.853480	16.055	0.800000
Indian_pines	0.900492	11.955	0.799978
JapaneseVowels	0.991972	2.486	0.799920
KDDCup09_upselling	0.745614	2.074	0.799922
MIC	0.893939	1.363	0.799879
MagicTelescope	0.875657	5.073	0.800000
Marketing_Campaign	0.888393	0.777	0.800000
Mobile_Price_Classification	0.915000	0.699	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.578	0.799824
PhishingWebsites	0.961104	3.495	0.800000
PieChart3	0.875000	0.648	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.423	0.799479
PizzaCutter3	0.880383	0.770	0.799616
Pumpkin_Seeds	0.874000	0.681	0.800000
QSAR_biodegradation	0.890995	0.654	0.799810
SDSS17	0.967200	98.010	0.800000
Satellite	0.992157	1.779	0.800000
Telecom_Churn_Dataset	0.932534	0.953	0.799880
UJI_Pen_Characters	0.468864	3.015	0.799853
Water_Quality_and_Potability	0.626524	0.760	0.799756
Wilt	0.990674	0.753	0.799834
abalone	0.633971	0.921	0.799856
ada	0.844578	1.677	0.799855
ada_agnostic	0.822563	1.889	0.799868
ada_prior	0.839106	1.112	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.522	0.800000
allbp	0.972185	1.221	0.799841
allrep	0.969536	1.205	0.799841
analcatdata_authorship	0.982249	0.737	0.799049
artificial-characters	0.671233	2.181	0.799961
autoUniv-au4-2500	0.470000	1.867	0.800000
autoUniv-au7-1100	0.345455	0.481	0.800000
bank	0.894283	23.505	0.799982
banknote_authentication	0.552727	0.363	0.799563
baseball	0.944030	0.542	0.800000
car-evaluation	0.699422	0.635	0.799769
churn	0.935000	1.359	0.800000
cmc	0.583051	0.508	0.799728
company_bankruptcy_prediction	0.970674	4.295	0.799971
contraceptive_method_choice	0.589831	0.600	0.799728
credit	0.775351	4.408	0.799988
default_of_credit_card_clients	0.820333	12.613	0.800000
delta_ailerons	0.947405	1.024	0.799972
dis	0.984106	1.187	0.799841
dna	0.890282	3.542	0.799749
drug_consumption	0.403183	0.590	0.799894
dry_bean_dataset	0.928388	3.674	0.799941
eeg-eye-state	0.907877	3.946	0.800000
electricity	0.808452	21.877	0.799987
estimation_of_obesity_levels	0.983452	0.762	0.799621
eye_movements	0.555302	3.415	0.799927
eye_movements_bin	0.597898	2.023	0.799947
first-order-theorem-proving	0.607843	2.602	0.799935
gas-drift	0.993889	11.532	0.800000
gina_agnostic	0.681556	23.211	0.799885
golf_play_dataset_extended	0.922374	0.469	0.800000
heloc	0.718500	2.836	0.800000
house_16H	0.876205	3.590	0.799970
htru	0.980168	4.544	0.799978
ibm-employee-performance	0.986395	0.850	0.800000
in_vehicle_coupon_recommendation	0.674283	3.326	0.800729
internet_firewall	0.801556	41.815	0.799991
jm1	0.814424	2.954	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.708724	20.997	0.799996
kdd_ipums_la_97-small	0.844894	1.402	0.799923
kr-vs-k	0.553991	29.641	0.799971
kropt	0.548646	28.724	0.799971
led24	0.703125	1.178	0.800000
led7	0.729688	0.727	0.800000
letter	0.954250	19.226	0.800000
mammography	0.987930	1.784	0.799964
maternal_health_risk	0.743842	0.435	0.799803
mfeat-factors	0.972500	2.834	0.800000
mfeat-fourier	0.862500	1.278	0.800000
mfeat-karhunen	0.960000	1.240	0.800000
mfeat-morphological	0.765000	0.554	0.800000
mfeat-pixel	0.942500	3.105	0.800000
mfeat-zernike	0.822500	0.968	0.800000
mice_protein_expression	1.000000	0.938	0.800000
microaggregation2	0.607750	6.457	0.800000
mobile_c36_oversampling	0.946387	20.661	0.800000
mozilla4	0.902219	1.869	0.800000
naticusdroid+android+permissions+dataset	0.953128	20.470	0.799980
national-longitudinal-survey-binary	0.992872	1.222	0.799919
okcupid_stem	0.732759	9.302	0.799978
one-hundred-plants-margin	0.812500	4.651	0.800000
one-hundred-plants-shape	0.718750	4.624	0.800000
one-hundred-plants-texture	0.862500	4.960	0.799875
optdigits	0.991993	2.663	0.800000
ozone-level-8hr	0.950690	1.453	0.799921
page-blocks	0.969863	1.171	0.799927
pendigits	0.995452	2.786	0.799945
phoneme	0.863090	0.843	0.799963
pol	0.962816	2.994	0.799940
predict_students_dropout_and_academic_success	0.766102	1.494	0.799955
qsar	0.895735	0.645	0.800000
rice_cammeo_and_osmancik	0.923885	0.827	0.800000
ringnorm	0.973649	1.971	0.800000
satimage	0.916796	2.188	0.800000
segment	0.926407	0.700	0.800000
seismic+bumps	0.932302	0.852	0.799923
shuttle	0.999138	34.540	0.800000
spambase	0.928339	2.021	0.799826
splice	0.862069	1.616	0.800000
sports_articles_for_objectivity_analysis	0.840000	0.737	0.800000
statlog	0.740000	0.523	0.800000
steel_plates_faults	0.784062	0.734	0.799588
sylvine	0.943415	1.396	0.799961
taiwanese_bankruptcy_prediction	0.972141	4.506	0.799971
telco-customer-churn	0.789922	1.828	0.799943
texture	1.000000	6.721	0.800000
thyroid	0.983333	1.966	0.800000
thyroid-ann	0.978808	1.114	0.799841
thyroid-dis	0.694643	0.946	0.800000
turiye_student_evaluation	0.496564	1.870	0.800000
twonorm	0.980405	1.985	0.800000
vehicle	0.858824	0.514	0.799054
wall-robot-navigation	0.956960	1.540	0.799853
water_quality	0.907500	1.948	0.799900
waveform-5000	0.857000	1.843	0.800000
waveform_database_generator_version_1	0.855000	1.383	0.800000
website_phishing	0.904059	0.494	0.799704
wine-quality-red	0.578125	0.481	0.799875
wine-quality-white	0.608163	1.101	0.799918
yeast	0.609428	0.549	0.799865
