dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.413127	6.701	0.799845
Amazon_employee_access	0.942173	14.724	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.730095	5.579	0.799980
BNG(breast-w)	0.985014	21.525	0.799980
BNG(cmc)	0.566094	36.037	0.799986
BNG(tic-tac-toe)	0.740792	21.108	0.799980
Bank_Customer_Churn_Dataset	0.861000	6.716	0.800000
Basketball_c	0.682836	4.805	0.800000
Cardiovascular-Disease-dataset	0.720071	49.626	0.800000
Click_prediction_small	0.831539	6.440	0.799990
Credit_c	0.679487	42.080	0.801311
Customer_Personality_Analysis	0.890625	0.957	0.800000
Diabetic_Retinopathy_Debrecen	0.735931	0.695	0.799305
E-CommereShippingData	0.658636	2.639	0.799982
Employee	0.839957	1.172	0.799914
FICO-HELOC-cleaned	0.730127	3.118	0.799919
Firm-Teacher_Clave-Direction_Classification	0.579630	2.751	0.800000
Fitness_Club_c	0.755034	0.489	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.578125	0.639	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.559375	0.637	0.800000
Gender_Gap_in_Spanish_WP	0.587368	1.139	0.799831
GesturePhaseSegmentationProcessed	0.515443	3.342	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.831863	2.181	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.857143	0.714	0.800000
INNHotelsGroup	0.830600	16.069	0.800000
Indian_pines	0.819027	12.046	0.799978
JapaneseVowels	0.980933	2.471	0.799920
KDDCup09_upselling	0.732943	2.087	0.799922
MIC	0.878788	1.413	0.799879
MagicTelescope	0.872240	5.125	0.800000
Marketing_Campaign	0.890625	0.813	0.800000
Mobile_Price_Classification	0.557500	0.713	0.800000
National_Health_and_Nutrition_Health_Survey	0.842105	0.608	0.799824
PhishingWebsites	0.954772	3.519	0.800000
PieChart3	0.870370	0.637	0.799443
Pima_Indians_Diabetes_Database	0.733766	0.410	0.799479
PizzaCutter3	0.894737	0.681	0.799616
Pumpkin_Seeds	0.870000	0.712	0.800000
QSAR_biodegradation	0.867299	0.657	0.799810
SDSS17	0.904100	98.285	0.800000
Satellite	0.990196	1.798	0.800000
Telecom_Churn_Dataset	0.892054	0.951	0.799880
UJI_Pen_Characters	0.406593	3.025	0.799853
Water_Quality_and_Potability	0.611280	0.756	0.799756
Wilt	0.990674	0.770	0.799834
abalone	0.641148	0.935	0.799856
ada	0.849398	1.709	0.799855
ada_agnostic	0.831325	1.839	0.799868
ada_prior	0.830168	1.118	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.572500	0.524	0.800000
allbp	0.970861	1.250	0.799841
allrep	0.968212	1.217	0.799841
analcatdata_authorship	0.964497	0.741	0.799049
artificial-characters	0.653620	2.177	0.799961
autoUniv-au4-2500	0.470000	1.901	0.800000
autoUniv-au7-1100	0.340909	0.504	0.800000
bank	0.890965	23.500	0.799982
banknote_authentication	0.560000	0.362	0.799563
baseball	0.940299	0.548	0.800000
car-evaluation	0.699422	0.649	0.799769
churn	0.908000	1.350	0.800000
cmc	0.566102	0.501	0.799728
company_bankruptcy_prediction	0.970674	4.280	0.799971
contraceptive_method_choice	0.606780	0.625	0.799728
credit	0.777445	4.416	0.799988
default_of_credit_card_clients	0.808667	12.636	0.800000
delta_ailerons	0.948808	1.043	0.799972
dis	0.984106	1.196	0.799841
dna	0.927900	3.547	0.799749
drug_consumption	0.397878	0.596	0.799894
dry_bean_dataset	0.928388	3.721	0.799941
eeg-eye-state	0.883845	3.957	0.800000
electricity	0.792122	21.913	0.799987
estimation_of_obesity_levels	0.888889	0.796	0.799621
eye_movements	0.552102	3.430	0.799927
eye_movements_bin	0.595926	2.054	0.799947
first-order-theorem-proving	0.545752	2.606	0.799935
gas-drift	0.987779	11.561	0.800000
gina_agnostic	0.681556	23.110	0.799885
golf_play_dataset_extended	0.926941	0.476	0.800000
heloc	0.714000	2.843	0.800000
house_16H	0.859155	3.596	0.799970
htru	0.980168	4.564	0.799978
ibm-employee-performance	0.887755	0.794	0.800000
in_vehicle_coupon_recommendation	0.611965	3.334	0.800729
internet_firewall	0.801785	42.022	0.799991
jm1	0.813505	2.998	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.684627	21.064	0.799996
kdd_ipums_la_97-small	0.845857	1.386	0.799923
