dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.451737	6.311	0.799845
Amazon_employee_access	0.942173	14.449	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734602	5.098	0.799980
BNG(breast-w)	0.984379	20.946	0.799980
BNG(cmc)	0.570344	35.665	0.799986
BNG(tic-tac-toe)	0.793752	20.823	0.799980
Bank_Customer_Churn_Dataset	0.864500	6.100	0.800000
Basketball_c	0.690299	4.278	0.800000
Cardiovascular-Disease-dataset	0.728071	49.938	0.800000
Click_prediction_small	0.831539	6.427	0.799990
Credit_c	0.704963	42.354	0.801311
Customer_Personality_Analysis	0.892857	1.018	0.800000
Diabetic_Retinopathy_Debrecen	0.753247	0.696	0.799305
E-CommereShippingData	0.664091	2.645	0.799982
Employee	0.843179	1.160	0.799914
FICO-HELOC-cleaned	0.739241	3.099	0.799919
Firm-Teacher_Clave-Direction_Classification	0.716667	2.743	0.800000
Fitness_Club_c	0.798658	0.453	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.593750	0.647	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.600000	0.643	0.800000
Gender_Gap_in_Spanish_WP	0.592632	1.140	0.799831
GesturePhaseSegmentationProcessed	0.591899	3.314	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.844542	2.149	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.877551	0.714	0.800000
INNHotelsGroup	0.861337	16.312	0.800000
Indian_pines	0.908693	11.906	0.799978
JapaneseVowels	0.993477	2.518	0.799920
KDDCup09_upselling	0.747563	2.110	0.799922
MIC	0.893939	1.348	0.799879
MagicTelescope	0.875131	5.105	0.800000
Marketing_Campaign	0.895089	0.790	0.800000
Mobile_Price_Classification	0.910000	0.693	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.560	0.799824
PhishingWebsites	0.968340	3.535	0.800000
PieChart3	0.875000	0.654	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.471	0.799479
PizzaCutter3	0.880383	0.608	0.799616
Pumpkin_Seeds	0.874000	0.665	0.800000
QSAR_biodegradation	0.881517	0.656	0.799810
SDSS17	0.970750	99.373	0.800000
Satellite	0.991176	1.751	0.800000
Telecom_Churn_Dataset	0.941529	0.940	0.799880
UJI_Pen_Characters	0.465201	2.848	0.799853
Water_Quality_and_Potability	0.634146	0.803	0.799756
Wilt	0.990674	0.770	0.799834
abalone	0.633971	0.911	0.799856
ada	0.845783	1.656	0.799855
ada_agnostic	0.828039	1.828	0.799868
ada_prior	0.843575	1.108	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.570000	0.564	0.800000
allbp	0.974834	1.202	0.799841
allrep	0.969536	1.188	0.799841
analcatdata_authorship	0.982249	0.748	0.799049
artificial-characters	0.683953	2.178	0.799961
autoUniv-au4-2500	0.476000	1.799	0.800000
autoUniv-au7-1100	0.368182	0.479	0.800000
bank	0.894946	24.117	0.799982
banknote_authentication	0.560000	0.387	0.799563
baseball	0.947761	0.523	0.800000
car-evaluation	0.791908	0.632	0.799769
churn	0.934000	1.374	0.800000
cmc	0.576271	0.521	0.799728
company_bankruptcy_prediction	0.969941	4.232	0.799971
contraceptive_method_choice	0.589831	0.635	0.799728
credit	0.776249	4.383	0.799988
default_of_credit_card_clients	0.825167	12.745	0.800000
delta_ailerons	0.946704	1.022	0.799972
dis	0.984106	1.178	0.799841
dna	0.931034	3.547	0.799749
drug_consumption	0.403183	0.581	0.799894
dry_bean_dataset	0.929857	3.678	0.799941
eeg-eye-state	0.953939	4.017	0.800000
electricity	0.807238	21.885	0.799987
estimation_of_obesity_levels	0.966903	0.838	0.799621
eye_movements	0.573583	3.402	0.799927
eye_movements_bin	0.589356	2.046	0.799947
first-order-theorem-proving	0.607843	2.592	0.799935
gas-drift	0.994608	11.497	0.800000
