dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.447876	6.954	0.799845
Amazon_employee_access	0.942173	14.732	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	5.689	0.799980
BNG(breast-w)	0.984379	21.472	0.799980
BNG(cmc)	0.566456	36.037	0.799986
BNG(tic-tac-toe)	0.765050	21.309	0.799980
Bank_Customer_Churn_Dataset	0.854500	6.855	0.800000
Basketball_c	0.690299	4.908	0.800000
Cardiovascular-Disease-dataset	0.718357	49.601	0.800000
Click_prediction_small	0.831539	6.486	0.799990
Credit_c	0.685112	42.134	0.801311
Customer_Personality_Analysis	0.895089	0.961	0.800000
Diabetic_Retinopathy_Debrecen	0.748918	0.735	0.799305
E-CommereShippingData	0.659091	2.668	0.799982
Employee	0.844253	1.183	0.799914
FICO-HELOC-cleaned	0.738228	3.120	0.799919
Firm-Teacher_Clave-Direction_Classification	0.636111	2.751	0.800000
Fitness_Club_c	0.795302	0.498	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.621875	0.676	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.578125	0.633	0.800000
Gender_Gap_in_Spanish_WP	0.587368	1.166	0.799831
GesturePhaseSegmentationProcessed	0.540759	3.320	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.839030	2.141	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.716	0.800000
INNHotelsGroup	0.847416	16.059	0.800000
Indian_pines	0.868781	11.882	0.799978
JapaneseVowels	0.988460	2.505	0.799920
KDDCup09_upselling	0.754386	2.102	0.799922
MIC	0.893939	1.414	0.799879
MagicTelescope	0.872503	5.138	0.800000
Marketing_Campaign	0.888393	0.810	0.800000
Mobile_Price_Classification	0.562500	0.716	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.563	0.799824
PhishingWebsites	0.961104	3.504	0.800000
PieChart3	0.875000	0.662	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.427	0.799479
PizzaCutter3	0.880383	0.658	0.799616
Pumpkin_Seeds	0.874000	0.693	0.800000
QSAR_biodegradation	0.881517	0.659	0.799810
SDSS17	0.966950	98.108	0.800000
Satellite	0.992157	1.787	0.800000
Telecom_Churn_Dataset	0.923538	0.942	0.799880
UJI_Pen_Characters	0.490842	3.094	0.799853
Water_Quality_and_Potability	0.629573	0.765	0.799756
Wilt	0.989637	0.778	0.799834
abalone	0.632775	0.936	0.799856
ada	0.837349	1.658	0.799855
ada_agnostic	0.823658	1.848	0.799868
ada_prior	0.840223	1.110	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.572500	0.539	0.800000
allbp	0.972185	1.260	0.799841
allrep	0.970861	1.206	0.799841
analcatdata_authorship	0.982249	0.738	0.799049
artificial-characters	0.661448	2.187	0.799961
autoUniv-au4-2500	0.478000	1.917	0.800000
autoUniv-au7-1100	0.363636	0.486	0.800000
bank	0.888311	23.529	0.799982
banknote_authentication	0.549091	0.379	0.799563
baseball	0.944030	0.567	0.800000
car-evaluation	0.699422	0.658	0.799769
churn	0.919000	1.365	0.800000
cmc	0.566102	0.520	0.799728
company_bankruptcy_prediction	0.971408	4.279	0.799971
contraceptive_method_choice	0.579661	0.669	0.799728
credit	0.778044	4.448	0.799988
default_of_credit_card_clients	0.814167	12.660	0.800000
delta_ailerons	0.946003	1.050	0.799972
dis	0.984106	1.215	0.799841
dna	0.927900	3.550	0.799749
drug_consumption	0.403183	0.592	0.799894
dry_bean_dataset	0.927286	3.736	0.799941
eeg-eye-state	0.880174	3.965	0.800000
electricity	0.798190	21.897	0.799987
estimation_of_obesity_levels	0.966903	0.761	0.799621
eye_movements	0.566271	3.435	0.799927
eye_movements_bin	0.591984	2.068	0.799947
first-order-theorem-proving	0.575980	2.593	0.799935
gas-drift	0.993889	11.527	0.800000
gina_agnostic	0.693084	23.153	0.799885
golf_play_dataset_extended	0.922374	0.479	0.800000
heloc	0.715000	2.837	0.800000
house_16H	0.877687	3.614	0.799970
htru	0.979609	4.563	0.799978
ibm-employee-performance	0.972789	0.823	0.800000
in_vehicle_coupon_recommendation	0.672622	3.336	0.800729
internet_firewall	0.807889	42.253	0.799991
jm1	0.813505	2.993	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.720326	21.048	0.799996
kdd_ipums_la_97-small	0.842967	1.396	0.799923
kr-vs-k	0.553635	27.327	0.799971
kropt	0.562901	28.098	0.799971
led24	0.701562	1.016	0.800000
led7	0.735938	0.755	0.800000
letter	0.956250	18.649	0.800000
mammography	0.986589	1.812	0.799964
maternal_health_risk	0.768473	0.447	0.799803
mfeat-factors	0.967500	2.799	0.800000
mfeat-fourier	0.875000	1.271	0.800000
mfeat-karhunen	0.957500	1.383	0.800000
mfeat-morphological	0.760000	0.551	0.800000
mfeat-pixel	0.937500	3.145	0.800000
mfeat-zernike	0.817500	0.964	0.800000
mice_protein_expression	1.000000	0.974	0.800000
microaggregation2	0.585750	6.483	0.800000
mobile_c36_oversampling	0.955951	20.725	0.800000
mozilla4	0.907044	1.882	0.800000
naticusdroid+android+permissions+dataset	0.954832	20.535	0.799980
national-longitudinal-survey-binary	0.987780	1.247	0.799919
okcupid_stem	0.731822	9.322	0.799978
one-hundred-plants-margin	0.756250	4.526	0.800000
one-hundred-plants-shape	0.696875	4.665	0.800000
one-hundred-plants-texture	0.803125	4.935	0.799875
optdigits	0.984875	2.638	0.800000
ozone-level-8hr	0.952663	1.456	0.799921
page-blocks	0.973516	1.194	0.799927
pendigits	0.994088	2.761	0.799945
phoneme	0.868640	0.835	0.799963
pol	0.959346	2.991	0.799940
predict_students_dropout_and_academic_success	0.697175	1.519	0.799955
qsar	0.890995	0.656	0.800000
rice_cammeo_and_osmancik	0.925197	0.801	0.800000
ringnorm	0.980405	1.993	0.800000
satimage	0.912908	2.195	0.800000
segment	0.928571	0.713	0.800000
seismic+bumps	0.934236	0.790	0.799923
shuttle	0.998966	34.800	0.800000
spambase	0.922910	2.054	0.799826
splice	0.898119	1.614	0.800000
sports_articles_for_objectivity_analysis	0.830000	0.726	0.800000
statlog	0.720000	0.503	0.800000
steel_plates_faults	0.778920	0.765	0.799588
sylvine	0.928780	1.404	0.799961
taiwanese_bankruptcy_prediction	0.968475	4.424	0.799971
telco-customer-churn	0.803407	1.825	0.799943
texture	0.995455	6.542	0.800000
thyroid	0.985417	1.978	0.800000
thyroid-ann	0.982781	1.094	0.799841
thyroid-dis	0.691071	0.923	0.800000
turiye_student_evaluation	0.493986	1.881	0.800000
twonorm	0.977703	1.996	0.800000
vehicle	0.847059	0.533	0.799054
wall-robot-navigation	0.944139	1.554	0.799853
water_quality	0.903125	1.986	0.799900
waveform-5000	0.859000	1.846	0.800000
waveform_database_generator_version_1	0.864000	1.373	0.800000
website_phishing	0.896679	0.597	0.799704
wine-quality-red	0.578125	0.519	0.799875
wine-quality-white	0.591837	1.090	0.799918
yeast	0.609428	0.528	0.799865
