dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.420849	2.379	0.799845	0.003	0.203	2.176	2.381
Amazon_employee_access	0.942173	10.249	0.799994	0.004	0.138	10.111	10.253
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.010	0.799980	0.002	0.037	0.974	1.012
BNG(breast-w)	0.985522	16.905	0.799980	0.004	0.266	16.638	16.909
BNG(cmc)	0.575136	31.505	0.799986	0.004	0.302	31.204	31.510
BNG(tic-tac-toe)	0.784862	16.838	0.799980	0.004	0.242	16.596	16.842
Bank_Customer_Churn_Dataset	0.863500	1.983	0.800000	0.003	0.076	1.907	1.986
Basketball_c	0.694030	0.251	0.800000	0.003	0.038	0.214	0.254
Cardiovascular-Disease-dataset	0.729786	49.939	0.800000	0.005	0.393	49.545	49.944
Click_prediction_small	0.831665	5.881	0.799990	0.003	0.075	5.806	5.884
Credit_c	0.705707	41.289	0.801311	0.006	0.792	40.497	41.295
Customer_Personality_Analysis	0.892857	0.488	0.800000	0.003	0.045	0.443	0.491
Diabetic_Retinopathy_Debrecen	0.740260	0.262	0.799305	0.002	0.030	0.232	0.264
E-CommereShippingData	0.663182	2.112	0.799982	0.002	0.061	2.051	2.115
Employee	0.849624	0.702	0.799914	0.002	0.024	0.678	0.704
FICO-HELOC-cleaned	0.738734	2.542	0.799919	0.003	0.123	2.419	2.545
Firm-Teacher_Clave-Direction_Classification	0.747685	2.378	0.800000	0.003	0.097	2.281	2.381
Fitness_Club_c	0.791946	0.183	0.799596	0.002	0.013	0.171	0.185
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.590625	0.332	0.800000	0.002	0.033	0.299	0.334
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.615625	0.334	0.800000	0.002	0.035	0.299	0.336
Gender_Gap_in_Spanish_WP	0.593684	0.842	0.799831	0.002	0.036	0.806	0.844
GesturePhaseSegmentationProcessed	0.610633	2.967	0.799959	0.003	0.164	2.803	2.970
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.801	0.797432	0.003	0.060	1.741	1.804
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.412	0.800000	0.003	0.052	0.360	0.415
INNHotelsGroup	0.860924	15.870	0.800000	0.004	0.301	15.569	15.874
Indian_pines	0.910334	11.465	0.799978	0.007	0.975	10.489	11.472
JapaneseVowels	0.989965	2.163	0.799920	0.003	0.079	2.085	2.167
KDDCup09_upselling	0.768031	1.793	0.799922	0.003	0.138	1.655	1.796
MIC	0.915152	1.065	0.799879	0.003	0.156	0.909	1.068
MagicTelescope	0.873817	4.812	0.800000	0.003	0.113	4.699	4.815
