dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.496	0.799845	0.003	0.207	2.289	2.499
Amazon_employee_access	0.941715	10.337	0.799994	0.004	0.149	10.188	10.341
BLE_RSSI_dataset_for_Indoor_localization	0.734101	1.012	0.799980	0.003	0.032	0.980	1.015
BNG(breast-w)	0.985268	16.421	0.799980	0.004	0.239	16.182	16.425
BNG(cmc)	0.571700	31.233	0.799986	0.005	0.307	30.926	31.237
BNG(tic-tac-toe)	0.783084	16.757	0.799980	0.004	0.236	16.521	16.761
Bank_Customer_Churn_Dataset	0.862000	1.979	0.800000	0.003	0.080	1.900	1.982
Basketball_c	0.694030	0.248	0.800000	0.003	0.033	0.215	0.251
Cardiovascular-Disease-dataset	0.731214	50.499	0.800000	0.006	0.398	50.101	50.505
Click_prediction_small	0.831915	6.014	0.799990	0.003	0.075	5.939	6.017
Credit_c	0.703226	41.294	0.801311	0.006	0.787	40.507	41.300
Customer_Personality_Analysis	0.890625	0.493	0.800000	0.002	0.046	0.447	0.495
Diabetic_Retinopathy_Debrecen	0.774892	0.264	0.799305	0.004	0.030	0.234	0.269
E-CommereShippingData	0.668182	2.124	0.799982	0.003	0.062	2.062	2.127
Employee	0.841031	0.706	0.799914	0.002	0.025	0.681	0.708
FICO-HELOC-cleaned	0.738228	2.562	0.799919	0.003	0.131	2.430	2.565
Firm-Teacher_Clave-Direction_Classification	0.737963	2.408	0.800000	0.003	0.098	2.310	2.411
Fitness_Club_c	0.785235	0.188	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.640625	0.336	0.800000	0.002	0.034	0.301	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.650000	0.337	0.800000	0.003	0.036	0.302	0.340
Gender_Gap_in_Spanish_WP	0.593684	0.841	0.799831	0.002	0.036	0.806	0.844
GesturePhaseSegmentationProcessed	0.637468	2.981	0.799959	0.003	0.170	2.811	2.985
HR_Analytics_Job_Change_of_Data_Scientists	0.846748	1.817	0.797432	0.003	0.059	1.759	1.821
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.409	0.800000	0.011	0.052	0.356	0.420
INNHotelsGroup	0.867264	16.034	0.800000	0.004	0.325	15.709	16.038
Indian_pines	0.916348	11.397	0.799978	0.007	0.957	10.440	11.404
JapaneseVowels	0.993979	2.179	0.799920	0.003	0.084	2.095	2.182
KDDCup09_upselling	0.769006	1.800	0.799922	0.003	0.139	1.661	1.803
MIC	0.912121	1.081	0.799879	0.003	0.163	0.918	1.084
MagicTelescope	0.876446	4.766	0.800000	0.003	0.110	4.656	4.769
Marketing_Campaign	0.890625	0.503	0.800000	0.003	0.048	0.455	0.506
Mobile_Price_Classification	0.962500	0.410	0.800000	0.002	0.038	0.372	0.412
National_Health_and_Nutrition_Health_Survey	0.837719	0.294	0.799824	0.003	0.019	0.275	0.297
PhishingWebsites	0.971958	3.186	0.800000	0.003	0.144	3.042	3.189
PieChart3	0.875000	0.358	0.799443	0.003	0.056	0.302	0.361
Pima_Indians_Diabetes_Database	0.772727	0.144	0.799479	0.002	0.014	0.130	0.146
PizzaCutter3	0.880383	0.352	0.799617	0.002	0.054	0.298	0.354
Pumpkin_Seeds	0.880000	0.399	0.800000	0.002	0.026	0.374	0.402
QSAR_biodegradation	0.886256	0.378	0.799810	0.002	0.061	0.317	0.380
SDSS17	0.971800	97.700	0.800000	0.006	0.679	97.021	97.706
Satellite	0.992157	1.475	0.800000	0.003	0.104	1.370	1.478
Telecom_Churn_Dataset	0.944528	0.654	0.799880	0.002	0.041	0.613	0.656
UJI_Pen_Characters	0.461538	2.732	0.799853	0.002	0.119	2.613	2.735
Water_Quality_and_Potability	0.634146	0.489	0.799756	0.003	0.022	0.467	0.492
Wilt	0.989637	0.477	0.799834	0.002	0.019	0.458	0.479
abalone	0.624402	0.636	0.799856	0.002	0.026	0.610	0.638
ada	0.846988	1.380	0.799855	0.002	0.101	1.279	1.382
ada_agnostic	0.828039	1.528	0.799868	0.003	0.107	1.421	1.531
ada_prior	0.837989	0.822	0.799955	0.002	0.038	0.784	0.825
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.582500	0.255	0.800000	0.003	0.016	0.239	0.257
allbp	0.977483	0.916	0.799841	0.002	0.058	0.858	0.918
allrep	0.968212	0.914	0.799841	0.002	0.058	0.856	0.916
analcatdata_authorship	0.988166	0.458	0.799049	0.002	0.095	0.363	0.460
artificial-characters	0.680039	1.892	0.799961	0.003	0.046	1.845	1.895
autoUniv-au4-2500	0.500000	1.521	0.800000	0.003	0.189	1.332	1.524
autoUniv-au7-1100	0.363636	0.201	0.800000	0.003	0.019	0.182	0.203
bank	0.896716	23.367	0.799982	0.004	0.381	22.986	23.371
banknote_authentication	0.560000	0.100	0.799563	0.002	0.010	0.090	0.102
baseball	0.951493	0.269	0.800000	0.002	0.028	0.241	0.271
car-evaluation	0.763006	0.369	0.799769	0.002	0.037	0.332	0.372
churn	0.933000	1.076	0.800000	0.003	0.061	1.015	1.079
cmc	0.562712	0.234	0.799728	0.002	0.018	0.216	0.236
