dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.362934	6.878	0.799845
Amazon_employee_access	0.942173	15.011	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733600	5.541	0.799980
BNG(breast-w)	0.978918	21.595	0.799980
BNG(cmc)	0.556239	36.060	0.799986
BNG(tic-tac-toe)	0.748412	21.543	0.799980
Bank_Customer_Churn_Dataset	0.849500	6.529	0.800000
Basketball_c	0.682836	4.732	0.800000
Cardiovascular-Disease-dataset	0.721500	49.995	0.800000
Click_prediction_small	0.831414	6.488	0.799990
Credit_c	0.659719	42.531	0.801311
Customer_Personality_Analysis	0.886161	0.943	0.800000
Diabetic_Retinopathy_Debrecen	0.636364	0.762	0.799305
E-CommereShippingData	0.628182	2.663	0.799982
Employee	0.834586	1.231	0.799914
FICO-HELOC-cleaned	0.732658	3.110	0.799919
Firm-Teacher_Clave-Direction_Classification	0.591204	2.763	0.800000
Fitness_Club_c	0.781879	0.492	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.503125	0.650	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.531250	0.623	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.193	0.799831
GesturePhaseSegmentationProcessed	0.520000	3.330	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.198	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.846939	0.776	0.800000
INNHotelsGroup	0.822605	16.212	0.800000
Indian_pines	0.759431	11.888	0.799978
JapaneseVowels	0.963372	2.539	0.799920
KDDCup09_upselling	0.689084	2.079	0.799922
MIC	0.893939	1.402	0.799879
MagicTelescope	0.865142	5.165	0.800000
Marketing_Campaign	0.881696	0.850	0.800000
Mobile_Price_Classification	0.527500	0.703	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.633	0.799824
PhishingWebsites	0.926730	3.556	0.800000
PieChart3	0.875000	0.696	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.433	0.799479
PizzaCutter3	0.880383	0.691	0.799616
Pumpkin_Seeds	0.872000	0.716	0.800000
QSAR_biodegradation	0.895735	0.688	0.799810
SDSS17	0.907550	98.715	0.800000
Satellite	0.991176	1.860	0.800000
Telecom_Churn_Dataset	0.884558	0.953	0.799880
UJI_Pen_Characters	0.399267	3.116	0.799853
Water_Quality_and_Potability	0.611280	0.803	0.799756
Wilt	0.975130	0.840	0.799834
abalone	0.635167	0.928	0.799856
ada	0.842169	1.713	0.799855
ada_agnostic	0.815991	1.832	0.799868
ada_prior	0.827933	1.181	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.597500	0.546	0.800000
allbp	0.961589	1.228	0.799841
allrep	0.966887	1.231	0.799841
analcatdata_authorship	0.964497	0.753	0.799049
artificial-characters	0.626712	2.178	0.799961
autoUniv-au4-2500	0.482000	1.843	0.800000
autoUniv-au7-1100	0.322727	0.550	0.800000
bank	0.884220	23.663	0.799982
banknote_authentication	0.552727	0.380	0.799563
baseball	0.944030	0.573	0.800000
car-evaluation	0.699422	0.678	0.799769
