dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.397683	2.510	0.799845	0.003	0.208	2.303	2.513
Amazon_employee_access	0.942173	10.125	0.799994	0.004	0.140	9.985	10.129
BLE_RSSI_dataset_for_Indoor_localization	0.730596	1.024	0.799980	0.002	0.045	0.979	1.026
BNG(breast-w)	0.985649	16.942	0.799980	0.005	0.264	16.678	16.947
BNG(cmc)	0.572242	31.602	0.799986	0.007	0.321	31.281	31.609
BNG(tic-tac-toe)	0.790069	16.672	0.799980	0.004	0.239	16.432	16.676
Bank_Customer_Churn_Dataset	0.865000	1.993	0.800000	0.003	0.077	1.916	1.996
Basketball_c	0.697761	0.241	0.800000	0.003	0.031	0.210	0.244
Cardiovascular-Disease-dataset	0.730000	50.320	0.800000	0.005	0.393	49.927	50.326
Click_prediction_small	0.831915	5.894	0.799990	0.003	0.075	5.819	5.897
Credit_c	0.704053	41.359	0.801311	0.006	0.789	40.570	41.366
Customer_Personality_Analysis	0.890625	0.492	0.800000	0.002	0.045	0.447	0.494
Diabetic_Retinopathy_Debrecen	0.761905	0.264	0.799305	0.002	0.030	0.234	0.266
E-CommereShippingData	0.672727	2.139	0.799982	0.003	0.061	2.078	2.142
Employee	0.852846	0.705	0.799914	0.003	0.025	0.681	0.708
FICO-HELOC-cleaned	0.740253	2.563	0.799919	0.003	0.129	2.435	2.566
Firm-Teacher_Clave-Direction_Classification	0.683333	2.387	0.800000	0.003	0.101	2.286	2.390
Fitness_Club_c	0.791946	0.187	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.334	0.800000	0.002	0.034	0.300	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.678125	0.336	0.800000	0.003	0.035	0.301	0.338
Gender_Gap_in_Spanish_WP	0.591579	0.844	0.799831	0.002	0.036	0.807	0.846
GesturePhaseSegmentationProcessed	0.610127	2.981	0.799959	0.003	0.164	2.818	2.985
HR_Analytics_Job_Change_of_Data_Scientists	0.855017	1.812	0.797432	0.003	0.059	1.753	1.815
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.410	0.800000	0.003	0.052	0.358	0.413
INNHotelsGroup	0.864921	15.598	0.800000	0.004	0.302	15.296	15.602
Indian_pines	0.923455	11.377	0.799978	0.009	0.973	10.404	11.386
JapaneseVowels	0.991470	2.182	0.799920	0.003	0.082	2.100	2.185
KDDCup09_upselling	0.770955	1.797	0.799922	0.003	0.139	1.659	1.801
MIC	0.906061	1.068	0.799879	0.003	0.158	0.910	1.071
MagicTelescope	0.873817	4.772	0.800000	0.007	0.111	4.660	4.779
Marketing_Campaign	0.888393	0.509	0.800000	0.003	0.051	0.459	0.513
Mobile_Price_Classification	0.967500	0.415	0.800000	0.002	0.040	0.375	0.417
National_Health_and_Nutrition_Health_Survey	0.833333	0.293	0.799824	0.002	0.018	0.275	0.295
PhishingWebsites	0.969697	3.192	0.800000	0.003	0.147	3.046	3.196
PieChart3	0.875000	0.357	0.799443	0.003	0.057	0.300	0.360
Pima_Indians_Diabetes_Database	0.733766	0.143	0.799479	0.002	0.014	0.129	0.145
PizzaCutter3	0.885167	0.351	0.799617	0.003	0.054	0.297	0.353
