dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.200772	4.975	0.799845
Amazon_employee_access	0.942173	11.636	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.474712	2.771	0.799980
BNG(breast-w)	0.655956	18.171	0.799980
BNG(cmc)	0.426221	33.199	0.799986
BNG(tic-tac-toe)	0.652908	18.810	0.799980
Bank_Customer_Churn_Dataset	0.796500	3.833	0.800000
Basketball_c	0.619403	2.611	0.800000
Cardiovascular-Disease-dataset	0.517214	48.361	0.800000
Click_prediction_small	0.831539	6.362	0.799990
Credit_c	0.526220	41.282	0.801311
Customer_Personality_Analysis	0.850446	0.969	0.800000
Diabetic_Retinopathy_Debrecen	0.532468	0.731	0.799305
E-CommereShippingData	0.596818	2.555	0.799982
Employee	0.656284	1.162	0.799914
FICO-HELOC-cleaned	0.520506	3.159	0.799919
Firm-Teacher_Clave-Direction_Classification	0.398148	2.672	0.800000
Fitness_Club_c	0.694631	0.484	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.506250	0.637	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.484375	0.667	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.124	0.799831
GesturePhaseSegmentationProcessed	0.324051	3.274	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.112	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.840136	0.687	0.800000
INNHotelsGroup	0.672364	15.689	0.800000
Indian_pines	0.442865	11.945	0.799978
JapaneseVowels	0.148018	2.473	0.799920
KDDCup09_upselling	0.500000	2.096	0.799922
MIC	0.845455	1.375	0.799879
MagicTelescope	0.648265	4.974	0.800000
Marketing_Campaign	0.850446	0.791	0.800000
Mobile_Price_Classification	0.280000	0.701	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.582	0.799824
PhishingWebsites	0.556762	3.524	0.800000
PieChart3	0.875000	0.626	0.799443
Pima_Indians_Diabetes_Database	0.649351	0.426	0.799479
PizzaCutter3	0.880383	0.840	0.799616
Pumpkin_Seeds	0.520000	0.676	0.800000
QSAR_biodegradation	0.663507	0.658	0.799810
SDSS17	0.594450	95.875	0.800000
Satellite	0.985294	1.782	0.800000
Telecom_Churn_Dataset	0.854573	0.967	0.799880
UJI_Pen_Characters	0.047619	2.873	0.799853
Water_Quality_and_Potability	0.609756	0.770	0.799756
Wilt	0.946114	0.820	0.799834
abalone	0.521531	0.939	0.799856
ada	0.751807	1.660	0.799855
ada_agnostic	0.751369	1.833	0.799868
ada_prior	0.751955	1.092	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.555000	0.529	0.800000
allbp	0.956291	1.210	0.799841
allrep	0.966887	1.223	0.799841
analcatdata_authorship	0.390533	0.728	0.799049
artificial-characters	0.138454	2.174	0.799961
autoUniv-au4-2500	0.470000	1.812	0.800000
autoUniv-au7-1100	0.277273	0.722	0.800000
bank	0.883003	22.739	0.799982
banknote_authentication	0.556364	0.382	0.799563
baseball	0.906716	0.581	0.800000
car-evaluation	0.699422	0.674	0.799769
churn	0.859000	1.355	0.800000
cmc	0.427119	0.496	0.799728
company_bankruptcy_prediction	0.967742	4.221	0.799971
contraceptive_method_choice	0.427119	0.640	0.799728
credit	0.499850	4.284	0.799988
default_of_credit_card_clients	0.778833	12.398	0.800000
delta_ailerons	0.530856	1.040	0.799972
dis	0.984106	1.200	0.799841
dna	0.518809	3.607	0.799749
drug_consumption	0.403183	0.585	0.799894
dry_bean_dataset	0.260375	3.654	0.799941
eeg-eye-state	0.551068	3.915	0.800000
electricity	0.575417	21.337	0.799987
estimation_of_obesity_levels	0.165485	1.005	0.799621
eye_movements	0.389854	3.390	0.799927
eye_movements_bin	0.512484	2.019	0.799947
first-order-theorem-proving	0.417484	2.605	0.799935
gas-drift	0.216391	11.516	0.800000
gina_agnostic	0.508646	23.071	0.799885
golf_play_dataset_extended	0.789954	0.487	0.800000
heloc	0.497500	2.795	0.800000
house_16H	0.519274	3.633	0.799970
htru	0.908380	4.456	0.799978
ibm-employee-performance	0.846939	0.736	0.800000
in_vehicle_coupon_recommendation	0.570004	3.282	0.800729
internet_firewall	0.574350	41.271	0.799991
jm1	0.806615	2.935	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.514614	20.630	0.799996
kdd_ipums_la_97-small	0.500000	1.363	0.799923
kr-vs-k	0.164825	28.048	0.799971
kropt	0.162331	28.699	0.799971
led24	0.117188	1.308	0.800000
led7	0.195312	0.726	0.800000
letter	0.052500	18.946	0.800000
mammography	0.976755	1.777	0.799964
maternal_health_risk	0.399015	0.464	0.799803
mfeat-factors	0.100000	2.774	0.800000
mfeat-fourier	0.200000	1.290	0.800000
mfeat-karhunen	0.100000	1.253	0.800000
mfeat-morphological	0.277500	0.556	0.800000
mfeat-pixel	0.100000	3.102	0.800000
mfeat-zernike	0.237500	0.965	0.800000
mice_protein_expression	0.120370	0.925	0.800000
microaggregation2	0.558000	6.432	0.800000
