dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	6.167	0.799845
Amazon_employee_access	0.942173	12.196	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.731097	4.646	0.799980
BNG(breast-w)	0.985268	20.247	0.799980
BNG(cmc)	0.572423	35.224	0.799986
BNG(tic-tac-toe)	0.790450	20.383	0.799980
Bank_Customer_Churn_Dataset	0.868500	5.581	0.800000
Basketball_c	0.708955	2.479	0.800000
Cardiovascular-Disease-dataset	0.730429	49.679	0.800000
Click_prediction_small	0.831539	6.421	0.799990
Credit_c	0.706038	42.124	0.801311
Customer_Personality_Analysis	0.888393	0.928	0.800000
Diabetic_Retinopathy_Debrecen	0.757576	0.709	0.799305
E-CommereShippingData	0.669545	2.590	0.799982
Employee	0.846402	1.161	0.799914
FICO-HELOC-cleaned	0.741772	3.834	0.799919
Firm-Teacher_Clave-Direction_Classification	0.774074	2.750	0.800000
Fitness_Club_c	0.788591	0.445	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.590625	0.625	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.662500	0.630	0.800000
Gender_Gap_in_Spanish_WP	0.593684	1.136	0.799831
GesturePhaseSegmentationProcessed	0.629873	3.279	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.856119	2.126	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.759	0.800000
INNHotelsGroup	0.865886	16.135	0.800000
Indian_pines	0.925642	11.935	0.799978
JapaneseVowels	0.994982	2.485	0.799920
KDDCup09_upselling	0.780702	2.090	0.799922
MIC	0.909091	1.364	0.799879
MagicTelescope	0.877497	5.094	0.800000
Marketing_Campaign	0.895089	0.781	0.800000
Mobile_Price_Classification	0.972500	0.695	0.800000
National_Health_and_Nutrition_Health_Survey	0.835526	0.579	0.799824
PhishingWebsites	0.963817	3.496	0.800000
PieChart3	0.879630	0.630	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.407	0.799479
PizzaCutter3	0.870813	0.734	0.799616
Pumpkin_Seeds	0.880000	0.691	0.800000
QSAR_biodegradation	0.872038	0.658	0.799810
SDSS17	0.971300	98.324	0.800000
Satellite	0.992157	1.770	0.800000
Telecom_Churn_Dataset	0.938531	0.914	0.799880
UJI_Pen_Characters	0.490842	3.132	0.799853
Water_Quality_and_Potability	0.646341	0.755	0.799756
Wilt	0.991710	0.762	0.799834
abalone	0.643541	0.947	0.799856
ada	0.848193	1.648	0.799855
ada_agnostic	0.833516	1.790	0.799868
ada_prior	0.837989	1.101	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.590000	0.518	0.800000
allbp	0.973510	1.222	0.799841
allrep	0.973510	1.189	0.799841
analcatdata_authorship	0.988166	0.739	0.799049
artificial-characters	0.698141	2.167	0.799961
autoUniv-au4-2500	0.490000	1.846	0.800000
autoUniv-au7-1100	0.359091	0.470	0.800000
bank	0.898264	23.516	0.799982
banknote_authentication	0.545455	0.359	0.799563
baseball	0.944030	0.568	0.800000
car-evaluation	0.835260	0.635	0.799769
churn	0.939000	1.384	0.800000
cmc	0.600000	0.508	0.799728
company_bankruptcy_prediction	0.969941	4.262	0.799971
contraceptive_method_choice	0.620339	0.603	0.799728
credit	0.778642	4.375	0.799988
default_of_credit_card_clients	0.825167	12.640	0.800000
delta_ailerons	0.947405	1.046	0.799972
dis	0.984106	1.197	0.799841
dna	0.929467	3.546	0.799749
drug_consumption	0.403183	0.592	0.799894
dry_bean_dataset	0.927653	3.673	0.799941
eeg-eye-state	0.959279	4.021	0.800000
electricity	0.822796	21.930	0.799987
