dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.436293	2.304	0.799845	0.003	0.208	2.096	2.307
Amazon_employee_access	0.942173	10.174	0.799994	0.004	0.139	10.035	10.178
BLE_RSSI_dataset_for_Indoor_localization	0.732599	1.015	0.799980	0.003	0.034	0.982	1.018
BNG(breast-w)	0.987046	16.757	0.799980	0.005	0.239	16.518	16.762
BNG(cmc)	0.575678	31.563	0.799986	0.005	0.303	31.260	31.568
BNG(tic-tac-toe)	0.786894	17.025	0.799980	0.004	0.267	16.759	17.030
Bank_Customer_Churn_Dataset	0.869000	2.008	0.800000	0.003	0.075	1.933	2.010
Basketball_c	0.705224	0.261	0.800000	0.003	0.048	0.212	0.263
Cardiovascular-Disease-dataset	0.730500	49.464	0.800000	0.006	0.395	49.069	49.470
Click_prediction_small	0.831665	5.905	0.799990	0.003	0.075	5.830	5.908
Credit_c	0.703722	42.281	0.801311	0.006	0.795	41.485	42.287
Customer_Personality_Analysis	0.888393	0.492	0.800000	0.002	0.046	0.446	0.494
Diabetic_Retinopathy_Debrecen	0.761905	0.261	0.799305	0.002	0.030	0.231	0.264
E-CommereShippingData	0.670909	2.114	0.799982	0.003	0.061	2.053	2.117
Employee	0.857143	0.705	0.799914	0.003	0.025	0.680	0.708
FICO-HELOC-cleaned	0.737722	2.550	0.799919	0.004	0.127	2.423	2.554
Firm-Teacher_Clave-Direction_Classification	0.766204	2.394	0.800000	0.003	0.101	2.293	2.397
Fitness_Club_c	0.805369	0.183	0.799596	0.002	0.013	0.170	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.653125	0.333	0.800000	0.002	0.034	0.299	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.693750	0.337	0.800000	0.003	0.036	0.301	0.340
Gender_Gap_in_Spanish_WP	0.588421	0.839	0.799831	0.002	0.036	0.804	0.842
GesturePhaseSegmentationProcessed	0.647595	2.974	0.799959	0.003	0.164	2.811	2.978
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	1.808	0.797432	0.003	0.059	1.748	1.811
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.410	0.800000	0.009	0.052	0.358	0.419
INNHotelsGroup	0.870848	15.789	0.800000	0.004	0.300	15.489	15.793
Indian_pines	0.931657	11.420	0.799978	0.008	0.981	10.439	11.428
JapaneseVowels	0.994982	2.173	0.799920	0.003	0.080	2.093	2.177
KDDCup09_upselling	0.783626	1.803	0.799922	0.004	0.141	1.662	1.807
MIC	0.906061	1.074	0.799879	0.004	0.160	0.914	1.077
MagicTelescope	0.875920	4.809	0.800000	0.003	0.110	4.698	4.812
Marketing_Campaign	0.897321	0.509	0.800000	0.003	0.051	0.459	0.512
Mobile_Price_Classification	0.962500	0.413	0.800000	0.003	0.039	0.374	0.416
National_Health_and_Nutrition_Health_Survey	0.831140	0.296	0.799824	0.003	0.019	0.277	0.298
PhishingWebsites	0.968792	3.180	0.800000	0.004	0.149	3.031	3.184
PieChart3	0.875000	0.359	0.799443	0.002	0.057	0.302	0.362
Pima_Indians_Diabetes_Database	0.733766	0.144	0.799479	0.002	0.014	0.130	0.146
PizzaCutter3	0.880383	0.351	0.799617	0.002	0.054	0.297	0.353
Pumpkin_Seeds	0.878000	0.402	0.800000	0.002	0.027	0.376	0.405
QSAR_biodegradation	0.862559	0.378	0.799810	0.003	0.062	0.316	0.380
SDSS17	0.972450	100.137	0.800000	0.006	0.733	99.404	100.143
Satellite	0.993137	1.488	0.800000	0.003	0.106	1.383	1.492
Telecom_Churn_Dataset	0.953523	0.656	0.799880	0.002	0.042	0.615	0.659
UJI_Pen_Characters	0.483516	2.592	0.799853	0.003	0.120	2.472	2.595
Water_Quality_and_Potability	0.661585	0.497	0.799756	0.003	0.023	0.474	0.500
Wilt	0.989637	0.483	0.799834	0.002	0.019	0.463	0.485
abalone	0.633971	0.644	0.799856	0.002	0.026	0.618	0.647
ada	0.846988	1.389	0.799855	0.003	0.103	1.286	1.392
ada_agnostic	0.832421	1.539	0.799868	0.003	0.106	1.433	1.542
ada_prior	0.836872	0.822	0.799955	0.003	0.039	0.783	0.824
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.595000	0.260	0.800000	0.002	0.017	0.243	0.262
allbp	0.972185	0.920	0.799841	0.003	0.059	0.861	0.923
allrep	0.972185	0.923	0.799841	0.003	0.058	0.865	0.926
analcatdata_authorship	0.982249	0.458	0.799049	0.003	0.097	0.361	0.460
artificial-characters	0.697162	1.892	0.799961	0.003	0.046	1.846	1.895
autoUniv-au4-2500	0.488000	1.524	0.800000	0.003	0.194	1.330	1.527
autoUniv-au7-1100	0.359091	0.205	0.800000	0.003	0.020	0.185	0.208
bank	0.898817	23.089	0.799982	0.005	0.388	22.701	23.093
banknote_authentication	0.549091	0.098	0.799563	0.003	0.010	0.088	0.101
baseball	0.940299	0.269	0.800000	0.002	0.027	0.242	0.272
car-evaluation	0.907514	0.370	0.799769	0.003	0.036	0.334	0.373
churn	0.940000	1.078	0.800000	0.003	0.062	1.016	1.080
cmc	0.589831	0.233	0.799728	0.002	0.018	0.215	0.235
company_bankruptcy_prediction	0.972141	3.958	0.799971	0.004	0.324	3.634	3.962
contraceptive_method_choice	0.613559	0.236	0.799728	0.002	0.018	0.219	0.239
credit	0.778343	3.926	0.799988	0.003	0.095	3.831	3.929
default_of_credit_card_clients	0.825333	12.273	0.800000	0.004	0.380	11.893	12.277
delta_ailerons	0.948107	0.762	0.799972	0.003	0.025	0.737	0.765
dis	0.986755	0.921	0.799841	0.003	0.060	0.861	0.924
dna	0.943574	3.271	0.799749	0.005	0.364	2.907	3.276
drug_consumption	0.403183	0.308	0.799894	0.003	0.023	0.285	0.311
dry_bean_dataset	0.926552	3.332	0.799941	0.003	0.122	3.210	3.335
eeg-eye-state	0.956609	3.687	0.800000	0.003	0.121	3.567	3.691
electricity	0.825003	21.338	0.799987	0.005	0.254	21.084	21.343
estimation_of_obesity_levels	0.976359	0.395	0.799621	0.002	0.030	0.365	0.397
eye_movements	0.592322	3.018	0.799927	0.004	0.163	2.855	3.022
eye_movements_bin	0.596583	1.755	0.799947	0.004	0.092	1.664	1.759
first-order-theorem-proving	0.616830	2.222	0.799935	0.004	0.166	2.056	2.225
gas-drift	0.995327	11.183	0.800000	0.007	1.007	10.176	11.189
gina_agnostic	0.821326	23.234	0.799885	0.011	2.308	20.925	23.245
golf_play_dataset_extended	0.936073	0.195	0.800000	0.002	0.016	0.179	0.197
heloc	0.721500	2.545	0.800000	0.004	0.116	2.429	2.549
house_16H	0.882506	3.290	0.799970	0.003	0.121	3.169	3.294
htru	0.979330	4.304	0.799978	0.003	0.080	4.224	4.308
ibm-employee-performance	1.000000	0.404	0.800000	0.002	0.051	0.353	0.407
in_vehicle_coupon_recommendation	0.710428	3.041	0.800729	0.003	0.133	2.908	3.044
internet_firewall	0.911803	42.811	0.799991	0.005	0.169	42.642	42.816
jm1	0.816261	2.686	0.800000	0.003	0.116	2.570	2.689
jungle_chess_2pcs_raw_endgame_complete	0.856314	20.580	0.799996	0.004	0.186	20.395	20.585
kdd_ipums_la_97-small	0.864162	1.108	0.799923	0.003	0.062	1.047	1.111
kr-vs-k	0.618852	28.486	0.799971	0.004	0.139	28.346	28.490
kropt	0.624020	28.941	0.799971	0.003	0.115	28.826	28.944
led24	0.731250	0.721	0.800000	0.003	0.056	0.665	0.724
led7	0.739062	0.453	0.800000	0.003	0.020	0.434	0.456
letter	0.976000	19.692	0.800000	0.004	0.177	19.515	19.696
mammography	0.989271	1.532	0.799964	0.003	0.045	1.487	1.535
maternal_health_risk	0.822660	0.169	0.799803	0.002	0.012	0.157	0.172
mfeat-factors	0.970000	2.517	0.800000	0.004	0.371	2.146	2.521
mfeat-fourier	0.877500	0.994	0.800000	0.003	0.135	0.860	0.998
mfeat-karhunen	0.967500	0.870	0.800000	0.003	0.113	0.757	0.873
mfeat-morphological	0.747500	0.271	0.800000	0.003	0.016	0.255	0.274
mfeat-pixel	0.967500	2.815	0.800000	0.004	0.418	2.397	2.819
mfeat-zernike	0.810000	0.691	0.800000	0.003	0.088	0.603	0.694
mice_protein_expression	1.000000	0.579	0.800000	0.004	0.105	0.473	0.582
microaggregation2	0.626000	6.218	0.800000	0.004	0.183	6.035	6.222
mobile_c36_oversampling	0.968895	20.255	0.800000	0.004	0.200	20.056	20.259
mozilla4	0.929238	1.584	0.800000	0.003	0.046	1.538	1.587
naticusdroid+android+permissions+dataset	0.964036	20.221	0.799980	0.008	0.812	19.409	20.230
national-longitudinal-survey-binary	0.995927	0.942	0.799918	0.003	0.049	0.893	0.945
okcupid_stem	0.733508	8.902	0.799977	0.004	0.178	8.724	8.906
one-hundred-plants-margin	0.840625	4.444	0.800000	0.003	0.115	4.330	4.448
one-hundred-plants-shape	0.756250	4.438	0.800000	0.003	0.113	4.324	4.440
one-hundred-plants-texture	0.890625	4.259	0.799875	0.003	0.109	4.150	4.262
optdigits	0.991103	2.343	0.800000	0.004	0.184	2.159	2.347
ozone-level-8hr	0.954635	1.178	0.799921	0.003	0.136	1.041	1.181
page-blocks	0.975342	0.907	0.799927	0.002	0.035	0.872	0.909
pendigits	0.995452	2.469	0.799945	0.003	0.103	2.366	2.472
phoneme	0.877891	0.526	0.799963	0.002	0.022	0.505	0.529
pol	0.978681	2.730	0.799940	0.003	0.112	2.618	2.734
predict_students_dropout_and_academic_success	0.777401	1.221	0.799955	0.003	0.082	1.139	1.224
qsar	0.895735	0.371	0.800000	0.005	0.058	0.313	0.376
rice_cammeo_and_osmancik	0.931759	0.529	0.800000	0.002	0.021	0.508	0.531
ringnorm	0.979730	1.680	0.800000	0.003	0.082	1.598	1.683
satimage	0.919129	1.892	0.800000	0.004	0.130	1.762	1.895
segment	0.930736	0.433	0.800000	0.003	0.035	0.398	0.435
seismic+bumps	0.934236	0.477	0.799923	0.002	0.033	0.443	0.479
shuttle	0.999224	33.962	0.800000	0.005	0.317	33.644	33.967
spambase	0.952226	1.760	0.799826	0.003	0.134	1.626	1.763
splice	0.880878	1.315	0.800000	0.003	0.134	1.182	1.318
sports_articles_for_objectivity_analysis	0.850000	0.453	0.800000	0.003	0.089	0.363	0.456
statlog	0.760000	0.229	0.800000	0.002	0.030	0.199	0.231
steel_plates_faults	0.796915	0.481	0.799588	0.003	0.051	0.429	0.483
sylvine	0.938537	1.095	0.799961	0.003	0.064	1.032	1.098
taiwanese_bankruptcy_prediction	0.969208	3.972	0.799971	0.004	0.337	3.636	3.977
telco-customer-churn	0.801987	1.536	0.799943	0.003	0.074	1.462	1.539
texture	1.000000	6.192	0.800000	0.003	0.127	6.065	6.195
thyroid	0.988889	1.641	0.800000	0.003	0.067	1.574	1.644
thyroid-ann	0.988079	0.814	0.799841	0.003	0.046	0.768	0.817
thyroid-dis	0.694643	0.651	0.800000	0.003	0.049	0.602	0.653
turiye_student_evaluation	0.501718	1.587	0.800000	0.003	0.102	1.484	1.590
twonorm	0.978378	1.687	0.800000	0.004	0.088	1.600	1.691
vehicle	0.841176	0.208	0.799054	0.003	0.028	0.180	0.211
wall-robot-navigation	0.969780	1.278	0.799853	0.003	0.079	1.199	1.280
water_quality	0.899375	1.682	0.799900	0.003	0.062	1.619	1.685
waveform-5000	0.868000	1.552	0.800000	0.003	0.119	1.433	1.555
waveform_database_generator_version_1	0.863000	1.108	0.800000	0.003	0.064	1.044	1.111
website_phishing	0.918819	0.220	0.799704	0.002	0.017	0.202	0.222
wine-quality-red	0.568750	0.217	0.799875	0.002	0.010	0.207	0.220
wine-quality-white	0.625510	0.815	0.799918	0.003	0.037	0.778	0.818
yeast	0.609428	0.229	0.799865	0.003	0.017	0.212	0.232
