dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.629	0.799845	0.003	0.213	2.415	2.632
Amazon_employee_access	0.942173	10.040	0.799994	0.003	0.139	9.902	10.044
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.013	0.799980	0.002	0.031	0.981	1.014
BNG(breast-w)	0.986538	16.775	0.799980	0.004	0.235	16.540	16.779
BNG(cmc)	0.578119	30.995	0.799986	0.005	0.306	30.690	31.001
BNG(tic-tac-toe)	0.792482	16.792	0.799980	0.004	0.239	16.553	16.796
Bank_Customer_Churn_Dataset	0.871000	1.992	0.800000	0.003	0.072	1.920	1.995
Basketball_c	0.712687	0.256	0.800000	0.002	0.043	0.214	0.259
Cardiovascular-Disease-dataset	0.732571	50.801	0.800000	0.005	0.425	50.376	50.807
Click_prediction_small	0.831539	6.003	0.799990	0.003	0.074	5.929	6.006
Credit_c	0.706121	41.687	0.801311	0.007	0.832	40.856	41.695
Customer_Personality_Analysis	0.895089	0.495	0.800000	0.002	0.046	0.449	0.497
Diabetic_Retinopathy_Debrecen	0.753247	0.265	0.799305	0.002	0.030	0.235	0.267
E-CommereShippingData	0.675000	2.126	0.799982	0.003	0.063	2.063	2.129
Employee	0.858217	0.707	0.799914	0.003	0.025	0.682	0.710
FICO-HELOC-cleaned	0.738734	2.556	0.799919	0.004	0.126	2.430	2.560
Firm-Teacher_Clave-Direction_Classification	0.749537	2.405	0.800000	0.003	0.099	2.306	2.408
Fitness_Club_c	0.812081	0.188	0.799596	0.003	0.013	0.175	0.190
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.646875	0.336	0.800000	0.003	0.034	0.302	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.684375	0.339	0.800000	0.003	0.035	0.304	0.342
Gender_Gap_in_Spanish_WP	0.595789	0.840	0.799831	0.002	0.035	0.804	0.842
GesturePhaseSegmentationProcessed	0.672911	2.976	0.799959	0.003	0.165	2.812	2.980
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.802	0.797432	0.011	0.060	1.742	1.813
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.406	0.800000	0.003	0.051	0.355	0.408
INNHotelsGroup	0.867540	15.865	0.800000	0.004	0.301	15.564	15.869
Indian_pines	0.921268	11.393	0.799978	0.007	0.973	10.420	11.400
JapaneseVowels	0.995484	2.173	0.799920	0.003	0.080	2.093	2.176
KDDCup09_upselling	0.789474	1.801	0.799922	0.003	0.142	1.659	1.804
MIC	0.906061	1.072	0.799879	0.003	0.157	0.915	1.075
MagicTelescope	0.878286	4.801	0.800000	0.003	0.108	4.693	4.804
Marketing_Campaign	0.890625	0.502	0.800000	0.002	0.048	0.454	0.504
Mobile_Price_Classification	0.967500	0.408	0.800000	0.002	0.038	0.371	0.411
National_Health_and_Nutrition_Health_Survey	0.831140	0.290	0.799824	0.002	0.018	0.272	0.293
PhishingWebsites	0.968792	3.181	0.800000	0.003	0.145	3.036	3.185
PieChart3	0.875000	0.352	0.799443	0.002	0.056	0.297	0.355
Pima_Indians_Diabetes_Database	0.759740	0.139	0.799479	0.002	0.013	0.126	0.141
PizzaCutter3	0.880383	0.347	0.799617	0.002	0.053	0.294	0.349
Pumpkin_Seeds	0.876000	0.396	0.800000	0.002	0.025	0.371	0.398
QSAR_biodegradation	0.872038	0.377	0.799810	0.002	0.060	0.317	0.379
SDSS17	0.971650	99.456	0.800000	0.006	0.680	98.775	99.462
Satellite	0.993137	1.480	0.800000	0.003	0.106	1.374	1.483
Telecom_Churn_Dataset	0.952024	0.649	0.799880	0.003	0.040	0.609	0.652
UJI_Pen_Characters	0.494505	2.453	0.799853	0.002	0.118	2.335	2.455
Water_Quality_and_Potability	0.647866	0.495	0.799756	0.003	0.023	0.472	0.498
Wilt	0.989637	0.480	0.799834	0.002	0.019	0.461	0.482
abalone	0.641148	0.636	0.799856	0.002	0.027	0.610	0.638
ada	0.853012	1.383	0.799855	0.003	0.103	1.280	1.386
ada_agnostic	0.831325	1.528	0.799868	0.003	0.108	1.420	1.531
ada_prior	0.836872	0.817	0.799955	0.003	0.038	0.779	0.819
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.602500	0.260	0.800000	0.005	0.017	0.243	0.265
allbp	0.973510	0.916	0.799841	0.003	0.058	0.858	0.919
allrep	0.977483	0.915	0.799841	0.003	0.058	0.857	0.918
analcatdata_authorship	0.988166	0.452	0.799049	0.003	0.094	0.358	0.455
artificial-characters	0.704012	1.893	0.799961	0.003	0.046	1.846	1.896
autoUniv-au4-2500	0.502000	1.516	0.800000	0.004	0.189	1.327	1.519
autoUniv-au7-1100	0.390909	0.199	0.800000	0.003	0.019	0.180	0.202
bank	0.899812	23.305	0.799982	0.004	0.378	22.927	23.309
banknote_authentication	0.545455	0.095	0.799563	0.002	0.009	0.086	0.097
baseball	0.947761	0.264	0.800000	0.002	0.028	0.237	0.267
car-evaluation	0.872832	0.364	0.799769	0.002	0.035	0.329	0.367
churn	0.947000	1.071	0.800000	0.003	0.063	1.009	1.074
cmc	0.606780	0.230	0.799728	0.002	0.017	0.213	0.232
company_bankruptcy_prediction	0.970674	3.942	0.799971	0.004	0.315	3.627	3.946
contraceptive_method_choice	0.616949	0.236	0.799728	0.002	0.017	0.219	0.238
credit	0.775950	3.949	0.799988	0.003	0.092	3.857	3.952
default_of_credit_card_clients	0.826667	12.114	0.800000	0.004	0.381	11.734	12.118
delta_ailerons	0.947405	0.763	0.799972	0.003	0.026	0.737	0.766
dis	0.985430	0.916	0.799841	0.003	0.058	0.858	0.919
dna	0.937304	3.267	0.799749	0.005	0.362	2.905	3.272
drug_consumption	0.403183	0.311	0.799894	0.002	0.023	0.288	0.313
dry_bean_dataset	0.928021	3.315	0.799941	0.003	0.121	3.194	3.319
eeg-eye-state	0.954606	3.684	0.800000	0.004	0.118	3.567	3.688
electricity	0.833940	21.342	0.799987	0.005	0.255	21.087	21.346
estimation_of_obesity_levels	0.971631	0.398	0.799621	0.002	0.030	0.367	0.400
eye_movements	0.591865	3.011	0.799927	0.004	0.164	2.847	3.015
eye_movements_bin	0.590013	1.748	0.799947	0.003	0.090	1.658	1.751
first-order-theorem-proving	0.628268	2.212	0.799935	0.003	0.162	2.050	2.215
gas-drift	0.995687	11.191	0.800000	0.007	1.013	10.178	11.198
gina_agnostic	0.827089	23.371	0.799885	0.012	2.308	21.063	23.382
golf_play_dataset_extended	0.926941	0.190	0.800000	0.002	0.016	0.174	0.192
heloc	0.723000	2.526	0.800000	0.003	0.115	2.410	2.529
house_16H	0.883617	3.249	0.799970	0.003	0.121	3.128	3.253
htru	0.979888	4.252	0.799978	0.003	0.080	4.171	4.255
ibm-employee-performance	1.000000	0.401	0.800000	0.003	0.051	0.350	0.404
in_vehicle_coupon_recommendation	0.710428	3.008	0.800729	0.003	0.129	2.879	3.011
internet_firewall	0.920348	42.135	0.799991	0.004	0.169	41.966	42.139
