dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.514	0.799845	0.003	0.208	2.306	2.517
Amazon_employee_access	0.942173	10.170	0.799994	0.004	0.139	10.030	10.173
BLE_RSSI_dataset_for_Indoor_localization	0.730095	1.019	0.799980	0.002	0.034	0.985	1.021
BNG(breast-w)	0.986030	16.414	0.799980	0.004	0.238	16.176	16.418
BNG(cmc)	0.575407	31.723	0.799986	0.005	0.309	31.415	31.728
BNG(tic-tac-toe)	0.790831	16.477	0.799980	0.004	0.249	16.228	16.481
Bank_Customer_Churn_Dataset	0.867000	1.987	0.800000	0.003	0.071	1.916	1.990
Basketball_c	0.716418	0.260	0.800000	0.002	0.047	0.214	0.263
Cardiovascular-Disease-dataset	0.730643	50.798	0.800000	0.005	0.426	50.372	50.803
Click_prediction_small	0.831539	6.005	0.799990	0.003	0.075	5.929	6.008
Credit_c	0.709181	41.727	0.801311	0.006	0.800	40.927	41.733
Customer_Personality_Analysis	0.888393	0.495	0.800000	0.002	0.046	0.449	0.497
Diabetic_Retinopathy_Debrecen	0.748918	0.266	0.799305	0.002	0.030	0.236	0.268
E-CommereShippingData	0.672727	2.138	0.799982	0.003	0.061	2.077	2.141
Employee	0.853921	0.709	0.799914	0.003	0.025	0.684	0.711
FICO-HELOC-cleaned	0.739747	2.564	0.799919	0.004	0.126	2.437	2.567
Firm-Teacher_Clave-Direction_Classification	0.688426	2.410	0.800000	0.003	0.100	2.310	2.413
Fitness_Club_c	0.791946	0.189	0.799596	0.003	0.013	0.176	0.192
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.337	0.800000	0.003	0.034	0.303	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.668750	0.338	0.800000	0.003	0.035	0.303	0.341
Gender_Gap_in_Spanish_WP	0.588421	0.846	0.799831	0.002	0.036	0.809	0.848
GesturePhaseSegmentationProcessed	0.641519	2.986	0.799959	0.003	0.169	2.818	2.990
HR_Analytics_Job_Change_of_Data_Scientists	0.853363	1.816	0.797432	0.009	0.058	1.758	1.826
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.411	0.800000	0.003	0.052	0.359	0.414
INNHotelsGroup	0.865059	15.869	0.800000	0.004	0.302	15.566	15.873
Indian_pines	0.919081	11.471	0.799978	0.008	0.992	10.479	11.478
JapaneseVowels	0.993477	2.184	0.799920	0.003	0.079	2.105	2.187
KDDCup09_upselling	0.788499	1.800	0.799922	0.003	0.140	1.661	1.804
MIC	0.915152	1.078	0.799879	0.003	0.160	0.918	1.081
MagicTelescope	0.874606	4.718	0.800000	0.003	0.110	4.608	4.721
Marketing_Campaign	0.892857	0.508	0.800000	0.002	0.048	0.460	0.511
Mobile_Price_Classification	0.967500	0.413	0.800000	0.002	0.039	0.374	0.416
National_Health_and_Nutrition_Health_Survey	0.831140	0.295	0.799824	0.003	0.018	0.276	0.298
PhishingWebsites	0.968792	3.177	0.800000	0.004	0.146	3.031	3.181
PieChart3	0.875000	0.357	0.799443	0.002	0.055	0.302	0.359
Pima_Indians_Diabetes_Database	0.759740	0.143	0.799479	0.003	0.014	0.129	0.145
PizzaCutter3	0.880383	0.352	0.799617	0.003	0.053	0.299	0.354
Pumpkin_Seeds	0.872000	0.399	0.800000	0.002	0.025	0.374	0.402
QSAR_biodegradation	0.872038	0.374	0.799810	0.003	0.061	0.314	0.377
SDSS17	0.972300	99.217	0.800000	0.006	0.675	98.542	99.222
Satellite	0.993137	1.485	0.800000	0.004	0.106	1.380	1.489
Telecom_Churn_Dataset	0.949025	0.652	0.799880	0.002	0.041	0.611	0.655
UJI_Pen_Characters	0.461538	2.722	0.799853	0.002	0.120	2.602	2.724
Water_Quality_and_Potability	0.646341	0.497	0.799756	0.003	0.023	0.474	0.500
Wilt	0.989637	0.482	0.799834	0.003	0.019	0.463	0.484
abalone	0.635167	0.644	0.799856	0.002	0.027	0.618	0.647
ada	0.851807	1.386	0.799855	0.003	0.101	1.284	1.389
ada_agnostic	0.832421	1.537	0.799868	0.003	0.109	1.429	1.541
ada_prior	0.832402	0.820	0.799955	0.003	0.039	0.781	0.823
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.597500	0.260	0.800000	0.002	0.017	0.243	0.263
allbp	0.976159	0.921	0.799841	0.003	0.059	0.863	0.924
