dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.378	0.799845	0.003	0.203	2.175	2.381
Amazon_employee_access	0.942173	10.044	0.799994	0.004	0.138	9.906	10.048
BLE_RSSI_dataset_for_Indoor_localization	0.734602	1.018	0.799980	0.002	0.039	0.978	1.020
BNG(breast-w)	0.985903	16.738	0.799980	0.004	0.235	16.504	16.742
BNG(cmc)	0.572242	31.569	0.799986	0.005	0.318	31.251	31.574
BNG(tic-tac-toe)	0.783084	16.839	0.799980	0.004	0.235	16.603	16.843
Bank_Customer_Churn_Dataset	0.871000	1.982	0.800000	0.003	0.081	1.901	1.985
Basketball_c	0.697761	0.258	0.800000	0.004	0.045	0.213	0.262
Cardiovascular-Disease-dataset	0.730357	50.746	0.800000	0.005	0.425	50.321	50.751
Click_prediction_small	0.831539	5.948	0.799990	0.003	0.075	5.874	5.951
Credit_c	0.701902	41.183	0.801311	0.006	0.795	40.388	41.188
Customer_Personality_Analysis	0.897321	0.489	0.800000	0.002	0.045	0.444	0.491
Diabetic_Retinopathy_Debrecen	0.753247	0.261	0.799305	0.002	0.029	0.232	0.263
E-CommereShippingData	0.669545	2.110	0.799982	0.003	0.060	2.050	2.112
Employee	0.852846	0.704	0.799914	0.002	0.024	0.680	0.707
FICO-HELOC-cleaned	0.740759	2.543	0.799919	0.003	0.124	2.419	2.546
Firm-Teacher_Clave-Direction_Classification	0.719444	2.401	0.800000	0.003	0.104	2.297	2.404
Fitness_Club_c	0.802013	0.183	0.799596	0.002	0.013	0.171	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.534375	0.332	0.800000	0.002	0.033	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.334	0.800000	0.002	0.035	0.299	0.336
Gender_Gap_in_Spanish_WP	0.592632	0.837	0.799831	0.002	0.035	0.802	0.840
GesturePhaseSegmentationProcessed	0.626835	2.974	0.799959	0.003	0.168	2.807	2.978
HR_Analytics_Job_Change_of_Data_Scientists	0.854465	1.811	0.797432	0.003	0.060	1.751	1.814
