dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.428571	6.895	0.799845
Amazon_employee_access	0.942173	14.453	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	5.244	0.799980
BNG(breast-w)	0.984760	21.078	0.799980
BNG(cmc)	0.569259	35.733	0.799986
BNG(tic-tac-toe)	0.785624	20.898	0.799980
Bank_Customer_Churn_Dataset	0.864500	6.264	0.800000
Basketball_c	0.697761	4.440	0.800000
Cardiovascular-Disease-dataset	0.727214	49.752	0.800000
Click_prediction_small	0.831665	6.419	0.799990
Credit_c	0.700331	42.217	0.801311
Customer_Personality_Analysis	0.892857	0.978	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.732	0.799305
E-CommereShippingData	0.669091	2.634	0.799982
Employee	0.844253	1.149	0.799914
FICO-HELOC-cleaned	0.743291	3.098	0.799919
Firm-Teacher_Clave-Direction_Classification	0.638426	2.736	0.800000
Fitness_Club_c	0.785235	0.456	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.534375	0.635	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.553125	0.641	0.800000
Gender_Gap_in_Spanish_WP	0.589474	1.163	0.799831
GesturePhaseSegmentationProcessed	0.569114	3.321	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.845645	2.152	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.874150	0.734	0.800000
INNHotelsGroup	0.866437	16.213	0.800000
Indian_pines	0.887370	11.973	0.799978
JapaneseVowels	0.988961	2.495	0.799920
KDDCup09_upselling	0.750487	2.091	0.799922
MIC	0.906061	1.415	0.799879
MagicTelescope	0.876709	5.109	0.800000
Marketing_Campaign	0.897321	0.800	0.800000
Mobile_Price_Classification	0.732500	0.697	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.585	0.799824
PhishingWebsites	0.969697	3.498	0.800000
PieChart3	0.879630	0.619	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.433	0.799479
PizzaCutter3	0.880383	0.674	0.799616
Pumpkin_Seeds	0.874000	0.673	0.800000
QSAR_biodegradation	0.867299	0.653	0.799810
SDSS17	0.969700	98.841	0.800000
Satellite	0.991176	1.779	0.800000
Telecom_Churn_Dataset	0.931034	0.951	0.799880
UJI_Pen_Characters	0.490842	2.918	0.799853
Water_Quality_and_Potability	0.641768	0.769	0.799756
Wilt	0.991710	0.770	0.799834
abalone	0.625598	0.920	0.799856
ada	0.848193	1.703	0.799855
ada_agnostic	0.822563	1.851	0.799868
ada_prior	0.839106	1.098	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.570000	0.519	0.800000
allbp	0.973510	1.292	0.799841
allrep	0.969536	1.197	0.799841
analcatdata_authorship	0.982249	0.727	0.799049
artificial-characters	0.682485	2.167	0.799961
autoUniv-au4-2500	0.486000	1.821	0.800000
autoUniv-au7-1100	0.354545	0.508	0.800000
bank	0.895720	24.002	0.799982
banknote_authentication	0.563636	0.361	0.799563
baseball	0.947761	0.553	0.800000
car-evaluation	0.699422	0.639	0.799769
churn	0.933000	1.350	0.800000
cmc	0.572881	0.533	0.799728
company_bankruptcy_prediction	0.970674	4.253	0.799971
contraceptive_method_choice	0.562712	0.709	0.799728
credit	0.776847	4.422	0.799988
default_of_credit_card_clients	0.825667	12.657	0.800000
delta_ailerons	0.944600	1.031	0.799972
dis	0.984106	1.193	0.799841
dna	0.907524	3.543	0.799749
drug_consumption	0.403183	0.587	0.799894
dry_bean_dataset	0.925817	3.705	0.799941
eeg-eye-state	0.940254	3.984	0.800000
electricity	0.816838	21.847	0.799987
estimation_of_obesity_levels	0.976359	0.790	0.799621
eye_movements	0.563071	3.405	0.799927
eye_movements_bin	0.601840	2.028	0.799947
first-order-theorem-proving	0.607843	2.604	0.799935
gas-drift	0.996046	11.489	0.800000
gina_agnostic	0.693084	23.165	0.799885
golf_play_dataset_extended	0.913242	0.488	0.800000
heloc	0.718500	2.819	0.800000
house_16H	0.880652	3.669	0.799970
htru	0.979609	4.587	0.799978
ibm-employee-performance	0.969388	0.819	0.800000
in_vehicle_coupon_recommendation	0.675530	3.320	0.800729
internet_firewall	0.802319	41.833	0.799991
jm1	0.815802	2.975	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.768742	21.280	0.799996
kdd_ipums_la_97-small	0.849711	1.397	0.799923
kr-vs-k	0.576265	28.031	0.799971
kropt	0.576087	29.614	0.799971
led24	0.728125	1.022	0.800000
led7	0.739062	0.750	0.800000
letter	0.953250	18.546	0.800000
mammography	0.989271	1.792	0.799964
maternal_health_risk	0.763547	0.447	0.799803
mfeat-factors	0.975000	2.801	0.800000
mfeat-fourier	0.880000	1.263	0.800000
mfeat-karhunen	0.957500	1.264	0.800000
mfeat-morphological	0.772500	0.559	0.800000
