dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.308880	6.970	0.799845
Amazon_employee_access	0.942173	14.533	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.711067	5.722	0.799980
BNG(breast-w)	0.979045	21.262	0.799980
BNG(cmc)	0.542676	35.535	0.799986
BNG(tic-tac-toe)	0.727584	20.958	0.799980
Bank_Customer_Churn_Dataset	0.821000	6.558	0.800000
Basketball_c	0.671642	4.916	0.800000
Cardiovascular-Disease-dataset	0.679929	49.032	0.800000
Click_prediction_small	0.831539	6.342	0.799990
Credit_c	0.637138	41.931	0.801311
Customer_Personality_Analysis	0.866071	0.972	0.800000
Diabetic_Retinopathy_Debrecen	0.645022	0.702	0.799305
E-CommereShippingData	0.664545	2.674	0.799982
Employee	0.763695	1.166	0.799914
FICO-HELOC-cleaned	0.731646	3.139	0.799919
Firm-Teacher_Clave-Direction_Classification	0.400000	2.687	0.800000
Fitness_Club_c	0.768456	0.489	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.550000	0.628	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.565625	0.628	0.800000
Gender_Gap_in_Spanish_WP	0.587368	1.151	0.799831
GesturePhaseSegmentationProcessed	0.465823	3.339	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.832966	2.124	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.840136	0.754	0.800000
INNHotelsGroup	0.818746	15.892	0.800000
Indian_pines	0.695462	11.889	0.799978
JapaneseVowels	0.790768	2.476	0.799920
KDDCup09_upselling	0.627680	2.098	0.799922
MIC	0.851515	1.407	0.799879
MagicTelescope	0.808623	5.095	0.800000
Marketing_Campaign	0.870536	0.800	0.800000
Mobile_Price_Classification	0.392500	0.720	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.597	0.799824
PhishingWebsites	0.878336	3.514	0.800000
PieChart3	0.875000	0.642	0.799443
Pima_Indians_Diabetes_Database	0.779221	0.409	0.799479
PizzaCutter3	0.880383	0.664	0.799616
Pumpkin_Seeds	0.860000	0.688	0.800000
QSAR_biodegradation	0.810427	0.654	0.799810
SDSS17	0.799800	96.999	0.800000
Satellite	0.990196	1.767	0.800000
Telecom_Churn_Dataset	0.865067	0.950	0.799880
UJI_Pen_Characters	0.252747	3.079	0.799853
Water_Quality_and_Potability	0.625000	0.758	0.799756
Wilt	0.957513	0.786	0.799834
abalone	0.584928	0.943	0.799856
ada	0.814458	1.669	0.799855
ada_agnostic	0.798467	1.808	0.799868
ada_prior	0.817877	1.110	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.565000	0.523	0.800000
allbp	0.956291	1.231	0.799841
allrep	0.966887	1.224	0.799841
analcatdata_authorship	0.917160	0.742	0.799049
artificial-characters	0.437867	2.183	0.799961
autoUniv-au4-2500	0.452000	1.860	0.800000
