dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.382239	6.595	0.799845
Amazon_employee_access	0.942173	14.468	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.734602	5.386	0.799980
BNG(breast-w)	0.984760	21.451	0.799980
BNG(cmc)	0.567631	36.016	0.799986
BNG(tic-tac-toe)	0.757303	21.273	0.799980
Bank_Customer_Churn_Dataset	0.864500	6.399	0.800000
Basketball_c	0.716418	4.621	0.800000
Cardiovascular-Disease-dataset	0.725571	50.134	0.800000
Click_prediction_small	0.831539	6.505	0.799990
Credit_c	0.685443	42.478	0.801311
Customer_Personality_Analysis	0.892857	1.042	0.800000
Diabetic_Retinopathy_Debrecen	0.740260	0.703	0.799305
E-CommereShippingData	0.666818	2.687	0.799982
Employee	0.845328	1.135	0.799914
FICO-HELOC-cleaned	0.739241	3.084	0.799919
Firm-Teacher_Clave-Direction_Classification	0.549074	2.742	0.800000
Fitness_Club_c	0.781879	0.539	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.509375	0.663	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.496875	0.686	0.800000
Gender_Gap_in_Spanish_WP	0.597895	1.170	0.799831
GesturePhaseSegmentationProcessed	0.540253	3.318	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.842337	2.138	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.718	0.800000
INNHotelsGroup	0.848518	16.406	0.800000
Indian_pines	0.861126	11.962	0.799978
JapaneseVowels	0.988460	2.535	0.799920
KDDCup09_upselling	0.743665	2.142	0.799922
MIC	0.893939	1.371	0.799879
MagicTelescope	0.875131	5.145	0.800000
Marketing_Campaign	0.892857	0.799	0.800000
Mobile_Price_Classification	0.452500	0.725	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.587	0.799824
PhishingWebsites	0.952058	3.543	0.800000
PieChart3	0.879630	0.659	0.799443
Pima_Indians_Diabetes_Database	0.740260	0.466	0.799479
PizzaCutter3	0.885167	0.668	0.799616
Pumpkin_Seeds	0.878000	0.724	0.800000
QSAR_biodegradation	0.895735	0.650	0.799810
SDSS17	0.962600	99.877	0.800000
Satellite	0.992157	1.788	0.800000
Telecom_Churn_Dataset	0.925037	0.965	0.799880
UJI_Pen_Characters	0.457875	2.977	0.799853
Water_Quality_and_Potability	0.628049	0.796	0.799756
Wilt	0.980311	0.789	0.799834
abalone	0.636364	0.957	0.799856
ada	0.849398	1.685	0.799855
ada_agnostic	0.830230	1.847	0.799868
ada_prior	0.835754	1.135	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.575000	0.558	0.800000
allbp	0.972185	1.327	0.799841
allrep	0.972185	1.250	0.799841
analcatdata_authorship	0.982249	0.734	0.799049
artificial-characters	0.668787	2.207	0.799961
autoUniv-au4-2500	0.468000	1.867	0.800000
autoUniv-au7-1100	0.345455	0.506	0.800000
bank	0.889638	24.165	0.799982
banknote_authentication	0.545455	0.400	0.799563
baseball	0.947761	0.571	0.800000
car-evaluation	0.699422	0.688	0.799769
churn	0.931000	1.371	0.800000
cmc	0.566102	0.558	0.799728
