dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.436293	5.737	0.799845
Amazon_employee_access	0.941715	13.709	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.729094	3.217	0.799980
BNG(breast-w)	0.985141	20.322	0.799980
BNG(cmc)	0.572423	35.036	0.799986
BNG(tic-tac-toe)	0.773178	18.548	0.799980
Bank_Customer_Churn_Dataset	0.860500	5.304	0.800000
Basketball_c	0.697761	3.656	0.800000
Cardiovascular-Disease-dataset	0.728643	49.518	0.800000
Click_prediction_small	0.831539	6.418	0.799990
Credit_c	0.699090	42.017	0.801311
Customer_Personality_Analysis	0.897321	0.974	0.800000
Diabetic_Retinopathy_Debrecen	0.761905	0.741	0.799305
E-CommereShippingData	0.665909	2.621	0.799982
Employee	0.842105	1.155	0.799914
FICO-HELOC-cleaned	0.739241	3.103	0.799919
Firm-Teacher_Clave-Direction_Classification	0.709722	2.695	0.800000
Fitness_Club_c	0.798658	0.504	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.596875	0.668	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.659375	0.645	0.800000
Gender_Gap_in_Spanish_WP	0.590526	1.155	0.799831
GesturePhaseSegmentationProcessed	0.600506	3.348	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.846196	2.143	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.698	0.800000
INNHotelsGroup	0.864645	16.049	0.800000
Indian_pines	0.896665	12.096	0.799978
JapaneseVowels	0.991470	2.496	0.799920
KDDCup09_upselling	0.758285	2.088	0.799922
MIC	0.909091	1.393	0.799879
MagicTelescope	0.874343	5.113	0.800000
Marketing_Campaign	0.886161	0.803	0.800000
Mobile_Price_Classification	0.950000	0.699	0.800000
National_Health_and_Nutrition_Health_Survey	0.844298	0.550	0.799824
PhishingWebsites	0.967436	3.497	0.800000
PieChart3	0.875000	0.644	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.418	0.799479
PizzaCutter3	0.880383	0.621	0.799616
Pumpkin_Seeds	0.874000	0.701	0.800000
QSAR_biodegradation	0.886256	0.651	0.799810
SDSS17	0.969750	97.965	0.800000
Satellite	0.992157	1.745	0.800000
Telecom_Churn_Dataset	0.931034	0.931	0.799880
UJI_Pen_Characters	0.483516	3.112	0.799853
Water_Quality_and_Potability	0.637195	0.763	0.799756
Wilt	0.989637	0.776	0.799834
abalone	0.630383	0.944	0.799856
ada	0.840964	1.673	0.799855
ada_agnostic	0.826944	1.825	0.799868
ada_prior	0.839106	1.110	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.528	0.800000
allbp	0.976159	1.222	0.799841
allrep	0.970861	1.225	0.799841
analcatdata_authorship	0.988166	0.731	0.799049
artificial-characters	0.682975	2.174	0.799961
autoUniv-au4-2500	0.470000	1.801	0.800000
autoUniv-au7-1100	0.345455	0.476	0.800000
bank	0.893951	23.467	0.799982
banknote_authentication	0.567273	0.382	0.799563
baseball	0.947761	0.538	0.800000
car-evaluation	0.777457	0.647	0.799769
churn	0.937000	1.357	0.800000
cmc	0.576271	0.522	0.799728
company_bankruptcy_prediction	0.969941	4.270	0.799971
contraceptive_method_choice	0.589831	0.611	0.799728
credit	0.777745	4.406	0.799988
default_of_credit_card_clients	0.823667	12.639	0.800000
delta_ailerons	0.947405	1.038	0.799972
dis	0.984106	1.199	0.799841
dna	0.924765	3.528	0.799749
drug_consumption	0.395225	0.597	0.799894
dry_bean_dataset	0.929122	3.683	0.799941
eeg-eye-state	0.958945	3.953	0.800000
electricity	0.813417	21.873	0.799987
estimation_of_obesity_levels	0.971631	0.781	0.799621
eye_movements	0.561243	3.399	0.799927
eye_movements_bin	0.600526	2.044	0.799947
first-order-theorem-proving	0.609477	2.589	0.799935
gas-drift	0.994249	11.557	0.800000
gina_agnostic	0.747839	23.272	0.799885
golf_play_dataset_extended	0.922374	0.467	0.800000
heloc	0.722000	2.846	0.800000
house_16H	0.880652	3.613	0.799970
htru	0.979330	4.545	0.799978
ibm-employee-performance	0.979592	0.813	0.800000
in_vehicle_coupon_recommendation	0.660989	3.328	0.800729
internet_firewall	0.805447	42.045	0.799991
jm1	0.814424	2.968	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.829540	20.970	0.799996
