dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.436293	2.502	0.799845	0.003	0.222	2.280	2.505
Amazon_employee_access	0.942173	10.260	0.799994	0.004	0.139	10.122	10.264
BLE_RSSI_dataset_for_Indoor_localization	0.730095	1.013	0.799980	0.002	0.032	0.981	1.015
BNG(breast-w)	0.985649	16.441	0.799980	0.004	0.247	16.194	16.445
BNG(cmc)	0.574322	31.238	0.799986	0.005	0.302	30.937	31.243
BNG(tic-tac-toe)	0.780798	16.667	0.799980	0.004	0.244	16.422	16.671
Bank_Customer_Churn_Dataset	0.869500	1.997	0.800000	0.003	0.070	1.926	1.999
Basketball_c	0.701493	0.251	0.800000	0.003	0.038	0.213	0.253
Cardiovascular-Disease-dataset	0.729714	49.545	0.800000	0.006	0.393	49.152	49.551
Click_prediction_small	0.831539	6.008	0.799990	0.003	0.075	5.933	6.011
Credit_c	0.703970	42.279	0.801311	0.006	0.794	41.485	42.285
Customer_Personality_Analysis	0.892857	0.495	0.800000	0.002	0.047	0.448	0.498
Diabetic_Retinopathy_Debrecen	0.744589	0.265	0.799305	0.002	0.031	0.235	0.268
E-CommereShippingData	0.671364	2.159	0.799982	0.003	0.066	2.094	2.162
Employee	0.845328	0.710	0.799914	0.004	0.026	0.684	0.714
FICO-HELOC-cleaned	0.738228	2.582	0.799919	0.003	0.135	2.447	2.586
Firm-Teacher_Clave-Direction_Classification	0.653704	2.408	0.800000	0.003	0.099	2.310	2.411
Fitness_Club_c	0.791946	0.188	0.799596	0.002	0.013	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.571875	0.336	0.800000	0.002	0.035	0.301	0.338
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.618750	0.338	0.800000	0.003	0.037	0.302	0.341
Gender_Gap_in_Spanish_WP	0.591579	0.842	0.799831	0.002	0.036	0.806	0.844
GesturePhaseSegmentationProcessed	0.627342	3.007	0.799959	0.003	0.179	2.828	3.010
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.822	0.797432	0.003	0.059	1.763	1.824
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.408	0.800000	0.002	0.051	0.356	0.410
INNHotelsGroup	0.854445	15.879	0.800000	0.004	0.300	15.579	15.882
Indian_pines	0.918535	11.613	0.799978	0.008	1.076	10.537	11.621
JapaneseVowels	0.994481	2.197	0.799920	0.003	0.084	2.113	2.201
KDDCup09_upselling	0.766082	1.813	0.799922	0.003	0.150	1.663	1.817
MIC	0.906061	1.077	0.799879	0.003	0.163	0.914	1.080
MagicTelescope	0.874343	4.847	0.800000	0.003	0.117	4.730	4.851
Marketing_Campaign	0.895089	0.508	0.800000	0.003	0.049	0.459	0.510
Mobile_Price_Classification	0.967500	0.413	0.800000	0.002	0.038	0.375	0.416
National_Health_and_Nutrition_Health_Survey	0.835526	0.295	0.799824	0.003	0.019	0.276	0.297
PhishingWebsites	0.968792	3.182	0.800000	0.003	0.145	3.038	3.186
PieChart3	0.875000	0.358	0.799443	0.002	0.057	0.301	0.360
Pima_Indians_Diabetes_Database	0.746753	0.143	0.799479	0.004	0.014	0.129	0.147
PizzaCutter3	0.885167	0.352	0.799617	0.003	0.054	0.298	0.355
Pumpkin_Seeds	0.874000	0.402	0.800000	0.002	0.026	0.376	0.405
QSAR_biodegradation	0.872038	0.377	0.799810	0.002	0.061	0.317	0.380
SDSS17	0.971550	97.483	0.800000	0.006	0.677	96.806	97.489
Satellite	0.992157	1.482	0.800000	0.003	0.105	1.377	1.486
Telecom_Churn_Dataset	0.946027	0.657	0.799880	0.002	0.043	0.614	0.659
UJI_Pen_Characters	0.476190	2.697	0.799853	0.003	0.123	2.575	2.700
Water_Quality_and_Potability	0.640244	0.495	0.799756	0.003	0.023	0.472	0.497
Wilt	0.990674	0.481	0.799834	0.003	0.019	0.462	0.484
abalone	0.641148	0.641	0.799856	0.002	0.027	0.614	0.643
ada	0.848193	1.387	0.799855	0.003	0.103	1.284	1.390
ada_agnostic	0.824754	1.531	0.799868	0.003	0.106	1.425	1.535
ada_prior	0.834637	0.825	0.799955	0.003	0.040	0.785	0.828
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.261	0.800000	0.002	0.017	0.244	0.264
allbp	0.974834	0.922	0.799841	0.003	0.059	0.864	0.925
allrep	0.973510	0.919	0.799841	0.003	0.058	0.861	0.922
analcatdata_authorship	0.988166	0.459	0.799049	0.003	0.097	0.362	0.462
artificial-characters	0.698630	1.916	0.799961	0.003	0.049	1.867	1.920
autoUniv-au4-2500	0.490000	1.529	0.800000	0.004	0.190	1.339	1.533
autoUniv-au7-1100	0.381818	0.206	0.800000	0.003	0.020	0.186	0.209
bank	0.896495	23.367	0.799982	0.004	0.378	22.990	23.372
banknote_authentication	0.552727	0.098	0.799563	0.002	0.010	0.089	0.101
baseball	0.944030	0.269	0.800000	0.002	0.028	0.242	0.272
car-evaluation	0.864162	0.370	0.799769	0.003	0.036	0.335	0.373
churn	0.939000	1.077	0.800000	0.003	0.062	1.015	1.080
cmc	0.586441	0.236	0.799728	0.003	0.018	0.219	0.239
company_bankruptcy_prediction	0.972141	3.957	0.799971	0.004	0.320	3.637	3.962
contraceptive_method_choice	0.623729	0.236	0.799728	0.002	0.017	0.218	0.238
credit	0.775351	4.015	0.799988	0.003	0.100	3.914	4.018
default_of_credit_card_clients	0.825833	12.259	0.800000	0.004	0.382	11.877	12.263
delta_ailerons	0.946704	0.760	0.799972	0.003	0.025	0.735	0.763
dis	0.985430	0.916	0.799841	0.003	0.058	0.859	0.919
dna	0.940439	3.273	0.799749	0.005	0.361	2.911	3.278
drug_consumption	0.403183	0.312	0.799894	0.003	0.024	0.288	0.314
dry_bean_dataset	0.926184	3.364	0.799941	0.003	0.131	3.233	3.367
eeg-eye-state	0.935581	3.665	0.800000	0.003	0.117	3.549	3.669
electricity	0.803707	21.737	0.799987	0.005	0.255	21.482	21.742
estimation_of_obesity_levels	0.971631	0.399	0.799621	0.002	0.031	0.368	0.401
eye_movements	0.564442	3.046	0.799927	0.004	0.176	2.871	3.050
eye_movements_bin	0.584100	1.748	0.799947	0.003	0.090	1.658	1.751
first-order-theorem-proving	0.610294	2.215	0.799935	0.003	0.161	2.054	2.218
gas-drift	0.995327	11.271	0.800000	0.007	1.068	10.203	11.278
gina_agnostic	0.795389	23.134	0.799885	0.012	2.233	20.901	23.145
golf_play_dataset_extended	0.926941	0.192	0.800000	0.002	0.016	0.176	0.194
heloc	0.720000	2.541	0.800000	0.003	0.115	2.426	2.544
house_16H	0.880282	3.279	0.799970	0.003	0.117	3.162	3.282
htru	0.980168	4.300	0.799978	0.003	0.080	4.221	4.304
ibm-employee-performance	0.996599	0.405	0.800000	0.003	0.051	0.354	0.408
in_vehicle_coupon_recommendation	0.662235	3.037	0.800729	0.003	0.129	2.908	3.040
internet_firewall	0.801556	42.698	0.799991	0.004	0.169	42.529	42.702
jm1	0.814883	2.688	0.800000	0.003	0.116	2.572	2.691
jungle_chess_2pcs_raw_endgame_complete	0.821174	20.933	0.799996	0.004	0.184	20.750	20.937
kdd_ipums_la_97-small	0.868015	1.110	0.799923	0.003	0.061	1.048	1.113
kr-vs-k	0.600143	29.077	0.799971	0.003	0.138	28.940	29.081
kropt	0.601924	26.904	0.799971	0.003	0.115	26.789	26.908
led24	0.715625	0.725	0.800000	0.003	0.056	0.669	0.727
led7	0.742188	0.454	0.800000	0.003	0.020	0.435	0.457
letter	0.967500	19.472	0.800000	0.004	0.182	19.291	19.477
mammography	0.988377	1.548	0.799964	0.003	0.044	1.504	1.551
maternal_health_risk	0.793103	0.169	0.799803	0.002	0.012	0.157	0.172
mfeat-factors	0.975000	2.511	0.800000	0.004	0.363	2.148	2.515
mfeat-fourier	0.880000	0.989	0.800000	0.004	0.132	0.857	0.992
mfeat-karhunen	0.965000	0.866	0.800000	0.003	0.110	0.757	0.869
mfeat-morphological	0.747500	0.272	0.800000	0.003	0.016	0.256	0.275
mfeat-pixel	0.965000	2.813	0.800000	0.004	0.411	2.402	2.817
mfeat-zernike	0.810000	0.691	0.800000	0.003	0.088	0.603	0.694
mice_protein_expression	1.000000	0.577	0.800000	0.003	0.104	0.474	0.580
microaggregation2	0.617500	6.164	0.800000	0.004	0.180	5.983	6.168
mobile_c36_oversampling	0.964355	20.659	0.800000	0.004	0.200	20.459	20.663
mozilla4	0.920875	1.604	0.800000	0.003	0.046	1.558	1.607
naticusdroid+android+permissions+dataset	0.963695	20.112	0.799980	0.008	0.808	19.304	20.121
national-longitudinal-survey-binary	0.994908	0.939	0.799918	0.003	0.048	0.891	0.942
okcupid_stem	0.734070	8.856	0.799977	0.004	0.176	8.679	8.860
one-hundred-plants-margin	0.828125	3.967	0.800000	0.003	0.115	3.852	3.970
one-hundred-plants-shape	0.721875	4.027	0.800000	0.003	0.178	3.849	4.029
one-hundred-plants-texture	0.900000	4.263	0.799875	0.003	0.118	4.144	4.266
optdigits	0.990214	2.360	0.800000	0.006	0.197	2.163	2.366
ozone-level-8hr	0.956607	1.167	0.799921	0.003	0.133	1.034	1.171
page-blocks	0.977169	0.910	0.799927	0.003	0.035	0.875	0.912
pendigits	0.995452	2.503	0.799945	0.004	0.111	2.392	2.507
phoneme	0.877891	0.524	0.799963	0.003	0.021	0.503	0.527
pol	0.976202	2.735	0.799940	0.003	0.112	2.623	2.738
predict_students_dropout_and_academic_success	0.768362	1.229	0.799955	0.003	0.085	1.144	1.231
qsar	0.924171	0.367	0.800000	0.002	0.057	0.310	0.370
rice_cammeo_and_osmancik	0.926509	0.525	0.800000	0.002	0.021	0.504	0.528
ringnorm	0.981757	1.682	0.800000	0.003	0.083	1.599	1.685
satimage	0.919907	1.895	0.800000	0.003	0.130	1.766	1.899
segment	0.935065	0.435	0.800000	0.003	0.036	0.399	0.438
seismic+bumps	0.932302	0.481	0.799923	0.002	0.035	0.446	0.483
shuttle	0.999397	34.584	0.800000	0.005	0.315	34.269	34.588
spambase	0.941368	1.759	0.799826	0.003	0.133	1.626	1.762
splice	0.893417	1.314	0.800000	0.003	0.140	1.174	1.317
sports_articles_for_objectivity_analysis	0.860000	0.449	0.800000	0.003	0.089	0.360	0.452
statlog	0.740000	0.231	0.800000	0.002	0.030	0.200	0.233
steel_plates_faults	0.778920	0.476	0.799588	0.002	0.050	0.426	0.479
sylvine	0.938537	1.106	0.799961	0.003	0.064	1.042	1.109
taiwanese_bankruptcy_prediction	0.972141	3.983	0.799971	0.004	0.345	3.638	3.987
telco-customer-churn	0.797729	1.537	0.799943	0.003	0.075	1.462	1.539
texture	0.998182	5.669	0.800000	0.003	0.128	5.542	5.672
thyroid	0.986111	1.659	0.800000	0.003	0.068	1.592	1.662
thyroid-ann	0.984106	0.823	0.799841	0.003	0.046	0.777	0.826
thyroid-dis	0.692857	0.654	0.800000	0.003	0.051	0.603	0.657
