dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.440154	2.381	0.799845	0.003	0.205	2.176	2.384
Amazon_employee_access	0.942173	10.178	0.799994	0.004	0.139	10.039	10.182
BLE_RSSI_dataset_for_Indoor_localization	0.729594	1.013	0.799980	0.002	0.032	0.982	1.016
BNG(breast-w)	0.986284	16.954	0.799980	0.004	0.266	16.688	16.958
BNG(cmc)	0.572152	31.640	0.799986	0.005	0.306	31.334	31.645
BNG(tic-tac-toe)	0.776861	16.815	0.799980	0.004	0.237	16.578	16.819
Bank_Customer_Churn_Dataset	0.861500	1.993	0.800000	0.003	0.085	1.908	1.995
Basketball_c	0.697761	0.241	0.800000	0.003	0.031	0.210	0.244
Cardiovascular-Disease-dataset	0.731357	50.505	0.800000	0.005	0.389	50.115	50.510
Click_prediction_small	0.831539	6.025	0.799990	0.003	0.074	5.951	6.028
Credit_c	0.704053	41.679	0.801311	0.006	0.797	40.882	41.685
Customer_Personality_Analysis	0.892857	0.490	0.800000	0.003	0.045	0.445	0.493
Diabetic_Retinopathy_Debrecen	0.744589	0.264	0.799305	0.002	0.030	0.234	0.266
E-CommereShippingData	0.673182	2.110	0.799982	0.003	0.061	2.049	2.112
Employee	0.846402	0.706	0.799914	0.002	0.025	0.682	0.709
FICO-HELOC-cleaned	0.735696	2.548	0.799919	0.003	0.125	2.423	2.551
Firm-Teacher_Clave-Direction_Classification	0.750000	2.412	0.800000	0.003	0.100	2.311	2.414
Fitness_Club_c	0.805369	0.185	0.799596	0.002	0.013	0.172	0.187
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.575000	0.334	0.800000	0.003	0.034	0.300	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.643750	0.336	0.800000	0.003	0.035	0.301	0.339
Gender_Gap_in_Spanish_WP	0.588421	0.843	0.799831	0.002	0.036	0.807	0.845
GesturePhaseSegmentationProcessed	0.610633	2.979	0.799959	0.003	0.162	2.817	2.982
HR_Analytics_Job_Change_of_Data_Scientists	0.851709	1.814	0.797432	0.003	0.059	1.755	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.407	0.800000	0.002	0.051	0.356	0.409
INNHotelsGroup	0.859683	15.657	0.800000	0.004	0.301	15.356	15.661
Indian_pines	0.928376	11.516	0.799978	0.007	0.988	10.528	11.523
JapaneseVowels	0.991972	2.180	0.799920	0.003	0.078	2.102	2.183
KDDCup09_upselling	0.779727	1.795	0.799922	0.003	0.139	1.656	1.798
MIC	0.900000	1.069	0.799879	0.003	0.157	0.911	1.071
MagicTelescope	0.873291	4.800	0.800000	0.003	0.107	4.693	4.803
Marketing_Campaign	0.897321	0.511	0.800000	0.002	0.051	0.460	0.513
Mobile_Price_Classification	0.975000	0.409	0.800000	0.002	0.038	0.371	0.412
National_Health_and_Nutrition_Health_Survey	0.837719	0.296	0.799824	0.002	0.019	0.277	0.299
PhishingWebsites	0.969245	3.227	0.800000	0.003	0.159	3.068	3.231
PieChart3	0.875000	0.352	0.799443	0.002	0.055	0.297	0.354
Pima_Indians_Diabetes_Database	0.746753	0.137	0.799479	0.002	0.013	0.124	0.139
PizzaCutter3	0.875598	0.345	0.799617	0.002	0.052	0.293	0.347
Pumpkin_Seeds	0.872000	0.397	0.800000	0.002	0.025	0.372	0.399
QSAR_biodegradation	0.890995	0.372	0.799810	0.002	0.060	0.312	0.374
SDSS17	0.972100	99.832	0.800000	0.005	0.672	99.160	99.838
Satellite	0.993137	1.491	0.800000	0.003	0.112	1.379	1.494
Telecom_Churn_Dataset	0.944528	0.652	0.799880	0.002	0.040	0.611	0.654
UJI_Pen_Characters	0.465201	2.449	0.799853	0.003	0.120	2.329	2.452
Water_Quality_and_Potability	0.634146	0.496	0.799756	0.002	0.024	0.472	0.498
Wilt	0.989637	0.483	0.799834	0.002	0.020	0.463	0.486
abalone	0.636364	0.644	0.799856	0.002	0.028	0.616	0.646
ada	0.848193	1.384	0.799855	0.003	0.101	1.283	1.386
ada_agnostic	0.833516	1.544	0.799868	0.003	0.115	1.429	1.547
ada_prior	0.844693	0.818	0.799955	0.002	0.038	0.780	0.821
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.257	0.800000	0.002	0.017	0.241	0.259
allbp	0.974834	0.919	0.799841	0.002	0.058	0.861	0.922
allrep	0.973510	0.914	0.799841	0.002	0.058	0.856	0.916
analcatdata_authorship	0.988166	0.461	0.799049	0.003	0.098	0.364	0.464
artificial-characters	0.687378	1.899	0.799961	0.003	0.046	1.853	1.902
autoUniv-au4-2500	0.488000	1.534	0.800000	0.003	0.199	1.335	1.537
autoUniv-au7-1100	0.386364	0.202	0.800000	0.002	0.020	0.183	0.205
bank	0.896937	23.427	0.799982	0.004	0.377	23.049	23.431
banknote_authentication	0.552727	0.097	0.799563	0.002	0.010	0.087	0.099
baseball	0.951493	0.267	0.800000	0.003	0.028	0.240	0.270
car-evaluation	0.780347	0.367	0.799769	0.002	0.036	0.331	0.369
churn	0.939000	1.080	0.800000	0.002	0.061	1.019	1.082
cmc	0.589831	0.237	0.799728	0.002	0.018	0.219	0.240
company_bankruptcy_prediction	0.969941	3.986	0.799971	0.004	0.342	3.644	3.991
contraceptive_method_choice	0.616949	0.234	0.799728	0.002	0.017	0.217	0.236
credit	0.775950	3.964	0.799988	0.003	0.092	3.872	3.967
default_of_credit_card_clients	0.825167	12.224	0.800000	0.004	0.384	11.841	12.229
delta_ailerons	0.948107	0.767	0.799972	0.003	0.026	0.741	0.770
dis	0.984106	0.927	0.799841	0.003	0.062	0.866	0.930
dna	0.934169	3.270	0.799749	0.004	0.364	2.906	3.274
drug_consumption	0.403183	0.313	0.799894	0.002	0.023	0.289	0.315
dry_bean_dataset	0.928388	3.353	0.799941	0.003	0.123	3.229	3.355
eeg-eye-state	0.952603	3.738	0.800000	0.003	0.130	3.608	3.742
electricity	0.803156	21.690	0.799987	0.004	0.255	21.434	21.694
estimation_of_obesity_levels	0.976359	0.402	0.799621	0.002	0.030	0.371	0.403
eye_movements	0.566271	3.035	0.799927	0.004	0.163	2.873	3.039
eye_movements_bin	0.586071	1.816	0.799947	0.004	0.098	1.718	1.820
first-order-theorem-proving	0.611928	2.242	0.799935	0.003	0.176	2.066	2.245
gas-drift	0.994249	11.246	0.800000	0.007	1.011	10.235	11.253
gina_agnostic	0.795389	22.874	0.799885	0.011	2.277	20.597	22.886
golf_play_dataset_extended	0.931507	0.197	0.800000	0.002	0.016	0.180	0.199
heloc	0.717500	2.582	0.800000	0.004	0.125	2.457	2.585
house_16H	0.883988	3.340	0.799970	0.003	0.128	3.212	3.343
htru	0.979330	4.264	0.799978	0.003	0.081	4.183	4.267
ibm-employee-performance	0.972789	0.407	0.800000	0.003	0.053	0.354	0.410
in_vehicle_coupon_recommendation	0.664312	3.089	0.800729	0.003	0.140	2.948	3.091
internet_firewall	0.801328	42.227	0.799991	0.004	0.181	42.045	42.231
jm1	0.814424	2.703	0.800000	0.003	0.117	2.586	2.706
jungle_chess_2pcs_raw_endgame_complete	0.836345	21.309	0.799996	0.004	0.197	21.112	21.313
kdd_ipums_la_97-small	0.856455	1.114	0.799923	0.003	0.060	1.054	1.117
kr-vs-k	0.585531	29.324	0.799971	0.003	0.130	29.194	29.327
kropt	0.593550	27.320	0.799971	0.003	0.115	27.205	27.323
led24	0.739062	0.716	0.800000	0.003	0.055	0.661	0.719
led7	0.732812	0.447	0.800000	0.002	0.019	0.428	0.450
letter	0.966750	17.788	0.800000	0.003	0.179	17.609	17.791
mammography	0.989271	1.542	0.799964	0.003	0.042	1.500	1.545
maternal_health_risk	0.763547	0.165	0.799803	0.002	0.012	0.154	0.167
mfeat-factors	0.967500	2.512	0.800000	0.003	0.364	2.148	2.516
mfeat-fourier	0.880000	0.989	0.800000	0.003	0.132	0.858	0.993
mfeat-karhunen	0.970000	0.865	0.800000	0.003	0.110	0.755	0.868
mfeat-morphological	0.745000	0.268	0.800000	0.002	0.015	0.253	0.270
mfeat-pixel	0.957500	2.821	0.800000	0.004	0.420	2.401	2.825
mfeat-zernike	0.807500	0.694	0.800000	0.003	0.088	0.605	0.697
mice_protein_expression	1.000000	0.579	0.800000	0.003	0.104	0.475	0.582
microaggregation2	0.619500	6.224	0.800000	0.004	0.185	6.039	6.228
mobile_c36_oversampling	0.967929	20.259	0.800000	0.003	0.200	20.060	20.262
mozilla4	0.920875	1.598	0.800000	0.003	0.045	1.553	1.601
naticusdroid+android+permissions+dataset	0.962843	20.201	0.799980	0.008	0.820	19.381	20.209
national-longitudinal-survey-binary	0.992872	0.951	0.799918	0.003	0.052	0.899	0.954
okcupid_stem	0.732946	9.134	0.799977	0.004	0.192	8.943	9.138
one-hundred-plants-margin	0.821875	4.208	0.800000	0.003	0.190	4.018	4.211
one-hundred-plants-shape	0.753125	4.120	0.800000	0.002	0.112	4.008	4.123
one-hundred-plants-texture	0.893750	4.180	0.799875	0.002	0.173	4.007	4.182
optdigits	0.990214	2.355	0.800000	0.005	0.192	2.162	2.360
ozone-level-8hr	0.956607	1.166	0.799921	0.003	0.132	1.034	1.169
page-blocks	0.976256	0.920	0.799927	0.003	0.037	0.883	0.923
pendigits	0.995452	2.472	0.799945	0.003	0.107	2.365	2.474
phoneme	0.873265	0.529	0.799963	0.003	0.022	0.507	0.532
pol	0.977194	2.764	0.799940	0.003	0.118	2.646	2.768
predict_students_dropout_and_academic_success	0.775141	1.227	0.799955	0.003	0.085	1.142	1.230
qsar	0.900474	0.367	0.800000	0.002	0.057	0.310	0.370
rice_cammeo_and_osmancik	0.927822	0.525	0.800000	0.002	0.021	0.504	0.527
ringnorm	0.980405	1.687	0.800000	0.003	0.082	1.604	1.690
satimage	0.920684	1.892	0.800000	0.003	0.128	1.764	1.895
segment	0.930736	0.429	0.800000	0.002	0.034	0.395	0.432
seismic+bumps	0.934236	0.476	0.799923	0.002	0.033	0.443	0.478
shuttle	0.999741	34.929	0.800000	0.005	0.339	34.590	34.934
spambase	0.946797	1.757	0.799826	0.003	0.134	1.622	1.760
splice	0.873041	1.309	0.800000	0.003	0.134	1.175	1.312
sports_articles_for_objectivity_analysis	0.850000	0.447	0.800000	0.002	0.087	0.360	0.449
statlog	0.735000	0.233	0.800000	0.002	0.031	0.202	0.235
steel_plates_faults	0.781491	0.474	0.799588	0.002	0.048	0.426	0.477
sylvine	0.938537	1.103	0.799961	0.002	0.064	1.039	1.105
taiwanese_bankruptcy_prediction	0.971408	3.942	0.799971	0.003	0.316	3.626	3.945
telco-customer-churn	0.797019	1.542	0.799943	0.003	0.076	1.466	1.545
texture	1.000000	5.534	0.800000	0.003	0.129	5.405	5.537
thyroid	0.990278	1.646	0.800000	0.003	0.068	1.579	1.649
thyroid-ann	0.986755	0.816	0.799841	0.002	0.046	0.769	0.818
thyroid-dis	0.691071	0.656	0.800000	0.003	0.050	0.605	0.658
turiye_student_evaluation	0.499141	1.590	0.800000	0.003	0.106	1.484	1.593
twonorm	0.978378	1.690	0.800000	0.003	0.088	1.602	1.693
vehicle	0.858824	0.209	0.799054	0.002	0.029	0.180	0.211
wall-robot-navigation	0.963370	1.275	0.799853	0.003	0.080	1.195	1.278
water_quality	0.898750	1.686	0.799900	0.002	0.062	1.624	1.688
waveform-5000	0.865000	1.555	0.800000	0.003	0.120	1.434	1.558
waveform_database_generator_version_1	0.863000	1.104	0.800000	0.002	0.067	1.037	1.106
website_phishing	0.915129	0.218	0.799704	0.002	0.017	0.201	0.221
wine-quality-red	0.578125	0.221	0.799875	0.002	0.011	0.211	0.224
wine-quality-white	0.600000	0.814	0.799918	0.002	0.037	0.777	0.817
yeast	0.602694	0.226	0.799865	0.002	0.017	0.210	0.229
