dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.413127	2.318	0.799845	0.003	0.216	2.102	2.321
Amazon_employee_access	0.942173	10.061	0.799994	0.004	0.141	9.921	10.066
BLE_RSSI_dataset_for_Indoor_localization	0.736104	1.016	0.799980	0.002	0.032	0.984	1.018
BNG(breast-w)	0.986030	16.963	0.799980	0.004	0.265	16.698	16.968
BNG(cmc)	0.578391	31.696	0.799986	0.005	0.309	31.387	31.701
BNG(tic-tac-toe)	0.796546	16.787	0.799980	0.004	0.235	16.551	16.791
Bank_Customer_Churn_Dataset	0.870500	1.982	0.800000	0.003	0.071	1.910	1.985
Basketball_c	0.705224	0.250	0.800000	0.003	0.038	0.212	0.252
Cardiovascular-Disease-dataset	0.729857	50.043	0.800000	0.006	0.395	49.648	50.049
Click_prediction_small	0.831539	6.013	0.799990	0.003	0.076	5.937	6.016
Credit_c	0.707444	41.707	0.801311	0.006	0.784	40.922	41.713
Customer_Personality_Analysis	0.888393	0.490	0.800000	0.002	0.046	0.444	0.492
Diabetic_Retinopathy_Debrecen	0.757576	0.262	0.799305	0.002	0.031	0.231	0.264
E-CommereShippingData	0.674091	2.106	0.799982	0.003	0.062	2.044	2.109
Employee	0.857143	0.703	0.799914	0.003	0.025	0.678	0.705
FICO-HELOC-cleaned	0.742278	2.545	0.799919	0.003	0.130	2.415	2.548
Firm-Teacher_Clave-Direction_Classification	0.741667	2.412	0.800000	0.003	0.100	2.311	2.415
Fitness_Club_c	0.805369	0.185	0.799596	0.002	0.013	0.172	0.188
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.612500	0.337	0.800000	0.002	0.034	0.303	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.675000	0.339	0.800000	0.003	0.037	0.302	0.342
Gender_Gap_in_Spanish_WP	0.601053	0.841	0.799831	0.002	0.037	0.804	0.843
GesturePhaseSegmentationProcessed	0.659747	2.982	0.799959	0.004	0.163	2.818	2.985
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.814	0.797432	0.003	0.062	1.752	1.818
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.407	0.800000	0.002	0.051	0.356	0.409
INNHotelsGroup	0.867402	15.591	0.800000	0.004	0.301	15.290	15.595
Indian_pines	0.933297	11.454	0.799978	0.009	1.028	10.426	11.463
JapaneseVowels	0.994481	2.183	0.799920	0.003	0.079	2.104	2.187
KDDCup09_upselling	0.794347	1.801	0.799922	0.003	0.141	1.660	1.804
MIC	0.903030	1.072	0.799879	0.003	0.160	0.912	1.075
MagicTelescope	0.878286	4.804	0.800000	0.003	0.110	4.694	4.807
Marketing_Campaign	0.899554	0.510	0.800000	0.003	0.051	0.459	0.513
Mobile_Price_Classification	0.965000	0.412	0.800000	0.003	0.039	0.373	0.415
National_Health_and_Nutrition_Health_Survey	0.835526	0.296	0.799824	0.003	0.019	0.277	0.299
PhishingWebsites	0.971506	3.227	0.800000	0.004	0.159	3.068	3.231
PieChart3	0.875000	0.355	0.799443	0.003	0.056	0.299	0.358
Pima_Indians_Diabetes_Database	0.740260	0.139	0.799479	0.003	0.014	0.126	0.142
PizzaCutter3	0.880383	0.349	0.799617	0.003	0.053	0.296	0.352
Pumpkin_Seeds	0.880000	0.399	0.800000	0.002	0.026	0.374	0.402
QSAR_biodegradation	0.886256	0.377	0.799810	0.003	0.061	0.316	0.380
SDSS17	0.972750	99.584	0.800000	0.006	0.677	98.908	99.590
Satellite	0.993137	1.489	0.800000	0.003	0.111	1.377	1.492
Telecom_Churn_Dataset	0.950525	0.652	0.799880	0.006	0.040	0.612	0.658
UJI_Pen_Characters	0.498168	2.743	0.799853	0.002	0.120	2.622	2.745
Water_Quality_and_Potability	0.641768	0.495	0.799756	0.003	0.024	0.472	0.498
Wilt	0.990674	0.482	0.799834	0.002	0.020	0.463	0.485
abalone	0.636364	0.645	0.799856	0.003	0.027	0.618	0.648
ada	0.855422	1.396	0.799855	0.003	0.109	1.287	1.399
ada_agnostic	0.835706	1.542	0.799868	0.003	0.109	1.433	1.545
ada_prior	0.836872	0.827	0.799955	0.003	0.041	0.787	0.830
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.256	0.800000	0.002	0.016	0.240	0.259
allbp	0.976159	0.914	0.799841	0.003	0.058	0.856	0.916
allrep	0.974834	0.923	0.799841	0.003	0.058	0.865	0.926
analcatdata_authorship	0.976331	0.460	0.799049	0.003	0.097	0.363	0.463
artificial-characters	0.698141	1.899	0.799961	0.003	0.046	1.853	1.902
autoUniv-au4-2500	0.484000	1.522	0.800000	0.003	0.191	1.331	1.525
autoUniv-au7-1100	0.390909	0.207	0.800000	0.002	0.020	0.187	0.210
bank	0.899591	23.596	0.799982	0.004	0.409	23.187	23.601
banknote_authentication	0.552727	0.099	0.799563	0.003	0.010	0.089	0.102
baseball	0.940299	0.270	0.800000	0.002	0.028	0.242	0.273
car-evaluation	0.864162	0.370	0.799769	0.003	0.036	0.334	0.373
churn	0.949000	1.082	0.800000	0.003	0.062	1.020	1.085
cmc	0.596610	0.234	0.799728	0.002	0.017	0.217	0.236
company_bankruptcy_prediction	0.970674	3.949	0.799971	0.004	0.326	3.623	3.954
contraceptive_method_choice	0.627119	0.233	0.799728	0.002	0.017	0.216	0.236
credit	0.776847	3.928	0.799988	0.003	0.096	3.832	3.932
default_of_credit_card_clients	0.826333	12.346	0.800000	0.004	0.381	11.964	12.350
delta_ailerons	0.948107	0.766	0.799972	0.005	0.026	0.740	0.771
dis	0.986755	0.917	0.799841	0.003	0.059	0.858	0.920
dna	0.935737	3.270	0.799749	0.005	0.364	2.905	3.275
drug_consumption	0.403183	0.312	0.799894	0.003	0.024	0.289	0.315
dry_bean_dataset	0.927286	3.350	0.799941	0.003	0.125	3.225	3.353
eeg-eye-state	0.962951	3.641	0.800000	0.003	0.123	3.518	3.644
electricity	0.839016	21.362	0.799987	0.005	0.255	21.108	21.367
estimation_of_obesity_levels	0.981087	0.400	0.799621	0.002	0.031	0.369	0.402
eye_movements	0.603748	2.993	0.799927	0.004	0.163	2.830	2.997
