dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	6.403	0.799845
Amazon_employee_access	0.942173	14.220	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.738107	5.322	0.799980
BNG(breast-w)	0.984379	21.164	0.799980
BNG(cmc)	0.567089	35.328	0.799986
BNG(tic-tac-toe)	0.755525	20.990	0.799980
Bank_Customer_Churn_Dataset	0.857000	6.177	0.800000
Basketball_c	0.708955	4.366	0.800000
Cardiovascular-Disease-dataset	0.718643	49.958	0.800000
Click_prediction_small	0.831539	6.433	0.799990
Credit_c	0.692556	42.374	0.801311
Customer_Personality_Analysis	0.888393	0.957	0.800000
Diabetic_Retinopathy_Debrecen	0.748918	0.728	0.799305
E-CommereShippingData	0.664091	2.648	0.799982
Employee	0.843179	1.169	0.799914
FICO-HELOC-cleaned	0.741772	3.102	0.799919
Firm-Teacher_Clave-Direction_Classification	0.615741	2.745	0.800000
Fitness_Club_c	0.795302	0.494	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.584375	0.641	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.543750	0.643	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.135	0.799831
GesturePhaseSegmentationProcessed	0.540759	3.314	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.836273	2.141	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.860544	0.690	0.800000
INNHotelsGroup	0.845072	16.156	0.800000
Indian_pines	0.856206	11.743	0.799978
JapaneseVowels	0.986453	2.520	0.799920
KDDCup09_upselling	0.738791	2.127	0.799922
MIC	0.893939	1.380	0.799879
MagicTelescope	0.872503	5.128	0.800000
Marketing_Campaign	0.897321	0.820	0.800000
Mobile_Price_Classification	0.617500	0.699	0.800000
National_Health_and_Nutrition_Health_Survey	0.839912	0.550	0.799824
PhishingWebsites	0.964270	3.529	0.800000
PieChart3	0.875000	0.638	0.799443
Pima_Indians_Diabetes_Database	0.753247	0.458	0.799479
PizzaCutter3	0.880383	0.668	0.799616
Pumpkin_Seeds	0.874000	0.669	0.800000
QSAR_biodegradation	0.900474	0.661	0.799810
SDSS17	0.953150	99.285	0.800000
Satellite	0.992157	1.755	0.800000
Telecom_Churn_Dataset	0.925037	0.950	0.799880
UJI_Pen_Characters	0.450549	2.889	0.799853
Water_Quality_and_Potability	0.611280	0.775	0.799756
Wilt	0.981347	0.845	0.799834
abalone	0.627990	0.963	0.799856
ada	0.837349	1.646	0.799855
ada_agnostic	0.818182	1.840	0.799868
ada_prior	0.839106	1.104	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.536	0.800000
allbp	0.969536	1.263	0.799841
allrep	0.969536	1.196	0.799841
analcatdata_authorship	0.982249	0.729	0.799049
artificial-characters	0.633072	2.193	0.799961
autoUniv-au4-2500	0.464000	1.834	0.800000
autoUniv-au7-1100	0.336364	0.555	0.800000
bank	0.889528	23.818	0.799982
banknote_authentication	0.556364	0.376	0.799563
baseball	0.944030	0.575	0.800000
car-evaluation	0.702312	0.631	0.799769
churn	0.922000	1.356	0.800000
cmc	0.555932	0.508	0.799728
company_bankruptcy_prediction	0.970674	4.234	0.799971
contraceptive_method_choice	0.576271	0.635	0.799728
credit	0.773856	4.398	0.799988
default_of_credit_card_clients	0.809500	12.721	0.800000
delta_ailerons	0.946704	1.041	0.799972
dis	0.984106	1.184	0.799841
dna	0.929467	3.533	0.799749
drug_consumption	0.403183	0.577	0.799894
dry_bean_dataset	0.925817	3.686	0.799941
eeg-eye-state	0.694927	3.991	0.800000
electricity	0.794660	21.752	0.799987
estimation_of_obesity_levels	0.964539	0.845	0.799621
eye_movements	0.553931	3.456	0.799927
eye_movements_bin	0.588042	2.064	0.799947
first-order-theorem-proving	0.573529	2.610	0.799935
gas-drift	0.992092	11.575	0.800000
gina_agnostic	0.668588	23.075	0.799885
golf_play_dataset_extended	0.931507	0.491	0.800000
heloc	0.715500	2.846	0.800000
house_16H	0.859896	3.664	0.799970
htru	0.980168	4.565	0.799978
ibm-employee-performance	0.996599	0.814	0.800000
in_vehicle_coupon_recommendation	0.648941	3.321	0.800729
internet_firewall	0.802014	41.843	0.799991
jm1	0.812127	2.961	0.800000
jungle_chess_2pcs_raw_endgame_complete	0.697680	21.403	0.799996
kdd_ipums_la_97-small	0.845857	1.403	0.799923
kr-vs-k	0.511404	28.697	0.799971
kropt	0.506949	28.276	0.799971
led24	0.696875	1.033	0.800000
led7	0.726562	0.718	0.800000
letter	0.936000	19.719	0.800000
mammography	0.988377	1.785	0.799964
maternal_health_risk	0.753695	0.459	0.799803
mfeat-factors	0.970000	2.803	0.800000
mfeat-fourier	0.877500	1.262	0.800000
mfeat-karhunen	0.960000	1.280	0.800000
mfeat-morphological	0.755000	0.551	0.800000
mfeat-pixel	0.925000	3.103	0.800000
mfeat-zernike	0.802500	0.989	0.800000
mice_protein_expression	0.995370	0.946	0.800000
microaggregation2	0.571750	6.521	0.800000
mobile_c36_oversampling	0.934988	20.581	0.800000
mozilla4	0.896430	1.869	0.800000
naticusdroid+android+permissions+dataset	0.943924	20.514	0.799980
national-longitudinal-survey-binary	0.975560	1.252	0.799919
okcupid_stem	0.731634	9.316	0.799978
one-hundred-plants-margin	0.700000	4.699	0.800000
one-hundred-plants-shape	0.653125	4.473	0.800000
one-hundred-plants-texture	0.812500	4.962	0.799875
optdigits	0.981317	2.643	0.800000
ozone-level-8hr	0.952663	1.484	0.799921
page-blocks	0.968950	1.192	0.799927
pendigits	0.994088	2.813	0.799945
phoneme	0.860315	0.804	0.799963
pol	0.955875	3.008	0.799940
predict_students_dropout_and_academic_success	0.696045	1.516	0.799955
qsar	0.890995	0.652	0.800000
rice_cammeo_and_osmancik	0.926509	0.814	0.800000
ringnorm	0.979730	1.962	0.800000
satimage	0.910575	2.157	0.800000
segment	0.926407	0.712	0.800000
seismic+bumps	0.934236	0.755	0.799923
shuttle	0.997672	34.219	0.800000
spambase	0.917481	2.021	0.799826
splice	0.887147	1.641	0.800000
sports_articles_for_objectivity_analysis	0.820000	0.729	0.800000
statlog	0.740000	0.529	0.800000
steel_plates_faults	0.778920	0.742	0.799588
sylvine	0.931707	1.411	0.799961
taiwanese_bankruptcy_prediction	0.969941	4.414	0.799971
telco-customer-churn	0.793471	1.819	0.799943
texture	0.995455	6.137	0.800000
thyroid	0.984028	1.987	0.800000
thyroid-ann	0.976159	1.093	0.799841
thyroid-dis	0.666071	0.979	0.800000
turiye_student_evaluation	0.502577	1.883	0.800000
twonorm	0.979730	1.991	0.800000
vehicle	0.800000	0.491	0.799054
wall-robot-navigation	0.949634	1.567	0.799853
water_quality	0.906875	1.963	0.799900
waveform-5000	0.853000	1.822	0.800000
waveform_database_generator_version_1	0.854000	1.379	0.800000
website_phishing	0.896679	0.498	0.799704
wine-quality-red	0.584375	0.533	0.799875
wine-quality-white	0.583673	1.110	0.799918
yeast	0.599327	0.541	0.799865
