dataset	accuracy	time_s	train_ratio
ASP-POTASSCO-classification	0.420849	7.228	0.799845
Amazon_employee_access	0.942173	14.843	0.799994
BLE_RSSI_dataset_for_Indoor_localization	0.733100	5.557	0.799980
BNG(breast-w)	0.982093	21.537	0.799980
BNG(cmc)	0.566275	36.529	0.799986
BNG(tic-tac-toe)	0.762256	21.311	0.799980
Bank_Customer_Churn_Dataset	0.855500	6.582	0.800000
Basketball_c	0.694030	5.020	0.800000
Cardiovascular-Disease-dataset	0.725571	49.792	0.800000
Click_prediction_small	0.831915	6.493	0.799990
Credit_c	0.675269	42.209	0.801311
Customer_Personality_Analysis	0.897321	0.973	0.800000
Diabetic_Retinopathy_Debrecen	0.701299	0.735	0.799305
E-CommereShippingData	0.650909	2.635	0.799982
Employee	0.848550	1.171	0.799914
FICO-HELOC-cleaned	0.742278	3.118	0.799919
Firm-Teacher_Clave-Direction_Classification	0.769444	2.769	0.800000
Fitness_Club_c	0.768456	0.488	0.799597
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.481250	0.633	0.800000
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.521875	0.648	0.800000
Gender_Gap_in_Spanish_WP	0.588421	1.157	0.799831
GesturePhaseSegmentationProcessed	0.547342	3.320	0.799959
HR_Analytics_Job_Change_of_Data_Scientists	0.833517	2.157	0.797432
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.761	0.800000
INNHotelsGroup	0.842729	16.096	0.800000
Indian_pines	0.832695	11.892	0.799978
JapaneseVowels	0.982439	2.487	0.799920
KDDCup09_upselling	0.735867	2.105	0.799922
MIC	0.909091	1.384	0.799879
MagicTelescope	0.870925	5.121	0.800000
Marketing_Campaign	0.899554	0.832	0.800000
Mobile_Price_Classification	0.792500	0.696	0.800000
National_Health_and_Nutrition_Health_Survey	0.837719	0.580	0.799824
PhishingWebsites	0.943917	3.540	0.800000
PieChart3	0.879630	0.643	0.799443
Pima_Indians_Diabetes_Database	0.746753	0.430	0.799479
PizzaCutter3	0.880383	0.690	0.799616
Pumpkin_Seeds	0.878000	0.707	0.800000
QSAR_biodegradation	0.876777	0.679	0.799810
SDSS17	0.940050	98.497	0.800000
Satellite	0.992157	1.768	0.800000
Telecom_Churn_Dataset	0.901049	0.968	0.799880
UJI_Pen_Characters	0.450549	3.135	0.799853
Water_Quality_and_Potability	0.609756	0.779	0.799756
Wilt	0.989637	0.801	0.799834
abalone	0.632775	0.937	0.799856
ada	0.844578	1.667	0.799855
ada_agnostic	0.820372	1.869	0.799868
ada_prior	0.841341	1.128	0.799955
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.575000	0.543	0.800000
allbp	0.970861	1.326	0.799841
allrep	0.969536	1.252	0.799841
analcatdata_authorship	0.964497	0.752	0.799049
artificial-characters	0.655088	2.193	0.799961
autoUniv-au4-2500	0.474000	1.849	0.800000
autoUniv-au7-1100	0.345455	0.530	0.800000
bank	0.889196	23.622	0.799982
banknote_authentication	0.552727	0.381	0.799563
baseball	0.940299	0.578	0.800000
