dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.432432	2.376	0.799845	0.003	0.202	2.174	2.379
Amazon_employee_access	0.942173	10.084	0.799994	0.004	0.137	9.947	10.088
BLE_RSSI_dataset_for_Indoor_localization	0.734602	1.029	0.799980	0.002	0.046	0.984	1.032
BNG(breast-w)	0.985776	16.599	0.799980	0.004	0.238	16.361	16.603
BNG(cmc)	0.570072	31.538	0.799986	0.005	0.300	31.238	31.543
BNG(tic-tac-toe)	0.784481	16.447	0.799980	0.004	0.246	16.201	16.451
Bank_Customer_Churn_Dataset	0.859500	2.004	0.800000	0.003	0.074	1.930	2.007
Basketball_c	0.708955	0.247	0.800000	0.003	0.034	0.213	0.250
Cardiovascular-Disease-dataset	0.730000	49.617	0.800000	0.005	0.397	49.219	49.622
Click_prediction_small	0.831539	6.070	0.799990	0.003	0.080	5.990	6.073
Credit_c	0.703474	42.252	0.801311	0.006	0.793	41.459	42.258
Customer_Personality_Analysis	0.888393	0.490	0.800000	0.002	0.045	0.446	0.493
Diabetic_Retinopathy_Debrecen	0.761905	0.263	0.799305	0.002	0.030	0.233	0.265
E-CommereShippingData	0.656818	2.132	0.799982	0.003	0.061	2.071	2.135
Employee	0.843179	0.703	0.799914	0.002	0.024	0.679	0.705
FICO-HELOC-cleaned	0.739241	2.555	0.799919	0.003	0.123	2.432	2.558
Firm-Teacher_Clave-Direction_Classification	0.683796	2.430	0.800000	0.003	0.109	2.321	2.433
Fitness_Club_c	0.788591	0.184	0.799596	0.002	0.013	0.172	0.186
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.518750	0.332	0.800000	0.002	0.033	0.299	0.335
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.587500	0.335	0.800000	0.003	0.035	0.300	0.338
Gender_Gap_in_Spanish_WP	0.585263	0.840	0.799831	0.002	0.035	0.804	0.842
GesturePhaseSegmentationProcessed	0.569620	2.998	0.799959	0.003	0.175	2.823	3.001
HR_Analytics_Job_Change_of_Data_Scientists	0.848401	1.814	0.797432	0.003	0.059	1.755	1.817
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.405	0.800000	0.002	0.050	0.355	0.407
INNHotelsGroup	0.862715	15.904	0.800000	0.004	0.298	15.606	15.908
Indian_pines	0.914161	11.326	0.799978	0.008	0.961	10.364	11.333
JapaneseVowels	0.994481	2.198	0.799920	0.003	0.085	2.113	2.201
KDDCup09_upselling	0.769981	1.810	0.799922	0.003	0.150	1.660	1.813
MIC	0.918182	1.075	0.799879	0.003	0.165	0.910	1.078
MagicTelescope	0.874869	4.847	0.800000	0.003	0.118	4.729	4.850
Marketing_Campaign	0.892857	0.508	0.800000	0.007	0.048	0.460	0.515
Mobile_Price_Classification	0.912500	0.415	0.800000	0.003	0.038	0.377	0.418
National_Health_and_Nutrition_Health_Survey	0.833333	0.295	0.799824	0.002	0.018	0.277	0.298
PhishingWebsites	0.965174	3.165	0.800000	0.003	0.146	3.019	3.169
PieChart3	0.875000	0.356	0.799443	0.003	0.055	0.301	0.359
Pima_Indians_Diabetes_Database	0.766234	0.144	0.799479	0.002	0.014	0.130	0.146
PizzaCutter3	0.880383	0.350	0.799617	0.002	0.053	0.297	0.352
Pumpkin_Seeds	0.874000	0.401	0.800000	0.002	0.025	0.376	0.404
QSAR_biodegradation	0.890995	0.376	0.799810	0.002	0.060	0.317	0.378
SDSS17	0.970500	98.529	0.800000	0.005	0.671	97.858	98.534
Satellite	0.992157	1.479	0.800000	0.003	0.107	1.371	1.481
Telecom_Churn_Dataset	0.944528	0.655	0.799880	0.002	0.043	0.612	0.657
UJI_Pen_Characters	0.457875	2.450	0.799853	0.002	0.122	2.329	2.453
Water_Quality_and_Potability	0.643293	0.490	0.799756	0.002	0.023	0.467	0.492
Wilt	0.990674	0.476	0.799834	0.002	0.019	0.457	0.478
abalone	0.632775	0.636	0.799856	0.003	0.027	0.609	0.639
ada	0.855422	1.389	0.799855	0.003	0.101	1.288	1.392
ada_agnostic	0.832421	1.527	0.799868	0.003	0.108	1.419	1.530
ada_prior	0.843575	0.823	0.799955	0.002	0.041	0.782	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.585000	0.260	0.800000	0.002	0.017	0.243	0.262
allbp	0.974834	0.922	0.799841	0.003	0.058	0.864	0.925
allrep	0.973510	0.914	0.799841	0.003	0.059	0.856	0.917
analcatdata_authorship	0.994083	0.456	0.799049	0.004	0.097	0.359	0.461
artificial-characters	0.686888	1.897	0.799961	0.003	0.047	1.850	1.900
autoUniv-au4-2500	0.478000	1.527	0.800000	0.003	0.197	1.329	1.530
autoUniv-au7-1100	0.363636	0.203	0.800000	0.003	0.020	0.183	0.206
bank	0.896384	22.953	0.799982	0.004	0.378	22.575	22.958
banknote_authentication	0.545455	0.097	0.799563	0.002	0.009	0.088	0.099
baseball	0.944030	0.266	0.800000	0.002	0.027	0.239	0.268
