dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.416988	2.475	0.799845	0.003	0.207	2.268	2.478
Amazon_employee_access	0.942173	10.299	0.799994	0.004	0.154	10.146	10.303
BLE_RSSI_dataset_for_Indoor_localization	0.733100	1.012	0.799980	0.002	0.031	0.981	1.014
BNG(breast-w)	0.986919	16.769	0.799980	0.005	0.240	16.529	16.773
BNG(cmc)	0.577667	30.997	0.799986	0.004	0.313	30.684	31.002
BNG(tic-tac-toe)	0.791339	17.042	0.799980	0.004	0.266	16.776	17.046
Bank_Customer_Churn_Dataset	0.869500	1.994	0.800000	0.003	0.072	1.922	1.997
Basketball_c	0.712687	0.246	0.800000	0.002	0.033	0.213	0.248
Cardiovascular-Disease-dataset	0.731214	49.435	0.800000	0.006	0.395	49.040	49.441
Click_prediction_small	0.831665	6.016	0.799990	0.003	0.075	5.941	6.019
Credit_c	0.706038	41.732	0.801311	0.006	0.794	40.939	41.738
Customer_Personality_Analysis	0.892857	0.492	0.800000	0.007	0.046	0.446	0.499
Diabetic_Retinopathy_Debrecen	0.753247	0.264	0.799305	0.003	0.030	0.234	0.266
E-CommereShippingData	0.672273	2.127	0.799982	0.003	0.062	2.065	2.129
Employee	0.859291	0.706	0.799914	0.003	0.024	0.682	0.709
FICO-HELOC-cleaned	0.739747	2.558	0.799919	0.003	0.127	2.431	2.561
Firm-Teacher_Clave-Direction_Classification	0.752778	2.409	0.800000	0.003	0.098	2.311	2.412
Fitness_Club_c	0.808725	0.187	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.668750	0.334	0.800000	0.003	0.034	0.301	0.337
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.693750	0.336	0.800000	0.003	0.035	0.301	0.339
Gender_Gap_in_Spanish_WP	0.600000	0.841	0.799831	0.002	0.035	0.806	0.843
GesturePhaseSegmentationProcessed	0.655696	2.971	0.799959	0.004	0.161	2.810	2.975
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.817	0.797432	0.003	0.060	1.757	1.820
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.863946	0.412	0.800000	0.003	0.051	0.360	0.414
INNHotelsGroup	0.868229	15.932	0.800000	0.004	0.300	15.631	15.936
Indian_pines	0.921815	11.324	0.799978	0.007	0.975	10.349	11.332
JapaneseVowels	0.994982	2.172	0.799920	0.003	0.079	2.093	2.175
KDDCup09_upselling	0.785575	1.801	0.799922	0.004	0.142	1.659	1.805
MIC	0.912121	1.070	0.799879	0.003	0.159	0.911	1.073
MagicTelescope	0.879600	4.811	0.800000	0.003	0.109	4.702	4.814
Marketing_Campaign	0.895089	0.510	0.800000	0.003	0.050	0.459	0.513
Mobile_Price_Classification	0.972500	0.411	0.800000	0.002	0.038	0.373	0.413
National_Health_and_Nutrition_Health_Survey	0.831140	0.296	0.799824	0.002	0.019	0.277	0.299
PhishingWebsites	0.970149	3.222	0.800000	0.003	0.157	3.066	3.226
PieChart3	0.875000	0.355	0.799443	0.002	0.055	0.300	0.358
Pima_Indians_Diabetes_Database	0.766234	0.141	0.799479	0.003	0.013	0.127	0.143
PizzaCutter3	0.880383	0.348	0.799617	0.002	0.052	0.295	0.350
Pumpkin_Seeds	0.882000	0.399	0.800000	0.002	0.025	0.374	0.401
QSAR_biodegradation	0.886256	0.374	0.799810	0.002	0.060	0.314	0.377
SDSS17	0.972050	98.582	0.800000	0.006	0.672	97.910	98.588
Satellite	0.993137	1.489	0.800000	0.003	0.111	1.378	1.492
Telecom_Churn_Dataset	0.956522	0.658	0.799880	0.002	0.041	0.617	0.660
UJI_Pen_Characters	0.501832	2.740	0.799853	0.003	0.120	2.620	2.743
Water_Quality_and_Potability	0.644817	0.495	0.799756	0.003	0.024	0.472	0.498
Wilt	0.990674	0.483	0.799834	0.002	0.020	0.463	0.485
abalone	0.641148	0.639	0.799856	0.002	0.026	0.614	0.642
ada	0.850602	1.390	0.799855	0.003	0.108	1.281	1.393
ada_agnostic	0.840088	1.531	0.799868	0.003	0.105	1.426	1.535
ada_prior	0.835754	0.823	0.799955	0.003	0.038	0.785	0.826
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.261	0.800000	0.002	0.017	0.243	0.263
allbp	0.973510	0.922	0.799841	0.006	0.061	0.861	0.928
allrep	0.978808	0.919	0.799841	0.003	0.057	0.861	0.921
analcatdata_authorship	0.988166	0.458	0.799049	0.003	0.095	0.363	0.461
artificial-characters	0.708904	1.922	0.799961	0.003	0.049	1.873	1.925
autoUniv-au4-2500	0.540000	1.523	0.800000	0.003	0.190	1.333	1.526
autoUniv-au7-1100	0.372727	0.202	0.800000	0.002	0.019	0.183	0.205
bank	0.900144	23.385	0.799982	0.005	0.381	23.004	23.389
banknote_authentication	0.556364	0.097	0.799563	0.002	0.009	0.087	0.099
baseball	0.947761	0.267	0.800000	0.002	0.027	0.239	0.269
car-evaluation	0.872832	0.367	0.799769	0.002	0.035	0.332	0.369
churn	0.949000	1.076	0.800000	0.003	0.062	1.014	1.079
cmc	0.600000	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.972141	3.957	0.799971	0.004	0.320	3.636	3.961
contraceptive_method_choice	0.616949	0.237	0.799728	0.002	0.018	0.219	0.239
credit	0.773258	4.025	0.799988	0.003	0.102	3.923	4.028
default_of_credit_card_clients	0.826000	12.333	0.800000	0.004	0.382	11.951	12.338
delta_ailerons	0.947405	0.757	0.799972	0.003	0.025	0.732	0.760
dis	0.988079	0.916	0.799841	0.003	0.059	0.856	0.918
dna	0.951411	3.270	0.799749	0.004	0.364	2.907	3.274
drug_consumption	0.403183	0.312	0.799894	0.002	0.024	0.288	0.315
dry_bean_dataset	0.927653	3.364	0.799941	0.003	0.129	3.235	3.367
eeg-eye-state	0.960280	3.646	0.800000	0.003	0.120	3.526	3.649
electricity	0.837802	21.732	0.799987	0.004	0.255	21.477	21.736
estimation_of_obesity_levels	0.973995	0.399	0.799621	0.002	0.031	0.368	0.402
eye_movements	0.585466	3.000	0.799927	0.004	0.166	2.834	3.003
eye_movements_bin	0.594612	1.771	0.799947	0.004	0.099	1.672	1.774
first-order-theorem-proving	0.626634	2.237	0.799935	0.003	0.176	2.060	2.240
gas-drift	0.995687	11.126	0.800000	0.007	1.000	10.126	11.132
gina_agnostic	0.844380	23.378	0.799885	0.012	2.391	20.987	23.389
golf_play_dataset_extended	0.922374	0.193	0.800000	0.002	0.015	0.177	0.195
heloc	0.720000	2.549	0.800000	0.003	0.117	2.433	2.553
house_16H	0.884359	3.295	0.799970	0.003	0.118	3.177	3.298
htru	0.979609	4.255	0.799978	0.003	0.080	4.175	4.258
ibm-employee-performance	1.000000	0.402	0.800000	0.003	0.051	0.351	0.404
in_vehicle_coupon_recommendation	0.720814	3.046	0.800729	0.003	0.129	2.917	3.049
internet_firewall	0.912184	42.137	0.799991	0.004	0.169	41.968	42.141
jm1	0.816720	2.687	0.800000	0.004	0.118	2.569	2.691
jungle_chess_2pcs_raw_endgame_complete	0.860107	20.971	0.799996	0.004	0.186	20.785	20.975
kdd_ipums_la_97-small	0.872832	1.106	0.799923	0.003	0.061	1.045	1.109
kr-vs-k	0.629900	27.056	0.799971	0.003	0.129	26.928	27.060
kropt	0.630078	27.046	0.799971	0.003	0.114	26.931	27.049
led24	0.740625	0.725	0.800000	0.003	0.056	0.669	0.728
led7	0.742188	0.456	0.800000	0.003	0.020	0.436	0.459
letter	0.977000	19.241	0.800000	0.004	0.179	19.063	19.245
mammography	0.989271	1.546	0.799964	0.003	0.044	1.502	1.549
maternal_health_risk	0.832512	0.168	0.799803	0.002	0.012	0.156	0.171
mfeat-factors	0.972500	2.511	0.800000	0.004	0.365	2.146	2.515
mfeat-fourier	0.892500	0.991	0.800000	0.004	0.133	0.858	0.995
mfeat-karhunen	0.972500	0.866	0.800000	0.003	0.110	0.755	0.869
mfeat-morphological	0.755000	0.271	0.800000	0.003	0.016	0.255	0.274
mfeat-pixel	0.967500	2.811	0.800000	0.004	0.414	2.397	2.815
mfeat-zernike	0.807500	0.698	0.800000	0.003	0.092	0.606	0.701
mice_protein_expression	1.000000	0.584	0.800000	0.003	0.108	0.477	0.587
microaggregation2	0.622500	6.286	0.800000	0.004	0.200	6.086	6.290
mobile_c36_oversampling	0.975464	20.666	0.800000	0.004	0.200	20.467	20.670
mozilla4	0.931168	1.610	0.800000	0.003	0.045	1.565	1.613
naticusdroid+android+permissions+dataset	0.966422	20.451	0.799980	0.008	0.917	19.534	20.459
national-longitudinal-survey-binary	0.995927	0.945	0.799918	0.003	0.049	0.896	0.948
okcupid_stem	0.735945	8.857	0.799977	0.004	0.177	8.680	8.862
one-hundred-plants-margin	0.853125	4.456	0.800000	0.003	0.222	4.234	4.459
one-hundred-plants-shape	0.756250	4.112	0.800000	0.003	0.114	3.997	4.114
one-hundred-plants-texture	0.893750	4.436	0.799875	0.003	0.109	4.327	4.439
optdigits	0.990214	2.342	0.800000	0.004	0.185	2.157	2.346
ozone-level-8hr	0.954635	1.169	0.799921	0.004	0.133	1.036	1.174
page-blocks	0.976256	0.902	0.799927	0.002	0.035	0.867	0.905
pendigits	0.994998	2.466	0.799945	0.003	0.104	2.362	2.469
phoneme	0.889917	0.525	0.799963	0.003	0.021	0.504	0.527
pol	0.979673	2.739	0.799940	0.003	0.109	2.630	2.742
predict_students_dropout_and_academic_success	0.770621	1.219	0.799955	0.003	0.084	1.135	1.222
qsar	0.905213	0.368	0.800000	0.002	0.058	0.310	0.370
rice_cammeo_and_osmancik	0.930446	0.525	0.800000	0.002	0.021	0.504	0.528
ringnorm	0.977703	1.683	0.800000	0.003	0.081	1.601	1.685
satimage	0.918351	1.890	0.800000	0.004	0.131	1.759	1.894
segment	0.939394	0.433	0.800000	0.003	0.035	0.398	0.436
seismic+bumps	0.934236	0.479	0.799923	0.004	0.034	0.445	0.483
shuttle	0.999483	34.028	0.800000	0.005	0.319	33.709	34.033
spambase	0.941368	1.758	0.799826	0.004	0.132	1.625	1.761
splice	0.893417	1.310	0.800000	0.003	0.133	1.177	1.313
sports_articles_for_objectivity_analysis	0.875000	0.446	0.800000	0.004	0.088	0.358	0.450
statlog	0.720000	0.228	0.800000	0.002	0.030	0.198	0.230
steel_plates_faults	0.781491	0.473	0.799588	0.002	0.049	0.423	0.475
sylvine	0.936585	1.101	0.799961	0.003	0.064	1.038	1.104
taiwanese_bankruptcy_prediction	0.970674	3.952	0.799971	0.004	0.331	3.621	3.956
telco-customer-churn	0.801987	1.551	0.799943	0.003	0.076	1.475	1.554
texture	0.998182	5.764	0.800000	0.003	0.126	5.638	5.767
thyroid	0.986111	1.647	0.800000	0.003	0.067	1.579	1.650
thyroid-ann	0.985430	0.818	0.799841	0.003	0.046	0.772	0.821
thyroid-dis	0.689286	0.655	0.800000	0.003	0.050	0.605	0.658
turiye_student_evaluation	0.492268	1.587	0.800000	0.003	0.102	1.485	1.590
twonorm	0.978378	1.696	0.800000	0.003	0.087	1.609	1.700
vehicle	0.858824	0.204	0.799054	0.002	0.027	0.176	0.206
wall-robot-navigation	0.976190	1.276	0.799853	0.003	0.077	1.199	1.279
water_quality	0.900000	1.678	0.799900	0.003	0.063	1.615	1.681
waveform-5000	0.866000	1.552	0.800000	0.003	0.118	1.434	1.556
waveform_database_generator_version_1	0.869000	1.106	0.800000	0.003	0.065	1.040	1.109
website_phishing	0.918819	0.219	0.799704	0.002	0.017	0.201	0.221
wine-quality-red	0.571875	0.218	0.799875	0.002	0.010	0.207	0.220
wine-quality-white	0.621429	0.827	0.799918	0.003	0.040	0.788	0.830
yeast	0.609428	0.223	0.799865	0.002	0.016	0.207	0.225
