dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.424710	2.484	0.799845	0.003	0.205	2.279	2.487
Amazon_employee_access	0.942173	10.268	0.799994	0.004	0.142	10.126	10.273
BLE_RSSI_dataset_for_Indoor_localization	0.728092	1.017	0.799980	0.002	0.041	0.976	1.019
BNG(breast-w)	0.985522	16.588	0.799980	0.004	0.242	16.345	16.592
BNG(cmc)	0.569078	31.213	0.799986	0.005	0.308	30.905	31.218
BNG(tic-tac-toe)	0.783084	16.796	0.799980	0.005	0.242	16.554	16.801
Bank_Customer_Churn_Dataset	0.865000	1.990	0.800000	0.003	0.076	1.913	1.992
Basketball_c	0.708955	0.256	0.800000	0.003	0.044	0.212	0.259
Cardiovascular-Disease-dataset	0.731429	50.747	0.800000	0.005	0.426	50.320	50.752
Click_prediction_small	0.831539	5.880	0.799990	0.003	0.075	5.805	5.883
Credit_c	0.704218	41.368	0.801311	0.006	0.798	40.570	41.374
Customer_Personality_Analysis	0.897321	0.492	0.800000	0.002	0.045	0.446	0.494
Diabetic_Retinopathy_Debrecen	0.748918	0.264	0.799305	0.002	0.030	0.234	0.266
E-CommereShippingData	0.669545	2.134	0.799982	0.003	0.060	2.074	2.137
Employee	0.850698	0.707	0.799914	0.003	0.025	0.682	0.710
FICO-HELOC-cleaned	0.744810	2.559	0.799919	0.004	0.125	2.434	2.563
Firm-Teacher_Clave-Direction_Classification	0.761111	2.380	0.800000	0.003	0.099	2.281	2.383
Fitness_Club_c	0.805369	0.187	0.799596	0.002	0.013	0.174	0.189
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.512500	0.334	0.800000	0.002	0.034	0.300	0.336
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.618750	0.336	0.800000	0.003	0.036	0.300	0.338
Gender_Gap_in_Spanish_WP	0.596842	0.840	0.799831	0.002	0.036	0.804	0.842
GesturePhaseSegmentationProcessed	0.616203	2.977	0.799959	0.003	0.162	2.814	2.980
HR_Analytics_Job_Change_of_Data_Scientists	0.852811	1.802	0.797432	0.003	0.060	1.742	1.805
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.867347	0.411	0.800000	0.002	0.051	0.360	0.413
INNHotelsGroup	0.861888	15.918	0.800000	0.004	0.303	15.615	15.922
Indian_pines	0.913614	11.312	0.799978	0.007	0.964	10.347	11.318
JapaneseVowels	0.993477	2.179	0.799920	0.003	0.079	2.100	2.182
KDDCup09_upselling	0.767057	1.797	0.799922	0.003	0.139	1.658	1.800
MIC	0.900000	1.068	0.799879	0.003	0.158	0.910	1.071
MagicTelescope	0.878023	4.771	0.800000	0.003	0.112	4.659	4.774
Marketing_Campaign	0.901786	0.511	0.800000	0.003	0.049	0.462	0.513
Mobile_Price_Classification	0.955000	0.414	0.800000	0.003	0.039	0.376	0.417
National_Health_and_Nutrition_Health_Survey	0.831140	0.293	0.799824	0.002	0.018	0.275	0.295
PhishingWebsites	0.969245	3.195	0.800000	0.004	0.147	3.048	3.199
PieChart3	0.875000	0.354	0.799443	0.002	0.055	0.299	0.356
Pima_Indians_Diabetes_Database	0.759740	0.141	0.799479	0.003	0.013	0.127	0.143
PizzaCutter3	0.880383	0.348	0.799617	0.003	0.053	0.295	0.351
Pumpkin_Seeds	0.872000	0.400	0.800000	0.002	0.025	0.375	0.403
QSAR_biodegradation	0.872038	0.374	0.799810	0.003	0.060	0.314	0.377
SDSS17	0.970600	99.111	0.800000	0.005	0.671	98.439	99.116
Satellite	0.993137	1.481	0.800000	0.005	0.106	1.374	1.486
Telecom_Churn_Dataset	0.949025	0.656	0.799880	0.002	0.041	0.616	0.659
UJI_Pen_Characters	0.483516	2.746	0.799853	0.002	0.119	2.627	2.749
Water_Quality_and_Potability	0.632622	0.495	0.799756	0.002	0.023	0.472	0.497
Wilt	0.990674	0.482	0.799834	0.002	0.019	0.463	0.484
abalone	0.635167	0.644	0.799856	0.003	0.028	0.616	0.647
ada	0.846988	1.385	0.799855	0.003	0.104	1.281	1.387
ada_agnostic	0.832421	1.537	0.799868	0.003	0.109	1.427	1.540
ada_prior	0.834637	0.823	0.799955	0.002	0.038	0.785	0.825
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.577500	0.261	0.800000	0.002	0.017	0.244	0.263
allbp	0.973510	0.919	0.799841	0.003	0.059	0.860	0.921
allrep	0.970861	0.920	0.799841	0.003	0.059	0.861	0.923
analcatdata_authorship	0.994083	0.459	0.799049	0.003	0.096	0.363	0.461
artificial-characters	0.683953	1.904	0.799961	0.004	0.047	1.857	1.908
autoUniv-au4-2500	0.512000	1.524	0.800000	0.003	0.193	1.332	1.527
autoUniv-au7-1100	0.372727	0.206	0.800000	0.002	0.020	0.186	0.208
bank	0.895278	22.867	0.799982	0.005	0.379	22.488	22.872
banknote_authentication	0.541818	0.100	0.799563	0.003	0.010	0.090	0.103
baseball	0.947761	0.270	0.800000	0.002	0.028	0.242	0.272
car-evaluation	0.791908	0.369	0.799769	0.002	0.036	0.333	0.371
churn	0.943000	1.078	0.800000	0.002	0.061	1.017	1.081
cmc	0.579661	0.236	0.799728	0.002	0.018	0.218	0.238
company_bankruptcy_prediction	0.969941	3.949	0.799971	0.004	0.316	3.633	3.953
contraceptive_method_choice	0.623729	0.237	0.799728	0.002	0.017	0.220	0.239
credit	0.777745	3.977	0.799988	0.003	0.095	3.882	3.980
default_of_credit_card_clients	0.822667	12.358	0.800000	0.004	0.385	11.973	12.362
delta_ailerons	0.948107	0.764	0.799972	0.003	0.025	0.738	0.766
dis	0.984106	0.922	0.799841	0.003	0.060	0.862	0.924
dna	0.927900	3.272	0.799749	0.004	0.361	2.911	3.276
drug_consumption	0.403183	0.313	0.799894	0.002	0.023	0.290	0.316
dry_bean_dataset	0.927286	3.335	0.799941	0.003	0.125	3.210	3.338
eeg-eye-state	0.961615	3.668	0.800000	0.004	0.122	3.547	3.672
electricity	0.814079	21.496	0.799987	0.004	0.255	21.241	21.500
estimation_of_obesity_levels	0.983452	0.399	0.799621	0.003	0.030	0.369	0.402
eye_movements	0.569013	3.022	0.799927	0.004	0.164	2.858	3.026
eye_movements_bin	0.593298	1.752	0.799947	0.003	0.092	1.659	1.755
first-order-theorem-proving	0.604575	2.222	0.799935	0.003	0.166	2.056	2.225
gas-drift	0.994249	11.208	0.800000	0.007	1.023	10.185	11.215
gina_agnostic	0.818444	23.191	0.799885	0.012	2.284	20.907	23.203
golf_play_dataset_extended	0.926941	0.196	0.800000	0.002	0.016	0.180	0.198
heloc	0.720500	2.551	0.800000	0.004	0.115	2.436	2.555
house_16H	0.883247	3.281	0.799970	0.003	0.122	3.159	3.285
htru	0.980168	4.274	0.799978	0.003	0.080	4.193	4.277
ibm-employee-performance	0.996599	0.407	0.800000	0.003	0.052	0.355	0.410
in_vehicle_coupon_recommendation	0.670960	3.031	0.800729	0.003	0.134	2.897	3.034
internet_firewall	0.801633	42.513	0.799991	0.004	0.169	42.344	42.517
jm1	0.813964	2.670	0.800000	0.003	0.118	2.552	2.673
jungle_chess_2pcs_raw_endgame_complete	0.835230	20.550	0.799996	0.004	0.186	20.364	20.554
kdd_ipums_la_97-small	0.851638	1.111	0.799923	0.004	0.061	1.050	1.115
kr-vs-k	0.581967	26.915	0.799971	0.003	0.138	26.777	26.918
kropt	0.589629	29.482	0.799971	0.003	0.115	29.367	29.486
led24	0.714063	0.721	0.800000	0.003	0.056	0.665	0.724
led7	0.742188	0.451	0.800000	0.002	0.020	0.431	0.453
letter	0.970000	19.761	0.800000	0.004	0.180	19.581	19.764
mammography	0.988824	1.535	0.799964	0.003	0.043	1.493	1.538
maternal_health_risk	0.798030	0.169	0.799803	0.002	0.012	0.157	0.171
mfeat-factors	0.972500	2.622	0.800000	0.004	0.473	2.149	2.626
mfeat-fourier	0.877500	0.992	0.800000	0.003	0.132	0.860	0.995
mfeat-karhunen	0.965000	0.868	0.800000	0.003	0.110	0.757	0.870
mfeat-morphological	0.762500	0.271	0.800000	0.002	0.016	0.256	0.273
mfeat-pixel	0.960000	2.811	0.800000	0.004	0.410	2.401	2.815
mfeat-zernike	0.810000	0.694	0.800000	0.002	0.089	0.605	0.697
mice_protein_expression	1.000000	0.579	0.800000	0.002	0.105	0.474	0.582
microaggregation2	0.618500	6.188	0.800000	0.003	0.186	6.002	6.192
mobile_c36_oversampling	0.967446	20.382	0.800000	0.004	0.200	20.183	20.386
mozilla4	0.922161	1.581	0.800000	0.003	0.046	1.535	1.584
naticusdroid+android+permissions+dataset	0.966593	20.113	0.799980	0.008	0.796	19.317	20.122
national-longitudinal-survey-binary	0.993890	0.947	0.799918	0.003	0.050	0.896	0.949
okcupid_stem	0.732571	8.817	0.799977	0.004	0.178	8.639	8.821
one-hundred-plants-margin	0.818750	4.450	0.800000	0.002	0.117	4.333	4.452
one-hundred-plants-shape	0.743750	4.519	0.800000	0.003	0.223	4.297	4.522
one-hundred-plants-texture	0.890625	4.137	0.799875	0.003	0.112	4.025	4.140
optdigits	0.990214	2.349	0.800000	0.005	0.188	2.161	2.354
ozone-level-8hr	0.952663	1.173	0.799921	0.003	0.136	1.037	1.176
page-blocks	0.975342	0.912	0.799927	0.002	0.037	0.876	0.915
pendigits	0.995452	2.466	0.799945	0.003	0.105	2.361	2.469
phoneme	0.879741	0.527	0.799963	0.002	0.023	0.505	0.530
pol	0.970253	2.718	0.799940	0.003	0.110	2.608	2.721
predict_students_dropout_and_academic_success	0.775141	1.227	0.799955	0.003	0.084	1.143	1.230
qsar	0.914692	0.368	0.800000	0.002	0.059	0.310	0.371
rice_cammeo_and_osmancik	0.926509	0.527	0.800000	0.002	0.022	0.505	0.529
ringnorm	0.976351	1.694	0.800000	0.003	0.088	1.606	1.697
satimage	0.921462	1.900	0.800000	0.003	0.132	1.767	1.903
segment	0.932900	0.434	0.800000	0.003	0.035	0.399	0.436
seismic+bumps	0.934236	0.479	0.799923	0.002	0.034	0.445	0.481
shuttle	0.999483	33.956	0.800000	0.005	0.317	33.639	33.961
spambase	0.945711	1.760	0.799826	0.003	0.137	1.623	1.763
splice	0.884013	1.312	0.800000	0.003	0.139	1.173	1.315
sports_articles_for_objectivity_analysis	0.845000	0.449	0.800000	0.002	0.088	0.361	0.451
statlog	0.735000	0.235	0.800000	0.002	0.031	0.204	0.237
steel_plates_faults	0.781491	0.477	0.799588	0.002	0.050	0.427	0.479
sylvine	0.936585	1.102	0.799961	0.003	0.065	1.036	1.105
taiwanese_bankruptcy_prediction	0.969941	3.958	0.799971	0.004	0.327	3.631	3.962
telco-customer-churn	0.800568	1.546	0.799943	0.003	0.078	1.467	1.549
texture	0.999091	6.331	0.800000	0.003	0.131	6.200	6.334
thyroid	0.987500	1.644	0.800000	0.002	0.068	1.576	1.646
thyroid-ann	0.981457	0.815	0.799841	0.002	0.048	0.768	0.818
