dataset	accuracy	time_s	train_ratio	prep_s	fit_s	predict_s	total_e2e_s
ASP-POTASSCO-classification	0.428571	2.489	0.799845	0.003	0.210	2.279	2.493
Amazon_employee_access	0.942173	10.246	0.799994	0.004	0.137	10.110	10.250
BLE_RSSI_dataset_for_Indoor_localization	0.732098	1.036	0.799980	0.002	0.047	0.989	1.038
BNG(breast-w)	0.986665	16.599	0.799980	0.004	0.240	16.359	16.604
BNG(cmc)	0.576401	31.812	0.799986	0.005	0.306	31.506	31.817
BNG(tic-tac-toe)	0.793117	16.523	0.799980	0.004	0.240	16.283	16.527
Bank_Customer_Churn_Dataset	0.871500	1.990	0.800000	0.003	0.082	1.908	1.993
Basketball_c	0.705224	0.250	0.800000	0.003	0.038	0.212	0.252
Cardiovascular-Disease-dataset	0.729857	50.544	0.800000	0.005	0.392	50.152	50.549
Click_prediction_small	0.831665	6.084	0.799990	0.003	0.080	6.004	6.087
Credit_c	0.706121	41.402	0.801311	0.006	0.831	40.571	41.408
Customer_Personality_Analysis	0.890625	0.496	0.800000	0.002	0.046	0.450	0.499
Diabetic_Retinopathy_Debrecen	0.748918	0.266	0.799305	0.002	0.030	0.236	0.268
E-CommereShippingData	0.674545	2.141	0.799982	0.003	0.061	2.080	2.144
Employee	0.858217	0.709	0.799914	0.002	0.025	0.684	0.712
FICO-HELOC-cleaned	0.740253	2.572	0.799919	0.004	0.133	2.439	2.576
Firm-Teacher_Clave-Direction_Classification	0.753704	2.432	0.800000	0.003	0.105	2.327	2.435
Fitness_Club_c	0.805369	0.189	0.799596	0.002	0.014	0.175	0.191
GAMETES_Epistasis_2-Way_20atts_0.1H_EDM-1_1	0.606250	0.337	0.800000	0.003	0.034	0.302	0.339
GAMETES_Heterogeneity_20atts_1600_Het_0.4_0.2_50_EDM-2_001	0.700000	0.340	0.800000	0.003	0.036	0.305	0.343
Gender_Gap_in_Spanish_WP	0.598947	0.844	0.799831	0.002	0.036	0.808	0.847
GesturePhaseSegmentationProcessed	0.655696	3.006	0.799959	0.003	0.175	2.831	3.009
HR_Analytics_Job_Change_of_Data_Scientists	0.855568	1.815	0.797432	0.003	0.058	1.757	1.818
IBM_HR_Analytics_Employee_Attrition_and_Performance	0.870748	0.411	0.800000	0.003	0.052	0.359	0.413
INNHotelsGroup	0.867953	15.902	0.800000	0.004	0.303	15.600	15.907
Indian_pines	0.927829	11.429	0.799978	0.007	0.968	10.460	11.436
JapaneseVowels	0.994481	2.200	0.799920	0.003	0.084	2.115	2.203
KDDCup09_upselling	0.787524	1.813	0.799922	0.003	0.149	1.664	1.816
MIC	0.893939	1.078	0.799879	0.003	0.161	0.917	1.081
MagicTelescope	0.880652	4.782	0.800000	0.003	0.112	4.670	4.786
Marketing_Campaign	0.897321	0.510	0.800000	0.003	0.051	0.459	0.512
Mobile_Price_Classification	0.967500	0.414	0.800000	0.003	0.039	0.374	0.416
National_Health_and_Nutrition_Health_Survey	0.831140	0.294	0.799824	0.003	0.019	0.276	0.297
PhishingWebsites	0.972411	3.221	0.800000	0.004	0.158	3.063	3.225
PieChart3	0.875000	0.360	0.799443	0.002	0.057	0.303	0.362
Pima_Indians_Diabetes_Database	0.753247	0.143	0.799479	0.003	0.014	0.129	0.146
PizzaCutter3	0.885167	0.352	0.799617	0.002	0.054	0.298	0.354
Pumpkin_Seeds	0.876000	0.400	0.800000	0.002	0.026	0.374	0.403
QSAR_biodegradation	0.876777	0.379	0.799810	0.003	0.061	0.317	0.381
SDSS17	0.972700	98.010	0.800000	0.006	0.673	97.336	98.016
Satellite	0.993137	1.489	0.800000	0.003	0.111	1.378	1.493
Telecom_Churn_Dataset	0.952024	0.668	0.799880	0.004	0.042	0.627	0.673
UJI_Pen_Characters	0.498168	2.705	0.799853	0.003	0.124	2.580	2.708
Water_Quality_and_Potability	0.646341	0.495	0.799756	0.003	0.024	0.471	0.498
Wilt	0.991710	0.483	0.799834	0.002	0.020	0.462	0.485
abalone	0.638756	0.643	0.799856	0.003	0.028	0.615	0.645
ada	0.854217	1.380	0.799855	0.003	0.101	1.278	1.383
ada_agnostic	0.833516	1.540	0.799868	0.003	0.112	1.428	1.543
ada_prior	0.836872	0.826	0.799955	0.003	0.039	0.787	0.829
airlines_seed_0_nrows_2000_nclasses_10_ncols_100_stratify_True	0.600000	0.256	0.800000	0.002	0.016	0.240	0.259
allbp	0.969536	0.916	0.799841	0.002	0.057	0.858	0.918
allrep	0.976159	0.922	0.799841	0.003	0.061	0.861	0.925
analcatdata_authorship	0.982249	0.463	0.799049	0.003	0.099	0.364	0.466
artificial-characters	0.701566	1.904	0.799961	0.003	0.046	1.859	1.907
autoUniv-au4-2500	0.486000	1.528	0.800000	0.003	0.193	1.336	1.531
autoUniv-au7-1100	0.377273	0.207	0.800000	0.002	0.020	0.186	0.209
bank	0.900476	23.564	0.799982	0.005	0.409	23.155	23.569
banknote_authentication	0.552727	0.098	0.799563	0.003	0.010	0.088	0.101
baseball	0.944030	0.267	0.800000	0.002	0.028	0.239	0.270
car-evaluation	0.875723	0.367	0.799769	0.003	0.036	0.332	0.370
churn	0.946000	1.079	0.800000	0.003	0.063	1.017	1.082
cmc	0.596610	0.236	0.799728	0.003	0.018	0.218	0.239
company_bankruptcy_prediction	0.970674	3.967	0.799971	0.004	0.327	3.641	3.971
contraceptive_method_choice	0.630508	0.232	0.799728	0.002	0.017	0.215	0.234
credit	0.772958	3.978	0.799988	0.003	0.093	3.885	3.981
default_of_credit_card_clients	0.825667	12.364	0.800000	0.005	0.385	11.979	12.369
delta_ailerons	0.947405	0.766	0.799972	0.003	0.027	0.739	0.769
dis	0.986755	0.923	0.799841	0.003	0.060	0.863	0.926
dna	0.951411	3.260	0.799749	0.004	0.359	2.901	3.265
drug_consumption	0.403183	0.311	0.799894	0.002	0.024	0.287	0.314
dry_bean_dataset	0.926919	3.357	0.799941	0.003	0.122	3.235	3.360
eeg-eye-state	0.964953	3.681	0.800000	0.004	0.122	3.560	3.685
electricity	0.832616	21.772	0.799987	0.004	0.253	21.519	21.777
estimation_of_obesity_levels	0.981087	0.397	0.799621	0.002	0.030	0.366	0.399
eye_movements	0.598263	3.037	0.799927	0.004	0.163	2.874	3.041
eye_movements_bin	0.586728	1.760	0.799947	0.004	0.096	1.665	1.764
first-order-theorem-proving	0.620098	2.228	0.799935	0.003	0.167	2.060	2.231
gas-drift	0.996405	11.238	0.800000	0.007	1.001	10.238	11.245
gina_agnostic	0.858790	23.374	0.799885	0.011	2.339	21.035	23.384
golf_play_dataset_extended	0.936073	0.196	0.800000	0.002	0.016	0.180	0.199
heloc	0.723000	2.561	0.800000	0.004	0.119	2.441	2.565
house_16H	0.883988	3.276	0.799970	0.003	0.119	3.157	3.279
htru	0.979609	4.285	0.799978	0.003	0.082	4.203	4.288
ibm-employee-performance	0.993197	0.404	0.800000	0.002	0.051	0.353	0.406
in_vehicle_coupon_recommendation	0.717906	3.026	0.800729	0.003	0.129	2.897	3.029
internet_firewall	0.800717	42.589	0.799991	0.004	0.170	42.419	42.593
jm1	0.814883	2.677	0.800000	0.004	0.116	2.561	2.680
jungle_chess_2pcs_raw_endgame_complete	0.860107	21.135	0.799996	0.004	0.196	20.939	21.139
kdd_ipums_la_97-small	0.876686	1.117	0.799923	0.003	0.061	1.056	1.120
kr-vs-k	0.632929	28.996	0.799971	0.003	0.129	28.867	28.999
kropt	0.637919	27.067	0.799971	0.004	0.116	26.951	27.072
led24	0.737500	0.720	0.800000	0.003	0.056	0.664	0.722
led7	0.737500	0.450	0.800000	0.003	0.019	0.431	0.453
letter	0.976000	19.375	0.800000	0.003	0.179	19.196	19.379
mammography	0.988824	1.544	0.799964	0.003	0.043	1.501	1.547
maternal_health_risk	0.837438	0.164	0.799803	0.002	0.011	0.153	0.167
mfeat-factors	0.975000	2.506	0.800000	0.004	0.364	2.142	2.510
mfeat-fourier	0.880000	0.984	0.800000	0.004	0.132	0.853	0.988
mfeat-karhunen	0.967500	0.862	0.800000	0.003	0.110	0.752	0.864
mfeat-morphological	0.757500	0.267	0.800000	0.003	0.015	0.252	0.269
mfeat-pixel	0.965000	2.807	0.800000	0.004	0.411	2.396	2.811
mfeat-zernike	0.817500	0.698	0.800000	0.003	0.090	0.608	0.701
mice_protein_expression	1.000000	0.586	0.800000	0.003	0.109	0.478	0.589
microaggregation2	0.627500	6.222	0.800000	0.004	0.186	6.036	6.226
mobile_c36_oversampling	0.972566	20.705	0.800000	0.003	0.198	20.507	20.708
mozilla4	0.929881	1.623	0.800000	0.003	0.048	1.575	1.626
naticusdroid+android+permissions+dataset	0.968979	20.227	0.799980	0.009	0.820	19.407	20.236
national-longitudinal-survey-binary	0.992872	0.948	0.799918	0.003	0.051	0.896	0.951
okcupid_stem	0.735570	8.839	0.799977	0.004	0.177	8.661	8.843
one-hundred-plants-margin	0.862500	4.386	0.800000	0.003	0.118	4.268	4.389
one-hundred-plants-shape	0.756250	4.388	0.800000	0.003	0.116	4.272	4.390
one-hundred-plants-texture	0.884375	4.010	0.799875	0.003	0.109	3.900	4.012
optdigits	0.989324	2.353	0.800000	0.004	0.189	2.165	2.357
ozone-level-8hr	0.952663	1.172	0.799921	0.005	0.134	1.038	1.178
page-blocks	0.977169	0.906	0.799927	0.002	0.035	0.871	0.908
pendigits	0.995452	2.507	0.799945	0.003	0.112	2.395	2.510
phoneme	0.880666	0.527	0.799963	0.002	0.021	0.506	0.529
pol	0.981160	2.721	0.799940	0.003	0.112	2.609	2.724
predict_students_dropout_and_academic_success	0.777401	1.224	0.799955	0.003	0.082	1.142	1.226
qsar	0.909953	0.368	0.800000	0.003	0.058	0.311	0.371
rice_cammeo_and_osmancik	0.930446	0.527	0.800000	0.003	0.021	0.506	0.530
ringnorm	0.976351	1.690	0.800000	0.003	0.084	1.606	1.693
satimage	0.920684	1.897	0.800000	0.003	0.129	1.769	1.900
segment	0.935065	0.436	0.800000	0.003	0.036	0.400	0.439
seismic+bumps	0.934236	0.480	0.799923	0.003	0.035	0.445	0.483
shuttle	0.999397	33.956	0.800000	0.005	0.315	33.641	33.961
spambase	0.947883	1.757	0.799826	0.003	0.134	1.623	1.761
splice	0.888715	1.315	0.800000	0.003	0.140	1.175	1.318
sports_articles_for_objectivity_analysis	0.860000	0.447	0.800000	0.003	0.087	0.360	0.450
statlog	0.730000	0.230	0.800000	0.002	0.030	0.201	0.233
steel_plates_faults	0.786632	0.475	0.799588	0.002	0.049	0.426	0.477
sylvine	0.938537	1.098	0.799961	0.003	0.063	1.035	1.101
taiwanese_bankruptcy_prediction	0.969941	3.984	0.799971	0.004	0.345	3.639	3.988
telco-customer-churn	0.802697	1.542	0.799943	0.003	0.075	1.467	1.545
texture	0.999091	5.648	0.800000	0.003	0.127	5.521	5.652
thyroid	0.988889	1.644	0.800000	0.003	0.066	1.578	1.647
thyroid-ann	0.990728	0.810	0.799841	0.003	0.045	0.765	0.813
thyroid-dis	0.685714	0.653	0.800000	0.003	0.050	0.603	0.656
turiye_student_evaluation	0.493127	1.585	0.800000	0.003	0.102	1.483	1.588
twonorm	0.977703	1.693	0.800000	0.003	0.088	1.605	1.696
vehicle	0.876471	0.208	0.799054	0.002	0.027	0.181	0.211
wall-robot-navigation	0.967033	1.279	0.799853	0.003	0.077	1.202	1.282
water_quality	0.900625	1.706	0.799900	0.003	0.068	1.638	1.709
waveform-5000	0.871000	1.549	0.800000	0.003	0.119	1.430	1.552
waveform_database_generator_version_1	0.869000	1.108	0.800000	0.003	0.067	1.041	1.110
website_phishing	0.918819	0.224	0.799704	0.002	0.018	0.206	0.226
wine-quality-red	0.575000	0.220	0.799875	0.002	0.010	0.210	0.222
wine-quality-white	0.617347	0.822	0.799918	0.003	0.038	0.784	0.825
yeast	0.612795	0.225	0.799865	0.003	0.016	0.209	0.228
